,IGFBP3 (3486)
ACH-000004,-0.0825073563187
ACH-000007,-0.169862379461
ACH-000009,0.0382019380441
ACH-000011,-0.326529580034
ACH-000012,-0.24524355816399998
ACH-000013,-0.159012536151
ACH-000014,-0.20891629127
ACH-000015,-0.12813709212000002
ACH-000017,-0.10715132683499999
ACH-000018,-0.209160591666
ACH-000019,-0.480158206042
ACH-000021,-0.0483539569328
ACH-000022,-0.25616603009100003
ACH-000025,-0.267870719542
ACH-000028,-0.249543600263
ACH-000030,-0.238784784976
ACH-000035,-0.310448764785
ACH-000036,-0.303432679276
ACH-000037,-0.17419016467
ACH-000039,-0.192118857353
ACH-000040,-0.32978295712
ACH-000041,-0.36569129208499995
ACH-000042,-0.17075396866
ACH-000045,-0.0418610707815
ACH-000047,-0.20336800936799998
ACH-000052,-0.06827521331019999
ACH-000053,-0.187857450025
ACH-000054,-0.313808195008
ACH-000055,-0.129866617192
ACH-000060,-0.5079622052880001
ACH-000067,-0.183188293068
ACH-000070,-0.22991771124699997
ACH-000075,-0.317039998362
ACH-000078,-0.343974803148
ACH-000082,-0.322732004334
ACH-000085,-0.23788481671
ACH-000086,-0.07845536049639999
ACH-000087,-0.06815346818609999
ACH-000092,-0.180674436642
ACH-000095,-0.124525104672
ACH-000097,-0.184709037161
ACH-000098,-0.218058406116
ACH-000099,-0.12842131445
ACH-000108,0.040087250175
ACH-000113,-0.00179081818858
ACH-000115,-0.27940350325999996
ACH-000116,-0.34319800412900003
ACH-000118,-0.0924748508303
ACH-000120,-0.250282727086
ACH-000123,-0.0821446981592
ACH-000127,-0.14107689521199998
ACH-000128,-0.529498731808
ACH-000132,0.0992449976878
ACH-000133,-0.412948113996
ACH-000137,-0.287267528451
ACH-000138,-0.0798296974533
ACH-000142,-0.206339887938
ACH-000143,-0.231704170061
ACH-000146,-0.116597598587
ACH-000148,-0.259632863888
ACH-000150,-0.0599268135552
ACH-000152,-0.275876528717
ACH-000153,-0.074231441739
ACH-000159,-0.291377909089
ACH-000160,-0.211040226225
ACH-000163,-0.11017289165100001
ACH-000167,-0.19213766266600002
ACH-000168,-0.310162072967
ACH-000169,-0.362364560735
ACH-000178,-0.23476875058000002
ACH-000182,-0.231050316999
ACH-000183,-0.11470945282600001
ACH-000188,-0.164293548086
ACH-000189,-0.568857887079
ACH-000190,-0.424714120353
ACH-000198,-0.19850469736499998
ACH-000204,-0.034941340096199994
ACH-000206,-0.0127068845921
ACH-000207,-0.47530320550599997
ACH-000211,-0.135166818369
ACH-000215,-0.16944509368799998
ACH-000221,-0.0671205013539
ACH-000222,-0.215656273479
ACH-000223,-0.170256780319
ACH-000226,-0.231410218543
ACH-000227,-0.159523045302
ACH-000228,-0.18343758434799998
ACH-000231,-0.30831391829300003
ACH-000232,-0.221771848145
ACH-000233,-0.245974336129
ACH-000234,-0.0257853518479
ACH-000235,-0.09563407290689999
ACH-000237,-0.391871152954
ACH-000238,-0.361138783415
ACH-000243,-0.140845303474
ACH-000244,-0.358665897722
ACH-000246,-0.180474560268
ACH-000248,0.000442078666809
ACH-000250,-0.316995074894
ACH-000251,0.0470942604428
ACH-000253,-0.310388784305
ACH-000255,-0.10754249415400001
ACH-000256,0.0635411429631
ACH-000257,0.0464415302728
ACH-000258,-0.230062706323
ACH-000259,-0.250582938324
ACH-000260,-0.172584748593
ACH-000261,-0.372435899744
ACH-000262,-0.360622745877
ACH-000263,-0.014256627442299998
ACH-000264,-0.163499081628
ACH-000265,-0.112726877101
ACH-000266,-0.20037788715399998
ACH-000272,-0.27308362811299997
ACH-000273,-0.10840338223
ACH-000274,-0.18051004794599998
ACH-000277,-0.11428526619999999
ACH-000278,-0.21404946463799998
ACH-000279,-0.14119795432
ACH-000280,-0.297273902647
ACH-000281,-0.136979047526
ACH-000288,-0.288060138365
ACH-000291,-0.22744779755
ACH-000293,-0.244013726904
ACH-000294,-0.0495798049491
ACH-000295,-0.010393412510899999
ACH-000296,0.0468638553481
ACH-000302,-0.11531096079099999
ACH-000304,-0.430151642501
ACH-000307,-0.40669534156099996
ACH-000308,-0.241751343255
ACH-000310,-0.07801775448510001
ACH-000311,-0.194713976099
ACH-000312,-0.129505455205
ACH-000315,0.0134260046039
ACH-000316,-0.340409325906
ACH-000317,0.291565387299
ACH-000318,-0.201007841092
ACH-000319,-0.262803214372
ACH-000320,-0.16044244208900002
ACH-000322,-0.242074485248
ACH-000323,-0.206913357419
ACH-000324,-0.06977127997600001
ACH-000329,-0.196713983292
ACH-000330,-0.148794460395
ACH-000331,-0.240099696055
ACH-000332,-0.158192476164
ACH-000334,0.233501201917
ACH-000335,-0.176538791437
ACH-000336,0.0103202890678
ACH-000337,-0.29805406661999995
ACH-000339,-0.246983531402
ACH-000341,-0.302187933514
ACH-000348,-0.127016887183
ACH-000350,-0.04896775461080001
ACH-000352,-0.0249802382984
ACH-000356,-0.37892707130099995
ACH-000361,-0.0792898357699
ACH-000362,-0.07247091333880001
ACH-000363,-0.15250285201
ACH-000364,-0.21975795665
ACH-000365,-0.0181965416526
ACH-000366,-0.269317489385
ACH-000368,-0.209393948574
ACH-000374,-0.0939644769403
ACH-000375,-0.172996364894
ACH-000376,-0.302870569358
ACH-000381,-0.0114318724894
ACH-000383,-0.17502275348299998
ACH-000387,-0.135162394063
ACH-000389,-0.465810231379
ACH-000390,-0.259629133563
ACH-000393,-0.293904821077
ACH-000395,-0.37826999398500005
ACH-000397,-0.301041519331
ACH-000401,-0.09758529860500001
ACH-000402,0.0574616042529
ACH-000403,-0.09601367977150001
ACH-000404,-0.265790962559
ACH-000406,-0.16839196670499998
ACH-000407,-0.192102027978
ACH-000408,-0.577608168347
ACH-000410,-0.33383544383499997
ACH-000411,-0.325961751124
ACH-000414,-0.13723152060399998
ACH-000415,-0.199770479771
ACH-000416,-0.170064010278
ACH-000420,0.127036493202
ACH-000421,-0.194105131309
ACH-000424,-0.115359464955
ACH-000425,-0.218202294288
ACH-000426,-0.0272078052813
ACH-000427,-0.492540779016
ACH-000433,-0.34834810176799996
ACH-000436,-0.13439100946799998
ACH-000444,-0.150784233653
ACH-000445,-0.20115639452599998
ACH-000448,-0.236358566944
ACH-000450,-0.2837641109
ACH-000452,-0.19454620303800002
ACH-000454,-0.208777796934
ACH-000458,-0.040704025218800004
ACH-000459,-0.0354757422689
ACH-000460,-0.16989067304000002
ACH-000461,-0.153538589472
ACH-000463,-0.118278157623
ACH-000464,-0.14950501205299999
ACH-000466,-0.0903826821548
ACH-000467,-0.265771687789
ACH-000468,0.0217242416986
ACH-000469,-0.21080659607299998
ACH-000470,-0.242668561608
ACH-000471,-0.227632705292
ACH-000472,-0.169856185778
ACH-000473,-0.36409837167099995
ACH-000475,-0.196806704217
ACH-000476,-0.19550599990400003
ACH-000477,-0.17984811180100002
ACH-000480,-0.304434006336
ACH-000481,-0.2713846941
ACH-000483,-0.0380960142329
ACH-000484,-0.220191385905
ACH-000485,-0.215694812918
ACH-000486,-0.22161907280499998
ACH-000487,-0.0977694528409
ACH-000488,-0.210540032073
ACH-000490,-0.24027538857900002
ACH-000491,-0.100173040448
ACH-000495,0.0460766989475
ACH-000496,-0.19396199169599998
ACH-000499,0.028026105149
ACH-000500,-0.927925805563
ACH-000502,-0.35016541922
ACH-000503,-0.240922257947
ACH-000505,-0.200619226387
ACH-000507,-0.04776540316269999
ACH-000510,-0.36767401626699997
ACH-000511,-0.22516297214899997
ACH-000512,0.279834996284
ACH-000516,-0.13242463202500002
ACH-000517,-0.272139563697
ACH-000518,-0.383728432452
ACH-000520,-0.220141290884
ACH-000521,-0.19075743415100002
ACH-000522,-0.220776814307
ACH-000524,-0.138361503956
ACH-000527,-0.160746562649
ACH-000528,-0.12342539218599999
ACH-000537,-0.22532359372699998
ACH-000541,-0.244187866731
ACH-000542,-0.282800650406
ACH-000544,-0.32760976774
ACH-000545,-0.11583156416
ACH-000547,-0.210537305674
ACH-000548,-0.281528367911
ACH-000549,-0.18596991863200002
ACH-000550,-0.114710803108
ACH-000552,-0.310090672684
ACH-000556,-0.267589543016
ACH-000557,-0.194679405398
ACH-000570,-0.255070387417
ACH-000571,-0.181153038897
ACH-000573,-0.251945805136
ACH-000576,-0.153664383967
ACH-000580,-0.187797202055
ACH-000584,-0.194950272022
ACH-000585,-0.139114522207
ACH-000588,-0.232956755953
ACH-000589,-0.240632045489
ACH-000591,-0.37933969940300005
ACH-000593,-0.221455639716
ACH-000600,-0.241927379097
ACH-000601,-0.090670129717
ACH-000604,-0.0546887428957
ACH-000605,-0.369874720535
ACH-000606,-0.267306756902
ACH-000608,-0.279930550489
ACH-000614,-0.399295907883
ACH-000616,-0.346078161509
ACH-000618,-0.274733354782
ACH-000619,-0.17043126565900002
ACH-000620,-0.160878808937
ACH-000621,-0.23160947276000002
ACH-000622,-0.08107558356710001
ACH-000623,-0.116826022593
ACH-000624,-0.262574144911
ACH-000627,-0.161793332714
ACH-000630,-0.238444444276
ACH-000632,-0.27004373535
ACH-000633,-0.143362105616
ACH-000637,-0.3109865918
ACH-000638,-0.17004453597
ACH-000646,-0.100323528357
ACH-000647,-0.0222972646723
ACH-000648,-0.283164047154
ACH-000649,-0.14666576534000003
ACH-000651,-0.49980697272299995
ACH-000652,-0.374408782266
ACH-000653,-0.110701847952
ACH-000657,-0.114845823837
ACH-000658,-0.14618528396400002
ACH-000661,-0.338275060517
ACH-000662,0.111879722902
ACH-000663,-0.259693738631
ACH-000665,-0.10017762313300001
ACH-000671,-0.0948697327754
ACH-000673,-0.191829213579
ACH-000676,-0.285554556329
ACH-000677,-0.144563795789
ACH-000681,0.0714268700709
ACH-000682,-0.286785614111
ACH-000683,-0.16785208949299998
ACH-000684,-0.55102160762
ACH-000688,-0.15328378460699998
ACH-000693,-0.163824963615
ACH-000694,-0.21992617031300002
ACH-000695,-0.21721191393800002
ACH-000696,-0.246187163668
ACH-000697,-0.06913669874
ACH-000699,-0.348182459793
ACH-000701,-0.14149340284700002
ACH-000706,-0.15061331168
ACH-000711,-0.196789615243
ACH-000713,-0.773309245465
ACH-000714,-0.218364157924
ACH-000718,-0.23539796240400002
ACH-000720,-0.28267581718699997
ACH-000721,-0.21937288446400002
ACH-000724,-0.00896172986804
ACH-000725,-0.450165064987
ACH-000732,-0.152081453377
ACH-000734,-0.165494433301
ACH-000735,-0.19452291684999998
ACH-000736,-0.234771158447
ACH-000738,-0.252509074993
ACH-000746,-0.0990272598691
