,VIPAS39 (63894)
ACH-000004,0.08584076572360001
ACH-000007,-0.0822839605167
ACH-000009,-0.028755052539400004
ACH-000011,0.0793627027493
ACH-000012,0.160781075881
ACH-000013,-0.0382246962306
ACH-000014,-0.035277407285800005
ACH-000015,-0.159489020679
ACH-000017,-0.19559022821199998
ACH-000018,-0.14478588652799998
ACH-000019,-0.233083790299
ACH-000021,-0.0633284529224
ACH-000022,-0.217995464311
ACH-000025,0.00242811878411
ACH-000028,-0.151726235392
ACH-000030,0.0418036874168
ACH-000035,-0.0763046332192
ACH-000036,-0.121976212336
ACH-000037,0.0500173772618
ACH-000039,0.025368094983799997
ACH-000040,-0.146774285766
ACH-000041,0.043148071498099995
ACH-000042,-0.164738307331
ACH-000045,-0.0285123467499
ACH-000047,-0.119627656626
ACH-000052,-0.0404792591888
ACH-000053,-0.09622939305610001
ACH-000054,-0.0749781166322
ACH-000055,-0.167643601366
ACH-000060,-0.217908106995
ACH-000067,-0.0123637831486
ACH-000070,0.072480044034
ACH-000075,-0.12187528047900001
ACH-000078,-0.0503850734384
ACH-000082,-0.374628164767
ACH-000085,0.0457963758175
ACH-000086,-0.133017802191
ACH-000087,-0.172039308853
ACH-000092,-0.0546852226028
ACH-000095,-0.108519135877
ACH-000097,0.139428709153
ACH-000098,-0.050383426646499994
ACH-000099,-0.15423972868
ACH-000108,-0.145331549818
ACH-000113,0.0629485552395
ACH-000115,0.0894281513245
ACH-000116,0.0344342144884
ACH-000118,-0.07211508468010001
ACH-000120,-0.160842526578
ACH-000123,-0.17759411317600002
ACH-000127,-0.266229848316
ACH-000128,-0.07002616550710002
ACH-000132,-0.0188501195761
ACH-000133,-0.0683989194912
ACH-000137,-0.138803813935
ACH-000138,-0.04061669868330001
ACH-000142,-0.0807671173605
ACH-000143,-0.285115094103
ACH-000146,-0.0580991312849
ACH-000148,-0.130446539345
ACH-000150,0.0024838405761799997
ACH-000152,-0.15490985445299998
ACH-000153,-0.0802153627603
ACH-000159,-0.0781546199847
ACH-000160,-0.128561836787
ACH-000163,-0.037564364343800005
ACH-000167,-0.20414902882599997
ACH-000168,0.10001235017200001
ACH-000169,-0.062325505895300004
ACH-000178,0.00897207786706
ACH-000182,-0.0741486200468
ACH-000183,-0.354846286196
ACH-000188,-0.006757264750279999
ACH-000189,0.026827816768799997
ACH-000190,-0.135795481255
ACH-000198,0.011106485587200001
ACH-000204,0.0985525941646
ACH-000206,-0.09307374555780001
ACH-000207,-0.113337674168
ACH-000211,-0.081447003766
ACH-000215,-0.09722777469419999
ACH-000221,0.051701141505000006
ACH-000222,-0.44750832340499996
ACH-000223,-0.177576348501
ACH-000226,0.0265057309087
ACH-000227,-0.11993719047599999
ACH-000228,-0.27414601746100004
ACH-000231,-0.211157310327
ACH-000232,-0.0747908820321
ACH-000233,-0.0821404898415
ACH-000234,0.10078707784600001
ACH-000235,-0.141697520947
ACH-000237,0.19679774061
ACH-000238,-0.422601575609
ACH-000243,-0.08994728519439998
ACH-000244,-0.182666199562
ACH-000246,-0.171804089388
ACH-000248,-0.375272258996
ACH-000250,-0.137817049054
ACH-000251,0.0129114257011
ACH-000253,-0.0595944317467
ACH-000255,0.00870815381769
ACH-000256,-0.0970084716957
ACH-000257,-0.38788342794299996
ACH-000258,0.31046704511
ACH-000259,-0.0148628458232
ACH-000260,-0.00226807607498
ACH-000261,-0.0728253762965
ACH-000262,-0.245056436349
ACH-000263,-0.35999560826399996
ACH-000264,-0.187115400166
ACH-000265,0.0796617478901
ACH-000266,-0.05010138645269999
ACH-000272,-0.393289423669
ACH-000273,-0.0255649499988
ACH-000274,-0.054364250953
ACH-000277,-0.265028520938
ACH-000278,-0.227341631676
ACH-000279,-0.0847657001154
ACH-000280,-0.17809942264000003
ACH-000281,-0.085316464531
ACH-000288,-0.127821817785
ACH-000291,-0.0667346817618
ACH-000293,-0.0920567122697
ACH-000294,-0.416574923574
ACH-000295,-0.15980078395300001
ACH-000296,-0.17980205108800001
ACH-000302,-0.18513177719
ACH-000304,0.0864046927869
ACH-000307,-0.0520641389402
ACH-000308,-0.0523025275706
ACH-000310,-0.112997569452
ACH-000311,-0.196060330087
ACH-000312,0.143768765129
ACH-000315,-0.264556170317
ACH-000316,-0.07135722420969999
ACH-000317,-0.251555712638
ACH-000318,-0.22104724999699998
ACH-000319,-0.19914801228100001
ACH-000320,0.0903968825948
ACH-000322,-0.019480763015400002
ACH-000323,-0.188107088166
ACH-000324,-0.129369721245
ACH-000329,-0.0196056396217
ACH-000330,-0.12642256803500002
ACH-000331,0.155264067239
ACH-000332,-0.0630043830797
ACH-000334,-0.5825547231970001
ACH-000335,0.136843872766
ACH-000336,0.113295379821
ACH-000337,-0.37758262038199997
ACH-000339,-0.0184428603177
ACH-000341,-0.087103639079
ACH-000348,0.0545293541952
ACH-000350,-0.10048854675
ACH-000352,0.0132797710601
ACH-000356,0.0486974828481
ACH-000361,0.0330661047247
ACH-000362,-0.17994889111499998
ACH-000363,0.041842489143
ACH-000364,-0.176952601727
ACH-000365,-0.37044551902199996
ACH-000366,-0.036729716318900006
ACH-000368,-0.19755574772
ACH-000374,0.016854759562
ACH-000375,-0.38921543689300003
ACH-000376,-0.08209077409269999
ACH-000381,-0.106440253375
ACH-000383,-0.17118405866
ACH-000387,-0.10099831599199999
ACH-000389,-0.136053600166
ACH-000390,-0.369180014724
ACH-000393,-0.09846067474780001
ACH-000395,-0.219172051472
ACH-000397,-0.24541662161400002
ACH-000401,-0.126839673137
ACH-000402,-0.480697403861
ACH-000403,-0.0619528083634
ACH-000404,-0.28806550677
ACH-000406,-0.0017376040457099998
ACH-000407,-0.02037535408
ACH-000408,0.046135442882099996
ACH-000410,0.118615649841
ACH-000411,-0.37844371834299995
ACH-000414,0.027971980679200002
ACH-000415,-0.168406957497
ACH-000416,-0.128705957893
ACH-000420,0.0885094675068
ACH-000421,-0.181679853197
ACH-000424,-0.301002400441
ACH-000425,-0.0628598514043
ACH-000426,0.129810957957
ACH-000427,0.00046084793246900003
ACH-000433,-0.212469848264
ACH-000436,-0.211799064929
ACH-000444,-0.0887617351352
ACH-000445,-0.0485389045101
