,KRT6C (286887)
ACH-000004,0.18728651106199998
ACH-000007,0.013795951310100002
ACH-000009,-0.027396972143700002
ACH-000011,-0.127728593941
ACH-000012,0.110939651342
ACH-000013,0.032467717837400004
ACH-000014,0.10633414371899999
ACH-000015,-0.078458675156
ACH-000017,0.132385844783
ACH-000018,-0.144339176833
ACH-000019,-0.0668508765912
ACH-000021,0.0629177074115
ACH-000022,-0.0140838279596
ACH-000025,-0.0370486496261
ACH-000028,-0.0547491717621
ACH-000030,0.0372659547973
ACH-000035,0.10147016884
ACH-000036,0.0843599329478
ACH-000037,0.140632745492
ACH-000039,-0.06995770361810001
ACH-000040,-0.194655485937
ACH-000041,-0.130935661209
ACH-000042,0.0875010949617
ACH-000045,-0.0933719010496
ACH-000047,-0.10021332906199999
ACH-000052,0.057589487342600006
ACH-000053,0.09922607149
ACH-000054,-0.189447499551
ACH-000055,0.120175698979
ACH-000060,-0.0943195347196
ACH-000067,0.0933423999109
ACH-000070,-0.14771007834
ACH-000075,-0.227535282872
ACH-000078,0.236849869276
ACH-000082,-0.0743969822877
ACH-000085,0.0467012656859
ACH-000086,0.140465622704
ACH-000087,-0.16707187736600002
ACH-000092,0.105969003479
ACH-000095,-0.007810179617140001
ACH-000097,0.0134375304748
ACH-000098,-0.0194537927558
ACH-000099,-0.0158819119296
ACH-000108,-0.114064811613
ACH-000113,0.0055496237100100005
ACH-000115,-0.0686069274596
ACH-000116,0.0321594867565
ACH-000118,0.0913567405103
ACH-000120,0.0117889207696
ACH-000123,-0.10076245322699999
ACH-000127,-0.0762264749588
ACH-000128,-0.042119790758
ACH-000132,0.19069646689599998
ACH-000133,-0.214331921496
ACH-000137,-0.00583554540405
ACH-000138,-0.0408827807045
ACH-000142,-0.0934433238858
ACH-000143,-0.034916840600699994
ACH-000146,0.08142361984720001
ACH-000148,-0.049170210451100003
ACH-000150,-0.13299888333499998
ACH-000152,-0.00833893636958
ACH-000153,-0.17926495120900002
ACH-000159,-0.042126264506599995
ACH-000160,-0.20508891412099997
ACH-000163,0.05235867853
ACH-000167,-0.0667665419669
ACH-000168,0.0148496843006
ACH-000169,0.050571487923
ACH-000178,-0.0864205459471
ACH-000182,-0.09675639132339998
ACH-000183,0.113266400977
ACH-000188,0.029626179386
ACH-000189,-0.20314409575800002
ACH-000190,-0.011541707200499999
ACH-000198,-0.037088964328999996
ACH-000204,-0.157650297917
ACH-000206,0.034518026162999996
ACH-000207,-0.0152596033306
ACH-000211,-0.0597683972448
ACH-000215,0.10911133877800001
ACH-000221,-0.08834376731270001
ACH-000222,-0.044271643586099994
ACH-000223,-0.130373255077
ACH-000226,0.146147773386
ACH-000227,-0.09237226938169998
ACH-000228,0.0993168446298
ACH-000231,0.0731408592148
ACH-000232,-0.019590090483799998
ACH-000233,0.08452202414769999
ACH-000234,0.15857175535
ACH-000235,0.0186213627386
ACH-000237,-0.132734458165
ACH-000238,-0.127856619069
ACH-000243,-0.0113054732268
ACH-000244,0.0165614197611
ACH-000246,-0.179235829545
ACH-000248,0.09939420086539999
ACH-000250,-0.051709231982000003
ACH-000251,0.056967670858399995
ACH-000253,-0.116602689449
ACH-000255,0.09111631229289999
ACH-000256,-0.0649379652941
ACH-000257,-0.00979529949214
ACH-000258,-0.099565989625
ACH-000259,-0.0535885641691
ACH-000260,0.0759440483024
ACH-000261,-0.024052639222200002
ACH-000262,-0.0571349416706
ACH-000263,-0.3004636439
ACH-000264,-0.0641248980499
ACH-000265,0.0924214472961
ACH-000266,0.0466745628969
ACH-000272,0.0743141765832
ACH-000273,0.056285417285
ACH-000274,-0.00392809473441
ACH-000277,-0.002598536096
ACH-000278,0.09859628728110001
ACH-000279,-0.040291181928
ACH-000280,0.046071369863099995
ACH-000281,0.00938109842075
ACH-000288,0.04657038338550001
ACH-000291,-0.0666946453507
ACH-000293,0.12378513683
ACH-000294,0.275504260703
ACH-000295,0.0939156297927
ACH-000296,-0.226944309011
ACH-000302,0.015438665515299998
ACH-000304,0.0387615876069
ACH-000307,-0.0216496726848
ACH-000308,-0.0328305912731
ACH-000310,0.527020576135
ACH-000311,-0.209384976996
ACH-000312,-0.0686444524966
ACH-000315,-0.0531047669644
ACH-000316,0.0014363935789799998
ACH-000317,-0.250121800545
ACH-000318,-0.151168163433
ACH-000319,-0.188902676069
ACH-000320,0.115023239363
ACH-000322,-0.22529552435699998
ACH-000323,0.09585855728739999
ACH-000324,0.0499819307192
ACH-000329,0.0616645259322
ACH-000330,0.192909577139
ACH-000331,-0.0683432339384
ACH-000332,-0.010358702493299999
ACH-000334,0.266457864638
ACH-000335,0.010033652727600002
ACH-000336,-0.250186559949
ACH-000337,-0.163587244379
ACH-000339,-0.00558483706768
ACH-000341,0.24356750702
ACH-000348,0.0689355864657
ACH-000350,-0.129444242175
ACH-000352,-0.10620747607999999
ACH-000356,-0.20440717230500002
ACH-000361,0.0854746275474
ACH-000362,0.123244339444
ACH-000363,0.06858755282370001
ACH-000364,-0.306214325638
ACH-000365,0.19390135994600002
ACH-000366,-0.129711988257
ACH-000368,-0.06254155086140001
ACH-000374,0.0406312688763
ACH-000375,0.057712498033800005
ACH-000376,0.033078993124
ACH-000381,0.038282520765900004
ACH-000383,0.0379319069112
ACH-000387,0.0467070212569
ACH-000389,0.012352678181399998
ACH-000390,0.10025484265000001
ACH-000393,0.0133361001511
ACH-000395,0.034851058427199995
ACH-000397,-0.032983082372599996
ACH-000401,-0.20824822309399998
ACH-000402,-0.168482204268
ACH-000403,0.033463797939299995
ACH-000404,-0.140071305836
ACH-000406,0.012028801478299999
ACH-000407,0.0046842526568000005
ACH-000408,-0.09384960865639999
ACH-000410,0.0208291202451
ACH-000411,0.132887525073
ACH-000414,0.127230252825
ACH-000415,0.0404845774075
ACH-000416,-0.0560895243768
ACH-000420,0.0556021801411
ACH-000421,-0.128748541219
ACH-000424,-0.263161380063
ACH-000425,-0.1627347103
ACH-000426,-0.147593479486
ACH-000427,-0.349763655611
ACH-000433,0.200517637504
ACH-000436,0.13544952080999997
ACH-000444,0.0862558033746
ACH-000445,0.025687558445099998
ACH-000448,-0.008152559579180001
ACH-000450,0.130622282616
ACH-000452,-0.0722546482448
ACH-000454,0.09942344269850001
ACH-000458,0.00792711068941
ACH-000459,0.261988460594
ACH-000460,0.0898296221932
ACH-000461,0.0332328944726
ACH-000463,-0.0715972997839
ACH-000464,-0.00890143346937
ACH-000466,-0.09305199505839999
ACH-000467,-0.0712103308303
ACH-000468,-0.07123577950519999
ACH-000469,0.0152601763805
ACH-000470,0.06566044991469999
ACH-000471,0.008276965148109999
ACH-000472,-0.0865988352247
ACH-000473,0.0108751614164
ACH-000475,-0.00802977964794
ACH-000476,0.07476074804439999
ACH-000477,-0.303606201212
ACH-000480,0.15034960723
ACH-000481,-0.042109840701900006
ACH-000483,-0.0227931411802
ACH-000484,-0.051185173877300004
ACH-000485,-0.0358810438682
ACH-000486,-0.149872164221
ACH-000487,-0.0576397951581
ACH-000488,-0.101343900842
ACH-000490,-0.0949196924116
ACH-000491,0.0371755721702
ACH-000495,0.08369679438199999
ACH-000496,0.0136610836723
ACH-000499,-0.039588751348599995
ACH-000500,0.098503875371
ACH-000502,-5.48914828705e-05
ACH-000503,0.164214213302
ACH-000505,0.107131799051
ACH-000507,-0.167570110079
ACH-000510,0.0699013463295
ACH-000511,-0.0116652424539
ACH-000512,0.0740918948534
ACH-000516,-0.195069132214
ACH-000517,0.00643260058403
ACH-000518,-0.102623772838
ACH-000520,0.058616472535499994
ACH-000521,-0.0800974056312
ACH-000522,-0.0077249746442099995
ACH-000524,0.09534083523260001
ACH-000527,-0.207474091371
ACH-000528,0.09853162214780001
ACH-000537,0.144896373034
ACH-000541,0.0930679200142
ACH-000542,0.0135209271389
