,NRROS (375387)
ACH-000004,-0.215722267819
ACH-000007,0.0526689873558
ACH-000009,-0.0574990627112
ACH-000011,-0.0512034707537
ACH-000012,-0.179389747949
ACH-000013,-0.026220798390599997
ACH-000014,-0.0273260857707
ACH-000015,0.09408886420430002
ACH-000017,0.023246012679699998
ACH-000018,-0.0283635268274
ACH-000019,-0.17550889193
ACH-000021,-0.0110949312981
ACH-000022,-0.0364720332224
ACH-000025,-0.17252360289000002
ACH-000028,-0.0642427126503
ACH-000030,-0.00752300810136
ACH-000035,-0.09607293187470001
ACH-000036,-0.143310133813
ACH-000037,0.020096133824200002
ACH-000039,-0.085427745679
ACH-000040,-0.19655829870299998
ACH-000041,-0.0275248718997
ACH-000042,-0.182363864388
ACH-000045,-0.0356977336453
ACH-000047,-0.205687933794
ACH-000052,0.153057777718
ACH-000053,-0.0854708017264
ACH-000054,-0.158482278896
ACH-000055,0.239560120265
ACH-000060,-0.08962267193569999
ACH-000067,-0.0591887535195
ACH-000070,-0.260316584028
ACH-000075,-0.0740242026361
ACH-000078,-0.0795032357758
ACH-000082,-0.0216313264513
ACH-000085,-0.165000798633
ACH-000086,-0.084561417222
ACH-000087,-0.001746688711
ACH-000092,-0.16198104000299998
ACH-000095,-0.0682464495242
ACH-000097,-0.102650343104
ACH-000098,0.0648342280801
ACH-000099,-0.0808171486097
ACH-000108,-0.11852407392200001
ACH-000113,-0.029870872066599996
ACH-000115,0.0847494144176
ACH-000116,0.044882968854400004
ACH-000118,0.040880052228300004
ACH-000120,-0.035629103693499996
ACH-000123,0.047801266411499996
ACH-000127,0.005837319527319999
ACH-000128,-0.20733150114
ACH-000132,-0.19800779232700003
ACH-000133,-0.0621749836294
ACH-000137,0.10922058646199999
ACH-000138,-0.112208473996
ACH-000142,-0.00996622536552
ACH-000143,0.157060235062
ACH-000146,-0.0272084980973
ACH-000148,-0.12835076974600002
ACH-000150,-0.000981045466533
ACH-000152,-0.0659571218401
ACH-000153,-0.131855522998
ACH-000159,0.0303926106688
ACH-000160,-0.134500905039
ACH-000163,-0.201719392592
ACH-000167,-0.376365035175
ACH-000168,0.18936012425999998
ACH-000169,-0.0926353528923
ACH-000178,-0.08357581880960001
ACH-000182,-0.07436511189289999
ACH-000183,-0.150641910171
ACH-000188,-0.04451741447719999
ACH-000189,0.255324309385
ACH-000190,0.0156452488386
ACH-000198,-0.023606835690299997
ACH-000204,-0.10099431679300001
