,SGCB (6443)
ACH-000004,0.199220120904
ACH-000007,0.26326137810899997
ACH-000009,0.08247285408760001
ACH-000011,0.0619830605737
ACH-000012,-0.0123136702897
ACH-000013,0.100235104802
ACH-000014,0.00237411355381
ACH-000015,0.0320960967172
ACH-000017,0.035771828403699996
ACH-000018,0.186149492291
ACH-000019,-0.138776244642
ACH-000021,-0.0323185263465
ACH-000022,-0.0537035213968
ACH-000025,0.0600005336904
ACH-000028,-0.24255539992699998
ACH-000030,0.13457200752499998
ACH-000035,0.00369079081159
ACH-000036,-0.09270031779580001
ACH-000037,0.199467737217
ACH-000039,0.047157233748900004
ACH-000040,-0.208003334619
ACH-000041,-0.152682499344
ACH-000042,0.124178116007
ACH-000045,0.106596294504
ACH-000047,0.0046645068044399995
ACH-000052,0.149727091756
ACH-000053,0.048676224543900005
ACH-000054,0.05149595605190001
ACH-000055,0.116630190593
ACH-000060,-0.0831319317139
ACH-000067,0.013946028163999999
ACH-000070,0.277023232182
ACH-000075,0.0520642736327
ACH-000078,-0.145135291041
ACH-000082,-0.00595635547305
ACH-000085,0.0440965747873
ACH-000086,0.04527617074799999
ACH-000087,0.0015561969028699998
ACH-000092,0.113883672107
ACH-000095,0.00802322655499
ACH-000097,-0.172102538557
ACH-000098,0.11488437060699999
ACH-000099,0.160457497426
ACH-000108,-0.0672038313158
ACH-000113,0.22310232375
ACH-000115,-0.108277942256
ACH-000116,-0.0929955460961
ACH-000118,0.00727984883654
ACH-000120,0.147494596147
ACH-000123,-0.0140485792474
ACH-000127,0.0632901953166
ACH-000128,-0.13994233061
ACH-000132,-0.143268665472
ACH-000133,0.0949296208849
ACH-000137,0.00866047674942
ACH-000138,0.042836637203
ACH-000142,-0.07595768495
ACH-000143,0.079657365465
ACH-000146,0.041034261952199995
ACH-000148,0.121279144536
ACH-000150,-0.0785423501056
ACH-000152,-0.0251354046803
ACH-000153,-0.106684538114
ACH-000159,0.0929230299911
ACH-000160,-0.134590903145
ACH-000163,0.08506650161689999
ACH-000167,0.125057304596
ACH-000168,0.105547765799
ACH-000169,0.0105930280965
ACH-000178,0.133940626939
ACH-000182,0.17240517405
ACH-000183,0.145115104474
ACH-000188,0.0481943490636
ACH-000189,-0.126825365941
ACH-000190,-0.0732712294457
ACH-000198,0.23760510083099998
ACH-000204,0.014513946087499998
ACH-000206,-0.07378798583660001
ACH-000207,0.28232749831
ACH-000211,0.0420520692301
ACH-000215,0.0322665091836
ACH-000221,-0.0035844630735700003
ACH-000222,0.0336547284844
ACH-000223,0.05250205967569999
ACH-000226,0.109756732284
ACH-000227,-0.190530590235
ACH-000228,0.0457542139508
ACH-000231,0.005344251340739999
ACH-000232,0.105228572718
ACH-000233,0.0452400195718
ACH-000234,0.059846181014
ACH-000235,0.07535464842089999
ACH-000237,0.20982922215799998
ACH-000238,-0.014181159347999999
ACH-000243,-0.0786392330973
ACH-000244,0.0686276682654
ACH-000246,0.137372133816
ACH-000248,0.0823334552108
ACH-000250,0.130701476291
ACH-000251,-0.0217231384657
ACH-000253,0.0428263927461
ACH-000255,-0.0485320733567
ACH-000256,0.0706970661674
ACH-000257,-0.0483645039116
ACH-000258,0.224288831272
ACH-000259,-0.0834202016347
ACH-000260,0.107976381384
ACH-000261,0.05497328128600001
ACH-000262,0.24415033794
ACH-000263,-0.9718283825480001
ACH-000264,0.0104505648906
ACH-000265,-0.020724486750900002
ACH-000266,-0.009641089302209999
ACH-000272,0.0152076153295
ACH-000273,-0.129625900389
ACH-000274,0.016700520941700003
ACH-000277,0.11085653178200001
ACH-000278,0.10181496132300001
ACH-000279,0.030594839640099996
ACH-000280,0.119789476876
ACH-000281,0.130369935108
ACH-000288,0.08231191724110001
ACH-000291,0.180220828775
ACH-000293,-0.113321234686
ACH-000294,0.22763675003400002
ACH-000295,-0.0828823867882
ACH-000296,0.128008447376
ACH-000302,0.0888762525898
ACH-000304,-0.0390075793623
ACH-000307,0.0412621505178
ACH-000308,0.0800693127545
ACH-000310,-0.0567300620091
ACH-000311,-0.018648915534000002
ACH-000312,0.027423136116200002
ACH-000315,0.322602964351
ACH-000316,0.0100349010088
ACH-000317,0.055718656361800005
ACH-000318,0.25131072134
ACH-000319,-0.00696227430646
ACH-000320,0.0991265170208
ACH-000322,0.0362720920987
ACH-000323,0.017586236458299997
ACH-000324,-0.0555530255138
ACH-000329,-0.143287991879
ACH-000330,0.09358781017539998
ACH-000331,0.0782724461083
ACH-000332,-0.009243262187030001
ACH-000334,0.254533465648
ACH-000335,0.282479681919
ACH-000336,0.18475582567200002
ACH-000337,-0.045639060439800004
ACH-000339,-0.0785386349929
ACH-000341,-0.19646445913199997
ACH-000348,0.00444115269174
ACH-000350,0.12074936787799999
ACH-000352,0.076211652983
ACH-000356,0.160520912762
ACH-000361,-0.250486785282
ACH-000362,0.0374264916052
ACH-000363,0.12546825970699998
ACH-000364,-0.0624889023485
ACH-000365,0.18134895380899999
ACH-000366,0.123139414139
ACH-000368,-0.0352708298611
ACH-000374,-0.061997024523900005
ACH-000375,-0.151265597161
ACH-000376,0.035151470742800006
ACH-000381,0.08965129566289999
ACH-000383,0.11828745135
ACH-000387,0.11609111871300001
ACH-000389,-0.010674750832
ACH-000390,-0.048532353739
ACH-000393,0.024498120720599998
ACH-000395,0.0556955136109
ACH-000397,-0.0323165918932
ACH-000401,0.120628013792
ACH-000402,0.107327816307
ACH-000403,-0.0715048606828
ACH-000404,-0.212781304669
ACH-000406,0.119761485634
ACH-000407,-0.0298376561873
ACH-000408,0.06288958059369999
ACH-000410,-0.021217793478200003
ACH-000411,0.0125515799957
ACH-000414,0.0682750375873
ACH-000415,-0.0738238147831
ACH-000416,-0.0630686393781
ACH-000420,-0.169377687735
ACH-000421,0.0724214692951
ACH-000424,0.0149766085723
ACH-000425,0.00700284213611
ACH-000426,0.357265674501
ACH-000427,-0.0648692138775
ACH-000433,-0.146859878151
ACH-000436,0.293779744033
ACH-000444,0.0798690508833
ACH-000445,0.261705727698
ACH-000448,-0.079416312189
ACH-000450,0.18581369902199998
ACH-000452,0.032673752942
ACH-000454,-0.0970026863896
ACH-000458,-0.011440408939700001
ACH-000459,0.366301358062
ACH-000460,-0.0237124273228
ACH-000461,-0.09687638101939998
ACH-000463,0.169601049954
ACH-000464,0.061602493004900005
ACH-000466,0.096116887977
ACH-000467,0.11424591264499999
ACH-000468,0.08549714011710001
ACH-000469,0.025289311768499998
ACH-000470,0.022817312027300002
ACH-000471,0.110623794717
