,NAAA (27163)
ACH-000393,-0.160990575476
ACH-000395,-0.111830123336
ACH-000397,-0.11586919746400001
ACH-000401,-0.011660328736
ACH-000402,-0.42906306907700004
ACH-000403,-0.0753619096827
ACH-000404,-0.0415146210076
ACH-000406,-0.159233495328
ACH-000407,-0.267624212289
ACH-000408,0.0198872984162
ACH-000410,-0.058093542364300005
ACH-000411,0.0127430910695
ACH-000414,-0.105574227598
ACH-000415,-0.194005097042
ACH-000416,-0.167672792013
ACH-000420,-0.259690146567
ACH-000421,-0.0532398208094
ACH-000424,-0.401798289204
ACH-000425,-0.005868304056789999
ACH-000426,-0.382354388103
ACH-000427,-0.074528695581
ACH-000433,-0.335797561035
ACH-000436,-0.0641433106678
ACH-000444,-0.0580230179198
ACH-000445,-0.068194392215
ACH-000448,-0.15507836248600002
ACH-000450,-0.111058437293
ACH-000452,-0.07610939497069999
ACH-000454,-0.2550140736
ACH-000458,-0.23893267582699998
ACH-000459,0.206896374696
ACH-000460,-0.0645970795761
ACH-000461,-0.109711959025
ACH-000463,-0.307812883443
ACH-000464,-0.07786175852680001
ACH-000466,0.00378850406823
ACH-000467,0.126868496173
ACH-000468,-0.299450123764
ACH-000469,-0.105968615163
ACH-000470,-0.24518242428000003
ACH-000471,-0.044573153887400005
ACH-000472,-0.10926546187899999
ACH-000473,-0.010622133850200001
ACH-000475,-0.19264261015
ACH-000476,-0.020127016729700003
ACH-000477,-0.224772564133
ACH-000480,-0.11328869415300001
ACH-000481,-0.09911568384029999
ACH-000483,0.0118537090538
ACH-000484,0.188688028486
ACH-000485,-0.0314979601064
ACH-000486,0.0198334368406
ACH-000487,0.012418439193799998
ACH-000488,-0.0558439066768
ACH-000490,-0.129500638926
ACH-000491,0.0346325693819
ACH-000495,-0.096647936601
ACH-000496,-0.335930058259
ACH-000499,-0.11174611604800001
ACH-000500,0.0971288120661
ACH-000502,-0.165207476442
ACH-000503,-0.597420527669
ACH-000505,-0.135360167052
ACH-000507,-0.22976309441999998
ACH-000510,-0.136905697699
ACH-000511,-0.0950938766828
ACH-000512,-0.503657945729
ACH-000516,-0.120974451155
ACH-000517,-0.147569979471
ACH-000518,-0.340109143292
ACH-000520,-0.0057189271229499995
ACH-000521,-0.0175112618217
ACH-000522,-0.04579634029659999
ACH-000524,-0.221177294907
ACH-000527,-0.0562749814026
ACH-000528,-0.021618942458599997
ACH-000537,-0.158341492071
ACH-000541,0.0176814906622
ACH-000542,-0.0917209010558
ACH-000544,-0.07353233085639999
ACH-000545,-0.09963374128519999
ACH-000547,0.10420917400900001
ACH-000548,-0.187037931543
ACH-000549,-0.163767569274
ACH-000550,-0.08702803782889999
ACH-000552,-0.0491658138669
ACH-000556,-0.186625478729
ACH-000557,0.0842840617715
ACH-000570,-0.297335548539
ACH-000571,-0.129129834161
ACH-000573,-0.136689818398
ACH-000576,-0.171484344565
ACH-000580,0.115278154548
ACH-000584,-0.0261033633776
ACH-000585,-0.148584934035
ACH-000588,-0.220744787007
ACH-000589,-0.122165751768
ACH-000591,-0.106068143829
ACH-000593,-0.16729561208799998
ACH-000600,-0.12885621261
ACH-000601,-0.126895619486
ACH-000604,-0.067795031137
ACH-000605,-0.131823484976
ACH-000606,-0.0410586115734
ACH-000608,-0.14969942072200002
ACH-000614,-0.05414691558569999
ACH-000616,-0.144406538625
ACH-000618,-0.108740111578
ACH-000619,0.013468798220799999
ACH-000620,-0.0271469208573
ACH-000621,-0.0340568984095
ACH-000622,-0.0367395784441
ACH-000623,-0.199905252748
ACH-000624,-0.0967610322811
ACH-000627,-0.044700596447700004
ACH-000630,-0.049962893905499996
ACH-000632,-0.14955912697899998
ACH-000633,0.239053721653
ACH-000637,-0.10567402287799998
ACH-000638,-0.158678594923
ACH-000646,-0.014722982132299998
ACH-000647,-0.227914813491
ACH-000648,-0.0329622308207
ACH-000649,-0.31700980211199997
ACH-000651,-0.006285473586189999
ACH-000652,-0.155778085372
ACH-000653,-0.0426682409712
ACH-000657,-0.11995599523600001
ACH-000658,-0.024715912587
ACH-000661,-0.147723408039
ACH-000662,0.0543876816507
ACH-000663,0.175153649074
ACH-000665,-0.17723407103100003
ACH-000671,-0.0859524301011
ACH-000673,-0.09962520597
ACH-000676,-0.09973525849089998
ACH-000677,-0.0112436767105
ACH-000681,-0.16424071162599999
ACH-000682,-0.08938181842260001
ACH-000683,-0.163058951143
ACH-000684,0.10464460980000001
ACH-000688,-0.302663634695
ACH-000693,-0.07135053496560001
ACH-000694,-0.162884152434
ACH-000695,-0.26299537157200004
ACH-000696,-0.171174605889
ACH-000697,-0.22509706945500002
ACH-000699,-0.0157981995866
ACH-000701,-0.067860526416
ACH-000706,-0.034498534743
ACH-000711,-0.0954808676843
ACH-000713,-0.243113141935
ACH-000714,-0.062386539336
ACH-000718,-0.185373651355
ACH-000720,-0.217769562517
ACH-000721,0.009638214051120001
ACH-000724,0.0666448775948
ACH-000725,-0.19442987731800002
ACH-000732,-0.18755951566100001
ACH-000734,-0.037501279124599995
ACH-000735,-0.174525546499
ACH-000736,-0.0830126980456
ACH-000738,-0.033546226106
ACH-000746,0.174695796239
ACH-000747,-0.123324534861
ACH-000748,-0.164729335582
ACH-000753,-0.137582396704
ACH-000756,-0.11809969514799999
ACH-000757,0.08886674396710001
ACH-000758,0.0323657062595
ACH-000760,0.042138675710399996
ACH-000763,-0.342567392115
ACH-000764,-0.34107639034500004
ACH-000765,0.032189707914299995
ACH-000766,-0.16751394634800001
ACH-000767,-0.09469273930839998
ACH-000768,-0.161086993841
ACH-000769,-0.0314147706644
ACH-000770,-0.18402808882399999
ACH-000771,-0.159029521118
ACH-000773,-0.0553409488498
ACH-000776,-0.188750236108
ACH-000777,-0.11581212692500001
ACH-000778,0.024538752431700003
ACH-000781,-0.116037494514
ACH-000782,-0.289299446772
ACH-000783,-0.14061430795
ACH-000784,-0.106322572196
ACH-000785,-0.28512482203
ACH-000787,-0.1184477805
ACH-000788,-0.123628785627
ACH-000791,-0.27685301616
ACH-000792,0.0281555702794
ACH-000794,-0.26928778768899997
ACH-000796,-0.116875124242
ACH-000799,-0.202332538379
ACH-000800,-0.161102728646
ACH-000802,-0.038014655668599996
ACH-000804,-0.17299023732299998
ACH-000805,-0.334174494661
ACH-000809,-0.0847613300156
ACH-000810,0.103671661686
ACH-000811,-0.155974584645
ACH-000817,-0.0989187231306
ACH-000819,-0.10366110909
ACH-000820,-0.011003902559200002
ACH-000821,-0.09721057211510001
ACH-000822,-0.10314619441400001
ACH-000823,-0.0143192770428
ACH-000824,-0.214687954106
ACH-000827,-0.16216605705499998
ACH-000829,-0.272854483827
ACH-000831,-0.0674713488886
ACH-000832,-0.138502473559
ACH-000833,-0.023370160184900002
ACH-000834,-0.109103506886
ACH-000835,-0.173159414012
ACH-000836,-0.10561244522600001
ACH-000837,-0.10374501829600001
ACH-000838,0.146838312724
ACH-000839,-0.20539895040699999
ACH-000840,-0.352744550308
ACH-000841,-0.153517086455
ACH-000843,-0.116485325668
ACH-000846,-0.126359358162
ACH-000847,-0.296056559619
ACH-000848,-0.304408623583
ACH-000849,0.010536669447899999
ACH-000851,-0.326764785391
ACH-000855,-0.180794707572
ACH-000856,-0.15039412804400001
ACH-000858,-0.0690016752601
ACH-000859,-0.0833648629527
ACH-000861,-0.11606245132000001
ACH-000862,-0.153972734799
ACH-000865,-0.0474961308603
ACH-000866,-0.221338235465
ACH-000867,-0.18271410059
ACH-000869,-0.14470608629
ACH-000872,0.0244606849745
ACH-000873,-0.130529944034
ACH-000876,-0.0611844424413
ACH-000878,-0.0792086497455
ACH-000880,-0.20762034695300002
ACH-000881,0.07563170812919999
ACH-000882,-0.059269363056500005
ACH-000884,0.0270105753797
ACH-000885,-0.11437488650599999
ACH-000887,-0.24164963695500002
ACH-000888,-0.0522532923003
ACH-000889,-0.0676023400438
ACH-000890,-0.109488040701
ACH-000896,-0.0807723320383
ACH-000898,-0.289488227696
ACH-000900,-0.0647803377583
ACH-000901,-0.0407470141476
ACH-000905,-0.0633346021359
ACH-000906,-0.21426933443100002
ACH-000907,-0.17352704637400002
ACH-000910,-0.12375442080900001
ACH-000911,-0.0865652204349
ACH-000912,-0.044947064964699995
ACH-000913,-0.357151257703
ACH-000915,0.0221477960004
ACH-000916,0.0152905826365
ACH-000917,-0.0701605618057
ACH-000921,-0.23734939372400002
ACH-000924,-0.135583678897
ACH-000926,-0.11999585232200001
ACH-000928,-0.0278842243096
ACH-000929,0.0389998815963
ACH-000932,-0.173312957802
ACH-000935,-0.492578190742
ACH-000936,-0.15983630707399998
ACH-000937,-0.09814255436550001
ACH-000938,-0.09104181376430001
ACH-000939,-0.188004508219
ACH-000941,-0.299302940445
ACH-000943,-0.048965452327500006
ACH-000946,-0.11189714128900001
ACH-000947,-0.0671746579514
ACH-000948,-0.23104607384599998
ACH-000950,-0.14386711377800002
ACH-000953,-0.11463196917400001
ACH-000957,-0.30568097250500004
ACH-000958,-0.0855036522325
ACH-000960,-0.00169562461699
ACH-000963,-0.290330735474
ACH-000968,0.08704611818160002
ACH-000969,-0.157398259834
ACH-000973,0.0538004437306
ACH-000974,-0.078942833244
ACH-000975,-0.0919583058758
ACH-000976,-0.185985622362
ACH-000978,0.664171745601
ACH-000980,-0.10501497364199999
ACH-000984,0.019267316320799997
ACH-000986,-0.0615933198178
ACH-000988,-0.20046821379500002
ACH-000993,-0.11780530808800001
ACH-000994,0.032207873381
ACH-000996,-0.22452635536499999
ACH-001001,-0.071146468039
ACH-001020,0.273258136782
ACH-001028,-0.0780730907646
ACH-001031,-0.21789184341099999
ACH-001038,-0.17830627997200002
ACH-001048,-0.07898831876739999
ACH-001050,-0.105050788987
ACH-001053,-0.10679532913899999
ACH-001054,0.00106757644187
ACH-001061,-0.303136625747
ACH-001067,-0.126577732134
ACH-001075,-0.257247261275
ACH-001096,-0.09577668177310002
ACH-001128,0.022883545865099997
ACH-001134,-0.0997881910296
ACH-001151,-0.116839079992
ACH-001163,-0.101179786894
ACH-001164,-0.115750624174
ACH-001173,-0.16560727048
ACH-001183,-0.0717727694248
ACH-001184,-0.140683253614
ACH-001190,-0.0931080114342
ACH-001192,0.025615702256
ACH-001193,0.34458607534900004
ACH-001196,0.011990531446799998
ACH-001197,-0.089336045536
ACH-001205,-0.048228203362999995
ACH-001211,-0.115699892057
ACH-001212,0.0713153952854
ACH-001228,-0.197501397215
ACH-001232,-0.183884128358
ACH-001239,-0.129860562913
ACH-001274,-0.159790521865
ACH-001275,-0.205933017562
ACH-001277,-0.0243651241536
ACH-001278,-0.07568457900100001
ACH-001280,0.17176629869100002
ACH-001283,-0.08297713883380001
ACH-001289,-0.00981741484991
ACH-001295,-0.105008644672
ACH-001300,-0.0825310620983
ACH-001301,-0.04667749860280001
ACH-001302,-0.35511023753
ACH-001303,-0.192299099547
ACH-001306,-0.312859148529
ACH-001318,-0.23913732264600002
ACH-001322,0.40170912524700003
ACH-001328,0.0471089649495
ACH-001332,-0.213982002798
ACH-001333,-0.0386090805501
ACH-001336,-0.131737055485
ACH-001340,-0.0198294784403
ACH-001346,-0.141291730059
ACH-001353,-0.16568304381899998
ACH-001354,-0.17341757333500002
ACH-001367,0.0352451733187
ACH-001368,-0.022302255605099998
ACH-001374,-0.0413927907207
ACH-001375,-0.172022592483
ACH-001377,-0.187705597415
ACH-001380,-0.162898133191
ACH-001391,-0.303657073531
ACH-001407,-0.0605019224196
ACH-001408,-0.0205618505555
ACH-001413,-0.0886994542371
ACH-001430,0.0540672534518
ACH-001431,-0.14234394547700002
ACH-001450,0.07500953695530001
ACH-001496,-0.039915486048099996
ACH-001500,-0.278305124803
ACH-001521,-0.225737992841
ACH-001523,-0.11654369632099999
ACH-001532,-0.142805103385
ACH-001536,0.0478437476681
ACH-001550,-0.129807618775
ACH-001552,-0.291581976911
ACH-001554,-0.12246270534399999
ACH-001645,0.000712483753921
ACH-001654,0.014078025316700002
ACH-001715,-0.031055658303799995
ACH-001735,-0.07034687575689999
ACH-001736,-0.022038739743
ACH-001737,-0.216258943832
ACH-001740,-0.0933837905226
ACH-001745,-0.24426095717399998
ACH-001750,-0.10114942241800001
ACH-001765,-0.082833739578
ACH-001956,-0.062116426510199996
ACH-001957,-0.22049195847300002
