,DKK1 (22943)
ACH-000004,-0.0721773084208
ACH-000007,-0.234537540487
ACH-000009,-0.021752843536799998
ACH-000011,-0.285362567612
ACH-000012,-0.20428118969999998
ACH-000013,-0.06493317289030001
ACH-000014,-0.21824539410799998
ACH-000015,-0.303425792057
ACH-000017,-0.0380862629401
ACH-000018,-0.166214774486
ACH-000019,-0.455755586906
ACH-000021,-0.0425555633574
ACH-000022,-0.0783710892245
ACH-000025,-0.412233582813
ACH-000028,-0.35813921298600004
ACH-000030,-0.439258569417
ACH-000035,-0.226704129365
ACH-000036,-0.1359269224
ACH-000037,-0.22297909066100002
ACH-000039,-0.253798753175
ACH-000040,-0.376194476594
ACH-000041,-0.295688439634
ACH-000042,-0.0644216107271
ACH-000045,-0.15118858204900001
ACH-000047,-0.175152187545
ACH-000052,-0.133142067923
ACH-000053,-0.134054404892
ACH-000054,-0.175742898513
ACH-000055,-0.224241601941
ACH-000060,-0.24099925913800002
ACH-000067,-0.189599548701
ACH-000070,-0.19177581402199997
ACH-000075,-0.776073045478
ACH-000078,-0.127986724488
ACH-000082,-0.174926438906
ACH-000085,-0.41507654840999997
ACH-000086,-0.437840113473
ACH-000087,-0.410892977002
ACH-000092,-0.25869294422
ACH-000095,-0.10328640294399999
ACH-000097,-0.21142905608399998
ACH-000098,-0.318407979613
ACH-000099,-0.210446334613
ACH-000108,-0.000538209856037
ACH-000113,-0.09969512795350001
ACH-000115,-0.0461234771196
ACH-000116,-0.398162290557
ACH-000118,-0.184786073866
ACH-000120,-0.081890011506
ACH-000123,-0.226185303012
ACH-000127,-0.274736741086
ACH-000128,-0.143838231725
ACH-000132,-0.294604640055
ACH-000133,-0.27855786959600004
ACH-000137,-0.31077042136300004
ACH-000138,-0.024340562640400003
ACH-000142,-0.25754816090300003
ACH-000143,-0.0841870486738
ACH-000146,-0.156752786052
ACH-000148,-0.140573302685
ACH-000150,-0.198129138576
ACH-000152,-0.287139011251
ACH-000153,-0.506678572687
ACH-000159,-0.327934372089
ACH-000160,-0.160691035071
ACH-000163,-0.314289447198
ACH-000167,-0.30740557834300003
ACH-000168,0.00660843005261
ACH-000169,-0.39538731412100003
ACH-000178,-0.222764436306
ACH-000182,-0.20418817488
ACH-000183,-0.10806196932499999
ACH-000188,-0.278548709103
ACH-000189,-0.47408246629100004
ACH-000190,-0.5205241558070001
ACH-000198,-0.337901833208
ACH-000204,-0.454702187892
ACH-000206,-0.155905547472
ACH-000207,-0.309376265346
ACH-000211,-0.179851289197
ACH-000215,-0.263587360828
ACH-000221,-0.186961214585
ACH-000222,-0.17379008688099998
ACH-000223,-0.19563525752099997
ACH-000226,-0.35268534490500003
ACH-000227,0.061998068235900004
ACH-000228,-0.314716359532
ACH-000231,-0.263905172222
ACH-000232,-0.280061065336
ACH-000233,-0.14750395154999998
ACH-000234,-0.0950040253165
ACH-000235,-0.18726465749600002
ACH-000237,-0.200090139586
ACH-000238,-0.221231650365
ACH-000243,-0.193483479498
ACH-000244,-0.366318884026
ACH-000246,-0.23308579974399998
ACH-000248,-0.18265321893599998
ACH-000250,-0.36173025916199997
ACH-000251,-0.502451399666
ACH-000253,-0.39153033099699996
ACH-000255,-0.409192295864
ACH-000256,-0.379412127315
ACH-000257,-0.0544116775284
ACH-000258,-0.5986775816009999
ACH-000259,-0.238012667319
ACH-000260,-0.284077221395
ACH-000261,-0.32034695208
ACH-000262,-0.383578055875
ACH-000263,0.0364348549756
ACH-000264,-0.175021746569
ACH-000265,-0.273362239542
ACH-000266,-0.050558771806800004
ACH-000272,-0.086669679932
ACH-000273,-0.08872576727050001
ACH-000274,-0.235620017189
ACH-000277,-0.44357293228100003
ACH-000278,0.142691690626
ACH-000279,-0.165155063643
ACH-000280,-0.0906060752682
ACH-000281,0.124316749667
ACH-000288,-0.154939395177
ACH-000291,-0.168084231098
ACH-000293,-0.325039351696
ACH-000294,-0.11685348539000001
ACH-000295,-0.33577563920599995
ACH-000296,-0.305483207839
ACH-000302,-0.169815441214
ACH-000304,-0.388676704157
ACH-000307,-0.189914585067
ACH-000308,-0.2923272141
ACH-000310,-0.025341846302799998
ACH-000311,-0.021353920688099996
ACH-000312,-0.09979617432980001
ACH-000315,-0.063238095237
ACH-000316,-0.11928004559699999
ACH-000317,-0.0252151795383
ACH-000318,-0.185136839998
ACH-000319,-0.246430421489
ACH-000320,0.029539197125
ACH-000322,-0.243242891746
ACH-000323,-0.252816500275
ACH-000324,-0.10153330337000001
ACH-000329,-0.151301605046
ACH-000330,-0.234343452745
ACH-000331,-0.266295607355
ACH-000332,-0.16005288113299998
ACH-000334,-0.284806812784
ACH-000335,-0.41213613011399997
ACH-000336,0.030619911133
ACH-000337,-0.250581987134
ACH-000339,-0.218272917786
ACH-000341,-0.399062447189
ACH-000348,-0.317984385048
ACH-000350,-0.10923717861300002
ACH-000352,-0.181801966139
ACH-000356,-0.0562164149689
ACH-000361,-0.141397595826
ACH-000362,-0.150530634532
ACH-000363,-0.162803411505
ACH-000364,-0.165227050385
ACH-000365,-0.18557769691599998
ACH-000366,-0.240138220554
ACH-000368,-0.248078148609
ACH-000374,-0.42647048314999997
ACH-000375,-0.274110719091
ACH-000376,-0.210016312484
ACH-000381,-0.277301324828
ACH-000383,-0.154331663245
ACH-000387,-0.0157665780999
ACH-000389,-0.20541955296599998
ACH-000390,-0.24722741535700002
ACH-000393,-0.20538179740899998
ACH-000395,0.0381573590554
ACH-000397,-0.22666039285
ACH-000401,-0.47165300314099995
ACH-000402,0.321517285044
ACH-000403,-0.178062676105
ACH-000404,-0.20792376469700002
ACH-000406,-0.123185415546
ACH-000407,-0.175520692229
ACH-000408,-0.34561318853600004
ACH-000410,-0.23900473759799998
ACH-000411,-0.168253288175
ACH-000414,0.0167648383591
ACH-000415,-0.36069950613300006
ACH-000416,-0.254565008741
ACH-000420,-0.576110241951
ACH-000421,-0.128210527048
ACH-000424,-0.118149430657
ACH-000425,-0.274840915876
ACH-000426,-0.554507653615
ACH-000427,-0.136688808711
ACH-000433,0.006223262779819999
ACH-000436,-0.0972763811447
ACH-000444,-0.0974720993603
ACH-000445,-0.170622135028
ACH-000448,-0.126447640103
ACH-000450,-0.222605201455
ACH-000452,-0.369233560408
ACH-000454,-0.318844812515
ACH-000458,-0.26786883061
ACH-000459,-0.398466332196
ACH-000460,-0.18288441499699998
ACH-000461,-0.16231034364
ACH-000463,-0.28640866498399997
ACH-000464,-0.16525261571900002
ACH-000466,-0.06445263064790001
ACH-000467,-0.15138890117
ACH-000468,-0.0388748080546
ACH-000469,-0.19190656426
ACH-000470,-0.141545566038
ACH-000471,-0.0922990364875
ACH-000472,-0.314920114997
ACH-000473,-0.162955465368
ACH-000475,-0.11736835259199999
ACH-000476,-0.270801055091
