,BMI1 (648)
ACH-000004,0.133442037172
ACH-000007,0.500766103562
ACH-000009,0.081778768052
ACH-000011,0.0404041226641
ACH-000012,0.123364934441
ACH-000013,0.028624749669400002
ACH-000014,0.191394542634
ACH-000015,0.174919687324
ACH-000017,0.06938202705039999
ACH-000018,0.210168820376
ACH-000019,0.453050837924
ACH-000021,0.034336063937
ACH-000022,0.205111980214
ACH-000025,0.253305981209
ACH-000028,0.061699565503
ACH-000030,0.184350787688
ACH-000035,0.132005465185
ACH-000036,0.0146613081265
ACH-000037,0.21404344488899998
ACH-000039,-0.005739174331500001
ACH-000040,0.115016795709
ACH-000041,0.0754576294275
ACH-000042,0.163776360192
ACH-000045,0.391108724221
ACH-000047,0.247148081734
ACH-000052,0.261157455287
ACH-000053,0.22773002376200002
ACH-000054,0.178797025482
ACH-000055,0.308638385195
ACH-000060,0.279836794954
ACH-000067,0.29811960126200004
ACH-000070,-0.139523649399
ACH-000075,0.08681693053480001
ACH-000078,0.123201701588
ACH-000082,0.110603166908
ACH-000085,0.125589815779
ACH-000086,0.123223406908
ACH-000087,0.45312264670900004
ACH-000092,0.143753314858
ACH-000095,-0.459396251528
ACH-000097,0.160016982536
ACH-000098,0.0586625837963
ACH-000099,0.225680291394
ACH-000108,0.153365137476
ACH-000113,-0.591842886501
ACH-000115,-0.114391560858
ACH-000116,0.159816056254
ACH-000118,0.05407978542880001
ACH-000120,-0.144577462367
ACH-000123,0.025694937405
ACH-000127,0.22592379676600002
ACH-000128,0.124844168771
ACH-000132,0.07670630799639999
ACH-000133,0.244425452273
ACH-000137,0.11388373673499999
ACH-000138,0.155471802139
ACH-000142,0.24648845559799998
ACH-000143,-0.5757498472829999
ACH-000146,0.013427557927700002
ACH-000148,-0.0947864170815
ACH-000150,0.481852629265
ACH-000152,0.202715702725
ACH-000153,0.044626766617
ACH-000159,0.268686242077
ACH-000160,0.283169719067
ACH-000163,0.31593586751200003
ACH-000167,0.39811929802900003
ACH-000168,0.266944592561
ACH-000169,0.169180093547
ACH-000178,0.12243104913899999
ACH-000182,0.289690982014
ACH-000183,0.06912655986789999
ACH-000188,0.17934166140399999
ACH-000189,0.442080304629
ACH-000190,0.43184353937700004
ACH-000198,0.24134187898099999
ACH-000204,0.0189073777208
ACH-000206,0.0817529511984
ACH-000207,0.146803969353
ACH-000211,0.225430840165
ACH-000215,0.21258274047400003
ACH-000221,0.230817403251
ACH-000222,0.100800767313
ACH-000223,-0.048381776406800005
ACH-000226,0.281006849588
ACH-000227,-0.0234676685097
ACH-000228,0.21374779604699998
ACH-000231,0.142046218432
ACH-000232,0.405359107285
ACH-000233,0.157151674311
ACH-000234,0.10604178876499999
ACH-000235,0.09581516671839999
ACH-000237,0.158321025897
ACH-000238,0.160060129753
ACH-000243,0.14240345490999998
ACH-000244,0.40602067143799997
ACH-000246,0.00510365861308
ACH-000248,0.21042925046
ACH-000250,0.10658980441400001
ACH-000251,0.21087632262800002
ACH-000253,0.12069521974099999
ACH-000255,0.34229314373099995
ACH-000256,0.32975955788100003
ACH-000257,-0.481272850352
ACH-000258,-0.13961095746899999
ACH-000259,0.268273883928
ACH-000260,-0.452215939301
ACH-000261,0.145772906729
ACH-000262,0.235644739761
ACH-000263,0.190533026933
ACH-000264,0.157711468993
ACH-000265,0.354716036487
ACH-000266,0.0481395056005
ACH-000272,0.09770008682610001
ACH-000273,0.145397788305
ACH-000274,0.100954174069
ACH-000277,0.21638955632100002
ACH-000278,0.201608204463
ACH-000279,0.23606710934
ACH-000280,0.17252731421599998
ACH-000281,0.00391094833951
ACH-000288,-0.0358087188314
ACH-000291,0.17336928500999998
ACH-000293,0.234043317915
ACH-000294,0.150593723431
ACH-000295,0.29740854297499997
ACH-000296,-0.0196854316148
ACH-000302,0.09603284094900001
ACH-000304,0.136979679623
ACH-000307,0.219340084459
ACH-000308,0.16469309534
ACH-000310,0.020631741643400002
ACH-000311,0.27324675687399996
ACH-000312,-0.0487188919934
ACH-000315,0.340915162864
ACH-000316,0.0503471760585
ACH-000317,0.209715390763
ACH-000318,0.094252715449
ACH-000319,0.08936891693700001
ACH-000320,0.13479601009199998
ACH-000322,0.20171274831
ACH-000323,0.0989195123811
ACH-000324,0.172892057619
ACH-000329,0.16422357260099998
ACH-000330,0.24429944198800002
ACH-000331,0.29110613540999997
ACH-000332,0.0420053990949
ACH-000334,0.166481674584
ACH-000335,0.520423128028
ACH-000336,0.19639287135800002
ACH-000337,0.0833263635314
ACH-000339,0.106489829747
ACH-000341,0.18948096215100002
ACH-000348,0.11775548259600001
ACH-000350,0.266218836602
ACH-000352,0.156022431157
ACH-000356,0.33218503531
ACH-000361,0.36475447608
ACH-000362,0.17249949919799998
ACH-000363,0.27692093750999996
ACH-000364,0.155641359131
ACH-000365,0.260692878596
ACH-000366,0.28858843055399996
ACH-000368,0.09777382755339999
ACH-000374,0.39360005023100003
ACH-000375,0.045440956392299996
ACH-000376,0.18371572738800002
ACH-000381,-0.0383269526298
ACH-000383,0.18342204729699998
ACH-000387,0.17633499089699997
ACH-000389,0.005691126480939999
ACH-000390,0.23193369114999998
ACH-000393,0.301983167218
ACH-000395,0.251210546865
ACH-000397,0.22841986121999996
ACH-000401,0.33638226367
ACH-000402,0.0035971301358600004
ACH-000403,0.09234400552689999
ACH-000404,0.280290095379
ACH-000406,0.018854183258200003
ACH-000407,0.22525217710700002
ACH-000408,0.313298638912
ACH-000410,0.170908534335
ACH-000411,0.140541588005
ACH-000414,0.11070977488700001
ACH-000415,0.142755851781
ACH-000416,0.0633791273848
ACH-000420,0.157372106353
ACH-000421,0.169108178591
ACH-000424,0.399114843135
ACH-000425,0.145190028054
ACH-000426,-0.11694313995200001
ACH-000427,0.352637390132
ACH-000433,0.35493168869099995
ACH-000436,-0.0268942237262
ACH-000444,0.224082180173
ACH-000445,0.138979502532
ACH-000448,0.28396499910399997
ACH-000450,0.320388933911
ACH-000452,0.130398971793
ACH-000454,0.131569482777
ACH-000458,0.16190459547299998
ACH-000459,0.021052780384299998
ACH-000460,0.18261049795499998
ACH-000461,0.19529356743299997
ACH-000463,0.26124180378
ACH-000464,0.26777307185
ACH-000466,0.145706583575
ACH-000467,0.12476072119
ACH-000468,0.0470214781373
ACH-000469,0.199565494316
ACH-000470,0.160979969934
ACH-000471,0.120603006273
ACH-000472,0.162397735516
ACH-000473,0.26109444934799997
ACH-000475,0.21498829767900002
ACH-000476,0.26058083213399996
ACH-000477,0.282704605645
ACH-000480,0.273583777465
ACH-000481,0.282081490291
ACH-000483,0.030973109637700003
ACH-000484,0.406780080551
ACH-000485,0.173115173444
ACH-000486,0.263343822779
ACH-000487,0.39447654449600006
ACH-000488,0.193964847566
ACH-000490,0.190898789368
ACH-000491,0.447084789401
ACH-000495,-0.0463449641679
ACH-000496,0.138806420068
ACH-000499,0.293135799461
ACH-000500,0.36027959905
ACH-000502,0.229997893379
ACH-000503,0.20514851832699998
ACH-000505,0.294284252216
ACH-000507,0.164499232992
ACH-000510,0.19573279680300001
ACH-000511,0.0998845740881
ACH-000512,0.26404899150600003
ACH-000516,0.256148605478
ACH-000517,0.11114473915300001
ACH-000518,0.21102095388599998
ACH-000520,0.396947711579
ACH-000521,0.208760396939
ACH-000522,0.165672654477
