,HIRIP3 (8479)
ACH-000279,0.0572487129871
ACH-000280,0.0294353665557
ACH-000281,0.19487972303
ACH-000288,-0.0529157959217
ACH-000291,-0.0128734286887
ACH-000293,-0.209811054812
ACH-000294,0.141764945812
ACH-000295,-0.103403899965
ACH-000296,0.0647592196541
ACH-000302,0.0750306268144
ACH-000304,0.037383163051499996
ACH-000307,0.0033848712169899996
ACH-000308,-0.00289805015835
ACH-000310,-0.20249066370299998
ACH-000311,-0.07947881358360001
ACH-000312,-0.0220155761127
ACH-000315,-0.0940797167103
ACH-000316,0.00141440203125
ACH-000317,0.08332711084089998
ACH-000318,0.039319044359199994
ACH-000319,-0.133375128586
ACH-000320,0.0628044127778
ACH-000322,-0.048392869447400004
ACH-000323,-0.193305991017
ACH-000324,-0.0248582863961
ACH-000329,-0.053138389367300004
ACH-000330,-0.146844777251
ACH-000331,-0.0298367224905
ACH-000332,-0.0880331118851
ACH-000334,-0.182355231969
ACH-000335,-0.057259060607099996
ACH-000336,0.20206553009599998
ACH-000337,0.152554517204
ACH-000339,0.0163379011935
ACH-000341,0.30499229542899997
ACH-000348,-0.0342780476394
ACH-000350,-0.026021276323
ACH-000352,-0.0234709355035
ACH-000356,-0.025819170298900004
ACH-000361,-0.153183627117
ACH-000362,0.010568058313799998
ACH-000363,-0.185147357779
ACH-000364,0.0765136478464
ACH-000365,0.14907609909000002
ACH-000366,-0.0715700746831
ACH-000368,0.0164481212183
ACH-000374,-0.000784883522022
ACH-000375,-0.24441747526799998
ACH-000376,0.0256930552441
ACH-000381,0.0745319671958
ACH-000383,0.0389276975215
ACH-000387,-0.09795416158119999
ACH-000389,-0.0674451020063
ACH-000390,-0.0455623010817
ACH-000393,0.0169066986247
ACH-000395,-0.07553151392739998
ACH-000397,-0.123105258025
ACH-000401,-0.1872861068
ACH-000402,0.0626604668317
ACH-000403,0.0411346892061
ACH-000404,0.039479774018
ACH-000406,-0.0680366713898
ACH-000407,-0.114274159363
ACH-000408,-0.15289918189
ACH-000410,-0.011381375211499999
ACH-000411,0.056623326227799996
ACH-000414,-0.0204402033991
ACH-000415,-0.0195876376859
ACH-000416,-0.0272538337428
ACH-000420,-0.0672066847528
ACH-000421,-0.0603520289422
ACH-000424,0.00135856011215
ACH-000425,-0.07177048062689999
ACH-000426,0.09625716328980001
ACH-000427,0.06961850222350001
ACH-000433,-0.19674000130600003
ACH-000436,0.0040904501354
ACH-000444,-0.12488847559699999
ACH-000445,-0.135416918725
ACH-000448,-0.015171470034700001
ACH-000450,-0.268070835834
ACH-000452,-0.006973122057729999
ACH-000454,-0.10803498313200001
ACH-000458,-0.0320988179027
ACH-000459,0.058414948906699994
ACH-000460,0.0728344525896
ACH-000461,-0.00979869784887
ACH-000463,0.0556848961534
ACH-000464,-0.060777400113
ACH-000466,0.0639564067571
ACH-000467,0.0585232555522
ACH-000468,0.06923421466139999
ACH-000469,0.0121598177659
ACH-000470,0.0317393417416
ACH-000471,-0.0581543423408
ACH-000472,-0.061581710789
ACH-000473,0.09778447815050001
ACH-000475,-0.09447140446789999
ACH-000476,-0.0411000690878
ACH-000477,0.06922560451069999
ACH-000480,-0.07124783352080001
ACH-000481,0.0521096753301
ACH-000483,-0.5080473009390001
ACH-000484,0.0888380579289
ACH-000485,-0.0836311528208
ACH-000486,-0.20899455239300002
ACH-000487,0.036156249724499996
ACH-000488,-0.0543523717802
ACH-000490,0.024860651961400002
ACH-000491,0.0407854779387
ACH-000495,-0.16006065983200002
ACH-000496,-0.05215510965509999
ACH-000499,-0.319950380478
ACH-000500,0.134462549063
ACH-000502,0.06899944823210001
ACH-000503,-0.154298794294
ACH-000505,-0.122492820558
ACH-000507,-0.115152376008
ACH-000510,-0.15935960312300002
ACH-000511,0.00321045661768
ACH-000512,0.274307410442
ACH-000516,-0.128093074166
ACH-000517,0.0134399726001
ACH-000518,-0.173824336455
ACH-000520,-0.0836219877893
ACH-000521,0.133168386785
ACH-000522,-0.018439425426900004
ACH-000524,0.119273377718
ACH-000527,-0.0808058259888
ACH-000528,-0.049423521605699995
ACH-000537,-0.264449793983
ACH-000541,0.153057447274
ACH-000542,-0.0159963197276
ACH-000544,0.13153463863099998
ACH-000545,-0.0085615203877
ACH-000547,0.110847972072
ACH-000548,-0.10595976146
ACH-000549,0.0813061512858
ACH-000550,0.155734444987
ACH-000552,-0.121231460941
ACH-000556,-0.08258008856719999
ACH-000557,0.00915375807937
ACH-000570,0.23265201237
ACH-000571,-0.206954828365
ACH-000573,0.0885945789131
ACH-000576,-0.012223766616499999
ACH-000580,0.10736977104
ACH-000584,0.0601592536328
ACH-000585,-0.143617858766
ACH-000588,-0.10886497612
ACH-000589,-0.0997819341133
ACH-000591,-0.0845889402427
ACH-000593,-0.0838193549071
ACH-000600,0.028168971341
ACH-000601,-0.10842053178200001
ACH-000604,-0.11658929968699999
ACH-000605,0.0366251891952
ACH-000606,-0.118621616742
ACH-000608,0.0373861012846
ACH-000614,0.170607582738
ACH-000616,0.036777166819800006
ACH-000618,0.0400228033383
ACH-000619,0.0390848359052
ACH-000620,-0.067108617727
ACH-000621,-0.18517503965100002
ACH-000622,0.027692869994200002
ACH-000623,-0.0724730640711
ACH-000624,-0.030380818796999998
ACH-000627,0.32752586128100003
ACH-000630,0.012213025451200002
ACH-000632,-0.034532772430000004
ACH-000633,-0.025557641058400003
ACH-000637,-0.37228987382
ACH-000638,-0.231923209411
ACH-000646,0.10429540278999999
ACH-000647,0.0226195153063
ACH-000648,-0.12278709908
ACH-000649,-0.0930275164966
ACH-000651,0.062485467171900004
ACH-000652,0.005324840967380001
ACH-000653,-0.0512118522906
ACH-000657,-0.127787343348
ACH-000658,-0.043760466104300004
ACH-000661,0.0093521507395
ACH-000662,0.331422857673
ACH-000663,-0.110597131712
ACH-000665,-0.0378157766109
ACH-000671,-0.18455958865400002
ACH-000673,-0.056071069303
ACH-000676,-0.0180678879128
ACH-000677,-0.0007435068531100001
ACH-000681,-0.012529572276700002
ACH-000682,0.09792001326199999
ACH-000683,-0.07749252011310001
ACH-000684,-0.192544371424
ACH-000688,0.0929473596078
ACH-000693,0.0370935525766
ACH-000694,0.09975526586439999
ACH-000695,0.024461850212099998
ACH-000696,-0.08333528132389999
ACH-000697,-0.133664016409
ACH-000699,-0.0905905580367
ACH-000701,-0.0025258451602800003
ACH-000706,-0.0703455019679
ACH-000711,0.0247820794345
ACH-000713,-0.209328229949
ACH-000714,-0.025876258158
ACH-000718,-0.14978378817500002
ACH-000720,0.0946827633696
ACH-000721,0.0031012247325799998
ACH-000724,-0.16641902775999998
ACH-000725,-0.24534846973299998
ACH-000732,0.22303111411200002
ACH-000734,-0.10378254576300001
ACH-000735,0.0986086870961
ACH-000736,-0.09481263634880001
ACH-000738,-0.0236090393122
ACH-000746,0.12010380910499999
ACH-000747,-0.0831810842813
ACH-000748,-0.0023869453042399996
ACH-000753,-0.0707040741239
ACH-000756,-0.138063970332
ACH-000757,-0.17889137132
ACH-000758,0.054758397548400006
ACH-000760,-0.181560512841
ACH-000763,-0.0880313432193
ACH-000764,0.047177010790300004
ACH-000765,-0.0605343298217
ACH-000766,-0.162783186683
ACH-000767,-0.08210547891219999
ACH-000768,0.0069405163373
ACH-000769,0.162824992655
ACH-000770,0.08616980055670001
ACH-000771,-0.0524109735162
ACH-000773,-0.032074703969700004
ACH-000776,-0.181193413121
ACH-000777,-0.000192935711515
ACH-000778,-0.109323934814
ACH-000781,0.0293448579665
ACH-000782,-0.09349086089400001
ACH-000783,-0.08849773251420001
ACH-000784,-0.0729570557504
ACH-000785,-0.035105419395599996
ACH-000787,-0.010450394683
ACH-000788,-0.0104040335278
ACH-000791,-0.0819056564541
ACH-000792,0.054083805859199995
ACH-000794,-0.054157314292400005
ACH-000796,-0.0178729148013
ACH-000799,-0.130899008902
ACH-000800,0.054342776534699995
ACH-000802,-0.101454101379
ACH-000804,0.0987922835056
ACH-000805,0.106140812701
ACH-000809,0.108176410398
ACH-000810,-0.0140346027636
ACH-000811,-0.111496505435
ACH-000817,-0.0395953152754
ACH-000819,0.016299325291299998
ACH-000820,0.04456781935330001
ACH-000821,-0.41642700803300003
ACH-000822,-0.00770553803677
ACH-000823,0.114113717741
ACH-000824,0.054852560188699995
ACH-000827,0.013023965550299998
ACH-000829,0.0761686907872
ACH-000831,0.119843599124
ACH-000832,-0.12406201186799999
ACH-000833,-0.06180798777000001
ACH-000834,0.0331228976945
ACH-000835,-0.0617113421591
ACH-000836,0.0216790743818
ACH-000837,-0.0670950259737
ACH-000838,-0.17820416064800002
ACH-000839,0.0481753006496
ACH-000840,-0.28910674231
ACH-000841,-0.129968059369
ACH-000843,-0.024277410938800002
ACH-000846,-0.10449145884
ACH-000847,-0.0396203801778
ACH-000848,0.0229909827306
ACH-000849,0.120928766669
ACH-000851,0.09657233005989999
ACH-000855,0.181412089518
ACH-000856,-0.00833868242111
ACH-000858,-0.0334288051875
ACH-000859,0.133011133177
ACH-000861,-0.11147656482599999
ACH-000862,0.0750003880357
ACH-000865,-0.0241047420404
ACH-000866,0.0618083619839
ACH-000867,0.0534162436908
ACH-000869,-0.189558713635
ACH-000872,-0.0580275671601
ACH-000873,0.0421108715417
ACH-000876,0.0410934150624
ACH-000878,0.0591346005067
ACH-000880,-0.024052644205900003
ACH-000881,0.0495085260648
ACH-000882,0.0754722994173
ACH-000884,-0.196154106019
ACH-000885,0.174251362086
ACH-000887,0.028538044092900002
ACH-000888,-0.0849996549162
ACH-000889,0.0419784775593
ACH-000890,-0.118169100933
ACH-000896,0.022371411959599997
ACH-000898,0.085030281893
ACH-000900,-0.055172735089999994
ACH-000901,-0.165219892715
ACH-000905,-0.140950445196
ACH-000906,0.079519755151
ACH-000907,-0.05307276674769999
ACH-000910,-0.068753493338
ACH-000911,0.0546464933703
ACH-000912,-0.0432013678156
ACH-000913,0.09255286724919999
ACH-000915,0.0628123190551
ACH-000916,0.324945486267
ACH-000917,-0.174275446558
ACH-000921,-0.158973103651
ACH-000924,0.0442519352196
ACH-000926,0.043212758655
ACH-000928,0.030047447842599995
ACH-000929,-0.170750218592
ACH-000932,-0.0559137408317
ACH-000935,-0.129142071657
ACH-000936,-0.10912636138599999
ACH-000937,0.09002059931230001
ACH-000938,0.057907891675199996
ACH-000939,-0.146038792763
ACH-000941,-0.18165257365600002
ACH-000943,0.006304154061310001
ACH-000946,-0.154114042191
ACH-000947,0.0196804689952
ACH-000948,-0.0711775531922
ACH-000950,-0.0695960494351
ACH-000953,-0.00017456579506499998
ACH-000957,-0.10898954941500001
ACH-000958,-0.103271745535
ACH-000960,-0.022208120162299998
ACH-000963,0.042535650427099995
ACH-000968,0.119847237931
ACH-000969,-0.19888557166200002
ACH-000973,-0.0337048037692
ACH-000974,0.00307451792625
ACH-000975,0.0107867508161
ACH-000976,-0.22513091102699997
ACH-000978,-0.13767333088199998
ACH-000980,-0.0301867172279
ACH-000984,-0.19108552992800001
ACH-000986,-0.124957380876
ACH-000988,-0.0458066734489
ACH-000993,-0.0792087272237
ACH-000994,-0.125366663016
ACH-000996,-0.130965868368
ACH-001001,0.0601340613376
ACH-001020,0.0763515701252
ACH-001028,0.0661322576253
ACH-001031,0.512623856531
ACH-001038,-0.00940610420948
ACH-001048,0.11517272896
ACH-001050,-0.014282817337499998
ACH-001053,0.129854449579
ACH-001054,-0.029994449800400003
ACH-001061,-0.005486072892109999
ACH-001067,-0.182620150848
ACH-001075,0.137897121675
ACH-001096,0.053509643703100004
ACH-001128,-0.0366605481133
ACH-001134,-0.154089720396
ACH-001151,-0.0466231211866
ACH-001163,0.0023698699630900003
ACH-001164,-0.00900159833976
ACH-001173,-0.139414795807
ACH-001183,-0.0834737663685
ACH-001184,-0.0842070219733
ACH-001190,0.0755811846347
ACH-001192,-0.105603605678
ACH-001193,0.088173441088
ACH-001196,0.018137043890500002
ACH-001197,0.06133544562999999
ACH-001205,0.00437341413238
ACH-001211,-0.230394613138
ACH-001212,-0.019924648221799998
ACH-001228,-0.0363606579707
ACH-001232,-0.0357929824551
ACH-001239,-0.00925382757048
ACH-001274,-0.11984593008300001
ACH-001275,0.110231635216
ACH-001277,0.22555885537300002
ACH-001278,-0.133583787454
ACH-001280,0.0298685878324
ACH-001283,0.14791798172499998
ACH-001289,-0.144699598807
ACH-001295,-0.025901535195200002
ACH-001300,-0.0744485211082
ACH-001301,-0.09593711225689999
ACH-001302,-0.378162698261
ACH-001303,0.08023635562189999
ACH-001306,-0.0676327728007
ACH-001318,-0.0475435243991
ACH-001322,-0.10085218916500001
ACH-001328,0.06383928546670001
ACH-001332,0.006094679640779999
ACH-001333,-0.0824386141122
ACH-001336,-0.288132513554
ACH-001340,-0.168535069388
ACH-001346,0.09455198549300001
ACH-001353,0.00583254127112
ACH-001354,-0.07014140368319999
ACH-001367,0.248629409278
ACH-001368,-0.011466334303700003
ACH-001374,0.00929242724755
ACH-001375,0.058509770578800004
ACH-001377,-0.0062708201847200004
ACH-001380,0.155568794224
ACH-001391,0.18340801966200002
ACH-001407,0.098801750811
ACH-001408,-0.0248747607755
ACH-001413,-0.101766959012
ACH-001430,-0.00990063663865
ACH-001431,-0.00032540308975
ACH-001450,0.0868692194786
ACH-001496,-0.118406524933
ACH-001500,0.133728563087
ACH-001521,-0.0398386729988
ACH-001523,-0.06255738205
ACH-001532,0.0384067505576
ACH-001536,-0.022992658520400003
ACH-001550,0.15859896112500002
ACH-001552,0.109151234527
ACH-001554,0.06701707216819999
ACH-001645,-0.22413001330899998
ACH-001654,-0.07706739054539999
ACH-001715,-0.0312633884063
ACH-001735,0.17972886405699998
ACH-001736,0.053644806020800004
ACH-001737,-0.321646392354
ACH-001740,-0.155913374294
ACH-001745,-0.00646796534489
ACH-001750,-0.08043620398569999
ACH-001765,0.034646402194300006
ACH-001956,0.0406338692537
ACH-001957,-0.187045495474
