,MST1R (4486)
ACH-000544,-0.069131631211
ACH-000545,-0.197704555308
ACH-000547,0.231433232151
ACH-000548,0.125743931772
ACH-000549,-0.109562918237
ACH-000550,-0.201822678794
ACH-000552,0.00695617252506
ACH-000556,-0.0655740052554
ACH-000557,-0.26245394255800003
ACH-000570,-0.08547732184000001
ACH-000571,-0.00674624985351
ACH-000573,0.06545427070309999
ACH-000576,-0.213390333518
ACH-000580,-0.05497698041349999
ACH-000584,-0.0674853484285
ACH-000585,0.0253372536222
ACH-000588,0.0871258709993
ACH-000589,-0.035070931494
ACH-000591,-0.217600277785
ACH-000593,0.127713076433
ACH-000600,-0.125887877979
ACH-000601,-0.0242167861852
ACH-000604,0.164678482954
ACH-000605,-0.363006875627
ACH-000606,-0.0313983242177
ACH-000608,-0.0492476571
ACH-000614,-0.23280317215
ACH-000616,-0.133669331345
ACH-000618,-0.21609832290699998
ACH-000619,-0.18013346291
ACH-000620,0.0248004350555
ACH-000621,-0.116357120355
ACH-000622,-0.0487834406044
ACH-000623,-0.0431407075386
ACH-000624,-0.197949446698
ACH-000627,-0.24118358985100002
ACH-000630,-0.0129132914097
ACH-000632,-0.0775209950364
ACH-000633,-0.0550504071235
ACH-000637,-0.067613693892
ACH-000638,-0.0069898626796600005
ACH-000646,0.09158405423760001
ACH-000647,0.0516828425066
ACH-000648,-0.152728235395
ACH-000649,-0.0956677133598
ACH-000651,-0.013172998600899998
ACH-000652,-0.048482460220999994
ACH-000653,0.0296598885553
ACH-000657,-0.112044966731
ACH-000658,-0.12396910873
ACH-000661,-0.24810271555
ACH-000662,0.147437064746
ACH-000663,-0.00311830574451
ACH-000665,-0.013967629940200002
ACH-000671,-0.0979843097756
ACH-000673,-0.18047401260899998
ACH-000676,-0.0168563797607
ACH-000677,-0.0292737526693
ACH-000681,-0.0246037847539
ACH-000682,-0.0720520944121
ACH-000683,-0.17056999351500002
ACH-000684,0.0547859763541
ACH-000688,-0.0850308114216
ACH-000693,-0.036233981329800005
ACH-000694,0.0058416133028800004
ACH-000695,-0.0455743916663
ACH-000696,-0.0772473398933
ACH-000697,-0.0460185919008
ACH-000699,-0.11921708291500001
ACH-000701,-0.10895262775299999
ACH-000706,-0.348759470273
ACH-000711,-0.00454512347579
ACH-000713,0.0256671432578
ACH-000714,-0.278278764861
ACH-000718,-0.0235240676803
ACH-000720,-0.129533376726
ACH-000721,-0.227031752316
ACH-000724,0.202170379676
ACH-000725,0.09486926993230001
ACH-000732,0.137594704992
ACH-000734,-0.119121207682
ACH-000735,-0.0939407103472
ACH-000736,0.0596549387536
ACH-000738,-0.27505109366999997
ACH-000746,0.0472629264735
ACH-000747,-0.034961354043800005
ACH-000748,-0.05311274670919999
ACH-000753,-0.033050734757599995
ACH-000756,-0.293865085309
ACH-000757,-0.040082316343
ACH-000758,-0.049252113327900006
ACH-000760,-0.07486043678710001
ACH-000763,-0.243303065605
ACH-000764,-0.0480198480338
ACH-000765,-0.175914499757
ACH-000766,-0.023737610175900002
ACH-000767,0.00773215323237
ACH-000768,-0.061184064357900005
ACH-000769,-0.0453634900557
ACH-000770,-0.012487848840100001
ACH-000771,-0.059254552835300005
ACH-000773,-0.06579590761950001
ACH-000776,-0.033055719909799997
ACH-000777,0.201926928689
ACH-000778,-0.17035818829
ACH-000781,-0.0500734793124
ACH-000782,-0.0466177296119
ACH-000783,0.00827306760108
ACH-000784,-0.0502582715362
ACH-000785,0.0719111041839
ACH-000787,-0.011488901094200001
ACH-000788,-0.131462289528
ACH-000791,0.0795300900595
ACH-000792,-0.0999158781977
ACH-000794,-0.150666586611
ACH-000796,0.0289035460514
ACH-000799,-0.0625122309439
ACH-000800,-0.0300169772851
ACH-000802,0.0043198473615200005
ACH-000804,0.221780102331
ACH-000805,-0.08869320728569999
ACH-000809,-0.0635624205092
ACH-000810,0.0168095371383
ACH-000811,-0.0205790462649
ACH-000817,-0.246042008283
ACH-000819,-0.188517371049
ACH-000820,-0.217486639947
ACH-000821,-0.33744664872
ACH-000822,-0.186246374835
ACH-000823,-0.145359152245
ACH-000824,-0.012071513257899999
ACH-000827,-0.136438612849
ACH-000829,-0.0253382537875
ACH-000831,-0.215081551488
ACH-000832,-0.307562031585
ACH-000833,-0.225125467494
ACH-000834,-0.06849213296659999
ACH-000835,-0.0662690340768
ACH-000836,-0.145357675017
ACH-000837,-0.15893009156
ACH-000838,-0.0040608190857800005
ACH-000839,-0.05845005045440001
ACH-000840,0.22599749405699998
ACH-000841,0.09508205837750001
ACH-000843,-0.0949306343608
ACH-000846,-0.0783779318745
ACH-000847,-0.103722545028
ACH-000848,-0.139646790742
ACH-000849,0.0248113618414
ACH-000851,0.060336037429
ACH-000855,-0.00581246469322
ACH-000856,0.0758715971549
ACH-000858,0.07500022257019999
ACH-000859,-0.155658066365
ACH-000861,0.053932806837200004
ACH-000862,-0.055058097128800006
ACH-000865,0.042654648275699994
ACH-000866,0.0475822306649
ACH-000867,-0.09631438239229999
ACH-000869,-0.191621917486
ACH-000872,0.041388575644900005
ACH-000873,0.299933244338
ACH-000876,-0.0873640388992
ACH-000878,0.160609901865
ACH-000880,0.158153924128
ACH-000881,-0.241020101791
ACH-000882,-0.0243002736662
ACH-000884,-0.181969108514
ACH-000885,0.0291890132394
ACH-000887,-0.0184109898681
ACH-000888,-0.0871545700634
ACH-000889,0.0268555226427
ACH-000890,-0.08100748219760001
ACH-000896,0.11718969843100001
ACH-000898,0.0043583417967
ACH-000900,-0.160964261678
ACH-000901,-0.199514580342
ACH-000905,0.0114141798777
ACH-000906,-0.07799358782150001
ACH-000907,-0.36647487486900004
ACH-000910,0.00714090911719
ACH-000911,-0.00732620214315
ACH-000912,-0.0904941078427
ACH-000913,-0.20017173638
ACH-000915,-0.127309652036
ACH-000916,0.069394478585
ACH-000917,-0.126746864329
ACH-000921,-0.0193677768242
ACH-000924,-0.058866332580699995
ACH-000926,-0.0405666486842
ACH-000928,0.0937982171388
ACH-000929,-0.159917742938
ACH-000932,-0.19167049630999997
ACH-000935,-0.0398406702361
ACH-000936,0.0209240208287
ACH-000937,-0.120098251985
ACH-000938,-0.20128288780900003
ACH-000939,-0.054881704242699995
ACH-000941,-0.177092464639
ACH-000943,0.00422091131925
ACH-000946,0.046311821912099996
ACH-000947,0.13188082193700001
ACH-000948,0.126143689914
ACH-000950,-0.30247324882599996
ACH-000953,-0.173654129503
ACH-000957,-0.0489181463007
ACH-000958,-0.0530098952976
ACH-000960,-0.112545742695
ACH-000963,-0.00450968049374
ACH-000968,-0.199833518871
ACH-000969,-0.11020213316199999
ACH-000973,-0.20547523090999997
ACH-000974,-0.113483256349
ACH-000975,-0.0237755216964
ACH-000976,0.115290012239
ACH-000978,0.3384246325
ACH-000980,-0.0137119346775
ACH-000984,0.0653979760344
ACH-000986,0.038134470598499996
ACH-000988,0.011323509464700001
ACH-000993,-0.0979411981905
ACH-000994,-0.0522868149006
ACH-000996,-0.0642923601448
ACH-001001,-0.0577851198823
ACH-001020,-0.201169819431
ACH-001028,-0.0176447175614
ACH-001031,-0.24040076890700002
ACH-001038,-0.0329996929802
ACH-001048,0.06760456706330001
ACH-001050,0.06992217117999999
ACH-001053,0.19059577352
ACH-001054,0.0626271422672
ACH-001061,0.0916365976349
ACH-001067,-0.17035099407499998
ACH-001075,-0.0508841545476
ACH-001096,-0.112651179081
ACH-001128,-0.10611408165200001
ACH-001134,-0.204569800752
ACH-001151,-0.049272855289
ACH-001163,-0.18498662260200002
ACH-001164,-0.12088194406500001
ACH-001173,-0.178987715904
ACH-001183,0.009373005997680001
ACH-001184,-0.145749734042
ACH-001190,-0.350530901215
ACH-001192,0.104393048136
ACH-001193,-0.541425295179
ACH-001196,-0.010093148671
ACH-001197,-0.289613833715
ACH-001205,-0.183806921882
ACH-001211,-0.0110080080981
ACH-001212,0.142781427702
ACH-001228,0.013009267143700001
ACH-001232,-0.20905407152600003
ACH-001239,-0.0362005748626
ACH-001274,-0.254099786075
ACH-001275,0.0524098679579
ACH-001277,0.0175621753367
ACH-001278,-0.0176315592252
ACH-001280,-0.297654679263
ACH-001283,-0.150321323457
ACH-001289,-0.19750554879
ACH-001295,-0.0914519196951
ACH-001300,-0.20046255534899998
ACH-001301,-0.0073095217354
ACH-001302,-0.316553563594
ACH-001303,0.00901452140644
ACH-001306,-0.011441229499899999
ACH-001318,-0.0064922264351000005
ACH-001322,-0.0796542892523
ACH-001328,-0.214855785583
ACH-001332,0.42179371943000005
ACH-001333,-0.38500498095200003
ACH-001336,-0.07034561079410001
ACH-001340,-0.0139020306278
ACH-001346,-0.042298082669199995
ACH-001353,0.0139136331287
ACH-001354,-5.19207934211e-05
ACH-001367,-0.11585195942700001
ACH-001368,-0.19825762001699998
ACH-001374,0.00055825766722
ACH-001375,-0.0177773861259
ACH-001377,-0.00534367904013
ACH-001380,-0.051584580903099995
ACH-001391,-0.10889968844
ACH-001407,-0.10412446225199999
ACH-001408,-0.136185434558
ACH-001413,-0.215120055661
ACH-001430,-0.41070829905699996
ACH-001431,-0.221109482103
ACH-001450,-0.25428608911
ACH-001496,-0.0389020832963
ACH-001500,-0.0380432338207
ACH-001521,0.177870581552
ACH-001523,-0.10630879845899999
ACH-001532,-0.07700499623710001
ACH-001536,0.147829837743
ACH-001550,-0.044729320490300005
ACH-001552,-0.165860008343
ACH-001554,-0.134333449293
ACH-001645,-0.24949443109299999
ACH-001654,-0.056372539463800005
ACH-001715,-0.207991285156
ACH-001735,-0.0767106399482
ACH-001736,-0.06315430423519999
ACH-001737,-0.244689528384
ACH-001740,-0.231124447416
ACH-001745,-0.113742404595
ACH-001750,-0.225239974141
ACH-001765,-0.0817485605849
ACH-001956,-0.089410551608
ACH-001957,-0.0943202634355
