,ATR (545)
ACH-000653,-0.669808254303
ACH-000657,-1.08241357112
ACH-000658,-0.7839756620980001
ACH-000661,-1.13399227636
ACH-000662,-1.37550263743
ACH-000663,-1.039472152
ACH-000665,-0.921815305961
ACH-000671,-0.869796733732
ACH-000673,-0.86875752813
ACH-000676,-0.891099512189
ACH-000677,-1.06973458264
ACH-000681,-0.88445364282
ACH-000682,-1.10429407201
ACH-000683,-0.897479379739
ACH-000684,-0.779300948788
ACH-000688,-0.610954109526
ACH-000693,-0.716004841262
ACH-000694,-0.5848401837889999
ACH-000695,-0.829377756145
ACH-000696,-0.934424495678
ACH-000697,-1.02132309293
ACH-000699,-1.1538326216600001
ACH-000701,-0.6650747336
ACH-000706,-0.8658623961830001
ACH-000711,-0.960161282344
ACH-000713,-0.9398020293780001
ACH-000714,-0.911138875292
ACH-000718,-0.77421990484
ACH-000720,-1.12008513303
ACH-000721,-0.710563138823
ACH-000724,-0.462535663278
ACH-000725,-1.1795497318000001
ACH-000732,-1.12168981905
ACH-000734,-0.9136092280529999
ACH-000735,-0.7637783489300001
ACH-000736,-0.894731955467
ACH-000738,-0.939656277686
ACH-000746,-0.805270034835
ACH-000747,-0.892158247009
ACH-000748,-1.31625360597
ACH-000753,-0.967648496817
ACH-000756,-1.20450175583
ACH-000757,-1.02576367318
ACH-000758,-1.07392031569
ACH-000760,-1.09398399699
ACH-000763,-0.582016991573
ACH-000764,-1.02864776404
ACH-000765,-1.09472379417
ACH-000766,-0.755471339886
ACH-000767,-0.565842156447
ACH-000768,-0.928600271035
ACH-000769,-1.00189936767
ACH-000770,-1.1275263276799998
ACH-000771,-0.8786605334600001
ACH-000773,-0.915536867596
ACH-000776,-0.613205605545
ACH-000777,-0.8652484360299999
ACH-000778,-0.887918329194
ACH-000781,-0.8468624856910001
ACH-000782,-1.0899519658399999
ACH-000783,-1.19498196809
ACH-000784,-0.55288566087
ACH-000785,-1.3007598800799998
ACH-000787,-0.709841648644
ACH-000788,-1.3159951724799999
ACH-000791,-1.1501194891600002
ACH-000792,-0.8972834131370001
ACH-000794,-1.00873836786
ACH-000796,-1.1613055302200002
ACH-000799,-1.0623546044399999
ACH-000800,-0.9097235624169999
ACH-000802,-0.7307556382879999
ACH-000804,-1.10613113435
ACH-000805,-1.16216004979
ACH-000809,-0.663458879445
ACH-000810,-1.1268285991
ACH-000811,-1.3265909482
ACH-000817,-0.720202655218
ACH-000819,-0.932826828417
ACH-000820,-0.833434892708
ACH-000821,-0.8235727692910001
ACH-000822,-1.0620450324700001
ACH-000823,-0.909564965875
ACH-000824,-0.776163635198
ACH-000827,-0.942437564184
ACH-000829,-0.823210413952
ACH-000831,-0.99944624748
ACH-000832,-0.8537634721610001
ACH-000833,-0.979041033457
ACH-000834,-0.971111786859
ACH-000835,-0.738937394699
ACH-000836,-1.0664458258
ACH-000837,-1.03546832483
ACH-000838,-0.937278562095
ACH-000839,-0.8658027474359999
ACH-000840,-0.926111137984
ACH-000841,-1.02924537343
ACH-000843,-1.15473594682
ACH-000846,-0.582617317941
ACH-000847,-1.0629210040600001
ACH-000848,-0.9812359859729999
ACH-000849,-1.04703024656
ACH-000851,-0.8552031567120001
ACH-000855,-0.881978848688
ACH-000856,-1.1161132371
ACH-000858,-0.9535948471700001
ACH-000859,-0.693504823789
ACH-000861,-0.8662051981569999
ACH-000862,-0.907622248026
ACH-000865,-0.683038663673
ACH-000866,-0.9558593911259999
ACH-000867,-0.8416782046619999
ACH-000869,-1.1101862030299998
ACH-000872,-1.11224113422
ACH-000873,-0.714234524426
ACH-000876,-1.04386925811
ACH-000878,-1.15332432723
ACH-000880,-0.839491460625
ACH-000881,-0.955045824549
ACH-000882,-1.03865566093
ACH-000884,-0.7723766761759999
ACH-000885,-0.977363734972
ACH-000887,-0.8618386339480001
ACH-000888,-1.04035057554
ACH-000889,-0.8509247001870001
ACH-000890,-0.967665764709
ACH-000896,-0.968823587572
ACH-000898,-1.40957136271
ACH-000900,-1.0
ACH-000901,-1.10982104787
ACH-000905,-1.02442752544
ACH-000906,-0.891226707325
ACH-000907,-1.30237659844
ACH-000910,-0.951997970035
ACH-000911,-0.855115789636
ACH-000912,-0.939813939938
ACH-000913,-0.753056173489
ACH-000915,-0.969661339639
ACH-000916,-0.9797022784020001
ACH-000917,-1.04624863497
ACH-000921,-1.11973681889
ACH-000924,-1.1031521080600002
ACH-000926,-0.759284864129
ACH-000928,-0.925897719273
ACH-000929,-0.9819601914530001
ACH-000932,-0.8326450471600001
ACH-000935,-1.08203711183
ACH-000936,-1.12027076536
ACH-000937,-1.00067217463
ACH-000938,-0.874038632684
ACH-000939,-1.0742549305
ACH-000941,-1.15415673147
ACH-000943,-0.784556083398
ACH-000946,-1.0288204149
ACH-000947,-0.9397450685200002
ACH-000948,-0.965430191019
ACH-000950,-0.847812299155
ACH-000953,-1.12238402583
ACH-000957,-1.0432610604700001
ACH-000958,-0.7645977529770001
ACH-000960,-0.977231424997
ACH-000963,-1.15256234787
ACH-000968,-0.759731921626
ACH-000969,-1.07106486543
ACH-000973,-0.7988106463150001
ACH-000974,-1.1643431254899999
ACH-000975,-1.37562219693
ACH-000976,-0.9392692040389999
ACH-000978,-1.1349116268200001
ACH-000980,-0.9923197458390001
ACH-000984,-1.5965805436000002
ACH-000986,-0.991397943242
ACH-000988,-1.2264565880299998
ACH-000993,-0.9076314616240001
ACH-000994,-1.44590968014
ACH-000996,-0.998332242553
ACH-001001,-0.8839607840539999
ACH-001020,-0.9828321345540001
ACH-001028,-1.1707171943
ACH-001031,-0.599960172384
ACH-001038,-0.9519216541700001
ACH-001048,-1.1606181442499999
ACH-001050,-0.979115864842
ACH-001053,-1.1330872058600001
ACH-001054,-0.891892390868
ACH-001061,-0.8712476488650001
ACH-001067,-0.884295439132
ACH-001075,-0.877292804651
ACH-001096,-0.9079668090440001
ACH-001128,-1.18049016208
ACH-001134,-1.20367728525
ACH-001151,-1.04904207755
ACH-001163,-1.04034754122
ACH-001164,-0.8822578109739999
ACH-001173,-0.853128362235
ACH-001183,-0.671278460802
ACH-001184,-1.08422401049
ACH-001190,-1.20574191534
ACH-001192,-1.0084229111
ACH-001193,-1.3591271454799998
ACH-001196,-0.9418067020540001
ACH-001197,-0.8999840131
ACH-001205,-1.0044590602399999
ACH-001211,-1.03326520665
ACH-001212,-0.8405161093179999
ACH-001228,-1.03087152827
ACH-001232,-0.852418651344
ACH-001239,-0.8563943687540001
ACH-001274,-0.9677597581299999
ACH-001275,-0.9449001886660001
ACH-001277,-1.34416643165
ACH-001278,-0.782967773985
ACH-001280,-0.81960137493
ACH-001283,-1.09570183541
ACH-001289,-0.738914180756
ACH-001295,-1.1677883665
ACH-001300,-0.824441462333
ACH-001301,-1.20502512475
ACH-001302,-0.7633075695139999
ACH-001303,-1.02405704974
ACH-001306,-0.8944433417730001
ACH-001318,-0.9099787252410001
ACH-001322,-0.876771424102
ACH-001328,-0.8704861774089999
ACH-001332,-0.871369964472
ACH-001333,-0.8758693456910001
ACH-001336,-0.9167851938480001
ACH-001340,-0.734704360087
ACH-001346,-0.699186480362
ACH-001353,-1.0426258208499999
ACH-001354,-0.818572677022
ACH-001367,-1.1506970121
ACH-001368,-0.8805789297609999
ACH-001374,-0.474903877731
ACH-001375,-0.806318685942
ACH-001377,-0.9613953306890001
ACH-001380,-1.5103040713999998
ACH-001391,-1.19388749656
ACH-001407,-0.651453661754
ACH-001408,-0.9113288566509999
ACH-001413,-1.07127591438
ACH-001430,-0.7905855074699999
ACH-001431,-0.89752690015
ACH-001450,-0.828284503151
ACH-001496,-0.979566914913
ACH-001500,-0.8289494647069999
ACH-001521,-1.0022696528
ACH-001523,-0.858753955334
ACH-001532,-1.15525064059
ACH-001536,-1.08840877086
ACH-001550,-0.720642588874
ACH-001552,-0.875985737168
ACH-001554,-0.886118321347
ACH-001645,-1.08513265861
ACH-001654,-0.858322260576
ACH-001715,-0.949122021998
ACH-001735,-0.9335919836419999
ACH-001736,-0.830608544995
ACH-001737,-1.0109371404799998
ACH-001740,-1.15998395907
ACH-001745,-1.43711742936
ACH-001750,-1.06888372236
ACH-001765,-1.10423376405
ACH-001956,-0.705167353389
ACH-001957,-1.13345698714
