,IARS2 (55699)
ACH-000651,-1.4025909351399999
ACH-000652,-1.16508989925
ACH-000653,-1.33416839663
ACH-000657,-1.11844330874
ACH-000658,-1.25916986926
ACH-000661,-0.649866784709
ACH-000662,-1.31230751295
ACH-000663,-1.1877719097600001
ACH-000665,-1.06570299819
ACH-000671,-1.07341447006
ACH-000673,-0.950420907806
ACH-000676,-1.18855831309
ACH-000677,-1.18824693454
ACH-000681,-1.17618304787
ACH-000682,-1.04860505896
ACH-000683,-1.6652355271200001
ACH-000684,-1.22844125682
ACH-000688,-1.02975373785
ACH-000693,-1.3103658122700002
ACH-000694,-1.16746740083
ACH-000695,-1.7181815032499999
ACH-000696,-1.07568504835
ACH-000697,-1.0033961415100001
ACH-000699,-1.07627624904
ACH-000701,-1.7120904406600002
ACH-000706,-1.36829796567
ACH-000711,-1.1357811874200001
ACH-000713,-1.32022698396
ACH-000714,-0.821074668978
ACH-000718,-0.854547647776
ACH-000720,-1.208164143
ACH-000721,-1.1954133844200001
ACH-000724,-1.33998601069
ACH-000725,-0.59398517425
ACH-000732,-1.15207700986
ACH-000734,-1.19061358865
ACH-000735,-1.3745991174599999
ACH-000736,-0.8521779842739999
ACH-000738,-1.2332408659899998
ACH-000746,-1.3517733112299999
ACH-000747,-1.11387477223
ACH-000748,-1.3313755008200001
ACH-000753,-1.2894683789799999
ACH-000756,-0.986625478714
ACH-000757,-1.355423001
ACH-000758,-1.04913430901
ACH-000760,-1.16073145392
ACH-000763,-1.06215578634
ACH-000764,-1.06172079599
ACH-000765,-1.2407513534899999
ACH-000766,-1.16511243768
ACH-000767,-1.79368037655
ACH-000768,-1.22345349589
ACH-000769,-1.01799093457
ACH-000770,-1.14635712218
ACH-000771,-1.16918339028
ACH-000773,-0.993908770648
ACH-000776,-0.822914007229
ACH-000777,-0.9482058696250001
ACH-000778,-1.25112782356
ACH-000781,-1.24687042026
ACH-000782,-1.25499356799
ACH-000783,-0.658779564829
ACH-000784,-1.1311638098299999
ACH-000785,-1.1186619365600001
ACH-000787,-1.20575065529
ACH-000788,-1.0528534000799998
ACH-000791,-1.14301370741
ACH-000792,-1.02439126284
ACH-000794,-0.9813114342649999
ACH-000796,-1.27437582311
ACH-000799,-1.13499831405
ACH-000800,-1.3410374195
ACH-000802,-1.33747893262
ACH-000804,-1.03307010397
ACH-000805,-0.8905730159049999
ACH-000809,-1.26743658638
ACH-000810,-0.989754133178
ACH-000811,-0.839723798575
ACH-000817,-1.05492736137
ACH-000819,-1.3739499825200001
ACH-000820,-1.1970893363400001
ACH-000821,-1.4872619344999998
ACH-000822,-0.959059182895
ACH-000823,-1.33461657895
ACH-000824,-1.31945987486
ACH-000827,-0.906231221144
ACH-000829,-1.0207619332200002
ACH-000831,-1.27752308681
ACH-000832,-1.16107783458
ACH-000833,-1.11000692708
ACH-000834,-1.24030955864
ACH-000835,-1.1064263087200001
ACH-000836,-1.24181575159
ACH-000837,-1.07819071471
ACH-000838,-1.34250571804
ACH-000839,-1.24353206308
ACH-000840,-1.29396460678
ACH-000841,-0.942107623327
ACH-000843,-1.28200797222
ACH-000846,-1.15115991261
ACH-000847,-1.15534416966
ACH-000848,-1.30836187818
ACH-000849,-1.1189930659
ACH-000851,-1.0121683187700001
ACH-000855,-1.100374336
ACH-000856,-0.8128383692460001
ACH-000858,-1.23832487521
ACH-000859,-1.1698237516399999
ACH-000861,-1.67876367085
ACH-000862,-1.1791244710700002
ACH-000865,-1.3521561133200002
ACH-000866,-1.0936856711299998
ACH-000867,-1.32795473296
ACH-000869,-1.7834860019099998
ACH-000872,-0.670334571393
ACH-000873,-1.0385560427299998
ACH-000876,-1.60439311842
ACH-000878,-0.960675988016
ACH-000880,-0.792920632539
ACH-000881,-1.2786232080600002
ACH-000882,-1.0831234359
ACH-000884,-1.38036611058
ACH-000885,-1.07436110515
ACH-000887,-0.999280269605
ACH-000888,-1.39506516487
ACH-000889,-1.61357469413
ACH-000890,-1.16548967903
ACH-000896,-1.0505804282
ACH-000898,-1.04694064918
ACH-000900,-1.12789108641
ACH-000901,-1.05824549588
ACH-000905,-0.987115917186
ACH-000906,-1.26239274817
ACH-000907,-0.93043619624
ACH-000910,-1.5154577227300001
ACH-000911,-1.00111250157
ACH-000912,-0.9443449415809999
ACH-000913,-1.2737847952299999
ACH-000915,-1.2116843556999999
ACH-000916,-0.748619048458
ACH-000917,-1.0255854457200002
ACH-000921,-1.04711083716
ACH-000924,-1.2172072140899999
ACH-000926,-1.08129695103
ACH-000928,-1.19771665546
ACH-000929,-0.972576275009
ACH-000932,-1.05196810428
ACH-000935,-0.9262005268600001
ACH-000936,-1.33466743921
ACH-000937,-1.1635589376200002
ACH-000938,-1.21277568764
ACH-000939,-1.46992253345
ACH-000941,-0.785268158532
ACH-000943,-1.3450566204299998
ACH-000946,-1.22060424551
ACH-000947,-1.27254252677
ACH-000948,-1.09311361664
ACH-000950,-0.9307990265270001
ACH-000953,-1.33350242408
ACH-000957,-0.994824877978
ACH-000958,-1.21766076706
ACH-000960,-1.5114708338299998
ACH-000963,-0.794462025258
ACH-000968,-1.28619460865
ACH-000969,-0.944488136373
ACH-000973,-1.4063782216299998
ACH-000974,-1.2005957998299999
ACH-000975,-1.13998310573
ACH-000976,-0.941515995081
ACH-000978,-0.867188313915
ACH-000980,-1.4814860398199998
ACH-000984,-1.61239803945
ACH-000986,-1.3519889878
ACH-000988,-1.4707638911
ACH-000993,-0.7444272993690001
ACH-000994,-1.3337771477
ACH-000996,-0.7141662491140001
ACH-001001,-1.39520631792
ACH-001020,-1.0726010122
ACH-001028,-1.27229257671
ACH-001031,-0.94117073442
ACH-001038,-0.921196798384
ACH-001048,-0.9874189738299999
ACH-001050,-1.2649361642599999
ACH-001053,-1.37125885775
ACH-001054,-1.13092918
ACH-001061,-1.15313096211
ACH-001067,-0.870616516036
ACH-001075,-1.0229112709700001
ACH-001096,-1.25810588882
ACH-001128,-1.4622532128799999
ACH-001134,-1.04511404394
ACH-001151,-1.3094502022399999
ACH-001163,-1.36691108787
ACH-001164,-1.14470583881
ACH-001173,-1.23903917615
ACH-001183,-1.28746871782
ACH-001184,-1.04569809551
ACH-001190,-0.766426531738
ACH-001192,-1.15983915217
ACH-001193,-1.2574739183900001
ACH-001196,-1.23493055198
ACH-001197,-0.400688603852
ACH-001205,-1.01095166665
ACH-001211,-0.89665332918
ACH-001212,-1.05642879806
ACH-001228,-1.56677758167
ACH-001232,-0.7956040025579999
ACH-001239,-1.0353844999600001
ACH-001274,-1.17655115414
ACH-001275,-1.27647403992
ACH-001277,-0.959456704974
ACH-001278,-1.14081784478
ACH-001280,-0.48583803010399995
ACH-001283,-1.22115343907
ACH-001289,-0.9164502506350001
ACH-001295,-1.2808213184000001
ACH-001300,-1.19672395404
ACH-001301,-1.0130622789200001
ACH-001302,-1.03902849004
ACH-001303,-1.02858813905
ACH-001306,-1.46178637622
ACH-001318,-1.4470396324300001
ACH-001322,-0.960006318943
ACH-001328,-1.04762193154
ACH-001332,-1.15204800946
ACH-001333,-1.38416217026
ACH-001336,-1.16740731177
ACH-001340,-0.36812168059100003
ACH-001346,-1.14665471287
ACH-001353,-1.09147134277
ACH-001354,-1.40021052086
ACH-001367,-1.0841216573
ACH-001368,-1.0848814804
ACH-001374,-1.1334350208700001
ACH-001375,-1.22723198429
ACH-001377,-0.929957769215
ACH-001380,-0.911930785748
ACH-001391,-1.33568381043
ACH-001407,-1.2350239268
ACH-001408,-1.05181094705
ACH-001413,-0.749373898759
ACH-001430,-1.28566153686
ACH-001431,-1.27314399082
ACH-001450,-0.9700397652399999
ACH-001496,-0.996703346928
ACH-001500,-1.0964522336799998
ACH-001521,-0.22166161604200002
ACH-001523,-1.19811143533
ACH-001532,-1.08077705685
ACH-001536,-1.3618474436
ACH-001550,-1.47275910053
ACH-001552,-0.957797781107
ACH-001554,-1.1438103377600002
ACH-001645,-0.74578661449
ACH-001654,-1.12776938218
ACH-001715,-0.785981475203
ACH-001735,-1.41707020631
ACH-001736,-1.26221245157
ACH-001737,-1.480921388
ACH-001740,-1.2062508324299999
ACH-001745,-1.3195862536299998
ACH-001750,-0.876020942326
ACH-001765,-1.4407854625
ACH-001956,-1.56622788711
ACH-001957,-0.9107713316670001
