,ARID3C (138715)
ACH-000207,-0.46638412720100003
ACH-000211,-0.11282183962400001
ACH-000215,-0.364024795192
ACH-000221,-0.25004230820900003
ACH-000222,-0.419758506418
ACH-000223,-0.11299937525699999
ACH-000226,-0.502066952726
ACH-000227,-0.203860875767
ACH-000228,-0.381873599284
ACH-000231,-0.242118324749
ACH-000232,-0.158709624528
ACH-000233,-0.194939192071
ACH-000234,-0.200260344802
ACH-000235,-0.252000244927
ACH-000237,-0.36255063799500004
ACH-000238,-0.507542868449
ACH-000243,-0.196882194489
ACH-000244,-0.569375853762
ACH-000246,-0.08989173181739998
ACH-000248,-0.37927092956999997
ACH-000250,-0.078540828718
ACH-000251,-0.031824064400200004
ACH-000253,-0.230838263225
ACH-000255,-0.284889208362
ACH-000256,-0.141370798415
ACH-000257,-0.152323569465
ACH-000258,-0.44365153259999995
ACH-000259,-0.27502050062399996
ACH-000260,-0.133947141641
ACH-000261,-0.37015298948200004
ACH-000262,-0.12422730210100001
ACH-000263,-0.563465656263
ACH-000264,-0.25474836643000004
ACH-000265,-0.161331887372
ACH-000266,-0.357890418429
ACH-000272,-0.20032178798
ACH-000273,-0.20764094113099998
ACH-000274,-0.804366996259
ACH-000277,-0.228397019213
ACH-000278,-0.5329667004349999
ACH-000279,-0.274550939902
ACH-000280,-0.36773514135799995
ACH-000281,-0.292285050739
ACH-000288,-0.21198065124
ACH-000291,-0.0619767705696
ACH-000293,-0.30610975478700003
ACH-000294,-0.267807025478
ACH-000295,0.0823254197266
ACH-000296,-0.21088685256099998
ACH-000302,-0.135360465411
ACH-000304,-0.10333477395400001
ACH-000307,-0.176855905331
ACH-000308,-0.22807035593400002
ACH-000310,-0.638480105766
ACH-000311,-0.163682514319
ACH-000312,-0.138635156466
ACH-000315,-0.241547758016
ACH-000316,-0.206865686587
ACH-000317,-0.183529093107
ACH-000318,-0.222070235827
ACH-000319,-0.331677722723
ACH-000320,-0.255156721025
ACH-000322,-0.39001494037600004
ACH-000323,-0.27957725120099997
ACH-000324,-0.276051850341
ACH-000329,-0.125780481185
ACH-000330,-0.364818671043
ACH-000331,-0.462849346224
ACH-000332,-0.199670361434
ACH-000334,-0.053537198346800006
ACH-000335,-0.211295571959
ACH-000336,-0.23515479539999998
ACH-000337,-0.335855780392
ACH-000339,-0.328578331933
ACH-000341,-0.0991202382807
ACH-000348,-0.350163949466
ACH-000350,-0.174423505053
ACH-000352,-0.141133086617
ACH-000356,-0.222946172613
ACH-000361,0.053300428757300004
ACH-000362,-0.260954031726
ACH-000363,-0.375021543826
ACH-000364,-0.34439309619999997
ACH-000365,-0.31601736118
ACH-000366,-0.417338544973
ACH-000368,-0.131617695028
ACH-000374,-0.28638568046999996
ACH-000375,-0.09581287837539999
ACH-000376,-0.18616427779199998
ACH-000381,0.0142899385926
ACH-000383,-0.16589837486099998
ACH-000387,-0.413783334578
ACH-000389,-0.138244191648
ACH-000390,-0.19354219763500002
ACH-000393,-0.350807686606
ACH-000395,-0.14336258398399998
ACH-000397,-0.284689772261
ACH-000401,-0.185232686541
ACH-000402,-0.507230092471
ACH-000403,-0.42138031636900003
ACH-000404,-0.056668968772099995
ACH-000406,-0.21274810188499998
ACH-000407,-0.236770763644
ACH-000408,-0.019289888673099997
ACH-000410,-0.309728007158
ACH-000411,-0.165366656226
ACH-000414,-0.43607778709399997
ACH-000415,-0.229825815662
ACH-000416,-0.153293254311
ACH-000420,-0.164160775594
ACH-000421,-0.212268182969
ACH-000424,-0.317633578283
ACH-000425,-0.165644596266
ACH-000426,0.0562414198601
ACH-000427,-0.433337261697
ACH-000433,-0.237428875143
ACH-000436,-0.30745213537599997
ACH-000444,-0.29139652112799996
ACH-000445,-0.0443808883192
ACH-000448,-0.315954255433
ACH-000450,-0.42500890895599996
ACH-000452,-0.24332036833700002
ACH-000454,-0.040708248778499996
ACH-000458,-0.216618321429
ACH-000459,0.045558227362800005
ACH-000460,-0.11632703945999999
ACH-000461,-0.15622680950200002
ACH-000463,-0.31714307276299997
ACH-000464,0.0171494174881
ACH-000466,-0.398240034138
ACH-000467,-0.203784814723
ACH-000468,-0.39125225168300004
ACH-000469,-0.258276790643
ACH-000470,-0.153497332392
ACH-000471,-0.11057865675899999
ACH-000472,-0.14598877308299998
ACH-000473,-0.175838481267
ACH-000475,-0.301835524652
ACH-000476,-0.307132321629
ACH-000477,-0.174792174761
ACH-000480,-0.382413559014
ACH-000481,-0.074707555897
ACH-000483,-0.243614533798
ACH-000484,-0.40078518817000003
ACH-000485,-0.250282705875
ACH-000486,-0.268266236802
ACH-000487,-0.38951690508000003
ACH-000488,-0.288526785807
ACH-000490,-0.204386094585
ACH-000491,-0.272258912059
ACH-000495,-0.162622253433
ACH-000496,-0.39364674528800003
ACH-000499,-0.134092522055
ACH-000500,-0.0275084907272
ACH-000502,-0.368129885515
ACH-000503,-0.288863399121
ACH-000505,-0.260742539542
ACH-000507,-0.247515154306
ACH-000510,-0.07459150991499999
ACH-000511,-0.252335129304
ACH-000512,0.0978117616564
ACH-000516,-0.432688123727
ACH-000517,-0.354211132635
ACH-000518,-0.204794866223
ACH-000520,-0.34280605433399997
ACH-000521,-0.326730324467
ACH-000522,-0.0133032410085
ACH-000524,-0.213185598349
ACH-000527,-0.123041266417
ACH-000528,-0.141614522549
ACH-000537,-0.327393211027
ACH-000541,-0.227125896865
ACH-000542,-0.28454443243
ACH-000544,-0.154293010039
ACH-000545,-0.13207179677300002
ACH-000547,-0.0493636286441
ACH-000548,-0.10805541832999999
ACH-000549,-0.0700979563146
ACH-000550,-0.218914099455
ACH-000552,-0.182177063816
ACH-000556,-0.179793932762
ACH-000557,-0.147808017297
ACH-000570,-0.183130593468
ACH-000571,-0.132337779336
ACH-000573,-0.17543939790100002
ACH-000576,-0.196692578003
ACH-000580,-0.144435596053
ACH-000584,-0.15599156465
ACH-000585,-0.17407583685400002
ACH-000588,0.0232146583367
ACH-000589,-0.177204779001
ACH-000591,-0.383710721212
ACH-000593,-0.07782746202989999
ACH-000600,-0.0787467115298
ACH-000601,-0.360814399232
ACH-000604,-0.0509479869719
ACH-000605,-0.18010506325300002
ACH-000606,-0.441920014019
ACH-000608,-0.330741625052
ACH-000614,-0.318296819242
ACH-000616,-0.524765936719
ACH-000618,-0.14750431625
ACH-000619,-0.224139824846
ACH-000620,0.030718038733200004
ACH-000621,-0.16981262087000001
ACH-000622,-0.232313434725
ACH-000623,-0.237774802762
ACH-000624,-0.216200008741
ACH-000627,-0.220904382965
ACH-000630,-0.262980607966
ACH-000632,-0.16931270025400003
ACH-000633,-0.0289331968738
ACH-000637,0.004650150261449999
ACH-000638,-0.363058691049
ACH-000646,-0.332798981874
ACH-000647,-0.34958568081
ACH-000648,-0.237771661186
ACH-000649,-0.156744433729
ACH-000651,-0.21599880243500003
ACH-000652,0.0882426999277
ACH-000653,-0.44522258663900005
ACH-000657,-0.326014875258
ACH-000658,-0.196510256987
ACH-000661,-0.20078835160300001
ACH-000662,0.131280543484
ACH-000663,-0.183504018491
ACH-000665,-0.161514581534
ACH-000671,-0.301985592818
ACH-000673,-0.248778824179
ACH-000676,-0.380329653454
ACH-000677,-0.0746819647248
ACH-000681,0.0267512963435
ACH-000682,-0.274457279817
ACH-000683,-0.299028656166
ACH-000684,-0.331159491103
ACH-000688,-0.043408560627800005
ACH-000693,-0.22823865280699998
ACH-000694,-0.21999171517299998
ACH-000695,-0.201603394214
ACH-000696,-0.331462796725
ACH-000697,-0.357759038209
ACH-000699,-0.348513310951
ACH-000701,-0.128891548321
ACH-000706,-0.1700619892
ACH-000711,-0.393598171552
ACH-000713,-0.25365351253
ACH-000714,-0.0964356684647
ACH-000718,-0.49479512283699995
ACH-000720,-0.12704786520300002
ACH-000721,-0.20463972670299999
ACH-000724,-0.429514768857
ACH-000725,0.0009597283544289999
ACH-000732,-0.07534485056160001
ACH-000734,-0.0660705934948
ACH-000735,-0.102743609928
ACH-000736,-0.18089036065900002
ACH-000738,-0.286156603864
ACH-000746,-0.0899761368837
ACH-000747,-0.251423061914
ACH-000748,-0.089741710547
ACH-000753,-0.124705292845
ACH-000756,-0.367622677778
ACH-000757,-0.421944015886
ACH-000758,-0.303919175797
ACH-000760,-0.18319980635000002
ACH-000763,-0.311991232419
ACH-000764,-0.194321141587
ACH-000765,-0.43210866121299996
ACH-000766,-0.239796597123
ACH-000767,-0.379645098282
ACH-000768,-0.294263109039
ACH-000769,-0.164757793795
ACH-000770,-0.335474833725
ACH-000771,-0.163964696062
ACH-000773,-0.029367623768500002
ACH-000776,-0.023181444843799998
ACH-000777,-0.361946309573
ACH-000778,-0.0571565480698
ACH-000781,-0.159865157069
ACH-000782,-0.254313118801
ACH-000783,-0.232551408833
ACH-000784,-0.276033453664
ACH-000785,-0.250581244204
ACH-000787,-0.130237049227
ACH-000788,-0.270981500431
ACH-000791,-0.168737575776
ACH-000792,-0.281805165593
ACH-000794,-0.228489765717
ACH-000796,-0.24487062542
ACH-000799,-0.231541800553
ACH-000800,-0.167651056688
ACH-000802,-0.278153975125
ACH-000804,-0.231933260898
ACH-000805,-0.145713767904
ACH-000809,-0.11635057018600001
ACH-000810,-0.530237471253
ACH-000811,-0.202942606985
ACH-000817,-0.172183471655
ACH-000819,-0.356147413975
ACH-000820,-0.409199972861
ACH-000821,-0.08048660885150001
ACH-000822,-0.11826385565400001
ACH-000823,-0.222757157245
ACH-000824,-0.08705545339880001
ACH-000827,-0.286797991326
ACH-000829,-0.12233932564099999
ACH-000831,-0.20206021355700002
ACH-000832,-0.38553488137900005
ACH-000833,-0.0585464587791
ACH-000834,-0.161679684239
ACH-000835,-0.10606041499399999
ACH-000836,0.0762248857783
ACH-000837,-0.227799006633
ACH-000838,-0.230127405253
ACH-000839,-0.232073002793
ACH-000840,-0.339218947394
ACH-000841,-0.09029431134400001
ACH-000843,-0.33652583822099996
ACH-000846,-0.310925597828
ACH-000847,-0.211661454496
ACH-000848,-0.258154538559
ACH-000849,-0.19542207769900002
ACH-000851,-0.28330182119
ACH-000855,-0.537803823546
ACH-000856,-0.10678929831299999
ACH-000858,-0.220521462236
ACH-000859,-0.129356747565
ACH-000861,-0.365450837141
ACH-000862,-0.06993228908739998
ACH-000865,-0.0573797263325
ACH-000866,-0.323853907698
ACH-000867,-0.161957195454
ACH-000869,-0.185073793623
ACH-000872,-0.152914468608
ACH-000873,-0.326364644256
ACH-000876,-0.285927784893
ACH-000878,-0.302345227888
ACH-000880,-0.22457030876999998
ACH-000881,-0.144078481091
ACH-000882,-0.043452879674199994
ACH-000884,0.011109024227200002
ACH-000885,-0.33834824739299996
ACH-000887,-0.08437941388499999
ACH-000888,-0.253387156539
ACH-000889,-0.15207177945699998
ACH-000890,-0.40726396770400003
ACH-000896,-0.328403872993
ACH-000898,-0.0678185945421
ACH-000900,-0.39618099155500003
ACH-000901,-0.234364913986
ACH-000905,-0.0524748434764
ACH-000906,-0.229194459956
ACH-000907,-0.11296758367999998
ACH-000910,-0.161117588057
ACH-000911,-0.24969027844
ACH-000912,-0.172310788383
ACH-000913,-0.19404888976
ACH-000915,-0.014918076614099999
ACH-000916,-0.175417166947
ACH-000917,-0.238998714336
ACH-000921,-0.114912621753
ACH-000924,-0.15022485356100002
ACH-000926,-0.496804837287
ACH-000928,-0.41119995583700003
ACH-000929,-0.372471015856
ACH-000932,-0.20939629053800002
ACH-000935,-0.0206706174158
ACH-000936,-0.307262056267
ACH-000937,-0.404143222643
ACH-000938,-0.148730420005
ACH-000939,0.24279858494800002
ACH-000941,-0.0326340208519
ACH-000943,-0.10398146237
ACH-000946,-0.315995472497
ACH-000947,-0.17893065626600002
ACH-000948,-0.239975825036
ACH-000950,-0.021562503506999998
ACH-000953,-0.300821307126
ACH-000957,-0.369085617422
ACH-000958,-0.45260949263899997
ACH-000960,-0.442895969182
ACH-000963,-0.466400188833
ACH-000968,-0.214143089352
ACH-000969,-0.427386197746
ACH-000973,-0.241493197844
ACH-000974,-0.24607167333000002
ACH-000975,-0.18299950051199998
ACH-000976,-0.0574627338067
ACH-000978,0.00230827255602
ACH-000980,-0.223233171385
ACH-000984,-0.30840821289799997
ACH-000986,-0.339762189374
ACH-000988,-0.152859540888
ACH-000993,-0.220786573807
ACH-000994,-0.163321661874
ACH-000996,-0.41785438036899997
ACH-001001,-0.226527069014
ACH-001020,0.0856513503534
ACH-001028,-0.107450261713
ACH-001031,-0.17834926755600003
ACH-001038,-0.16492289071
ACH-001048,-0.14298191225600002
ACH-001050,-0.112588903192
ACH-001053,-0.058890568902099996
ACH-001054,-0.253670203515
ACH-001061,-0.174021972243
ACH-001067,-0.263269836941
ACH-001075,-0.18278521366
ACH-001096,-0.39587368488200003
ACH-001128,0.956856564251
ACH-001134,-0.14133217257300001
ACH-001151,-0.2891097893
ACH-001163,-0.10334682323
ACH-001164,-0.17765145811500002
ACH-001173,-0.303491460068
ACH-001183,-0.241277350115
ACH-001184,-0.0024027686253
ACH-001190,-0.198930979919
ACH-001192,-0.317533499111
ACH-001193,-0.152238100622
ACH-001196,-0.38730433213699994
ACH-001197,-0.251407030185
ACH-001205,-0.29566496635
ACH-001211,-0.20502187549400003
ACH-001212,-0.251378630316
ACH-001228,-0.400863199375
ACH-001232,-0.178078881137
ACH-001239,-0.329718052613
ACH-001274,-0.28972349843899997
ACH-001275,-0.26112678225900005
ACH-001277,0.010089271836
ACH-001278,-0.421573321123
ACH-001280,-0.298950947808
ACH-001283,-0.09095917634839999
ACH-001289,-0.367143331398
ACH-001295,-0.40067728833899996
ACH-001300,-0.36291440512199996
ACH-001301,-0.503019923129
ACH-001302,-0.014332893328799999
ACH-001303,-0.293941512169
ACH-001306,-0.22921062562600003
ACH-001318,-0.26237795203000003
ACH-001322,-0.28847725206999997
ACH-001328,-0.15780548100800001
ACH-001332,-0.591772420539
ACH-001333,-0.13718905442600002
ACH-001336,0.058659450435300006
ACH-001340,-0.283800349697
ACH-001346,-0.21825427633000002
ACH-001353,-0.249238837628
ACH-001354,-0.0150926834586
ACH-001367,-0.368725188138
ACH-001368,-0.241988160497
ACH-001374,-0.248038604753
ACH-001375,-0.0659529813334
ACH-001377,-0.289107025107
ACH-001380,-0.12476098504699999
ACH-001391,0.00837692460206
ACH-001407,-0.388620353737
ACH-001408,-0.228378199105
ACH-001413,-0.447844019199
ACH-001430,-0.463681201546
ACH-001431,-0.190449678616
ACH-001450,-0.110530176449
ACH-001496,0.09072950750160001
ACH-001500,0.28529758683
ACH-001521,-0.11286065548900001
ACH-001523,-0.571377066286
ACH-001532,-0.35535755639100003
ACH-001536,-0.359958479557
ACH-001550,0.00333043767268
ACH-001552,-0.257772957379
ACH-001554,-0.395668587099
ACH-001645,-0.20111707929499997
ACH-001654,-0.312285028209
ACH-001715,-0.0363754200122
ACH-001735,-0.31677414837900003
ACH-001736,-0.283261326901
ACH-001737,-0.42228787115599997
ACH-001740,0.0166186580302
ACH-001745,-0.264719179387
ACH-001750,-0.332556917546
ACH-001765,-0.0921667443933
ACH-001956,-0.229371966176
ACH-001957,-0.35634491913599997
