,APOLD1 (81575)
ACH-000004,-0.0830529284825
ACH-000007,-0.14367089533500002
ACH-000009,-0.231750569081
ACH-000011,-0.20719071379700002
ACH-000012,-0.071332604399
ACH-000013,-0.19504674110300002
ACH-000014,-0.055972343878
ACH-000015,-0.0934205641906
ACH-000017,0.021025283919700002
ACH-000018,-0.157092552754
ACH-000019,-0.0519240405009
ACH-000021,-0.0773408916383
ACH-000022,-0.265038950299
ACH-000025,-0.219679049663
ACH-000028,-0.0955051414215
ACH-000030,-0.14443653885500002
ACH-000035,-0.013417084395899998
ACH-000036,0.0012165581469000002
ACH-000037,-0.126410975314
ACH-000039,-0.135138086902
ACH-000040,-0.38387553173199995
ACH-000041,-0.166989541647
ACH-000042,-0.14882244342700002
ACH-000045,-0.0377051978293
ACH-000047,-0.23843822020799998
ACH-000052,-0.05860451933730001
ACH-000053,-0.046537188843900006
ACH-000054,-0.27551982398200003
ACH-000055,-0.27601200578699997
ACH-000060,-0.332493604798
ACH-000067,-0.362786922028
ACH-000070,-0.10693716771299999
ACH-000075,-0.154588957261
ACH-000078,-0.0817066785625
ACH-000082,-0.154004938135
ACH-000085,-0.0273682518868
ACH-000086,-0.31738473543400003
ACH-000087,-0.15745933068499998
ACH-000092,-0.182303750213
ACH-000095,-0.24201945194000002
ACH-000097,-0.170897684551
ACH-000098,-0.157596809922
ACH-000099,-0.245619095265
ACH-000108,-0.020464041978799998
ACH-000113,-0.135538743686
ACH-000115,0.127838109154
ACH-000116,-0.09272880146839999
ACH-000118,-0.122122845995
ACH-000120,-0.196122168949
ACH-000123,-0.203335468471
ACH-000127,-0.0859157769247
ACH-000128,-0.0892278430641
ACH-000132,-0.0777061051345
ACH-000133,-0.20752803178100002
ACH-000137,-0.180801553546
ACH-000138,-0.013173515678
ACH-000142,-0.144084076132
ACH-000143,-0.107153655183
ACH-000146,-0.000883152990845
ACH-000148,-0.0133367168664
ACH-000150,-0.0051863653317
ACH-000152,-0.147411769181
ACH-000153,0.09407522771960002
ACH-000159,-0.18937709521600002
ACH-000160,-0.208432943322
ACH-000163,-0.178995600035
ACH-000167,-0.269348312503
ACH-000168,0.030520281479899998
ACH-000169,-0.29441545841600003
ACH-000178,-0.16727504173399999
ACH-000182,-0.19554978028
ACH-000183,-0.0445490376998
ACH-000188,-0.154128054044
ACH-000189,-0.0996100959265
ACH-000190,0.0896302942322
ACH-000198,-0.028887028352099997
ACH-000204,-0.346049668451
ACH-000206,-0.42942109479999996
ACH-000207,-0.013961100979400001
ACH-000211,-0.182708389281
ACH-000215,-0.172540588787
ACH-000221,-0.19639259692000002
ACH-000222,0.231265493772
ACH-000223,0.0101602041436
ACH-000226,-0.121113620228
ACH-000227,-0.219623149204
ACH-000228,-0.547153483415
ACH-000231,-0.262367533966
ACH-000232,-0.221394119822
ACH-000233,-0.366654804463
ACH-000234,-0.20505735835900002
ACH-000235,-0.12469086078500001
ACH-000237,-0.27657135653000003
ACH-000238,-0.156945797473
ACH-000243,0.04315165402
ACH-000244,-0.30381572172800003
ACH-000246,-0.20654925763700002
ACH-000248,-0.0795321721486
ACH-000250,-0.130064241701
ACH-000251,-0.132196930815
ACH-000253,0.050165025481000006
ACH-000255,-0.168251507896
ACH-000256,-0.254539811498
ACH-000257,-0.160403397622
ACH-000258,-0.0379820974206
ACH-000259,-0.210863138946
ACH-000260,-0.0557246034243
ACH-000261,-0.252409281951
ACH-000262,-0.0420213916397
ACH-000263,0.0150274936738
ACH-000264,-0.0899935875298
ACH-000265,0.0616532006937
ACH-000266,-0.07943490749610001
ACH-000272,-0.253690789892
ACH-000273,-0.202182975612
ACH-000274,-0.35728128122
ACH-000277,-0.134000061089
ACH-000278,-0.23199223145
ACH-000279,-0.09358190831980001
ACH-000280,-0.201726333215
ACH-000281,-0.378366655051
ACH-000288,-0.131292598784
ACH-000291,7.16733098793e-05
ACH-000293,-0.141732949883
ACH-000294,0.137459719239
ACH-000295,-0.22220326807500002
ACH-000296,-0.0942311201978
ACH-000302,0.030572515726
ACH-000304,-0.0948373855699
ACH-000307,-0.364028708632
ACH-000308,-0.337118724816
ACH-000310,-0.209209525626
ACH-000311,-0.0398550712486
ACH-000312,0.0034981392318600003
ACH-000315,-0.0676559537383
ACH-000316,-0.36641390215400005
ACH-000317,0.0235466781814
ACH-000318,-0.08940484906570001
ACH-000319,-0.047564601644400004
ACH-000320,0.0879672968812
ACH-000322,-0.217963176369
ACH-000323,-0.0836864495413
ACH-000324,-0.22479897483300001
ACH-000329,0.081826558162
ACH-000330,-0.10118134522399999
ACH-000331,-0.16469970392
ACH-000332,-0.160041829251
ACH-000334,-0.0930171216598
ACH-000335,-0.170674696624
ACH-000336,0.006500392902899999
ACH-000337,-0.17557974069200002
ACH-000339,-0.225766269212
ACH-000341,0.115098859453
ACH-000348,-0.209339628483
ACH-000350,-0.137778506908
ACH-000352,-0.184979675625
ACH-000356,-0.043871731628199996
ACH-000361,-0.6884417834450001
ACH-000362,-0.0507925032118
ACH-000363,-0.111608773154
ACH-000364,-0.155937317056
ACH-000365,-0.193556871672
ACH-000366,0.00037101691435200004
ACH-000368,0.06274311224489999
ACH-000374,-0.14396612731
ACH-000375,0.049404317533599994
ACH-000376,-0.239090849166
ACH-000381,-0.113607301677
ACH-000383,-0.138744583865
ACH-000387,-0.211269016926
ACH-000389,-0.0256586664885
ACH-000390,-0.0559057846241
ACH-000393,-0.111140404618
ACH-000395,-0.211167843304
ACH-000397,-0.0540234158732
ACH-000401,-0.33049742006099997
ACH-000402,-0.0562762447892
ACH-000403,-0.166040134627
ACH-000404,-0.164203966141
ACH-000406,-0.119991236776
ACH-000407,-0.16161555959100002
ACH-000408,-0.080716597751
ACH-000410,-0.26368805601
ACH-000411,-0.428037976621
ACH-000414,-0.027637745711500003
ACH-000415,-0.0388410307411
ACH-000416,-0.0967848154641
ACH-000420,0.071542189857
ACH-000421,-0.1272052195
ACH-000424,-0.523831244987
ACH-000425,-0.131494582088
ACH-000426,-0.12035958368899999
ACH-000427,-0.6195067435189999
ACH-000433,-0.091399483807
ACH-000436,0.0366663793686
ACH-000444,0.0637458681924
ACH-000445,0.143059958517
ACH-000448,-0.190695072102
ACH-000450,0.145612234334
ACH-000452,-0.15220704375900002
ACH-000454,-0.18699259152699998
ACH-000458,-0.12112272769400001
ACH-000459,-0.011054363058400001
ACH-000460,-0.253457199708
