,ZC2HC1C (79696)
ACH-000004,-0.07156737051300001
ACH-000007,-0.161893134457
ACH-000009,-0.141234994041
ACH-000011,0.113677016117
ACH-000012,0.017479102953599997
ACH-000013,0.0526709073333
ACH-000014,-0.0718829133137
ACH-000015,0.0113098530974
ACH-000017,-0.0327587272401
ACH-000018,-0.245291006398
ACH-000019,0.143360398124
ACH-000021,0.0538956429188
ACH-000022,-0.259266082978
ACH-000025,0.0276107117476
ACH-000028,-0.09711041911229999
ACH-000030,0.014989202560299997
ACH-000035,-0.10608556248400001
ACH-000036,0.006548858601060001
ACH-000037,-0.13670942327299998
ACH-000039,-0.21649226565299998
ACH-000040,-0.060826127730800005
ACH-000041,-0.23951040026700002
ACH-000042,-0.118986370371
ACH-000045,0.00187210777638
ACH-000047,-0.0625545494256
ACH-000052,-0.241887849673
ACH-000053,-0.19903878624899998
ACH-000054,-0.032116834686199996
ACH-000055,-0.250490936389
ACH-000060,-0.23865052941
ACH-000067,-0.05464533103569999
ACH-000070,-0.0626699509815
ACH-000075,-0.0595124794362
ACH-000078,-0.083165904626
ACH-000082,-0.07110951279080001
ACH-000085,0.233567529336
ACH-000086,0.0564213327064
ACH-000087,0.19966001452999999
ACH-000092,0.051238500234099996
ACH-000095,-0.191923568762
ACH-000097,-0.0515043192067
ACH-000098,-0.0414124183971
ACH-000099,-0.07370721389839999
ACH-000108,0.0009904524437319999
ACH-000113,-0.178016149364
ACH-000115,0.00613817628791
ACH-000116,0.047440745672900006
ACH-000118,-0.0486102465546
ACH-000120,-0.09126451955010001
ACH-000123,-0.09784687276239999
ACH-000127,0.0248514359356
ACH-000128,-0.0879763108983
ACH-000132,0.0144304407409
ACH-000133,-0.0319903114573
ACH-000137,-0.18063272218600002
ACH-000138,0.053411474073700005
ACH-000142,-0.128172111816
ACH-000143,-0.26040759169
ACH-000146,-0.010978804875299997
ACH-000148,-0.0738351612346
ACH-000150,-0.0895756605547
ACH-000152,-0.0444338176232
ACH-000153,0.15224542647
ACH-000159,0.0137606665718
ACH-000160,-0.15867973481
ACH-000163,0.0174530701407
ACH-000167,0.0244423578695
ACH-000168,-0.141113074752
ACH-000169,-0.0567021218145
ACH-000178,0.035081758388800004
ACH-000182,0.0422950675388
ACH-000183,0.11736098923699999
ACH-000188,0.124211063533
ACH-000189,-0.031621485973200004
ACH-000190,-0.117008439702
ACH-000198,-0.00528212314599
