,CHID1 (66005)
ACH-000258,0.10939235463199999
ACH-000259,-0.054600744078
ACH-000260,-0.119631603772
ACH-000261,-0.144524497072
ACH-000262,0.0152211373276
ACH-000263,-0.09257693245920001
ACH-000264,-0.149619309231
ACH-000265,-0.0602725473243
ACH-000266,-0.12738475281099998
ACH-000272,-0.0542037923806
ACH-000273,-0.166993516869
ACH-000274,-0.276677008654
ACH-000277,0.0293792725709
ACH-000278,-0.0307354606616
ACH-000279,0.0166979120264
ACH-000280,-0.12529809959899998
ACH-000281,-0.148042245033
ACH-000288,-0.136227184443
ACH-000291,-0.105612860997
ACH-000293,-0.0225503730299
ACH-000294,-0.156080787752
ACH-000295,-0.289164854243
ACH-000296,0.141247389907
ACH-000302,-0.160474415615
ACH-000304,0.0835866709988
ACH-000307,-0.18081016819600002
ACH-000308,-0.134140367743
ACH-000310,-0.006463260293799999
ACH-000311,-0.0975639189438
ACH-000312,-0.10118745549699999
ACH-000315,-0.181165628878
ACH-000316,-0.298249175941
ACH-000317,0.0048904284497
ACH-000318,0.0330492866403
ACH-000319,-0.20381618868700002
ACH-000320,-0.12684878920999998
ACH-000322,-0.141310037472
ACH-000323,0.00547400321881
ACH-000324,-0.160470143075
ACH-000329,-0.0855945619824
ACH-000330,-0.192750044632
ACH-000331,-0.137395219813
ACH-000332,-0.156509158368
ACH-000334,-0.303641982412
ACH-000335,0.20705589227200003
ACH-000336,-0.199628685644
ACH-000337,0.146707519324
ACH-000339,-0.0742543882404
ACH-000341,0.139287626089
ACH-000348,-0.051851479744
ACH-000350,-0.181002884595
ACH-000352,0.0266066824984
ACH-000356,-0.24422313312199997
ACH-000361,-0.0715810906632
ACH-000362,-0.045646144513300006
ACH-000363,-0.127116824454
ACH-000364,-0.025345702108100002
ACH-000365,-0.00507536331374
ACH-000366,-0.108420260279
ACH-000368,-0.208158080039
ACH-000374,-0.0376718377687
ACH-000375,0.0723539969285
ACH-000376,-0.196034718004
ACH-000381,-0.108597329171
ACH-000383,-0.141701750914
ACH-000387,-0.0574511428611
ACH-000389,-0.00434466779051
ACH-000390,0.07107554698
ACH-000393,-0.337281459299
ACH-000395,-0.0917020963735
ACH-000397,-0.22213893683699998
ACH-000401,0.34616806734899996
ACH-000402,-0.0757377991114
ACH-000403,-0.325804563938
ACH-000404,-0.258865228253
ACH-000406,-0.0667178571484
ACH-000407,-0.0235001089023
ACH-000408,-0.0600293851815
ACH-000410,-0.026041124703599997
ACH-000411,-0.170185906989
ACH-000414,-0.23753241004099998
ACH-000415,-0.09699079423219999
ACH-000416,-0.0768697969533
ACH-000420,-0.08214371488239999
ACH-000421,-0.294061838143
ACH-000424,-0.194995963316
ACH-000425,-0.0684127137486
ACH-000426,0.07808876542710001
ACH-000427,-0.026121377717200002
ACH-000433,-0.204897075228
ACH-000436,-0.21208478934
ACH-000444,-0.156028333966
ACH-000445,-0.153544218466
ACH-000448,-0.097973751804
ACH-000450,-0.0732764630519
ACH-000452,-0.184376925338
ACH-000454,-0.114043178494
ACH-000458,-0.40899170999799994
ACH-000459,-0.0826210054461
ACH-000460,0.04998786360640001
ACH-000461,-0.113137844353
ACH-000463,-0.302159244503
ACH-000464,-0.07605717210639999
ACH-000466,-0.06911539653960001
ACH-000467,-0.09668258558599999
ACH-000468,-0.27145173318599997
ACH-000469,-0.141706866559
ACH-000470,-0.21316638971700003
ACH-000471,-0.178925076778
ACH-000472,-0.0745593899211
ACH-000473,-0.12192423118699999
ACH-000475,-0.140604988681
ACH-000476,-0.25134519599599997
ACH-000477,-0.156577454387
ACH-000480,-0.250963024569
ACH-000481,-0.1075016681
ACH-000483,-0.18725618707199998
ACH-000484,-0.33672962466300005
ACH-000485,-0.157290630538
ACH-000486,-0.203678469372
ACH-000487,-0.124398419405
ACH-000488,-0.0739234716685
ACH-000490,0.138256398412
ACH-000491,-0.00937387953968
ACH-000495,-0.107178094459
ACH-000496,-0.10874012825099999
ACH-000499,-0.18003011771400002
ACH-000500,-1.0249925259200001
ACH-000502,-0.280991318131
ACH-000503,0.0981672198782
ACH-000505,0.052574170946599996
ACH-000507,-0.0315523813785
ACH-000510,-0.22603003797
ACH-000511,-0.168029274929
ACH-000512,-0.46752098693599997
ACH-000516,-0.0141844120649
ACH-000517,-0.148811737575
ACH-000518,-0.228319511586
ACH-000520,-0.043270492852800005
ACH-000521,-0.276851639027
ACH-000522,-0.155523183487
ACH-000524,-0.263956772546
ACH-000527,-0.145234252994
ACH-000528,-0.0733501495135
ACH-000537,-0.212498549016
ACH-000541,0.0024173090828099996
ACH-000542,-0.25659345794300004
ACH-000544,0.00021108781515900003
ACH-000545,-0.173102702174
ACH-000547,-0.054591069458400004
ACH-000548,-0.0551778635031
ACH-000549,-0.0604866711364
ACH-000550,-0.180339778455
ACH-000552,-0.22561229001400002
ACH-000556,-0.0892613282556
ACH-000557,0.06990457208510001
ACH-000570,-0.047296481046799996
ACH-000571,-0.300079364407
ACH-000573,-0.119651600569
ACH-000576,-0.150142669464
ACH-000580,0.283513396672
ACH-000584,-0.038369611892
ACH-000585,-0.132077178814
ACH-000588,-0.0314100236425
ACH-000589,-0.34217201384999996
ACH-000591,-0.0663937358203
ACH-000593,-0.19668617002799998
ACH-000600,-0.0230272028906
ACH-000601,-0.22939908033000003
ACH-000604,-0.42899177837700003
ACH-000605,0.000910099386967
ACH-000606,0.0618123786281
ACH-000608,-0.260716046975
ACH-000614,-0.0726991429221
ACH-000616,-0.07546144362110001
ACH-000618,-0.089318833112
ACH-000619,-0.00203297374565
ACH-000620,-0.0375291760573
ACH-000621,-0.10974036697999999
ACH-000622,-0.10252701046399999
ACH-000623,-0.0700975888165
ACH-000624,-0.053046498873399996
ACH-000627,-0.0538705661437
ACH-000630,-0.0757696798692
ACH-000632,-0.0943726174607
ACH-000633,-0.220154354948
ACH-000637,-0.0329503460286
ACH-000638,-0.00984923343183
ACH-000646,-0.120653171491
ACH-000647,-0.14068042785
ACH-000648,-0.143803026708
ACH-000649,-0.0319420875977
ACH-000651,-0.130332559301
ACH-000652,-0.13082127697999998
ACH-000653,-0.060668150399799996
ACH-000657,-0.168798734682
ACH-000658,-0.038599199373099996
ACH-000661,0.110071749121
ACH-000662,-0.16534138782500002
ACH-000663,-0.08626103265860001
ACH-000665,-0.0140428909288
ACH-000671,-0.199550932753
ACH-000673,-0.27474933045
ACH-000676,-0.0307562836875
ACH-000677,-0.12160284247000001
ACH-000681,-0.146596414611
ACH-000682,-0.17470655470600002
ACH-000683,-0.047700125230199994
ACH-000684,0.0879562069364
ACH-000688,-0.330136260416
ACH-000693,-0.109214806777
ACH-000694,0.060990468866
ACH-000695,-0.209431831847
ACH-000696,-0.0103842444979
ACH-000697,-0.0440599495897
ACH-000699,-0.033777530499700004
ACH-000701,-0.09977729752350001
ACH-000706,-0.152157184867
ACH-000711,-0.11354768845899998
ACH-000713,0.00589960222848
ACH-000714,-0.0652069577705
ACH-000718,0.0749814916635
ACH-000720,-0.013946880455100001
ACH-000721,-0.0555544049665
ACH-000724,-0.139166434511
ACH-000725,0.0874139077513
ACH-000732,-0.14902070556
ACH-000734,-0.372540900202
ACH-000735,-0.19681313458900002
ACH-000736,-0.20424212051100002
ACH-000738,-0.109623982455
ACH-000746,0.23185210911600002
ACH-000747,-0.176099721679
ACH-000748,-0.207114979914
ACH-000753,-0.233504318204
ACH-000756,-0.139279289155
ACH-000757,0.0394029216767
ACH-000758,-0.0239669312378
ACH-000760,-0.03408574155
ACH-000763,-0.05680238562969999
ACH-000764,-0.166374833699
ACH-000765,-0.10007629740599999
ACH-000766,-0.115958523253
ACH-000767,-0.221822492958
ACH-000768,-0.0772157920994
ACH-000769,-0.103738792726
ACH-000770,-0.07130941772669999
ACH-000771,-0.10029492396600001
ACH-000773,-0.22286210461300002
ACH-000776,-0.11252847624199999
ACH-000777,-0.131480667769
ACH-000778,-0.061692756116
ACH-000781,-0.181385217084
ACH-000782,-0.121369816075
ACH-000783,-0.26099331081599997
ACH-000784,-0.220886944164
ACH-000785,-0.0177385386338
ACH-000787,-0.10804332213199999
ACH-000788,-0.0352489510299
ACH-000791,-0.111244962878
ACH-000792,-0.0373488121774
ACH-000794,0.026273152254699998
ACH-000796,-0.06990867432810001
ACH-000799,-0.19485547944
ACH-000800,0.181438354383
ACH-000802,-0.0639014051968
ACH-000804,0.0127339678581
ACH-000805,-0.265286998173
ACH-000809,-0.08854253828839999
ACH-000810,0.07644061735220001
ACH-000811,-0.11808249069
ACH-000817,-0.0476187935341
ACH-000819,-0.0519187981126
ACH-000820,-0.38381430613000006
ACH-000821,-0.021558955045699997
ACH-000822,0.196528953838
ACH-000823,-0.0299152874873
ACH-000824,-0.040304400866099994
ACH-000827,-0.06882474937239999
ACH-000829,-0.130232692533
ACH-000831,-0.13173400804500002
ACH-000832,0.004369769532220001
ACH-000833,0.00045249008303900005
ACH-000834,-0.00179181728759
ACH-000835,0.00827057456493
ACH-000836,0.0292817599443
ACH-000837,-0.0566593886699
ACH-000838,-0.28444210355099997
ACH-000839,0.0162415640022
ACH-000840,-0.008946713705209998
ACH-000841,-0.10439067346400001
ACH-000843,-0.0699279204018
ACH-000846,-0.149076124682
ACH-000847,-0.253722519449
ACH-000848,0.0261828212072
ACH-000849,0.0290646116
ACH-000851,-0.06525617986139999
ACH-000855,-0.0960983006989
ACH-000856,-0.22029320668299998
ACH-000858,0.05562530516940001
ACH-000859,0.09550830825829999
ACH-000861,-0.000188233747827
ACH-000862,0.0471375339482
ACH-000865,-0.168855535966
ACH-000866,-0.0536527887555
ACH-000867,-0.146093681569
ACH-000869,0.0532340837388
ACH-000872,-0.116464160421
ACH-000873,-0.19260695927700003
ACH-000876,-0.014030431945
ACH-000878,-0.18502302798300002
ACH-000880,-0.317074463887
ACH-000881,-0.06293488025430001
ACH-000882,0.009524969745120002
ACH-000884,-0.319625410558
ACH-000885,-0.0740129328716
ACH-000887,-0.187926611366
ACH-000888,-0.138105221335
ACH-000889,-0.155197076809
ACH-000890,-0.0216561179278
ACH-000896,-0.0589562450715
ACH-000898,-0.0161139404097
ACH-000900,-0.256067894127
ACH-000901,-0.08431396801619999
ACH-000905,-0.0905063651385
ACH-000906,-0.138596050735
ACH-000907,-0.0404781882983
ACH-000910,-0.12115274785499999
ACH-000911,-0.048459219277599996
ACH-000912,-0.20236726569400001
ACH-000913,-0.223559837849
ACH-000915,-0.19568405308400003
ACH-000916,-0.560223438261
ACH-000917,-0.0433574318969
ACH-000921,-0.119997578408
ACH-000924,-0.00880258089869
ACH-000926,-0.15383597915799999
ACH-000928,-0.437785269295
ACH-000929,0.103367845815
ACH-000932,-0.0789457305023
ACH-000935,-0.0685382261797
ACH-000936,-0.06516170022540001
ACH-000937,0.034684260337699994
ACH-000938,0.16688812060900002
ACH-000939,-0.08374041913
ACH-000941,0.0958377547784
ACH-000943,0.0901246642749
ACH-000946,0.0011735001631099997
ACH-000947,-0.059566565149300005
ACH-000948,-0.035246865473
ACH-000950,-0.0916654408331
ACH-000953,0.0240275704657
ACH-000957,-0.21360321851199998
ACH-000958,0.029377679893400004
ACH-000960,-0.0875975944802
ACH-000963,0.0321110167334
ACH-000968,-0.0590078331489
ACH-000969,-0.05489500533419999
ACH-000973,0.057129191149900005
ACH-000974,-0.127147370721
ACH-000975,-0.005978778249340001
ACH-000976,0.0556429192019
ACH-000978,0.0664181203361
ACH-000980,-0.114939488245
ACH-000984,-0.0895533915888
ACH-000986,-0.194817655367
ACH-000988,-0.0723087462324
ACH-000993,-0.23638870129200001
ACH-000994,-0.0893696836795
ACH-000996,-0.256479047653
ACH-001001,-0.044905573477800005
ACH-001020,-0.291774449266
ACH-001028,-0.179697619336
ACH-001031,0.004373727462779999
ACH-001038,-0.10977226889599999
ACH-001048,-0.093454730923
ACH-001050,-0.11349576712000001
ACH-001053,-0.0645723825763
ACH-001054,0.00621756842953
ACH-001061,-0.29088730595600004
ACH-001067,-0.23476570706900002
ACH-001075,-0.044620537510199995
ACH-001096,-0.105781873942
ACH-001128,0.16760530412
ACH-001134,0.045132745574199995
ACH-001151,-0.106978521184
ACH-001163,-0.250247120676
ACH-001164,0.10191225086899999
ACH-001173,-0.14135477516699999
ACH-001183,-0.19380388839999999
ACH-001184,-0.12017445885700001
ACH-001190,0.0217595661105
ACH-001192,-0.00879481781302
ACH-001193,-0.150233681351
ACH-001196,-0.09646142013299999
ACH-001197,0.016408506772399998
ACH-001205,0.048228108709
ACH-001211,-0.30050170831
ACH-001212,-0.0893375556681
ACH-001228,-0.200249453772
ACH-001232,-0.158128777778
ACH-001239,-0.10500030821699999
ACH-001274,0.022373605303599997
ACH-001275,-0.030450009227
ACH-001277,-0.07275680741010002
ACH-001278,-0.00433959498323
ACH-001280,-0.101385766259
ACH-001283,-0.291006508125
ACH-001289,-0.164136615031
ACH-001295,-0.09223365604160001
ACH-001300,-0.278413981014
ACH-001301,-0.271866591879
ACH-001302,0.28088115485
ACH-001303,-0.207026796354
ACH-001306,-0.0067942195414300004
ACH-001318,-0.0367897685434
ACH-001322,-0.11781892931500001
ACH-001328,-0.18478588610399999
ACH-001332,-0.374553798269
ACH-001333,0.0258885090305
ACH-001336,-0.039095816428300005
ACH-001340,-0.129222896591
ACH-001346,-0.07913886852180001
ACH-001353,-0.089331660518
ACH-001354,0.0360318087021
ACH-001367,-0.201092862639
ACH-001368,-0.08976012721439999
ACH-001374,0.23794989319499998
ACH-001375,-0.12184039799900001
ACH-001377,-0.044478220913500004
ACH-001380,-0.0864670509385
ACH-001391,-0.149628746122
ACH-001407,-0.0554035959478
ACH-001408,0.00910000680265
ACH-001413,-0.231315312461
ACH-001430,-0.07695584847919999
ACH-001431,-0.019063032473900003
ACH-001450,0.20668351202500002
ACH-001496,0.00309918595906
ACH-001500,0.020965860533
ACH-001521,-0.0889732319336
ACH-001523,0.0726163912506
ACH-001532,-0.11531717271299999
ACH-001536,-0.198698744806
ACH-001550,0.053665966574999995
ACH-001552,-0.10183949068
ACH-001554,-0.123527299643
ACH-001645,-0.0896103168846
ACH-001654,-0.0714096470946
ACH-001715,-0.28381993891199997
ACH-001735,-0.0796319741183
ACH-001736,-0.0650709132364
ACH-001737,0.14988053627999998
ACH-001740,0.0435432925194
ACH-001745,-0.00227715801192
ACH-001750,0.0248572380635
ACH-001765,-0.06966052670810001
ACH-001956,-0.000543216288604
ACH-001957,-0.127893629595
