,DEFB108B (245911)
ACH-000004,0.0419852454743
ACH-000007,0.259962386697
ACH-000009,0.17939075366300003
ACH-000011,0.012133688836299998
ACH-000012,0.117613668374
ACH-000013,0.216376399628
ACH-000014,0.36978380399599997
ACH-000015,0.14379588269000002
ACH-000017,0.398964768613
ACH-000018,0.18041646273200002
ACH-000019,0.0199498038188
ACH-000021,0.286706721504
ACH-000022,0.36139640168000003
ACH-000025,-0.023509727305900004
ACH-000028,0.09718677442639999
ACH-000030,0.156610167878
ACH-000035,0.536842581097
ACH-000036,0.190162306413
ACH-000037,0.152489081893
ACH-000039,0.388822563271
ACH-000040,0.37019127199
ACH-000041,0.332542459634
ACH-000042,0.335799113219
ACH-000045,0.348891772384
ACH-000047,0.0723543745938
ACH-000052,0.14624393486099999
ACH-000053,0.259116589812
ACH-000054,0.44272309882700006
ACH-000055,0.114552405441
ACH-000060,0.199215003215
ACH-000067,0.8549226474580001
ACH-000070,0.39824782856700003
ACH-000075,0.48130598441699995
ACH-000078,-0.0548850235176
ACH-000082,0.0454063401351
ACH-000085,-0.104283392427
ACH-000086,0.0568869613507
ACH-000087,0.362053798817
ACH-000092,0.389975287763
ACH-000095,0.348650999178
ACH-000097,0.39713589303
ACH-000098,0.449782996965
ACH-000099,0.259197640397
ACH-000108,0.18192119071600002
ACH-000113,0.335238038761
ACH-000115,0.399406476192
ACH-000116,0.31946415640299997
ACH-000118,-0.09524557094580001
ACH-000120,0.32268928724199997
ACH-000123,0.155615904349
ACH-000127,0.466597194679
ACH-000128,0.21389431312899998
ACH-000132,0.208266100473
ACH-000133,0.240084137428
ACH-000137,0.07522797503010001
ACH-000138,0.15220434098400001
ACH-000142,-0.0262660812638
ACH-000143,0.405531646695
ACH-000146,0.46251225175899996
ACH-000148,0.46859119863700005
ACH-000150,0.0674395404051
ACH-000152,0.184122610595
ACH-000153,0.310853502799
ACH-000159,0.311260900647
ACH-000160,0.37111631662100003
ACH-000163,0.302756525969
ACH-000167,-0.216380809325
ACH-000168,0.36038278935
ACH-000169,0.206930106776
ACH-000178,0.0304045375089
ACH-000182,0.10689138882400001
ACH-000183,0.14914067929000002
ACH-000188,-0.15003658375099999
ACH-000189,0.083294381795
ACH-000190,0.11781207855999999
ACH-000198,0.42056325511799997
ACH-000204,0.124797535239
ACH-000206,0.36833680292900006
ACH-000207,0.136934311557
ACH-000211,0.14198055291699999
ACH-000215,0.19661527724599998
ACH-000221,0.31223236359400003
ACH-000222,0.235633893498
ACH-000223,-0.0746385263429
ACH-000226,0.252003701564
ACH-000227,0.244722750733
ACH-000228,0.245867776265
ACH-000231,0.294021446646
ACH-000232,0.25199325323800004
ACH-000233,0.334431609275
ACH-000234,0.20562230259
ACH-000235,0.364177795762
ACH-000237,0.160473710455
ACH-000238,0.233644439461
ACH-000243,0.10841530175999999
ACH-000244,0.11923616597100001
ACH-000246,0.21484361447500003
ACH-000248,0.19464203443199998
ACH-000250,0.147613935914
ACH-000251,0.359399782491
ACH-000253,0.2118596548
ACH-000255,0.106042588762
ACH-000256,-0.0298411918739
ACH-000257,0.564918326805
ACH-000258,0.21468380579399998
ACH-000259,0.128594964998
ACH-000260,0.19652396127
ACH-000261,0.273455246335
ACH-000262,0.36167685736500005
ACH-000263,0.245497267786
ACH-000264,-0.0181655862773
ACH-000265,0.07340618081849999
ACH-000266,0.259662535234
ACH-000272,0.289161898794
ACH-000273,0.09848099548070001
ACH-000274,0.39281452619400004
ACH-000277,0.394329287358
ACH-000278,0.21425767
ACH-000279,0.443184519251
ACH-000280,0.307638153949
ACH-000281,0.35419045556900003
ACH-000288,0.39892196015799997
