,OR4A5 (81318)
ACH-000004,-0.0751423585241
ACH-000007,-0.34312556022699997
ACH-000009,-0.0686546599073
ACH-000011,-0.266327947705
ACH-000012,-0.343817606378
ACH-000013,-0.04728091385580001
ACH-000014,0.0223580701533
ACH-000015,-0.192675959674
ACH-000017,-0.206842332315
ACH-000018,-0.291227762238
ACH-000019,-0.46362862142
ACH-000021,-0.22258899651900002
ACH-000022,-0.319941120193
ACH-000025,-0.22647258675999998
ACH-000028,-0.259860975121
ACH-000030,-0.324852328049
ACH-000035,-0.150076546336
ACH-000036,-0.316731723203
ACH-000037,-0.45544670736599996
ACH-000039,-0.33623401105899997
ACH-000040,-0.328988915847
ACH-000041,-0.0461867834975
ACH-000042,-0.263050606818
ACH-000045,-0.129796475691
ACH-000047,-0.029276658138200004
ACH-000052,-0.45441460700900005
ACH-000053,-0.127685390371
ACH-000054,-0.17660034797000002
ACH-000055,-0.138120775676
ACH-000060,-0.051988850977
ACH-000067,-0.399002866369
ACH-000070,-0.340803472146
ACH-000075,-0.262129503241
ACH-000078,-0.36893583962
ACH-000082,-0.242384419381
ACH-000085,-0.24286836591999997
ACH-000086,-0.416964305484
ACH-000087,-0.409872943522
ACH-000092,-0.08077435978469999
ACH-000095,-0.0935437844205
ACH-000097,-0.317612075601
ACH-000098,-0.130390189946
ACH-000099,-0.148636108762
ACH-000108,-0.138588935932
ACH-000113,-0.27207539437899997
ACH-000115,-0.18724896540600003
ACH-000116,-0.112621385743
ACH-000118,-0.290001078626
ACH-000120,-0.141636986382
ACH-000123,-0.22262805550700002
ACH-000127,-0.168995772552
ACH-000128,-0.145359427644
ACH-000132,-0.197286985124
ACH-000133,-0.230137582122
ACH-000137,-0.255536815573
ACH-000138,-0.126066424222
ACH-000142,-0.796059542755
ACH-000143,-0.256145845665
ACH-000146,-0.235786844506
ACH-000148,-0.06799197055759999
ACH-000150,-0.494551738786
ACH-000152,-0.025250837836700003
ACH-000153,-0.104985242962
ACH-000159,-0.350024798313
ACH-000160,-0.199235230963
ACH-000163,-0.120099413057
ACH-000167,-0.401240296255
ACH-000168,-0.286628599276
ACH-000169,0.0307883378713
ACH-000178,-0.21465476000300002
ACH-000182,-0.17358178627999998
ACH-000183,-0.159352529131
ACH-000188,-0.529065673142
ACH-000189,-0.235669330467
ACH-000190,0.010296297793
ACH-000198,-0.169599006949
ACH-000204,-0.057282177347300005
ACH-000206,-0.352804075317
ACH-000207,-0.5355955699189999
ACH-000211,0.015332257639299999
ACH-000215,-0.124880425289
ACH-000221,-0.187612405554
ACH-000222,-0.299290654315
ACH-000223,-0.396348738663
ACH-000226,-0.40741152264799996
ACH-000227,-0.25062845761700003
ACH-000228,-0.280324574027
ACH-000231,-0.220465882892
ACH-000232,-0.167725408985
ACH-000233,-0.11103753380300001
ACH-000234,-0.30992716791999997
ACH-000235,-0.206621507396
ACH-000237,-0.31415124309799997
ACH-000238,-0.173753103165
ACH-000243,-0.192387712933
ACH-000244,-0.435595934675
ACH-000246,-0.178954920909
ACH-000248,-0.118489583188
ACH-000250,-0.0915741934085
ACH-000251,-0.454563566751
ACH-000253,-0.19193598370099998
ACH-000255,-0.20934628861699997
ACH-000256,-0.210344355816
ACH-000257,-0.25626449525
ACH-000258,-0.164132956255
ACH-000259,-0.27390977414400003
ACH-000260,-0.327202699
ACH-000261,-0.223134480156
ACH-000262,0.155272179467
ACH-000263,-0.146993251187
ACH-000264,-0.255079959883
ACH-000265,-0.40947422345
ACH-000266,-0.201284750037
ACH-000272,-0.307437714488
ACH-000273,-0.265493706747
ACH-000274,-0.0959194690504
ACH-000277,-0.13908171437
ACH-000278,-0.134134552881
ACH-000279,-0.045338226678
ACH-000280,0.0032488015062
ACH-000281,-0.194459150068
ACH-000288,-0.343605230038
ACH-000291,-0.297581723146
ACH-000293,-0.12568748697499998
ACH-000294,0.026610750155599997
ACH-000295,-0.316312855739
ACH-000296,-0.313304145736
ACH-000302,-0.105741883673
ACH-000304,-0.285792731932
ACH-000307,-0.179570069925
ACH-000308,-0.455605930482
ACH-000310,-0.216873578219
ACH-000311,-0.086659423601
ACH-000312,-0.21191571058800002
ACH-000315,0.10083767133999999
ACH-000316,-0.306760570844
ACH-000317,-0.4920034575399999
ACH-000318,-0.213379587499
ACH-000319,-0.525205034353
ACH-000320,-0.270401657643
ACH-000322,-0.14632080234099998
ACH-000323,-0.510021283832
ACH-000324,-0.154853367873
ACH-000329,-0.347075934902
ACH-000330,-0.37513656921599997
ACH-000331,-0.169996911538
ACH-000332,-0.25531616731199996
ACH-000334,-0.457778358769
ACH-000335,-0.355353738036
ACH-000336,-0.20049657699
ACH-000337,-0.07470741154619999
ACH-000339,-0.253814783246
ACH-000341,-0.26231029904500003
ACH-000348,0.0602045637105
ACH-000350,-0.09358118818469999
ACH-000352,-0.250517061293
ACH-000356,-0.201080374266
ACH-000361,-0.5084314143850001
ACH-000362,-0.217657542152
ACH-000363,-0.172556506304
ACH-000364,-0.250091383716
ACH-000365,-0.14557462448300001
ACH-000366,-0.382185832966
ACH-000368,-0.317084981456
ACH-000374,-0.366240827338
ACH-000375,0.0679779674816
ACH-000376,-0.239599166511
ACH-000381,-0.21666509549899998
ACH-000383,-0.15916581109300001
ACH-000387,-0.125070776383
ACH-000389,-0.0309866643359
ACH-000390,-0.147535605851
ACH-000393,-0.23204754591200003
ACH-000395,-0.45331675360699997
ACH-000397,-0.289989654674
ACH-000401,0.023957329831599997
ACH-000402,-0.19680106571699998
ACH-000403,-0.115707098086
ACH-000404,-0.32860570776799997
ACH-000406,-0.429101230623
ACH-000407,-0.279011708435
ACH-000408,-0.17919388358399999
ACH-000410,-0.307123136719
ACH-000411,-0.0808720606289
ACH-000414,-0.186336662944
ACH-000415,-0.081697249793
ACH-000416,0.043845654746500005
ACH-000420,-0.268037965136
ACH-000421,-0.029672548803400003
ACH-000424,-0.419662171277
ACH-000425,-0.203409929192
ACH-000426,-0.100287553852
ACH-000427,-0.305426523548
ACH-000433,-0.257484571966
ACH-000436,-0.242013177456
ACH-000444,-0.215064172964
ACH-000445,0.0379046575451
ACH-000448,-0.184421651992
ACH-000450,-0.272944623359
ACH-000452,-0.241491530147
ACH-000454,-0.114916367011
ACH-000458,-0.133986644536
ACH-000459,0.389173121474
ACH-000460,-0.165800363247
ACH-000461,-0.514695796605
ACH-000463,-0.257617054914
ACH-000464,-0.529669194639
ACH-000466,-0.271952784028
ACH-000467,-0.194889760731
ACH-000468,-0.49856512468599995
ACH-000469,-0.413857917515
ACH-000470,-0.0028183494819299998
ACH-000471,-0.16334290869100002
ACH-000472,-0.134210449393
ACH-000473,-0.087056512087
ACH-000475,-0.419692329204
ACH-000476,-0.343658928812
ACH-000477,-0.27245509606199997
ACH-000480,-0.5049106060140001
ACH-000481,-0.19305049314599998
