,RABGAP1L (9910)
ACH-000004,-0.309447620194
ACH-000007,-0.0494293572109
ACH-000009,-0.194319339902
ACH-000011,0.012909765539
ACH-000012,-0.131134605609
ACH-000013,-0.130942989983
ACH-000014,0.0335154737544
ACH-000015,-0.0182847714968
ACH-000017,-0.101591761218
ACH-000018,-0.1671743015
ACH-000019,-0.116166249168
ACH-000021,-0.0204851051294
ACH-000022,-0.034386912894800004
ACH-000025,-0.151214929433
ACH-000028,-0.26707764511599996
ACH-000030,0.0301871244197
ACH-000035,-0.0325038420383
ACH-000036,-0.0545301451447
ACH-000037,0.0994453198488
ACH-000039,0.0868863932707
ACH-000040,-0.285389681351
ACH-000041,-0.006632612219050001
ACH-000042,0.06608593532990001
ACH-000045,-0.111083825815
ACH-000047,-0.21668090816799998
ACH-000052,0.118700497261
ACH-000053,-0.11594616622300001
ACH-000054,0.013201720481700001
ACH-000055,-0.047076612166900005
ACH-000060,0.043500622752800006
ACH-000067,0.162937761411
ACH-000070,-0.029463099697
ACH-000075,-0.136738571787
ACH-000078,-0.08867148820620001
ACH-000082,-0.188775891091
ACH-000085,-0.177335107297
ACH-000086,-0.21170886776700001
ACH-000087,-0.130365493424
ACH-000092,-0.130719232281
ACH-000095,-0.116266201075
ACH-000097,-0.0321958911746
ACH-000098,-0.160493560336
ACH-000099,-0.0824241202317
ACH-000108,-0.0032543682445900003
ACH-000113,-0.0176947204499
ACH-000115,0.0898750740106
ACH-000116,0.05721343648709999
ACH-000118,-0.0418916569059
ACH-000120,-0.049831591684999996
ACH-000123,0.043491457085
ACH-000127,-0.013704319980600002
ACH-000128,0.156864398241
ACH-000132,-0.21280074493599999
ACH-000133,-0.151062770264
ACH-000137,0.04830943029680001
ACH-000138,-0.045838472456099996
ACH-000142,-0.152391559781
ACH-000143,-0.164859178652
ACH-000146,0.111136779299
ACH-000148,-0.08558220922939999
ACH-000150,0.06864576547910001
ACH-000152,-0.09888985273160002
ACH-000153,0.0886666880297
ACH-000159,-0.0402147223329
ACH-000160,-0.0443545699528
ACH-000163,-0.055648977132900006
ACH-000167,0.060113606127899996
ACH-000168,-0.109097630407
ACH-000169,-0.175814717945
ACH-000178,0.0293796232897
ACH-000182,0.0510896948838
ACH-000183,0.0723801701964
ACH-000188,0.0299607278818
ACH-000189,-0.316978431613
ACH-000190,-0.22934715768000002
ACH-000198,-0.0389442281969
ACH-000204,-0.560915903811
ACH-000206,-0.133725804451
ACH-000207,0.259400686705
ACH-000211,-0.08457077018230001
ACH-000215,-0.0282543033585
ACH-000221,0.09496908989880001
ACH-000222,-0.11201223113700001
ACH-000223,-0.19341047116
ACH-000226,-0.12528105329000003
ACH-000227,-0.027282483744700003
ACH-000228,0.0592799362326
ACH-000231,-0.052217296352
ACH-000232,0.054303639545999996
ACH-000233,-0.0205826862603
ACH-000234,0.0663300496459
ACH-000235,-0.156249010597
ACH-000237,-0.158755959981
ACH-000238,-0.0477149620711
ACH-000243,-0.0615432888776
ACH-000244,0.0673642387048
