,UQCRC1 (7384)
ACH-000004,-0.649290287611
ACH-000007,-0.672111334354
ACH-000009,-0.645950915515
ACH-000011,-0.517032615767
ACH-000012,-0.652572514718
ACH-000013,-0.44857566202699994
ACH-000014,-0.715998067289
ACH-000015,-0.73500048192
ACH-000017,-0.320461867939
ACH-000018,-0.48443756484399997
ACH-000019,-0.9084827855299998
ACH-000021,-0.574910272398
ACH-000022,-0.616942445421
ACH-000025,-0.672342017526
ACH-000028,-0.6799903371799999
ACH-000030,-0.7813597391150001
ACH-000035,-0.646008501858
ACH-000036,0.041933340135
ACH-000037,-0.620095987745
ACH-000039,-0.695461703969
ACH-000040,-0.259656206989
ACH-000041,-0.529523610395
ACH-000042,-0.576984291309
ACH-000045,-0.710324825218
ACH-000047,-0.754631378382
ACH-000052,-0.454963137665
ACH-000053,-0.63540316127
ACH-000054,-0.8566050154449999
ACH-000055,-0.523571825303
ACH-000060,-0.600374043103
ACH-000067,-0.35910143875100003
ACH-000070,-0.611244012287
ACH-000075,-0.25398906212
ACH-000078,-0.839744240263
ACH-000082,-0.36148989915
ACH-000085,-0.423523149633
ACH-000086,-0.511216811959
ACH-000087,-0.7457194230040001
ACH-000092,-0.486072639845
ACH-000095,-0.263725818006
ACH-000097,-0.482248088939
ACH-000098,-0.415051358666
ACH-000099,-0.517088940325
ACH-000108,-0.459683086195
ACH-000113,-0.589489575991
ACH-000115,-0.431686882506
ACH-000116,-0.5319393867800001
ACH-000118,-0.887212633013
ACH-000120,-0.544570430465
ACH-000123,-0.6918771844149999
ACH-000127,-0.615820282755
ACH-000128,-0.840565027278
ACH-000132,-0.522276563197
ACH-000133,-0.438394953109
ACH-000137,-0.29488386586800003
ACH-000138,-0.8952949360700001
ACH-000142,-0.226341049388
ACH-000143,-0.550692470325
ACH-000146,-0.838747050452
ACH-000148,-0.692903342067
ACH-000150,-0.492580294214
ACH-000152,-0.33539652332
ACH-000153,-0.760526182633
ACH-000159,-0.573564615952
ACH-000160,-1.0098557157999999
ACH-000163,-0.312727219538
ACH-000167,-0.0613123727374
ACH-000168,-0.132311157665
ACH-000169,-0.605258987894
ACH-000178,-0.252764187889
ACH-000182,-0.925500588228
ACH-000183,-0.818856070912
ACH-000188,-0.377770262302
ACH-000189,-0.762505379763
ACH-000190,-0.609100076368
ACH-000198,-0.687199935972
ACH-000204,-0.547428866426
ACH-000206,-0.5708051525119999
ACH-000207,-0.7564744026770001
ACH-000211,-0.543447179123
ACH-000215,-0.599713828339
ACH-000221,-0.9232982644069999
ACH-000222,-0.713139842911
ACH-000223,-0.6087225543029999
ACH-000226,-0.705929885262
ACH-000227,-0.537590294243
ACH-000228,-0.672672681919
ACH-000231,-0.288192283004
ACH-000232,-0.36625762497299996
ACH-000233,-0.849887637656
ACH-000234,-0.622580942539
ACH-000235,-0.648162919449
ACH-000237,-0.24544916537500003
ACH-000238,-0.641787634368
ACH-000243,-0.605956558663
ACH-000244,-0.589807148065
ACH-000246,-0.848553755248
ACH-000248,-0.286059436379
ACH-000250,-0.34496924345700003
ACH-000251,-0.722770135574
ACH-000253,-0.7714350300309999
ACH-000255,-0.440266897405
ACH-000256,-0.615495627805
ACH-000257,-1.05801706735
ACH-000258,-0.529119696047
ACH-000259,-0.443927921026
ACH-000260,-0.260580815955
ACH-000261,-0.500006465146
ACH-000262,-0.552434213063
ACH-000263,-0.824590594441
ACH-000264,-0.654866337955
ACH-000265,-0.876435805845
ACH-000266,-0.49532720733999996
ACH-000272,-0.527301059222
ACH-000273,-0.5835869091520001
ACH-000274,-0.60974480569
ACH-000277,-0.70792500448
ACH-000278,-0.35171778989600005
ACH-000279,-0.8246322572329999
ACH-000280,-0.665365378927
ACH-000281,-0.628813407416
ACH-000288,-0.6705304026919999
ACH-000291,-0.6644359039909999
ACH-000293,-0.8198576089820001
ACH-000294,-0.9288494854260001
ACH-000295,-0.9772510188700001
ACH-000296,-0.53533257228
ACH-000302,-0.641623350302
ACH-000304,-1.11178186876
ACH-000307,-0.703896912059
ACH-000308,-0.5038049334570001
ACH-000310,-0.48181976410599997
ACH-000311,-0.821715143627
ACH-000312,-1.0279656312799998
ACH-000315,-0.766388887851
ACH-000316,-0.427910136083
ACH-000317,-1.03948925153
ACH-000318,-0.8048180963079999
ACH-000319,-0.39696571292800004
ACH-000320,-0.569076783222
ACH-000322,-0.712578818091
ACH-000323,-0.456828014149
ACH-000324,-0.203326564672
ACH-000329,-0.9391151574690001
ACH-000330,-0.7372582086759999
ACH-000331,-0.302199396611
ACH-000332,-0.241010544696
ACH-000334,-0.49327001764600004
ACH-000335,-0.592836490582
ACH-000336,-0.681530183424
ACH-000337,-0.712232654122
ACH-000339,-0.6848912793709999
ACH-000341,-0.7719566725660001
ACH-000348,-0.647949229139
ACH-000350,-0.54032037387
ACH-000352,-0.902707814111
ACH-000356,-0.839849994202
ACH-000361,-0.579039946319
ACH-000362,-0.8358552038079999
ACH-000363,-0.675323149191
ACH-000364,-0.467466907168
ACH-000365,-0.50021268195
ACH-000366,-0.732044124409
ACH-000368,-0.580129621017
ACH-000374,-0.856806842968
ACH-000375,-0.604797580882
ACH-000376,-0.744092602688
ACH-000381,-0.758062439003
ACH-000383,-0.868685222345
ACH-000387,-0.708792809475
ACH-000389,-0.0527313980567
ACH-000390,-0.849630749339
ACH-000393,-0.563108615592
ACH-000395,-0.8316908041940001
ACH-000397,-0.18339454971900002
ACH-000401,-0.4515220393
ACH-000402,-0.361158416466
ACH-000403,-0.7616088870550001
ACH-000404,-1.05302308927
ACH-000406,-0.8864672921860001
ACH-000407,-0.46210095294799997
ACH-000408,-0.855360181433
ACH-000410,-0.515489038972
ACH-000411,-0.269756534106
ACH-000414,-0.7066844871819999
ACH-000415,-0.6437738837179999
ACH-000416,-0.470670839534
ACH-000420,-0.459680905721
ACH-000421,-0.444458905891
ACH-000424,-0.779392478364
ACH-000425,-0.762291944182
ACH-000426,-1.14794387749
ACH-000427,-0.867631475714
ACH-000433,-0.616104714003
ACH-000436,-0.41292602692599994
ACH-000444,-0.7560176240090001
ACH-000445,-0.39279152257600003
ACH-000448,-0.433820526258
ACH-000450,-0.34013914420999997
ACH-000452,-0.452358110565
ACH-000454,-0.948026922378
ACH-000458,-0.487145118508
ACH-000459,-0.853258305067
ACH-000460,-0.792245645797
ACH-000461,-0.8990529708499999
ACH-000463,-0.369349485981
ACH-000464,-0.49280105985600003
ACH-000466,-0.604173812377
ACH-000467,-1.03697733088
ACH-000468,-0.714469716948
ACH-000469,-0.81805617075
ACH-000470,-0.131564515899
ACH-000471,-0.223328048194
ACH-000472,-0.565487052779
ACH-000473,-0.440780238482
ACH-000475,-0.599442480131
ACH-000476,-0.7202597851450001
ACH-000477,-1.02142838927
ACH-000480,-0.542703617202
ACH-000481,-0.617432311174
ACH-000483,-0.7009134523389999
ACH-000484,-0.397165011065
ACH-000485,-0.621356260144
ACH-000486,-0.8573402040610001
ACH-000487,-0.8093456171629999
ACH-000488,-0.958107318056
ACH-000490,-0.445130499141
ACH-000491,-0.787191330894
ACH-000495,-0.17707284897300002
ACH-000496,-0.38333134757799997
ACH-000499,-0.7023159039129999
ACH-000500,-0.39283130386200005
ACH-000502,-0.5395517085320001
ACH-000503,-0.497308170801
ACH-000505,-0.443444256274
ACH-000507,-0.639049673133
ACH-000510,-0.529921405834
ACH-000511,-0.23876910759599998
ACH-000512,-0.8638539195110001
ACH-000516,-0.274678855274
ACH-000517,-0.473121632279
ACH-000518,-0.23412245311299998
ACH-000520,-0.149527815339
ACH-000521,-0.662584845652
ACH-000522,-0.669830524127
ACH-000524,-0.508622638261
ACH-000527,-0.532104324541
ACH-000528,-0.899366867816
ACH-000537,-0.735580946305
ACH-000541,-0.820134947367
ACH-000542,-0.307219630511
ACH-000544,-0.365174080937
ACH-000545,-0.45292779975599995
ACH-000547,-0.592320977966
ACH-000548,-0.305534549563
ACH-000549,-0.728674913431
ACH-000550,-0.442327844612
ACH-000552,-0.5518320365039999
ACH-000556,-0.616795343847
ACH-000557,-0.602162695822
ACH-000570,-0.351633660149
ACH-000571,-0.6814273343610001
ACH-000573,-0.473562606428
ACH-000576,-0.406982574975
ACH-000580,-0.653975223307
ACH-000584,-0.7840577942020001
ACH-000585,-0.557958899537
ACH-000588,-0.827350495371
ACH-000589,-1.11022580193
ACH-000591,-0.582770660321
ACH-000593,-0.7096703517890001
ACH-000600,-0.7481343054899999
ACH-000601,-0.835225477866
ACH-000604,-0.533493323607
ACH-000605,-0.7436980065090001
ACH-000606,-0.698773760684
ACH-000608,-0.492408673359
ACH-000614,-1.20691798785
ACH-000616,-0.39643519850000003
ACH-000618,-1.1346117497900001
ACH-000619,-0.5642258932850001
ACH-000620,-0.9063419012170001
ACH-000621,-0.5669267122070001
ACH-000622,-0.748970697788
ACH-000623,-0.302988653666
ACH-000624,-0.821807800479
ACH-000627,-0.457218106935
ACH-000630,-0.471548529754
ACH-000632,-0.358910930701
ACH-000633,-0.652084834815
ACH-000637,-0.612250082425
ACH-000638,-0.891066220996
ACH-000646,-0.913245655648
ACH-000647,-0.795109903433
ACH-000648,-0.45786481385600003
ACH-000649,-0.25950892129500003
ACH-000651,-0.95820194831
ACH-000652,-0.41289865954099997
ACH-000653,-0.9724416863840001
ACH-000657,-0.644937193259
ACH-000658,-0.78174382301
ACH-000661,-0.7607988411579999
ACH-000662,-0.633818633571
ACH-000663,-0.615752400772
ACH-000665,-0.450714354265
ACH-000671,-0.8091069550769999
ACH-000673,-0.176481911209
ACH-000676,-0.766327014729
ACH-000677,-1.26145512396
ACH-000681,-0.6936292344380001
ACH-000682,-0.6834379390530001
ACH-000683,-0.6785530796100001
ACH-000684,-0.553427820521
ACH-000688,-0.321349833603
ACH-000693,-0.980648130436
ACH-000694,-0.896396902741
ACH-000695,-0.587628562031
ACH-000696,-0.400554405634
ACH-000697,-0.885177245487
ACH-000699,-0.589047044645
ACH-000701,-0.552751537983
ACH-000706,-0.9148857490000001
ACH-000711,-0.567198269318
ACH-000713,-0.610677961742
ACH-000714,-0.481308667289
ACH-000718,-0.6088730062169999
ACH-000720,-0.610748652776
ACH-000721,-0.6673874456800001
ACH-000724,-1.18193590903
ACH-000725,-0.912508969129
ACH-000732,-0.39334082592
ACH-000734,-0.870472600943
ACH-000735,-0.5588364989060001
ACH-000736,-0.538598262611
ACH-000738,-0.930303567294
ACH-000746,-1.3562275189500002
ACH-000747,-0.636632727237
ACH-000748,-0.148307608086
ACH-000753,-1.0117624708
ACH-000756,-0.37095992801399996
ACH-000757,-0.998554141718
ACH-000758,-0.597218909705
ACH-000760,-0.777684797374
ACH-000763,-0.793874820712
ACH-000764,-0.384668571473
ACH-000765,-0.741211528985
ACH-000766,-0.483172507583
ACH-000767,-0.562108569891
ACH-000768,-0.741783413943
ACH-000769,-0.814755285625
ACH-000770,-0.6854751345919999
ACH-000771,-0.34159097675300004
ACH-000773,-0.581831451648
ACH-000776,-0.246451358674
ACH-000777,-0.395395776632
ACH-000778,-0.7993107490800001
ACH-000781,-0.547627814094
ACH-000782,-0.479657182408
ACH-000783,-0.468130835566
ACH-000784,-0.666396686353
ACH-000785,-0.751773950834
ACH-000787,-0.653186479302
ACH-000788,-0.30628840530900003
ACH-000791,-0.620899933698
ACH-000792,-0.258727602878
ACH-000794,-0.449817541965
ACH-000796,-0.6462042916040001
ACH-000799,-0.35824194631800005
ACH-000800,-0.967889994648
ACH-000802,-0.488293323381
ACH-000804,-0.802493497914
ACH-000805,-0.7963387680339999
ACH-000809,-0.507080259111
ACH-000810,-0.34089363952299995
ACH-000811,-0.33651394775399995
ACH-000817,-0.596462048166
ACH-000819,-0.282564706661
ACH-000820,-0.601970787053
ACH-000821,-0.9000756029000001
ACH-000822,-1.0615158828
ACH-000823,-0.43260687962800004
ACH-000824,-0.34936124879
ACH-000827,-0.290046491003
ACH-000829,-0.702370072558
ACH-000831,-0.687303276647
ACH-000832,-0.6961396543989999
ACH-000833,-0.565746901207
ACH-000834,-0.9864852375
ACH-000835,-0.337463941078
ACH-000836,-0.485037560677
ACH-000837,-0.9202445433390001
ACH-000838,-0.817216594007
ACH-000839,-0.443929426489
ACH-000840,-0.53603283101
ACH-000841,-0.547171026923
ACH-000843,-1.09084559177
ACH-000846,-0.4406284372
ACH-000847,-0.5462209398
ACH-000848,-0.906928385219
ACH-000849,-0.786570695623
ACH-000851,-0.8771520793880001
ACH-000855,-0.5974670229119999
ACH-000856,-0.733215796312
ACH-000858,-0.896958907399
ACH-000859,-0.886762641097
ACH-000861,-0.680060689314
ACH-000862,-0.80166066428
ACH-000865,-0.43351480429899997
ACH-000866,-0.8466464816120001
ACH-000867,-0.574680913706
ACH-000869,-0.49768103651699996
ACH-000872,-0.389693041713
ACH-000873,-0.939585367854
ACH-000876,-1.1965651188500002
ACH-000878,-0.9125832467659999
ACH-000880,-0.7135229578579999
ACH-000881,-0.447268520673
ACH-000882,-0.651329936682
ACH-000884,-0.7524645982520001
ACH-000885,-0.654013251488
ACH-000887,-0.518617854692
ACH-000888,-0.8763572793909999
ACH-000889,-1.06547104286
ACH-000890,-0.433362534851
ACH-000896,-0.626470944158
ACH-000898,-0.8856131031460001
ACH-000900,-0.7277456473289999
ACH-000901,-0.620038491736
ACH-000905,-0.663210193984
ACH-000906,-0.7812939159919999
ACH-000907,-0.277617629456
ACH-000910,-0.981724133357
ACH-000911,-0.687049978732
ACH-000912,-0.628134769498
ACH-000913,-0.737859837298
ACH-000915,-1.0551505697799999
ACH-000916,-0.559489700146
ACH-000917,-0.730229241924
ACH-000921,-0.805511114174
ACH-000924,-1.0423167285400001
ACH-000926,-0.6693820123950001
ACH-000928,-0.750063228707
ACH-000929,-0.61530203298
ACH-000932,-0.650360955577
ACH-000935,-0.757953140002
ACH-000936,-0.955050666426
ACH-000937,-0.716007145577
ACH-000938,-0.559286635822
ACH-000939,-0.72161421684
ACH-000941,-0.716921511219
ACH-000943,-0.7845490609
ACH-000946,-0.615792532188
ACH-000947,-0.7664211476010001
ACH-000948,-0.8266973785349999
ACH-000950,-0.7734281473610001
ACH-000953,-0.8628334694320001
ACH-000957,-0.941918053735
ACH-000958,-0.45372225264700006
ACH-000960,-1.00114641148
ACH-000963,-0.910463167084
ACH-000968,-0.955267925103
ACH-000969,-0.868805177394
ACH-000973,-0.6896144060420001
ACH-000974,-0.463736537773
ACH-000975,-0.882768843721
ACH-000976,-0.493705429506
ACH-000978,-0.914063465291
ACH-000980,-0.716913360334
ACH-000984,-0.266566490174
ACH-000986,-0.928278711668
ACH-000988,-0.6886643935879999
ACH-000993,-0.144768213948
ACH-000994,-1.06220321812
ACH-000996,-0.557167152272
ACH-001001,-1.02529908711
ACH-001020,-0.059387365767900005
ACH-001028,-0.700578621276
ACH-001031,-0.686791221714
ACH-001038,-0.8056112901170001
ACH-001048,-0.618782724661
