,PCDHB7 (56129)
ACH-000004,-0.32391801040999996
ACH-000007,-0.22666287629999998
ACH-000009,-0.251926947282
ACH-000011,-0.23964162441300002
ACH-000012,-0.272805503362
ACH-000013,-0.154196302373
ACH-000014,-0.07840386300980001
ACH-000015,-0.279011119919
ACH-000017,-0.087280331233
ACH-000018,-0.268547887986
ACH-000019,-0.115462425842
ACH-000021,-0.218879864509
ACH-000022,-0.283646289647
ACH-000025,-0.129249066353
ACH-000028,-0.10811887182800001
ACH-000030,-0.054482077256399995
ACH-000035,-0.104372255713
ACH-000036,-0.0671900955609
ACH-000037,-0.0006794424937760001
ACH-000039,-0.00581922909274
ACH-000040,-0.307764429335
ACH-000041,-0.102578575362
ACH-000042,-0.259959106071
ACH-000045,0.0625965269286
ACH-000047,-0.199241257359
ACH-000052,-0.261675585781
ACH-000053,-0.252861710563
ACH-000054,-0.160461626178
ACH-000055,-0.173649284585
ACH-000060,-0.230669716451
ACH-000067,-0.213551613444
ACH-000070,-0.166467692625
ACH-000075,-0.218549340427
ACH-000078,-0.24863829240899998
ACH-000082,-0.0480749172316
ACH-000085,-0.265363986459
ACH-000086,0.0922085617045
ACH-000087,-0.033375817008000006
ACH-000092,-0.11529286610999999
ACH-000095,-0.303751078677
ACH-000097,-0.0897225107262
ACH-000098,-0.247976738965
ACH-000099,-0.18449388760000002
ACH-000108,-0.0981748756732
ACH-000113,-0.052388689843
ACH-000115,-0.0420861625395
ACH-000116,-0.116551962848
ACH-000118,-0.14412848920399998
ACH-000120,-0.299930935019
ACH-000123,-0.111086627732
ACH-000127,-0.10901418400599999
ACH-000128,-0.127756467011
ACH-000132,-0.152691710318
ACH-000133,-0.17811035814800003
ACH-000137,-0.146860010109
ACH-000138,-0.221925044979
ACH-000142,-0.172943011697
ACH-000143,0.0537068422663
ACH-000146,-0.172806797969
ACH-000148,-0.198010994571
ACH-000150,-0.286356467942
ACH-000152,-0.21500805286200003
ACH-000153,-0.114466174848
ACH-000159,-0.187727852463
ACH-000160,-0.136754161749
ACH-000163,-0.249704531516
ACH-000167,-0.290786534966
ACH-000168,-0.164510919744
ACH-000169,-0.174633385907
ACH-000178,-0.13328352027
ACH-000182,-0.245198584652
ACH-000183,-0.141159044042
ACH-000188,0.00729964377938
ACH-000189,0.22018927347699999
ACH-000190,-0.300519285651
ACH-000198,-0.209995110371
ACH-000204,-0.127734288752
ACH-000206,-0.0588600091865
ACH-000207,-0.0029025043016099998
