,HAGH (3029)
ACH-000887,-0.11787775733200001
ACH-000888,-0.256378473764
ACH-000889,-0.123030558695
ACH-000890,-0.116472192898
ACH-000896,-0.148142744994
ACH-000898,-0.028439262750800002
ACH-000900,-0.21032900497200002
ACH-000901,-0.109755394861
ACH-000905,-0.113300308536
ACH-000906,-0.184816274311
ACH-000907,-0.161588677033
ACH-000910,-0.281479829314
ACH-000911,-0.17203363222399998
ACH-000912,-0.105149733151
ACH-000913,-0.027143030127300002
ACH-000915,0.0021889995385999997
ACH-000916,0.0879584832487
ACH-000917,0.0394624136301
ACH-000921,-0.14434475186100001
ACH-000924,-0.25296640987
ACH-000926,-0.11463626728599999
ACH-000928,-0.0195731587194
ACH-000929,-0.275260932296
ACH-000932,0.00394472146278
ACH-000935,0.13450872035
ACH-000936,-0.172007749665
ACH-000937,-0.132894036736
ACH-000938,-0.272486688681
ACH-000939,-0.158184686465
ACH-000941,-0.13619758062
ACH-000943,-0.0196027174364
ACH-000946,-0.17592177773899997
ACH-000947,-0.057740255020000006
ACH-000948,-0.0970738039225
ACH-000950,-0.22202122724800002
ACH-000953,-0.00281749351019
ACH-000957,-0.22327381432399998
ACH-000958,-0.447948376536
ACH-000960,-0.144730371627
ACH-000963,-0.0617381253558
ACH-000968,-0.245222041899
ACH-000969,-0.040961502491599994
ACH-000973,-0.15531038037
ACH-000974,-0.154903898643
ACH-000975,-0.199028665991
ACH-000976,-0.23989398292599998
ACH-000978,-0.310474037179
ACH-000980,-0.12712695185599998
ACH-000984,-0.0687124546435
ACH-000986,-0.17043956134100002
ACH-000988,-0.24308269211199998
ACH-000993,-0.197655358907
ACH-000994,-0.117941911072
ACH-000996,0.083375357801
ACH-001001,-0.222538356787
ACH-001020,-0.533438260278
ACH-001028,-0.0628125816961
ACH-001031,-0.107276251
ACH-001038,-0.13556741146
ACH-001048,-0.180785689925
ACH-001050,-0.268730434482
ACH-001053,-0.038183014288699996
ACH-001054,-0.157281605992
ACH-001061,-0.077666546875
ACH-001067,-0.162861394767
ACH-001075,-0.355387377706
ACH-001096,-0.305423216741
ACH-001128,-0.219593772858
ACH-001134,-0.294793623557
ACH-001151,-0.099722833078
ACH-001163,-0.13131577466
ACH-001164,-0.328138371691
ACH-001173,-0.257947697812
ACH-001183,-0.325526068222
ACH-001184,-0.33787226926700004
ACH-001190,-0.0493147895809
ACH-001192,-0.18374718842799997
ACH-001193,-0.497880643223
ACH-001196,0.025494547994300003
ACH-001197,-0.215963792551
ACH-001205,-0.167339414465
ACH-001211,-0.19945519905099998
ACH-001212,-0.31587829175099996
ACH-001228,-0.105378714473
ACH-001232,-0.0375920159585
ACH-001239,-0.21336255009500002
ACH-001274,-0.252693694262
ACH-001275,-0.049516885693300004
ACH-001277,-0.258140989852
ACH-001278,0.0451565105389
ACH-001280,-0.296738820509
ACH-001283,-0.16371828764799998
ACH-001289,0.16903227522999997
ACH-001295,-0.14636878135
ACH-001300,-0.10888353352199999
ACH-001301,-0.358540929075
ACH-001302,0.193767558183
ACH-001303,-0.27307416543900004
ACH-001306,-0.0864191360452
ACH-001318,-0.0227758097056
ACH-001322,-0.188704371401
ACH-001328,-0.215871236039
ACH-001332,-0.289705042778
ACH-001333,-0.125759542757
ACH-001336,-0.129371981192
ACH-001340,-0.206867491538
ACH-001346,-0.122607701469
ACH-001353,-0.2146729945
ACH-001354,0.117564192108
ACH-001367,-0.126339842382
ACH-001368,-0.195364269012
ACH-001374,-0.514246074885
ACH-001375,-0.12484228527699999
ACH-001377,-0.242179311147
ACH-001380,-0.08738754219830001
ACH-001391,-0.0154916054231
ACH-001407,-0.0162382002191
ACH-001408,-0.141717856209
ACH-001413,-0.287933956691
ACH-001430,-0.182139910718
ACH-001431,-0.0819656707835
ACH-001450,-0.36333729249700003
ACH-001496,-0.16896506748799997
ACH-001500,-0.176259293891
ACH-001521,-0.07825803087949999
ACH-001523,-0.185729681003
ACH-001532,-0.234585632682
ACH-001536,-0.280735902868
ACH-001550,-0.249992711955
ACH-001552,-0.140943550704
ACH-001554,-0.0930533980425
ACH-001645,-0.22684684906999997
ACH-001654,-0.30347760695
ACH-001715,-0.09133110422
ACH-001735,-0.057676744288300004
ACH-001736,-0.15393105676
ACH-001737,0.315358464043
ACH-001740,-0.0794652416513
ACH-001745,-0.00439411681104
ACH-001750,-0.25684657951900003
ACH-001765,-0.2078920124
ACH-001956,-0.131997604354
ACH-001957,-0.11852126219
