,SYNPO2 (171024)
ACH-000004,0.008273428732089999
ACH-000007,0.231653736884
ACH-000009,0.204142278849
ACH-000011,0.22687293855500001
ACH-000012,0.307504244588
ACH-000013,0.179653979934
ACH-000014,0.09260045456119999
ACH-000015,0.00608586899973
ACH-000017,0.206495933941
ACH-000018,0.33571972025200003
ACH-000019,0.149291255291
ACH-000021,0.0701622495963
ACH-000022,0.0049757331223900005
ACH-000025,0.25087282443799996
ACH-000028,0.07681679726919999
ACH-000030,0.143149434879
ACH-000035,0.116312034989
ACH-000036,0.0284045783591
ACH-000037,0.307930750596
ACH-000039,0.139559678432
ACH-000040,0.0625223634706
ACH-000041,0.055582981545400006
ACH-000042,0.0938718893574
ACH-000045,0.20322165683200002
ACH-000047,0.224124654729
ACH-000052,-0.195070692179
ACH-000053,0.208862298783
ACH-000054,0.158902356413
ACH-000055,0.23188819614599998
ACH-000060,0.115571300726
ACH-000067,0.254154089656
ACH-000070,0.0057939260475299995
ACH-000075,0.118224680449
ACH-000078,0.10122080511399999
ACH-000082,0.231341278579
ACH-000085,0.22357320879
ACH-000086,-0.013695641698399999
ACH-000087,0.08764546710760002
ACH-000092,-0.0550460947666
ACH-000095,0.223492381565
ACH-000097,0.297045474142
ACH-000098,0.0764700326634
ACH-000099,0.261096781166
ACH-000108,0.22144537255999996
ACH-000113,-0.032558681341
ACH-000115,0.26112326965599997
ACH-000116,0.17777170284899999
ACH-000118,0.167514349431
ACH-000120,0.10275737529899999
ACH-000123,0.129138841437
ACH-000127,0.135859917393
ACH-000128,0.0598052037433
ACH-000132,-0.0119790213655
ACH-000133,0.0861474006347
ACH-000137,0.030718042847599998
ACH-000138,0.23384958737599998
ACH-000142,0.192553574049
ACH-000143,0.10884417825300001
ACH-000146,0.142840708751
ACH-000148,0.13240193209
ACH-000150,0.017696506198
ACH-000152,0.0781872161823
ACH-000153,0.0864741380679
ACH-000159,0.264638111967
ACH-000160,0.06489243149469999
ACH-000163,0.0882628328303
ACH-000167,0.14457608640699998
ACH-000168,0.35246703453100003
ACH-000169,0.11728410348200001
ACH-000178,0.178977579513
ACH-000182,0.11228075458100001
ACH-000183,-0.13561785505100002
ACH-000188,0.103991583963
ACH-000189,0.061521720548700004
ACH-000190,0.140588593004
ACH-000198,0.179033783689
ACH-000204,-0.0675569738339
ACH-000206,0.229067337793
ACH-000207,-0.10777383619400001
ACH-000211,-0.04841180425430001
ACH-000215,0.0212075149193
ACH-000221,0.20916948465100002
ACH-000222,-0.146973167763
ACH-000223,0.259393261392
ACH-000226,0.157402086321
ACH-000227,-0.18709661022
ACH-000228,0.12316043908600001
ACH-000231,0.0854045474096
ACH-000232,0.116456225063
ACH-000233,0.141901140786
ACH-000234,-0.00412991208684
ACH-000235,0.182800391626
ACH-000237,0.222587077844
ACH-000238,0.225954348583
ACH-000243,0.0650379907011
ACH-000244,0.144754701789
ACH-000246,0.180845308224
ACH-000248,0.474680357821
ACH-000250,0.22357600216600002
ACH-000251,0.455870704897
ACH-000253,0.26359565389600004
ACH-000255,0.0876465847429
ACH-000256,0.0922077501471
ACH-000257,0.209259839213
ACH-000258,0.17221519018800002
ACH-000259,0.24349154209399998
ACH-000260,-0.0526913187587
ACH-000261,0.07594777578980001
ACH-000262,0.154166515561
ACH-000263,0.104702600595
ACH-000264,0.101292555715
ACH-000265,0.11042104182700001
ACH-000266,0.129291901698
ACH-000272,0.11173729714000001
ACH-000273,-0.00563329695123
ACH-000274,0.175881228703
ACH-000277,0.0394580637789
ACH-000278,0.240567851347
ACH-000279,0.10838366632200001
ACH-000280,0.230106163792
ACH-000281,-0.027543843331
ACH-000288,0.0672257240104
ACH-000291,0.0582306308878
ACH-000293,0.026010534405299997
ACH-000294,0.067058344337
ACH-000295,-0.0630745559948
ACH-000296,0.112497423954
ACH-000302,0.127520444579
ACH-000304,-0.452660814209
ACH-000307,0.169545156261
ACH-000308,0.187500537234
ACH-000310,0.197706322872
ACH-000311,0.278797348992
ACH-000312,0.245639660788
ACH-000315,-0.03911503868440001
ACH-000316,0.163884156764
ACH-000317,0.00373461704383
ACH-000318,-0.012442752829700001
ACH-000319,0.18665492270599998
ACH-000320,0.0950978788893
ACH-000322,0.281009513097
ACH-000323,-0.0913797541873
ACH-000324,0.110760134717
ACH-000329,0.100259395856
ACH-000330,0.0958023695149
ACH-000331,0.39998751509
ACH-000332,0.26453755149700003
ACH-000334,0.235906121864
ACH-000335,0.10347560356100001
ACH-000336,0.101363807812
ACH-000337,0.144946882968
ACH-000339,0.126676072879
ACH-000341,0.325865264863
ACH-000348,0.205033104014
ACH-000350,0.0978294313772
ACH-000352,0.0833708632937
ACH-000356,0.16243065644500002
ACH-000361,0.281098306723
ACH-000362,0.21590563255999998
ACH-000363,0.039461296943099994
ACH-000364,0.136182154331
ACH-000365,0.11004458827500001
ACH-000366,-0.0893560266302
ACH-000368,0.15841972902999998
ACH-000374,0.011140832290100001
ACH-000375,0.171898786913
ACH-000376,0.0726180962818
ACH-000381,0.345962991727
ACH-000383,0.211466612975
ACH-000387,0.158395289488
ACH-000389,0.22745355354000002
ACH-000390,0.0776768569086
ACH-000393,0.22022968047
ACH-000395,0.228424714973
ACH-000397,0.198685458022
ACH-000401,0.209648177771
ACH-000402,-0.036130516701599995
ACH-000403,0.0304855978393
ACH-000404,0.0753975447453
ACH-000406,0.125142135604
ACH-000407,0.076689646837
ACH-000408,0.0224143207355
ACH-000410,0.212165458499
ACH-000411,0.131212690955
ACH-000414,0.13439411357
ACH-000415,0.185969713431
ACH-000416,0.11860661370100001
ACH-000420,0.0684705840489
ACH-000421,0.148874118599
ACH-000424,0.307895630383
ACH-000425,-0.0381350072284
ACH-000426,0.355204647739
ACH-000427,0.22446725910100002
ACH-000433,0.44815741294699996
ACH-000436,-0.164156117422
ACH-000444,0.11804155716499999
ACH-000445,-0.0984935145035
ACH-000448,0.0969974568255
ACH-000450,0.0487643972683
ACH-000452,0.192256813274
ACH-000454,0.134524898623
ACH-000458,0.20926173942200002
ACH-000459,0.44614969233199997
ACH-000460,0.21913081465300002
ACH-000461,0.135518648001
ACH-000463,0.05846632106980001
ACH-000464,0.130002094284
ACH-000466,0.18404284379500002
ACH-000467,0.235489678546
ACH-000468,0.0181517368404
ACH-000469,0.177024285004
ACH-000470,-0.0328166842211
ACH-000471,0.19034434005399997
ACH-000472,0.250756892231
ACH-000473,0.047238444597199995
ACH-000475,0.19171967634599998
ACH-000476,0.155399463025
ACH-000477,0.09377734348339999
ACH-000480,0.182030843373
ACH-000481,-0.0015737015120999998
ACH-000483,0.0984396199607
ACH-000484,0.17803572239999998
ACH-000485,0.0685426631728
ACH-000486,0.20613368693
ACH-000487,0.316530706675
ACH-000488,0.160568980134
ACH-000490,-0.0411254037659
ACH-000491,-0.09560401971210002
ACH-000495,0.038103162366
ACH-000496,-0.0008816778134389998
ACH-000499,0.338412590432
ACH-000500,0.090117764867
ACH-000502,0.209050461976
ACH-000503,0.31790606732500004
ACH-000505,0.0947642689096
ACH-000507,0.18982239653400002
ACH-000510,0.11057093617000001
ACH-000511,0.210583670879
ACH-000512,0.143094781547
ACH-000516,0.105972408378
ACH-000517,0.182529391915
ACH-000518,0.191579495727
ACH-000520,0.106143006791
ACH-000521,0.0419480546612
ACH-000522,0.058036251618599995
ACH-000524,0.154729463212
ACH-000527,0.123348171125
ACH-000528,0.24433553644099998
ACH-000537,0.146011478009
ACH-000541,0.148223126403
ACH-000542,0.103541032968
ACH-000544,0.131382196747
ACH-000545,0.0757358601136
ACH-000547,-0.22884670876600002
ACH-000548,0.131786190409
ACH-000549,-0.0012060083507
ACH-000550,0.149662008623
ACH-000552,-0.0270442240908
ACH-000556,0.09513302992999999
ACH-000557,-0.0017927911649
ACH-000570,0.028836497148700003
ACH-000571,0.209265696583
ACH-000573,0.120410103889
ACH-000576,0.34018330858499995
ACH-000580,0.18193945778700002
ACH-000584,0.049741480694199994
ACH-000585,0.13005454166799998
ACH-000588,0.20854306889600002
ACH-000589,0.13811367615
ACH-000591,0.24426658893199998
ACH-000593,0.229609757035
ACH-000600,0.183818246941
ACH-000601,0.191501790454
ACH-000604,-0.056133609851
ACH-000605,0.0525900560811
ACH-000606,0.231579890011
ACH-000608,-0.0762311476545
ACH-000614,0.327263176969
ACH-000616,0.24326386488
ACH-000618,0.012997531295100001
ACH-000619,-0.0519734701743
ACH-000620,0.206341600693
ACH-000621,0.158686238347
ACH-000622,0.184853680108
ACH-000623,0.08759111021780001
ACH-000624,0.222331011801
ACH-000627,0.15245071919199998
ACH-000630,0.0815149211824
ACH-000632,0.17266892020799998
ACH-000633,0.156105848964
ACH-000637,0.175423088255
ACH-000638,0.106415854912
ACH-000646,0.11637701582999999
ACH-000647,0.08252077040639999
ACH-000648,0.23480364654599997
ACH-000649,0.0833643199012
ACH-000651,0.083620776629
ACH-000652,-0.0382189610249
ACH-000653,0.146387988141
ACH-000657,0.14741709472
ACH-000658,0.136694654922
ACH-000661,0.162332305356
ACH-000662,0.129967237624
ACH-000663,0.10261046601900001
ACH-000665,0.17118719555999998
ACH-000671,0.19122882304699998
ACH-000673,0.1017986032
ACH-000676,0.12930422545
ACH-000677,0.159718219381
ACH-000681,0.22326900281800002
ACH-000682,0.0941850529297
ACH-000683,0.105160057858
ACH-000684,0.143832428703
ACH-000688,0.160041075673
ACH-000693,0.17027140237100002
ACH-000694,0.144067752475
ACH-000695,-0.0842197635759
ACH-000696,0.08818097369580001
ACH-000697,0.197111021105
ACH-000699,0.0681931742103
ACH-000701,-0.06294514005509999
ACH-000706,0.18433067520100002
ACH-000711,0.139436223554
ACH-000713,0.136242391676
ACH-000714,0.211341728072
ACH-000718,0.034279945727
ACH-000720,0.042568145888900004
ACH-000721,0.142037690808
ACH-000724,0.186113144034
ACH-000725,0.18282124327500002
ACH-000732,-0.0123594946671
ACH-000734,0.186928690876
ACH-000735,0.351847745516
ACH-000736,0.0942864764725
ACH-000738,0.039257579779400004
ACH-000746,-0.048690748993100004
ACH-000747,0.0182877088772
ACH-000748,0.0886734976332
ACH-000753,0.138784102558
ACH-000756,0.273482778187
ACH-000757,0.00109189223993
ACH-000758,0.0659132732541
ACH-000760,0.12761222183499998
ACH-000763,0.0122003130456
ACH-000764,0.35185180936399996
ACH-000765,0.12384037817099999
ACH-000766,0.0957361158453
ACH-000767,0.0717436234651
ACH-000768,0.216696522649
ACH-000769,0.301835010535
ACH-000770,0.0131758311052
ACH-000771,-0.0996966720985
ACH-000773,0.0753160736426
ACH-000776,0.151801909746
ACH-000777,0.0299588083966
ACH-000778,0.196188529845
ACH-000781,0.09079264101870001
ACH-000782,0.102653039077
ACH-000783,0.312011937265
ACH-000784,0.10372122290500001
ACH-000785,0.15961610064
ACH-000787,0.132071257192
ACH-000788,0.21282651180599998
ACH-000791,0.22442003223999998
ACH-000792,0.135852760055
ACH-000794,0.149917785029
ACH-000796,0.22801827543699998
ACH-000799,0.36830681813
ACH-000800,0.042638503719800006
ACH-000802,0.227416347441
ACH-000804,0.258217313241
ACH-000805,0.244233460282
ACH-000809,0.192878713903
ACH-000810,0.0913034016989
ACH-000811,0.0690485916916
ACH-000817,0.20670402005
ACH-000819,0.139905820952
ACH-000820,0.14125093056500002
ACH-000821,0.0192822638548
ACH-000822,0.163032312359
ACH-000823,0.038165651165900004
ACH-000824,0.19038405292899999
ACH-000827,0.114242511604
ACH-000829,0.14430992338600002
ACH-000831,0.13358212719100002
ACH-000832,-0.009106373727909999
ACH-000833,0.113133231599
ACH-000834,0.14352132126199998
ACH-000835,0.105129093892
ACH-000836,0.124495845083
ACH-000837,0.102007938627
ACH-000838,0.265497351185
ACH-000839,0.03764485842780001
ACH-000840,0.172536351575
ACH-000841,0.0805668348967
ACH-000843,0.21083370165800003
ACH-000846,0.08326638321810001
ACH-000847,0.050488307347599994
ACH-000848,0.343643905583
ACH-000849,-0.05041878508309999
ACH-000851,0.119082270582
ACH-000855,-0.159894669569
ACH-000856,0.159283040565
ACH-000858,0.341267078586
ACH-000859,0.147430185433
ACH-000861,0.0643116151466
ACH-000862,0.145453479503
ACH-000865,0.10176043745999999
ACH-000866,0.0412785250305
ACH-000867,0.122131602894
ACH-000869,0.0905503690536
ACH-000872,0.21357676773499998
ACH-000873,0.155198485741
ACH-000876,0.168511012437
ACH-000878,0.185185463864
ACH-000880,0.0027568365275200003
ACH-000881,0.24698824405699998
ACH-000882,0.0797166121093
ACH-000884,-0.0763976683415
ACH-000885,0.055464380809899995
ACH-000887,0.161849493771
ACH-000888,0.16790690123500002
ACH-000889,0.154400590451
ACH-000890,0.188785416732
ACH-000896,0.0110979113691
ACH-000898,0.222567116055
ACH-000900,0.128953083475
ACH-000901,0.0356706393552
ACH-000905,0.116020438612
ACH-000906,0.0414758828268
ACH-000907,0.370761370733
ACH-000910,0.11395616995300001
ACH-000911,0.0462985137505
ACH-000912,0.142284382845
ACH-000913,0.162656014141
ACH-000915,0.12491953074899999
ACH-000916,0.43820447253
ACH-000917,0.058476725043299996
ACH-000921,0.0316038102502
ACH-000924,0.0247722733525
ACH-000926,0.0753961309847
ACH-000928,0.34695250870800004
ACH-000929,0.187468843296
ACH-000932,0.09978653267359999
ACH-000935,0.375109997497
ACH-000936,0.09852724654539999
ACH-000937,0.182394617746
ACH-000938,0.179546507442
ACH-000939,0.17183395672899998
ACH-000941,0.0317324557835
ACH-000943,0.0851086628338
ACH-000946,0.0902733466576
ACH-000947,0.0931642883668
ACH-000948,0.163581461926
ACH-000950,0.049974254554199994
ACH-000953,0.230887711551
ACH-000957,0.133150654642
ACH-000958,-0.11918833323200001
ACH-000960,0.0596400802714
ACH-000963,0.0974383727835
ACH-000968,0.0796133059835
ACH-000969,0.20483755166499998
ACH-000973,0.21393228866099998
ACH-000974,-0.0011430894794200001
ACH-000975,0.1968395712
ACH-000976,0.0384082803956
ACH-000978,0.41322474777400003
ACH-000980,0.0570946321351
ACH-000984,0.0785663495608
ACH-000986,0.25729592164799997
ACH-000988,0.14793595447000002
ACH-000993,0.203379064595
ACH-000994,-0.14055597961400002
ACH-000996,0.154509873989
ACH-001001,0.167869564945
ACH-001020,0.148193530165
ACH-001028,0.129706198944
ACH-001031,0.170837383163
ACH-001038,0.0970077862524
ACH-001048,0.20040530828699998
ACH-001050,0.20436723223900002
ACH-001053,-0.0657523125671
ACH-001054,0.0809500307498
ACH-001061,0.23017416219099998
ACH-001067,-0.0527454078254
ACH-001075,0.05507799168980001
ACH-001096,0.0553025407531
ACH-001128,0.043243293394300004
ACH-001134,0.126302647397
ACH-001151,0.07144722805630001
ACH-001163,0.136298822632
ACH-001164,0.0775765605423
ACH-001173,0.121752941281
ACH-001183,0.146976119749
ACH-001184,0.170258560029
ACH-001190,0.06524134197630001
ACH-001192,0.0775839885465
ACH-001193,0.255350642454
ACH-001196,0.08645698900210001
ACH-001197,0.330393583238
ACH-001205,-0.06449131527049999
ACH-001211,-0.012221046722299999
ACH-001212,0.23725054845600002
ACH-001228,0.0761427734831
ACH-001232,-0.0290815102457
ACH-001239,0.152830526346
ACH-001274,0.31863644181899997
ACH-001275,-0.005252051038060001
ACH-001277,-0.058447851069300005
ACH-001278,-0.00854367818846
ACH-001280,0.0810958565553
ACH-001283,-0.0848862570596
ACH-001289,-0.0845480795355
ACH-001295,0.157737981837
ACH-001300,0.156097953845
ACH-001301,0.263204271577
ACH-001302,0.582001056449
ACH-001303,0.129319206885
ACH-001306,0.241428717495
ACH-001318,-0.0439551615336
ACH-001322,0.234785882165
ACH-001328,0.161231839628
ACH-001332,-0.28380656721299996
ACH-001333,0.156200866969
ACH-001336,0.36416729759099997
ACH-001340,0.132719824116
ACH-001346,0.16715551545399998
ACH-001353,0.219214794584
ACH-001354,0.359435800769
ACH-001367,0.06470679654389999
ACH-001368,0.20894348522
ACH-001374,0.151229744412
ACH-001375,-0.0369444502976
ACH-001377,0.131694833266
ACH-001380,0.179033135845
ACH-001391,0.036513046843599996
ACH-001407,0.169075163883
ACH-001408,0.23817186979000002
ACH-001413,0.22970827159
ACH-001430,0.0514612260184
ACH-001431,-0.12648095749000002
ACH-001450,0.0929952487122
ACH-001496,0.10131913964099999
ACH-001500,0.029205766200099997
ACH-001521,0.2723044835
ACH-001523,0.056593919373699994
ACH-001532,0.191090750531
ACH-001536,0.222085408953
ACH-001550,0.0184336763393
ACH-001552,-0.0695325599104
ACH-001554,0.126285830973
ACH-001645,0.0173425337716
ACH-001654,0.0978393089937
ACH-001715,0.11909163376399999
ACH-001735,0.0649157470223
ACH-001736,0.08681200170150001
ACH-001737,0.456154890441
ACH-001740,0.18194090450300002
ACH-001745,-0.103285420038
ACH-001750,0.135144506779
ACH-001765,0.10241543944800001
ACH-001956,0.21050868147100002
ACH-001957,0.05687890172730001
