,CENPA (1058)
ACH-000414,-1.3166089338200002
ACH-000415,-1.13774710712
ACH-000416,-1.06164387122
ACH-000420,-0.8015661405410001
ACH-000421,-1.1528808049200001
ACH-000424,-0.9294660104279999
ACH-000425,-0.8556061623819999
ACH-000426,-1.20000375988
ACH-000427,-0.862589945124
ACH-000433,-0.698147740543
ACH-000436,-1.10505765499
ACH-000444,-1.0293529592200001
ACH-000445,-0.792562348072
ACH-000448,-1.31265221656
ACH-000450,-1.34679775283
ACH-000452,-1.26433646565
ACH-000454,-1.28128601786
ACH-000458,-1.06495484142
ACH-000459,-1.12777168384
ACH-000460,-0.910475436024
ACH-000461,-1.04616176699
ACH-000463,-1.2847492791600001
ACH-000464,-0.52288219347
ACH-000466,-0.960212730079
ACH-000467,-1.0062289893
ACH-000468,-1.1639947212200001
ACH-000469,-1.05345509711
ACH-000470,-1.0195817203
ACH-000471,-0.944081090247
ACH-000472,-1.36105252424
ACH-000473,-1.20617370114
ACH-000475,-1.0869546397799998
ACH-000476,-1.18189955352
ACH-000477,-0.674645354783
ACH-000480,-1.14560887262
ACH-000481,-0.890020507849
ACH-000483,-0.847321377529
ACH-000484,-1.09139152304
ACH-000485,-1.1567540320799998
ACH-000486,-0.89888667722
ACH-000487,-1.08661798198
ACH-000488,-1.2219928561
ACH-000490,-1.13250687379
ACH-000491,-0.812451168709
ACH-000495,-1.10351662653
ACH-000496,-1.03171786143
ACH-000499,-1.0014712061
ACH-000500,-2.26130300959
ACH-000502,-1.1055290740500001
ACH-000503,-1.6812906212799998
ACH-000505,-1.0357495407600001
ACH-000507,-0.7507471379459999
ACH-000510,-0.82426128426
ACH-000511,-0.703993459861
ACH-000512,-0.988515072906
ACH-000516,-0.7892731099979999
ACH-000517,-0.5944911415559999
ACH-000518,-1.38012852028
ACH-000520,-0.9611271071140001
ACH-000521,-0.568106572479
ACH-000522,-1.14752945516
ACH-000524,-0.808741434664
ACH-000527,-0.9238238046680001
ACH-000528,-0.795057133394
ACH-000537,-0.9275296269679999
ACH-000541,-1.4482420725999998
ACH-000542,-1.33365871061
ACH-000544,-1.1265413900799999
ACH-000545,-1.16695974737
ACH-000547,-1.26886079847
ACH-000548,-1.2893539795
ACH-000549,-1.17008471902
ACH-000550,-0.6256373836300001
ACH-000552,-1.22265095661
ACH-000556,-0.9835362025200001
ACH-000557,-0.851922535049
ACH-000570,-1.22623739323
ACH-000571,-0.854391726902
ACH-000573,-0.961829560127
ACH-000576,-1.23410135229
ACH-000580,-1.06569366177
ACH-000584,-1.05363585389
ACH-000585,-1.22948600366
ACH-000588,-1.04556915431
ACH-000589,-1.15450801707
ACH-000591,-1.4106068789300001
ACH-000593,-1.21567113884
ACH-000600,-0.876464611377
ACH-000601,-0.836293563248
ACH-000604,-1.54135916065
ACH-000605,-1.0780286584999998
ACH-000606,-1.25863401052
ACH-000608,-0.778500062647
ACH-000614,-0.880680418195
ACH-000616,-0.936621714454
ACH-000618,-1.26869540357
ACH-000619,-1.38223463501
ACH-000620,-1.12576916599
ACH-000621,-0.664755924079
ACH-000622,-0.7452540552789999
ACH-000623,-1.06160353332
ACH-000624,-0.864483855826
ACH-000627,-1.2382390502
ACH-000630,-1.3430271643599998
ACH-000632,-0.963031376294
ACH-000633,-0.9226216918060001
ACH-000637,-0.9118318546799999
ACH-000638,-1.1597402667899999
ACH-000646,-0.63409515162
ACH-000647,-1.0728207021
ACH-000648,-1.01796447674
ACH-000649,-0.946389161759
ACH-000651,-0.912879385458
ACH-000652,-1.09939253206
ACH-000653,-0.8959749167569999
ACH-000657,-0.8103291675319999
ACH-000658,-1.1263550378799998
ACH-000661,-1.09735144362
ACH-000662,-1.2445468284399999
ACH-000663,-0.9680240656839999
ACH-000665,-1.08094443591
ACH-000671,-0.9650353651620001
ACH-000673,-1.2040831062700001
ACH-000676,-0.8971265951299999
ACH-000677,-0.237933799998
ACH-000681,-1.0670493522799998
ACH-000682,-0.9962921600679999
ACH-000683,-0.8678200095630001
ACH-000684,-0.9937853087019999
ACH-000688,-0.618313622661
ACH-000693,-1.18551085651
ACH-000694,-1.24312097127
ACH-000695,-0.8718217610529999
ACH-000696,-1.03163687869
ACH-000697,-0.9683560938519999
ACH-000699,-0.7983911496449999
ACH-000701,-0.768601734624
ACH-000706,-1.0864675524299998
ACH-000711,-0.947553336585
ACH-000713,-0.983382542982
ACH-000714,-1.28213521487
ACH-000718,-1.09829270675
ACH-000720,-1.17559633952
ACH-000721,-0.836321686693
ACH-000724,-1.1760950996600001
ACH-000725,-0.7315642917309999
ACH-000732,-1.29237627861
ACH-000734,-1.04989119413
ACH-000735,-0.828045321405
ACH-000736,-0.971500022563
ACH-000738,-1.10954365245
ACH-000746,-0.778666597628
ACH-000747,-0.820850518329
ACH-000748,-0.805395298663
ACH-000753,-1.10539382748
ACH-000756,-1.05434792
ACH-000757,-0.730366757983
ACH-000758,-0.8889956795399999
ACH-000760,-0.8376192708329999
ACH-000763,-1.11879561179
ACH-000764,-1.09438215256
ACH-000765,-1.24373216056
ACH-000766,-0.906422783797
ACH-000767,-1.0782042136
ACH-000768,-1.0673759937799998
ACH-000769,-0.8721341676790001
ACH-000770,-0.8519868117270001
ACH-000771,-1.29938728145
ACH-000773,-0.9124912410279999
ACH-000776,-0.965960431211
ACH-000777,-1.28653723655
ACH-000778,-1.10892296365
ACH-000781,-1.21133846018
ACH-000782,-1.2426679385
ACH-000783,-0.777693655031
ACH-000784,-1.1949015141700001
ACH-000785,-0.903591572387
ACH-000787,-1.16833307347
ACH-000788,-1.03676465398
ACH-000791,-1.0588156302200002
ACH-000792,-1.1933642266700002
ACH-000794,-1.01156252762
ACH-000796,-1.08480593254
ACH-000799,-0.9273357976629999
ACH-000800,-0.973436903678
ACH-000802,-1.0932759627700002
ACH-000804,-0.9459896785430001
ACH-000805,-0.9119172605079999
ACH-000809,-0.7472386662970001
ACH-000810,-1.4604074418900002
ACH-000811,-0.755932776717
ACH-000817,-1.09990108422
ACH-000819,-0.9870782833339999
ACH-000820,-0.64823800552
ACH-000821,-1.24514094966
ACH-000822,-0.631700802909
ACH-000823,-1.26066632426
ACH-000824,-1.02036934862
ACH-000827,-0.871157489829
ACH-000829,-0.8234047217
ACH-000831,-1.25186897896
ACH-000832,-0.996385703955
ACH-000833,-1.18491778873
ACH-000834,-1.31131169714
ACH-000835,-1.01847976626
ACH-000836,-0.428789888134
ACH-000837,-0.775796690581
ACH-000838,-1.26517581439
ACH-000839,-0.862608716791
ACH-000840,-0.8577330567470001
ACH-000841,-1.25186330435
ACH-000843,-1.49653726366
ACH-000846,-1.26984138058
ACH-000847,-1.07650707161
ACH-000848,-0.864174361181
ACH-000849,-0.562979935871
ACH-000851,-0.7875425464939999
ACH-000855,-1.1724296027299999
ACH-000856,-0.8966493073440001
ACH-000858,-1.25088592626
ACH-000859,-1.3587105457799997
ACH-000861,-0.432396968833
ACH-000862,-1.20979593675
ACH-000865,-1.18390266424
ACH-000866,-1.1344576061299998
ACH-000867,-1.1637058538200002
ACH-000869,-0.7514757280840001
ACH-000872,-0.804724007542
ACH-000873,-1.1466953334899999
ACH-000876,-0.7359465756999999
ACH-000878,-1.09146567557
ACH-000880,-1.19044998668
ACH-000881,-0.979402952759
ACH-000882,-0.989508415516
ACH-000884,-0.949812038857
ACH-000885,-0.607196154689
ACH-000887,-0.850768080806
ACH-000888,-1.07488859995
ACH-000889,-1.51246252206
ACH-000890,-0.784402418083
ACH-000896,-1.12283526484
ACH-000898,-0.7985361266509999
ACH-000900,-0.9592832223810001
ACH-000901,-0.549623842877
ACH-000905,-1.07236590644
ACH-000906,-0.9439031873810001
ACH-000907,-1.2730390867899999
ACH-000910,-1.2709305045200001
ACH-000911,-1.05114252152
ACH-000912,-0.876268151976
ACH-000913,-0.9594179402709999
ACH-000915,-0.718936874575
ACH-000916,-1.2780182947299998
ACH-000917,-1.36138686095
ACH-000921,-1.03474679209
ACH-000924,-0.8985253189669999
ACH-000926,-0.931078367994
ACH-000928,-1.11501268793
ACH-000929,-1.1601579261
ACH-000932,-0.7875392262049999
ACH-000935,-0.866537483531
ACH-000936,-1.3802813503600002
ACH-000937,-0.919154671882
ACH-000938,-0.7114972550929999
ACH-000939,-0.516402540339
ACH-000941,-1.30967217783
ACH-000943,-1.04014504376
ACH-000946,-1.3561283750400002
ACH-000947,-1.19539229065
ACH-000948,-1.1246692791600001
ACH-000950,-1.4400536168399998
ACH-000953,-0.77878387502
ACH-000957,-0.964141532501
ACH-000958,-1.26826919455
ACH-000960,-0.572265212793
ACH-000963,-0.664330040724
ACH-000968,-0.921974899315
ACH-000969,-0.754157194041
ACH-000973,-0.897235449336
ACH-000974,-1.0001798237000001
ACH-000975,-0.873485936939
ACH-000976,-1.1266655916500001
ACH-000978,-1.31297176437
ACH-000980,-0.803546417123
ACH-000984,-1.11722707267
ACH-000986,-1.0099331814299999
ACH-000988,-1.15165325966
ACH-000993,-1.0196343351700001
ACH-000994,-0.944585303573
ACH-000996,-1.02222567732
ACH-001001,-1.2136510224700001
ACH-001020,-0.499058883495
ACH-001028,-0.8562533026729999
ACH-001031,-0.460410614727
ACH-001038,-0.9772024734799999
ACH-001048,-0.9097296106470001
ACH-001050,-0.8365215064749999
ACH-001053,-1.19436583259
ACH-001054,-1.10854488426
ACH-001061,-0.7882539988680001
ACH-001067,-0.717263725166
ACH-001075,-0.855616945897
ACH-001096,-1.13726374496
ACH-001128,0.47512290401199997
ACH-001134,-0.950545388725
ACH-001151,-0.99323202754
ACH-001163,-0.658788630427
ACH-001164,-1.34266058914
ACH-001173,-0.935899457272
ACH-001183,-1.22778216866
ACH-001184,-0.748432837445
ACH-001190,-0.90772207721
ACH-001192,-0.980229316768
ACH-001193,-1.3544948522
ACH-001196,-1.17794434886
ACH-001197,-1.2379679802399999
ACH-001205,-1.1477201000700001
ACH-001211,-0.411875625621
ACH-001212,-1.1647203482600001
ACH-001228,-0.975928874166
ACH-001232,-1.19212539947
ACH-001239,-0.9017972623389999
ACH-001274,-1.05915436635
ACH-001275,-1.09643282887
ACH-001277,-0.8542543740559999
ACH-001278,-1.12675629765
ACH-001280,-0.324844554603
ACH-001283,-1.12391472175
ACH-001289,-0.475521228434
ACH-001295,-0.735851483216
ACH-001300,-1.0324161339799998
ACH-001301,-1.14623193502
ACH-001302,-1.05513297852
ACH-001303,-0.977635056116
ACH-001306,-1.0178565634299999
ACH-001318,-1.06196921374
ACH-001322,-0.9642628617389999
ACH-001328,-1.06927931729
ACH-001332,-1.13769928869
ACH-001333,-0.880463711768
ACH-001336,-1.16826424675
ACH-001340,-1.1660332764599999
ACH-001346,-1.31293214241
ACH-001353,-1.20798158317
ACH-001354,-0.914539043016
ACH-001367,-0.968396616339
ACH-001368,-0.744257502435
ACH-001374,-0.9355162086839999
ACH-001375,-0.8058643636849999
ACH-001377,-1.23285251914
ACH-001380,-0.941969684214
ACH-001391,-0.785624157648
ACH-001407,-0.864767986445
ACH-001408,-1.1914799846
ACH-001413,-0.8264098703589999
ACH-001430,-0.929593730176
ACH-001431,-0.8900790642540001
ACH-001450,-1.19432316589
ACH-001496,-0.661214303422
ACH-001500,-0.852650810655
ACH-001521,-0.758940929583
ACH-001523,-1.25931731081
ACH-001532,-0.9187983898559999
ACH-001536,-0.9572320338920001
ACH-001550,-0.663235955114
ACH-001552,-0.920220386602
ACH-001554,-0.857181119317
ACH-001645,-0.8410087337119999
ACH-001654,-0.8844950468330001
ACH-001715,-0.9199796896369999
ACH-001735,-1.00901288632
ACH-001736,-0.8615955904289999
ACH-001737,-0.9549065339280001
ACH-001740,-0.851776711662
ACH-001745,-0.921149244088
ACH-001750,-1.09792659111
ACH-001765,-1.0693010546500001
ACH-001956,-0.8511127414849999
ACH-001957,-0.6449712115699999
