,B9D1 (27077)
ACH-000004,0.194339664153
ACH-000007,0.0605686216241
ACH-000009,-0.229573254853
ACH-000011,-0.0881539401709
ACH-000012,-0.06804904972680001
ACH-000013,0.021180180674299998
ACH-000014,-0.0148713981364
ACH-000015,-0.18146137944000001
ACH-000017,0.151488755137
ACH-000018,-0.0510324640291
ACH-000019,-0.124316408123
ACH-000021,-0.159273877228
ACH-000022,-0.35686746994
ACH-000025,-0.162377879591
ACH-000028,-0.226879603599
ACH-000030,-0.042808939963999995
ACH-000035,-0.110913087923
ACH-000036,-0.157054746959
ACH-000037,0.119843198812
ACH-000039,-0.13674495502599998
ACH-000040,-0.11881138545
ACH-000041,-0.16122288952
ACH-000042,-0.280923417164
ACH-000045,0.0954045192129
ACH-000047,-0.161828637346
ACH-000052,-0.362340516695
ACH-000053,0.0439034406585
ACH-000054,-0.290920792142
ACH-000055,-0.17904481160500002
ACH-000060,-0.17276191242800001
ACH-000067,-0.150133366671
ACH-000070,-0.17667613796700002
ACH-000075,-0.147951917784
ACH-000078,-0.156847628323
ACH-000082,-0.0921853957491
ACH-000085,0.004722324906270001
ACH-000086,-0.0014162758051199998
ACH-000087,-0.0348281038099
ACH-000092,-0.188537681687
ACH-000095,-0.18959800894
ACH-000097,-0.20988286251899999
ACH-000098,-0.0174329702332
ACH-000099,-0.246491416577
ACH-000108,-0.121218187847
ACH-000113,-0.177102447085
ACH-000115,0.155329032598
ACH-000116,0.0830575600835
ACH-000118,-0.214579033191
ACH-000120,-0.189519949357
ACH-000123,-0.122666051326
ACH-000127,-0.041034721705800005
ACH-000128,-0.128145529617
ACH-000132,-0.260283079295
ACH-000133,-0.0882608079272
ACH-000137,0.020950308718
ACH-000138,-0.0261317369459
ACH-000142,0.0840407180411
ACH-000143,0.00017358315961299998
ACH-000146,0.0545983640073
ACH-000148,0.0027527972262199997
ACH-000150,-0.107045631717
ACH-000152,-0.28026828633699996
ACH-000153,-0.5078534401870001
ACH-000159,-0.146449438766
ACH-000160,-0.0855617771471
ACH-000163,-0.14260789931
ACH-000167,0.135022555341
ACH-000168,0.230883381281
ACH-000169,-0.0373910343345
ACH-000178,-0.17087268069800002
ACH-000182,-0.049878360075199996
ACH-000183,0.108558969521
ACH-000188,-0.105691162706
ACH-000189,-0.25307676522399997
ACH-000190,-0.22643740698800002
ACH-000198,-0.274609239382
ACH-000204,-0.0441017446014
ACH-000206,-0.230568353726
ACH-000207,0.071982336423
ACH-000211,-0.122986849612
ACH-000215,-0.09713199104180001
ACH-000221,-0.112984469825
ACH-000222,-0.0630376381962
ACH-000223,-0.16571667398
ACH-000226,-0.0268006416878
ACH-000227,-0.11804811045199999
ACH-000228,-0.134518382411
ACH-000231,-0.0626214797439
ACH-000232,-0.031498551862499995
ACH-000233,0.133199966577
ACH-000234,-0.08636615302369999
ACH-000235,-0.157348184156
ACH-000237,-0.0309813550961
ACH-000238,-0.284255769098
ACH-000243,-0.020263969245500002
ACH-000244,0.0160883728171
ACH-000246,-0.0133392074933
ACH-000248,0.10693624635500001
ACH-000250,-0.250445496218
ACH-000251,-0.333383719032
ACH-000253,-0.0039558549418699995
ACH-000255,-0.21204895926800002
ACH-000256,-0.120305668581
ACH-000257,-0.0821307084782
ACH-000258,-0.19249395383600001
ACH-000259,0.0162348540872
ACH-000260,-0.106173063039
ACH-000261,-0.196284763585
ACH-000262,0.028795120394
ACH-000263,-0.165028163818
ACH-000264,-0.189916363557
ACH-000265,-0.260426832546
ACH-000266,-0.164638243389
ACH-000272,-0.120685836646
ACH-000273,-0.054327317366300004
ACH-000274,-0.179547437469
ACH-000277,0.1072084999
ACH-000278,-0.0406072395014
ACH-000279,0.028313774706
ACH-000280,-0.195146710763
ACH-000281,0.06875437261810001
ACH-000288,-0.272892103534
ACH-000291,-0.0625374183116
ACH-000293,-0.07877473601910001
ACH-000294,-0.037591627512699996
ACH-000295,-0.0662857320548
ACH-000296,-0.1097054935
ACH-000302,0.014743545459499999
ACH-000304,-0.00630641340389
ACH-000307,0.0214385670404
ACH-000308,0.0040315939636799995
ACH-000310,-0.237686334196
ACH-000311,-0.107924215846
ACH-000312,-0.158701315269
ACH-000315,0.17370214832699998
ACH-000316,0.150686670202
ACH-000317,0.323994842332
ACH-000318,-0.021065508645299998
ACH-000319,-0.0936498670747
ACH-000320,-0.38769335391500004
ACH-000322,-0.149073937358
ACH-000323,-0.00313280728795
ACH-000324,-0.090005413831
ACH-000329,-0.07481984187889999
ACH-000330,-0.313194275979
ACH-000331,-0.17663339399
ACH-000332,-0.00189582668118
ACH-000334,-0.260701641298
ACH-000335,-0.00254846491991
ACH-000336,0.227715239627
ACH-000337,-0.267559757759
ACH-000339,-0.195759760614
ACH-000341,-0.0979933460713
ACH-000348,-0.205633054553
ACH-000350,-0.287763532645
ACH-000352,-0.009265079143540002
ACH-000356,-0.136064997464
ACH-000361,-0.367329466305
ACH-000362,-0.192267913444
ACH-000363,-0.0333547427563
ACH-000364,-0.09467332613679999
ACH-000365,-0.16308713531
ACH-000366,-0.00216373342925
ACH-000368,0.107194377344
ACH-000374,0.10399016682800001
ACH-000375,-0.227483354951
ACH-000376,-0.0336726161968
ACH-000381,-0.0737100232682
ACH-000383,-0.060855142385
ACH-000387,-0.206916367588
ACH-000389,-0.321733666641
ACH-000390,-0.0227896221579
ACH-000393,0.105832387205
ACH-000395,0.300011023526
ACH-000397,-0.056992873885900006
ACH-000401,-0.118907217841
ACH-000402,-0.22248681339600002
ACH-000403,-0.121617929398
ACH-000404,0.14531498693
ACH-000406,-0.0758357920144
ACH-000407,-0.196842740604
ACH-000408,0.0977664258021
ACH-000410,-0.10704931433499999
