,ACSS1 (84532)
ACH-000004,-0.0883729519163
ACH-000007,0.267330739159
ACH-000009,0.256475070158
ACH-000011,0.140559393276
ACH-000012,0.00682772114962
ACH-000013,-0.050124408142400004
ACH-000014,0.0548963250798
ACH-000015,0.158933640407
ACH-000017,0.11337484314200001
ACH-000018,0.05994734249940001
ACH-000019,0.20558963895399998
ACH-000021,0.08766342411530001
ACH-000022,0.175958822811
ACH-000025,-0.026096685592200002
ACH-000028,-0.229695578167
ACH-000030,0.126964925086
ACH-000035,-0.265932916008
ACH-000036,0.115671622641
ACH-000037,0.17303836832000002
ACH-000039,0.0490471204796
ACH-000040,-0.08491904982960001
ACH-000041,0.060294752129
ACH-000042,-0.0054766581729499995
ACH-000045,0.00319413280928
ACH-000047,0.106694863214
ACH-000052,-0.0464110970407
ACH-000053,0.0442574215111
ACH-000054,-0.022213065402000003
ACH-000055,0.21783058070099998
ACH-000060,-0.0283119723055
ACH-000067,0.0318887584309
ACH-000070,-0.012649904412200002
ACH-000075,0.0201882314657
ACH-000078,0.212574079339
ACH-000082,0.0501587657547
ACH-000085,0.113343016458
ACH-000086,0.19808502605300002
ACH-000087,0.223227373907
ACH-000092,-0.0346534976888
ACH-000095,0.0818492386665
ACH-000097,-0.0260332684066
ACH-000098,0.0180052810386
ACH-000099,0.0218516995085
ACH-000108,0.0472758751575
ACH-000113,0.0783316019031
ACH-000115,0.08712971658530001
ACH-000116,-0.180540659236
ACH-000118,0.000378744393056
ACH-000120,0.13403107683
ACH-000123,0.113166144818
ACH-000127,0.0707188661022
ACH-000128,-0.121331344086
ACH-000132,0.11819315645600001
ACH-000133,0.0671852263777
ACH-000137,0.0185103235463
ACH-000138,0.234215999256
ACH-000142,0.184779630123
ACH-000143,-0.12025488618699999
ACH-000146,-0.0183189079084
ACH-000148,0.138731019633
ACH-000150,-0.189027999849
ACH-000152,0.156142289022
ACH-000153,-0.047144353436699996
ACH-000159,0.200589850444
ACH-000160,-0.1111332233
ACH-000163,0.05453462658990001
ACH-000167,-0.049915571100699996
ACH-000168,0.16173683742
ACH-000169,0.06365934081659999
ACH-000178,0.061926278176800006
ACH-000182,0.11176615620699999
ACH-000183,0.0336448124053
ACH-000188,0.168999657291
ACH-000189,0.14799148093599998
ACH-000190,-0.0400133026851
ACH-000198,0.072089035974
ACH-000204,0.18077674807900002
ACH-000206,0.18674257960700003
ACH-000207,-0.0784685060638
ACH-000211,0.130457970335
ACH-000215,0.12806196980999998
ACH-000221,0.135319411232
ACH-000222,0.048805719072
ACH-000223,0.146497943813
ACH-000226,0.19180771275400002
ACH-000227,0.17577763950599998
ACH-000228,-0.0557757435165
ACH-000231,0.0271361290898
ACH-000232,0.0631043128978
ACH-000233,0.291396969595
ACH-000234,0.194741016798
ACH-000235,0.0231355645616
ACH-000237,0.0785155703408
ACH-000238,-0.119353499829
ACH-000243,0.0858785902011
ACH-000244,-0.0702955653768
ACH-000246,0.132206782869
ACH-000248,0.369591100941
ACH-000250,0.142417040443
ACH-000251,0.0417490469837
ACH-000253,-0.00794679179586
ACH-000255,0.105576903618
ACH-000256,0.07508854371019999
ACH-000257,-0.112261494847
ACH-000258,0.00135667228696
ACH-000259,0.051476863876099996
ACH-000260,0.030275401689
ACH-000261,-0.000540463330239
ACH-000262,0.0390144935669
ACH-000263,0.219209782826
ACH-000264,0.014787819107700002
ACH-000265,-0.134254835578
ACH-000266,0.0546392651602
ACH-000272,0.0848224460695
ACH-000273,0.187587671904
ACH-000274,0.0566340300857
ACH-000277,0.179549436655
ACH-000278,0.123411185896
ACH-000279,0.14689531413100002
ACH-000280,-0.018801558360299998
ACH-000281,0.0470435433352
ACH-000288,0.12832996912900002
ACH-000291,0.240245331265
ACH-000293,0.06795170101680001
ACH-000294,0.107414689759
ACH-000295,-0.0813764847973
ACH-000296,0.026236874429799998
ACH-000302,0.08725957226230001
ACH-000304,0.21479816784000003
ACH-000307,-0.0225948083005
ACH-000308,-0.0402355070463
ACH-000310,0.0151739763217
ACH-000311,0.0171348233315
ACH-000312,-0.125268893702
ACH-000315,-0.125664083778
ACH-000316,0.00639842470844
ACH-000317,0.10269083518300001
ACH-000318,0.128627926329
ACH-000319,0.137976448377
ACH-000320,0.21742976039700002
ACH-000322,0.06837970115969999
ACH-000323,0.232402065251
ACH-000324,0.12931529845
ACH-000329,0.0297573979292
ACH-000330,-0.000253927574623
ACH-000331,0.029738072244599997
ACH-000332,0.024886205626500003
ACH-000334,-0.051443674153
ACH-000335,0.0405106179475
ACH-000336,-0.116592334937
ACH-000337,0.107801763995
ACH-000339,0.0244829980017
ACH-000341,0.317120909795
ACH-000348,0.09140169830260002
ACH-000350,0.19926761865200002
ACH-000352,0.0657263424876
ACH-000356,0.0833425687381
ACH-000361,-0.17967675199900002
ACH-000362,0.105996821173
ACH-000363,-0.0240867633473
ACH-000364,0.081838777766
ACH-000365,0.106291173342
ACH-000366,0.140529603304
ACH-000368,-0.011830724242
ACH-000374,-0.0723654274142
ACH-000375,0.00804981826569
ACH-000376,0.0345858603115
ACH-000381,0.10077703952400001
ACH-000383,0.13187286398
ACH-000387,0.00516253292818
ACH-000389,-0.0034989905551700002
ACH-000390,0.0451089203268
ACH-000393,0.18327299918099998
ACH-000395,-0.07608648105339999
ACH-000397,0.113598400527
ACH-000401,0.187481539284
ACH-000402,0.225583340971
ACH-000403,0.10629452800599999
ACH-000404,0.0824507019477
ACH-000406,0.101182804459
ACH-000407,-0.030608182902599996
ACH-000408,-0.216388005986
ACH-000410,-0.04253533439780001
ACH-000411,-0.0669933757923
ACH-000414,-0.010498451467
ACH-000415,-0.032938949006500004
ACH-000416,0.113298996869
ACH-000420,-0.046320265872400006
ACH-000421,0.105869371935
ACH-000424,0.111552174899
ACH-000425,0.101477693696
ACH-000426,0.128845816019
ACH-000427,0.14996027208100002
ACH-000433,0.25244132181400003
ACH-000436,0.17481479221000001
ACH-000444,-0.0478689363666
ACH-000445,0.061985177947
ACH-000448,0.00808334064915
ACH-000450,-0.115341740179
ACH-000452,-0.0474802585516
ACH-000454,0.287881238757
ACH-000458,0.129888688018
ACH-000459,0.08584701058980002
ACH-000460,0.172722747132
ACH-000461,0.054708619637
ACH-000463,-0.0282614490863
ACH-000464,0.061342275633199994
ACH-000466,0.161255589517
ACH-000467,-0.0528719926669
ACH-000468,0.114217796724
ACH-000469,-0.07787238482210002
ACH-000470,0.167116509987
ACH-000471,-0.011413737577899999
ACH-000472,-0.024422252949000002
ACH-000473,-0.00254408230822
ACH-000475,0.038283737026400005
ACH-000476,-0.0961213017093
ACH-000477,-0.0265762859631
ACH-000480,0.0961407827075
ACH-000481,0.22771686898600002
ACH-000483,0.0571708960164
ACH-000484,-0.0852988061524
ACH-000485,0.0317255829192
ACH-000486,-0.0305388224496
ACH-000487,-0.00727389686352
ACH-000488,0.0749684241915
ACH-000490,-0.0411859782611
ACH-000491,-0.213018664839
ACH-000495,0.24794938139199998
ACH-000496,0.12685584536
ACH-000499,-0.086130297966
ACH-000500,-0.126144689221
ACH-000502,0.0577327308991
ACH-000503,0.05640524043740001
ACH-000505,-0.0336960979862
ACH-000507,0.028597361053100002
ACH-000510,0.037653942933
ACH-000511,0.054820384245800005
ACH-000512,0.488556367104
ACH-000516,0.0980503919873
ACH-000517,0.0318488677291
ACH-000518,-0.0369328711218
ACH-000520,0.004073510921480001
ACH-000521,0.16971110691
ACH-000522,0.0101142303162
ACH-000524,-0.0521433976893
ACH-000527,0.0832697373983
ACH-000528,0.09675001562100001
ACH-000537,0.128962906276
ACH-000541,0.289783800029
ACH-000542,0.141519478088
ACH-000544,0.013849044491099999
ACH-000545,0.04645706531140001
ACH-000547,-0.0754085146893
ACH-000548,-0.000877287851496
ACH-000549,-0.12408558197999998
ACH-000550,-0.015408242214799998
ACH-000552,-0.0555737843805
ACH-000556,0.193603244225
ACH-000557,-0.040476941668800004
ACH-000570,0.09424239265110002
ACH-000571,0.08471832080439999
ACH-000573,0.0857757750315
ACH-000576,0.134486381249
ACH-000580,0.127910697148
ACH-000584,0.133112142794
ACH-000585,0.095138592204
ACH-000588,0.00046991588943199995
ACH-000589,0.0308935505278
ACH-000591,0.0663722319699
ACH-000593,0.11330341957800001
ACH-000600,0.0179811538019
ACH-000601,0.0509279318179
ACH-000604,0.0064474322867
ACH-000605,0.11615206954900001
ACH-000606,0.159640906065
ACH-000608,0.0711798143472
ACH-000614,0.0768028058677
ACH-000616,0.166762969923
ACH-000618,0.051119985180199994
ACH-000619,0.288761492788
ACH-000620,0.248974641332
ACH-000621,0.135708237326
ACH-000622,0.251098242401
ACH-000623,-0.014415684931299999
ACH-000624,0.082324880114
ACH-000627,0.116949290361
ACH-000630,0.159905256804
ACH-000632,0.076803251558
ACH-000633,-0.0645986030738
ACH-000637,0.338340829161
ACH-000638,-0.0708966437081
ACH-000646,0.064686709458
ACH-000647,-0.027404897097099996
ACH-000648,0.165612369855
ACH-000649,0.127722348588
ACH-000651,-0.116149834822
ACH-000652,-0.1614864199
ACH-000653,0.0629322224332
ACH-000657,-0.0135754680051
ACH-000658,-0.017285244532299997
ACH-000661,0.00129477068774
ACH-000662,0.317120224668
ACH-000663,0.051368433154
ACH-000665,0.030252179831
ACH-000671,0.156662649596
ACH-000673,0.0608261331317
ACH-000676,0.10637271623700001
ACH-000677,0.139362200657
ACH-000681,-0.0451977570787
ACH-000682,0.149754248737
ACH-000683,0.14515959193
ACH-000684,0.261851780569
ACH-000688,0.029701898465400004
ACH-000693,0.0488743363521
ACH-000694,0.0871739028565
ACH-000695,-0.0702553547681
ACH-000696,0.112471309184
ACH-000697,0.20187392549400002
ACH-000699,-0.0245962665582
ACH-000701,0.010454688919200001
ACH-000706,0.146401385491
ACH-000711,0.0439588807878
ACH-000713,0.013688126500500001
ACH-000714,0.0563280114661
ACH-000718,0.0565799026412
ACH-000720,0.017810849690599997
ACH-000721,0.0691013145105
ACH-000724,0.286131372343
ACH-000725,-0.253677578139
ACH-000732,0.203557920886
ACH-000734,0.106415971072
ACH-000735,0.156857509109
ACH-000736,0.0306053517789
ACH-000738,0.12250232858799999
ACH-000746,-0.0150071550432
ACH-000747,0.17897785556499998
ACH-000748,0.0125700529794
ACH-000753,0.039967692198400004
ACH-000756,0.197385828396
ACH-000757,-0.018982530831400002
ACH-000758,-0.00470398405766
ACH-000760,-0.07196009114789999
ACH-000763,0.20863842639199998
ACH-000764,0.11573014166500001
ACH-000765,0.37985562756999997
ACH-000766,0.159083027137
ACH-000767,0.0388465702465
ACH-000768,0.0371860628866
ACH-000769,0.10577767366900001
ACH-000770,0.08970657643089998
ACH-000771,0.165855154753
ACH-000773,-0.0194165391688
ACH-000776,-0.132819784182
ACH-000777,0.11886350059
ACH-000778,-0.123818440456
ACH-000781,0.10772126545999998
ACH-000782,0.039301840134199996
ACH-000783,0.178411844819
ACH-000784,0.0659591503806
ACH-000785,0.12529370193199998
ACH-000787,-0.048344965240900005
ACH-000788,0.065155408942
ACH-000791,0.11012550751900001
ACH-000792,0.011959376643999998
ACH-000794,0.184589993757
ACH-000796,0.0347602095736
ACH-000799,0.14214500442
ACH-000800,0.09163269732789998
ACH-000802,-0.0115873836785
ACH-000804,0.180089245443
ACH-000805,0.322522731214
ACH-000809,0.06437935652599999
ACH-000810,0.0178348078843
ACH-000811,0.118713354299
ACH-000817,0.107562999458
ACH-000819,0.13972974139799998
ACH-000820,-0.101102560232
ACH-000821,0.353107855744
ACH-000822,0.130802469687
ACH-000823,0.108093540605
ACH-000824,0.138410157885
ACH-000827,0.107951676461
ACH-000829,0.259614908995
ACH-000831,0.28353638902399997
ACH-000832,0.22504444534
ACH-000833,0.023905359403
ACH-000834,-0.0364779200403
ACH-000835,-0.0595540975115
ACH-000836,0.125748098501
ACH-000837,0.052899939638
