,LIMA1 (51474)
ACH-000004,-0.020686245046
ACH-000007,-0.31583854825999996
ACH-000009,-0.25949880906
ACH-000011,-0.223941163023
ACH-000012,-0.105440686421
ACH-000013,-0.260168017576
ACH-000014,-0.0459579190137
ACH-000015,-0.115882477122
ACH-000017,-0.141556572165
ACH-000018,-0.177973319811
ACH-000019,0.193037042449
ACH-000021,-0.0716866264955
ACH-000022,-0.0579504784626
ACH-000025,-0.137910560949
ACH-000028,-0.371352583351
ACH-000030,-0.18536548734799999
ACH-000035,-0.212238058447
ACH-000036,0.0759239799091
ACH-000037,-0.47929093270499995
ACH-000039,-0.300697385212
ACH-000040,-0.116635103036
ACH-000041,-0.306067551062
ACH-000042,-0.041356446475999994
ACH-000045,-0.07943108322539999
ACH-000047,-0.0205919837844
ACH-000052,-0.23927431892499998
ACH-000053,-0.006702821631510001
ACH-000054,-0.133736240857
ACH-000055,0.020678669306700002
ACH-000060,-0.0112690987445
ACH-000067,-0.391984107815
ACH-000070,-0.13295442856599998
ACH-000075,-0.15285137400499998
ACH-000078,0.0228364039957
ACH-000082,-0.056347875962699995
ACH-000085,-0.230805685932
ACH-000086,-0.23241702503400002
ACH-000087,-0.390516558706
ACH-000092,0.00748692374857
ACH-000095,0.0349559214154
ACH-000097,-0.048210780099
ACH-000098,-0.0327501450538
ACH-000099,-0.08275759471239999
ACH-000108,0.20021795497900002
ACH-000113,0.0292076710615
ACH-000115,-0.16140872139100002
ACH-000116,-0.286410227133
ACH-000118,0.0675633598154
ACH-000120,-0.023363258482
ACH-000123,-0.238721431088
ACH-000127,-0.067593868093
ACH-000128,-0.17235274430599998
ACH-000132,-0.00374938939135
ACH-000133,-0.146449971833
ACH-000137,-0.189040619486
ACH-000138,-0.040369146381900006
ACH-000142,-0.0650679673849
ACH-000143,-0.122435181963
ACH-000146,-0.07016558086889998
ACH-000148,-0.23912000406300002
ACH-000150,-0.19396532525
ACH-000152,-0.188927276369
ACH-000153,-0.099481306579
ACH-000159,-0.105596680807
ACH-000160,-0.177323208123
ACH-000163,-0.0431178532598
ACH-000167,-0.106236030346
ACH-000168,-0.0711559615951
ACH-000169,-0.022470654185599997
ACH-000178,-0.048833578914
ACH-000182,-0.0981411836895
ACH-000183,-0.21041483612999998
ACH-000188,-0.0304385339708
ACH-000189,-0.0420717319651
ACH-000190,-0.0514279989147
ACH-000198,-0.00989365076262
ACH-000204,-0.326150486711
ACH-000206,0.036154083919000005
ACH-000207,-0.024010001369500003
ACH-000211,-0.0617319902705
ACH-000215,-0.24006416449
ACH-000221,-0.15305951257300002
ACH-000222,0.0345626038704
ACH-000223,-0.242797878327
ACH-000226,-0.102503890316
ACH-000227,-0.132084148277
ACH-000228,-0.309330388895
ACH-000231,0.00304771848442
ACH-000232,0.0202549682663
ACH-000233,0.011663562634399998
ACH-000234,-0.168383019605
ACH-000235,-0.141243663676
ACH-000237,-0.03480304088669999
ACH-000238,-0.329077101704
ACH-000243,0.0231792177753
ACH-000244,-0.0766051011667
ACH-000246,-0.150721707919
ACH-000248,-0.275665975314
ACH-000250,-0.0379966813245
ACH-000251,-0.299195084769
ACH-000253,0.06868871570349999
ACH-000255,-0.11335151446599999
ACH-000256,-0.280444932773
ACH-000257,0.124006775931
ACH-000258,-0.00396740797602
ACH-000259,-0.048099061912900004
ACH-000260,-0.09290828996379999
ACH-000261,-0.17454682214
ACH-000262,-0.018491531847900002
ACH-000263,0.0690008129683
ACH-000264,-0.239087624654
ACH-000265,-0.0183031957294
ACH-000266,-0.136848379131
ACH-000272,-0.10704368612500001
ACH-000273,0.0743683364562
ACH-000274,-0.0706139611794
ACH-000277,-0.08580198643310001
ACH-000278,-0.29426059040999997
ACH-000279,-0.141229503607
ACH-000280,-0.036977839669499996
ACH-000281,-0.271222980795
ACH-000288,-0.19897361993700002
ACH-000291,-0.000120601848483
ACH-000293,-0.0325744759909
ACH-000294,-0.253819563616
ACH-000295,-0.0586160422983
ACH-000296,-0.141531536907
ACH-000302,-0.183142485915
ACH-000304,0.186240640234
ACH-000307,-0.00807072175456
ACH-000308,-0.18095816812399998
ACH-000310,0.20781347599
ACH-000311,-0.107636702546
ACH-000312,-0.005169003356
ACH-000315,-0.00819855426713
ACH-000316,-0.227018754613
ACH-000317,-0.00418455830926
ACH-000318,0.048863952401
ACH-000319,-0.02712652955
ACH-000320,0.203681091363
ACH-000322,-0.031429086483
ACH-000323,0.218119373108
ACH-000324,-0.18534328599599997
ACH-000329,-0.0937171647827
ACH-000330,3.999770633e-05
ACH-000331,-0.130740386243
ACH-000332,-0.06056827508090001
ACH-000334,-0.22506067479699998
ACH-000335,-0.160379417557
ACH-000336,-0.488540894899
ACH-000337,-0.155486551567
ACH-000339,-0.30452189300500004
ACH-000341,-0.0391448379187
ACH-000348,-0.134055614195
ACH-000350,-0.022144513300099998
ACH-000352,-0.168072719533
ACH-000356,-0.39194013532899996
ACH-000361,0.139720256331
ACH-000362,0.0642645635132
ACH-000363,-0.0885008870052
ACH-000364,-0.19259677932900002
ACH-000365,-0.0342689911186
ACH-000366,-0.155241079707
ACH-000368,-0.132165613998
ACH-000374,-0.273088912469
ACH-000375,-0.118734144768
ACH-000376,-0.113388228299
ACH-000381,0.101292934414
ACH-000383,-0.08273871705889999
ACH-000387,-0.367354957843
ACH-000389,0.0014983559501799998
ACH-000390,-0.0483253577049
ACH-000393,-0.0120374394088
ACH-000395,-0.101794653113
ACH-000397,-0.19757253889600002
ACH-000401,-0.211905670241
ACH-000402,-0.257384386008
ACH-000403,-0.060876936602800004
ACH-000404,-0.100454853764
ACH-000406,-0.11180985907600001
ACH-000407,-0.057666827569199997
ACH-000408,0.0281591731079
ACH-000410,-0.133144478612
ACH-000411,0.0480037232464
ACH-000414,-0.17765804033399998
ACH-000415,0.04872774775
ACH-000416,-0.139456697937
ACH-000420,-0.238777483563
ACH-000421,-0.205937745702
ACH-000424,-0.20172505157200002
ACH-000425,-0.12057486722
ACH-000426,0.0680671441229
ACH-000427,-0.14454954617000002
ACH-000433,0.0183701245874
ACH-000436,-0.0486498573322
ACH-000444,-0.152086655876
ACH-000445,-0.15609441622
ACH-000448,-0.315458922243
ACH-000450,-0.298166024043
ACH-000452,-0.210342151242
ACH-000454,-0.0439168567426
ACH-000458,-0.12381949619
ACH-000459,0.11361827230799999
ACH-000460,-0.06389403473590001
ACH-000461,-0.09424440783600001
ACH-000463,-0.17451560133299998
ACH-000464,0.053408296576800005
ACH-000466,-0.306033316827
ACH-000467,-0.238223074787
ACH-000468,-0.175038592
ACH-000469,-0.08990493533220001
ACH-000470,-0.08246546086
ACH-000471,-0.19962584205699999
ACH-000472,-0.20428270312600003
ACH-000473,-0.20913276980099998
ACH-000475,-0.145329995292
ACH-000476,0.00659204981434
ACH-000477,-0.156705652063
ACH-000480,-0.219664645161
ACH-000481,-0.341529368066
ACH-000483,-0.057770940232199995
ACH-000484,-0.212237897419
ACH-000485,-0.34430621331600003
ACH-000486,-0.23644695415999997
ACH-000487,0.0005533055143019999
ACH-000488,-0.0431573746646
ACH-000490,0.00122020714173
ACH-000491,-0.0163481270841
ACH-000495,0.00642313164266
ACH-000496,-0.0814066987207
ACH-000499,-0.0131059396022
ACH-000500,-0.06378026910540001
ACH-000502,-0.0671661053185
ACH-000503,-0.135505538223
ACH-000505,-0.286256596704
ACH-000507,-0.155341040944
ACH-000510,-0.023454315913499998
ACH-000511,-0.0398109194457
ACH-000512,-0.0129230991943
ACH-000516,-0.0767494191302
ACH-000517,-0.112913267761
ACH-000518,-0.0595556936577
ACH-000520,-0.112605944685
ACH-000521,0.0335352897883
ACH-000522,-0.0942613273695
ACH-000524,-0.246813509844
ACH-000527,-0.10932447841600001
ACH-000528,-0.202275745823
ACH-000537,-0.12061655915
ACH-000541,-0.149279828006
ACH-000542,-0.21959204126499998
ACH-000544,-0.299351682771
ACH-000545,-0.0488535936772
ACH-000547,-0.18477365858
ACH-000548,-0.096688019221
ACH-000549,0.00299835024263
ACH-000550,-0.157006219355
ACH-000552,0.0282171224647
ACH-000556,-0.301294988245
ACH-000557,0.033169668149200006
ACH-000570,0.09367668013080001
ACH-000571,0.180540903585
ACH-000573,0.0563921938951
ACH-000576,-0.0829061926217
ACH-000580,-0.125376707432
ACH-000584,-0.17787244882199998
ACH-000585,0.10391916501399999
ACH-000588,-0.0387777255749
ACH-000589,-0.244351294811
ACH-000591,-0.133533637755
ACH-000593,-0.20575303597300001
ACH-000600,-0.137270655652
ACH-000601,-0.0850652730025
ACH-000604,-0.163053053512
ACH-000605,-0.362943222059
ACH-000606,-0.151412389196
ACH-000608,-0.416945461601
ACH-000614,-0.361824614615
ACH-000616,-0.300819547988
ACH-000618,-0.0325614612442
ACH-000619,-0.10514534309200001
ACH-000620,-0.392029570324
ACH-000621,-0.0790801455581
ACH-000622,-0.0373415666154
ACH-000623,0.0378825306049
ACH-000624,-0.17616093603799998
ACH-000627,-0.156215645853
ACH-000630,-0.08597787186139999
ACH-000632,-0.183852775311
ACH-000633,-0.212109940914
ACH-000637,0.07068274558439999
ACH-000638,-0.206358419188
ACH-000646,-0.139334902568
ACH-000647,-0.20935515024
ACH-000648,0.031792752095900004
ACH-000649,-0.06714607137180001
ACH-000651,-0.214804956773
ACH-000652,0.12662298079099998
ACH-000653,-0.17080756311599998
ACH-000657,-0.00918659987007
ACH-000658,-0.113410842247
ACH-000661,-0.112487788573
ACH-000662,-0.0751173829863
ACH-000663,-0.216593809023
ACH-000665,-0.277983675022
ACH-000671,-0.145319603173
ACH-000673,-0.08264573568780001
ACH-000676,-0.23372659346000002
ACH-000677,-0.125596624076
ACH-000681,-0.0297890821108
ACH-000682,-0.16857389477
ACH-000683,-0.12461533555299999
ACH-000684,-0.287581126458
ACH-000688,-0.35302971302599995
ACH-000693,-0.022846873537400003
ACH-000694,-0.14649535933900001
ACH-000695,-0.200536286453
ACH-000696,-0.07773397706960002
ACH-000697,-0.146654357512
ACH-000699,0.0918195586802
ACH-000701,-0.24613282308899997
ACH-000706,-0.24259262858600003
ACH-000711,-0.105669672445
ACH-000713,-0.00472476580268
ACH-000714,-0.0988629365232
ACH-000718,0.0628505865207
ACH-000720,-0.0424280761144
ACH-000721,-0.059529797293300005
ACH-000724,-0.022304255553000002
ACH-000725,-0.25603114710700003
ACH-000732,-0.170571858913
ACH-000734,-0.206376764087
ACH-000735,0.0549189137344
ACH-000736,-0.147298739231
ACH-000738,-0.14378777465099998
ACH-000746,-0.23066729559500002
ACH-000747,-0.392444834691
ACH-000748,-0.113998856813
ACH-000753,-0.0636782856678
ACH-000756,-0.10919784029999999
ACH-000757,-0.255122315907
ACH-000758,-0.256064622451
ACH-000760,-0.203071842191
ACH-000763,-0.20363087322
ACH-000764,-0.45212121224
ACH-000765,-0.17753544858399997
ACH-000766,-0.0138622260411
ACH-000767,-0.0255777226955
ACH-000768,-0.032243369575299996
ACH-000769,0.00502730217963
ACH-000770,-0.140196926533
ACH-000771,-0.139924198459
ACH-000773,0.147912851792
ACH-000776,-0.0321804660446
ACH-000777,-0.033903524471
ACH-000778,0.20215621696199998
ACH-000781,-0.0279240418345
ACH-000782,-0.177368990597
ACH-000783,-0.11685788320599999
ACH-000784,-0.0154175369016
ACH-000785,-0.0342848366365
ACH-000787,-0.147021913945
ACH-000788,-0.128797695676
ACH-000791,0.00498407482098
ACH-000792,-0.17980382464000003
ACH-000794,0.129068282683
ACH-000796,-0.176424678336
ACH-000799,-0.11663645269200001
ACH-000800,-0.0176129626712
ACH-000802,-0.07003669369410001
ACH-000804,0.208449242395
ACH-000805,-0.229916872259
ACH-000809,-0.226623126552
ACH-000810,-0.33784161113300004
ACH-000811,-0.150483881487
ACH-000817,-0.043089706323800006
ACH-000819,-0.026381554354599997
ACH-000820,0.0384220587513
ACH-000821,0.0393414314754
ACH-000822,-0.253075133065
ACH-000823,-0.179271858151
ACH-000824,0.00526348666723
ACH-000827,0.00827581820181
ACH-000829,0.137514622086
ACH-000831,-0.18525595231
ACH-000832,-0.373768042278
ACH-000833,-0.0740046796379
ACH-000834,-0.206308691479
ACH-000835,-0.0972369393771
ACH-000836,0.0482774013131
ACH-000837,-0.265992030916
ACH-000838,0.0262189575538
ACH-000839,0.0838056129897
ACH-000840,-0.265807705731
ACH-000841,-0.115319655473
ACH-000843,-0.049514798365900003
ACH-000846,-0.19151469796300002
ACH-000847,-0.304576048689
ACH-000848,-0.217678444502
ACH-000849,-0.20314764277
ACH-000851,-0.179435124274
ACH-000855,-0.210247105489
ACH-000856,-0.327380953335
ACH-000858,-0.00449711631462
ACH-000859,-0.08127912461180001
ACH-000861,-0.272149606499
ACH-000862,-0.109503653046
ACH-000865,-0.062191124655
ACH-000866,-0.110782623266
ACH-000867,-0.061884094014599995
ACH-000869,-0.0445200949638
ACH-000872,-0.18970124850900003
ACH-000873,-0.0959754595182
ACH-000876,-0.23501591761100002
ACH-000878,-0.411701551514
ACH-000880,-0.03977215694
ACH-000881,-0.158647990958
ACH-000882,-0.239538628335
ACH-000884,-0.101619270561
ACH-000885,-0.22176455110399998
ACH-000887,-0.0242710365677
ACH-000888,-0.0922948901437
ACH-000889,-0.262750020918
ACH-000890,0.032090176038399996
ACH-000896,-0.07460728243800001
ACH-000898,-0.0592493905569
ACH-000900,-0.28904009112
ACH-000901,-0.15389146867599998
ACH-000905,0.00029123964326499996
ACH-000906,-0.11571950535499999
ACH-000907,0.0034011822773000002
ACH-000910,-0.12329472323200001
ACH-000911,-0.06940950005060001
ACH-000912,-0.059966287073900004
ACH-000913,-0.159109462017
ACH-000915,-0.22312726645999997
ACH-000916,0.0588556611651
ACH-000917,-0.287654230365
ACH-000921,-0.34719484531800004
ACH-000924,-0.022554832138099997
ACH-000926,-0.043115935128699996
ACH-000928,-0.21959605175000002
ACH-000929,-0.287046592183
ACH-000932,-0.11444896072
ACH-000935,-0.0753981287921
ACH-000936,-0.06884505658430001
ACH-000937,0.0776566904166
ACH-000938,-0.195119352342
ACH-000939,-0.156496127723
ACH-000941,-0.0836046445848
ACH-000943,-0.318179368782
ACH-000946,-0.18761788499499998
ACH-000947,-0.187691180412
ACH-000948,-0.201729758403
ACH-000950,0.165170671252
ACH-000953,-0.0575673654675
ACH-000957,0.017924435647599997
ACH-000958,-0.332591153246
ACH-000960,-0.104384940667
ACH-000963,-0.0333152474099
ACH-000968,-0.15982750315199998
ACH-000969,-0.14701621976600002
ACH-000973,-0.126697929539
ACH-000974,-0.11926840931600001
ACH-000975,-0.0935621166495
ACH-000976,-0.0658628576336
ACH-000978,-0.255631610201
ACH-000980,-0.138962565909
ACH-000984,-0.30796876318300004
ACH-000986,0.0320598157693
ACH-000988,-0.253162566345
ACH-000993,-0.0971495064232
ACH-000994,-0.081515185177
ACH-000996,-0.026164235379
ACH-001001,-0.0079691034005
ACH-001020,-0.38816121207599996
ACH-001028,-0.105895547906
ACH-001031,-0.182119659473
ACH-001038,-0.268740151261
ACH-001048,-0.264016024765
ACH-001050,-0.10634692671
ACH-001053,-0.386669089344
ACH-001054,-0.25623079986200004
ACH-001061,0.0407079628101
ACH-001067,-0.169897510576
ACH-001075,-0.0330463709416
ACH-001096,-0.0416525783358
ACH-001128,-0.342639992238
ACH-001134,-0.0137611263206
ACH-001151,-0.18069229991
ACH-001163,-0.330628118908
ACH-001164,-0.0829985381482
ACH-001173,-0.0651366678617
ACH-001183,-0.0368417280852
ACH-001184,-0.0507003388449
ACH-001190,-0.125805961803
ACH-001192,-0.128590016575
ACH-001193,-0.294936073872
ACH-001196,0.16037243642899998
ACH-001197,-0.0742433548774
ACH-001205,0.0956473206237
ACH-001211,-0.0105568765661
ACH-001212,-0.151371335837
ACH-001228,0.0258366352286
ACH-001232,-0.33559002864500004
ACH-001239,-0.0438769990316
ACH-001274,-0.292467619473
ACH-001275,-0.20282141830699998
ACH-001277,-0.139380565834
ACH-001278,-0.17083135918900003
ACH-001280,0.00605546626894
ACH-001283,-0.126418576582
ACH-001289,-0.235344665765
ACH-001295,0.0405535080819
ACH-001300,-0.027137430957
ACH-001301,-0.262139439494
ACH-001302,-0.176985299763
ACH-001303,0.00947613681075
ACH-001306,-0.10199200983300001
ACH-001318,-0.295362459087
ACH-001322,-0.18077475440000002
ACH-001328,-0.0265519750262
ACH-001332,-0.333417475442
ACH-001333,-0.215721331832
ACH-001336,-0.105947501571
ACH-001340,-0.07769848999710001
ACH-001346,-0.23706240147799998
ACH-001353,-0.0702374299769
ACH-001354,0.0748568506897
ACH-001367,-0.0011149005267200001
ACH-001368,-0.0298286283517
ACH-001374,-0.034673478474800005
ACH-001375,-0.035598089418
ACH-001377,-0.19117358558699998
ACH-001380,-0.121067831588
ACH-001391,-0.20124961390999999
ACH-001407,-0.105860979904
ACH-001408,-0.261912103954
ACH-001413,-0.262954005735
ACH-001430,-0.267643019547
ACH-001431,-0.123889589615
ACH-001450,-0.230141633158
ACH-001496,-0.0923897530405
ACH-001500,0.0322950521486
ACH-001521,-0.130580314368
ACH-001523,-0.154084439713
ACH-001532,-0.005955591898300001
ACH-001536,-0.09144083969630001
ACH-001550,-0.219036581751
ACH-001552,-0.0329951888385
ACH-001554,-0.14523475307
ACH-001645,-0.105660009928
ACH-001654,-0.163154354636
ACH-001715,-0.13135444097100002
ACH-001735,-0.117330213024
ACH-001736,-0.0756967053364
ACH-001737,-0.20567078628
ACH-001740,-0.112908698111
ACH-001745,-0.192318742914
ACH-001750,-0.349870826523
ACH-001765,-0.17348501679900002
ACH-001956,-0.07789492365110001
ACH-001957,-0.020364802152099997
