,SYNJ1 (8867)
ACH-000004,0.10032112721799999
ACH-000007,-0.00189082727186
ACH-000009,0.131689168779
ACH-000011,0.121773018832
ACH-000012,-0.038322292786500005
ACH-000013,0.169351664282
ACH-000014,0.09370071935239999
ACH-000015,0.282782671624
ACH-000017,0.112462554723
ACH-000018,0.24158725981100002
ACH-000019,0.34464263834200004
ACH-000021,0.249174469723
ACH-000022,0.14937117957999999
ACH-000025,0.252461973547
ACH-000028,0.11993804611
ACH-000030,0.060946847562800006
ACH-000035,0.166706224966
ACH-000036,0.015148981294200002
ACH-000037,0.22663446802700002
ACH-000039,-0.013163012646000002
ACH-000040,0.216861199362
ACH-000041,0.267407774287
ACH-000042,0.147090656236
ACH-000045,0.08169924419710001
ACH-000047,0.24272400933899999
ACH-000052,0.174298666191
ACH-000053,-0.032587642395099994
ACH-000054,0.0632948134997
ACH-000055,0.300999878892
ACH-000060,0.109674252759
ACH-000067,0.343224382962
ACH-000070,0.0236276568422
ACH-000075,0.128326435633
ACH-000078,0.07399336323189999
ACH-000082,0.152155812728
ACH-000085,0.37105877059500003
ACH-000086,0.12183479705
ACH-000087,0.123210603178
ACH-000092,0.0834912944149
ACH-000095,0.195258723385
ACH-000097,0.0906985080839
ACH-000098,0.0866696002269
ACH-000099,0.24034957963599998
ACH-000108,-0.029146711504
ACH-000113,0.023511875921299996
ACH-000115,0.290782083551
ACH-000116,0.075614360242
ACH-000118,0.28637168452
ACH-000120,0.0261815912993
ACH-000123,0.148466110639
ACH-000127,0.0262807578556
ACH-000128,0.198916486835
ACH-000132,-0.101608221274
ACH-000133,-0.027536732396999997
ACH-000137,0.295553744577
ACH-000138,0.190333625931
ACH-000142,-0.0236119408427
ACH-000143,0.25233188881499996
ACH-000146,0.132633023573
ACH-000148,0.13080895232200002
ACH-000150,0.0990788753733
ACH-000152,0.18044208390099997
ACH-000153,0.452099581167
ACH-000159,-0.10166841823799999
ACH-000160,0.133772595231
ACH-000163,0.292396501889
ACH-000167,-0.291772703152
ACH-000168,0.0899618610612
ACH-000169,0.0488044779741
ACH-000178,0.297552131665
ACH-000182,0.270502395295
ACH-000183,0.143968901273
ACH-000188,-0.13329405698400001
