,ZYG11A (440590)
ACH-000004,0.23247398472199998
ACH-000007,-0.00502059888004
ACH-000009,0.0268640541213
ACH-000011,0.17523891096900002
ACH-000012,0.136417323719
ACH-000013,0.023280623673099996
ACH-000014,0.0365438828512
ACH-000015,0.177070311357
ACH-000017,0.106876794116
ACH-000018,0.054088252533599994
ACH-000019,0.019573971630400002
ACH-000021,0.120088366433
ACH-000022,0.12916165403899998
ACH-000025,0.052623758096699995
ACH-000028,0.124696632727
ACH-000030,0.0833017437365
ACH-000035,-0.146662387658
ACH-000036,0.0778146451585
ACH-000037,0.207370441943
ACH-000039,0.0021016152045399998
ACH-000040,-0.036899986701599996
ACH-000041,0.13244474931199998
ACH-000042,0.179758192179
ACH-000045,0.0076412229718
ACH-000047,0.06719116977940001
ACH-000052,0.27260485138
ACH-000053,0.11345920058
ACH-000054,0.0111522751902
ACH-000055,0.0488557371822
ACH-000060,-0.0425064263914
ACH-000067,0.15515434025
ACH-000070,-0.0436173202769
ACH-000075,0.0715213692917
ACH-000078,0.0814302289678
ACH-000082,0.155247211431
ACH-000085,0.29868270191999996
ACH-000086,-0.0327889334406
ACH-000087,0.198775573669
ACH-000092,0.036562788391199995
ACH-000095,0.057880553436
ACH-000097,0.117535089725
ACH-000098,0.09918670768179999
ACH-000099,0.11044112890699999
ACH-000108,-0.118826701986
ACH-000113,0.112314930204
ACH-000115,-0.027302232306499998
ACH-000116,0.115088012297
ACH-000118,0.123913739713
ACH-000120,0.0673205167903
ACH-000123,-0.0301678870757
ACH-000127,0.0874235506328
ACH-000128,0.079898008746
ACH-000132,0.27864483389899997
ACH-000133,0.0538291706501
ACH-000137,0.09243085189960001
ACH-000138,0.173189066748
ACH-000142,0.108754407253
ACH-000143,0.22330362723299998
ACH-000146,0.0452069265913
ACH-000148,-0.021199960280299995
ACH-000150,-0.06650258573540001
ACH-000152,-0.00130613931821
ACH-000153,-0.031999217927
ACH-000159,-0.152720908828
ACH-000160,-0.0118836070195
ACH-000163,0.267005629386
ACH-000167,-0.0128809979517
ACH-000168,0.08190553980819999
ACH-000169,-0.106018601846
ACH-000178,0.132916741231
ACH-000182,-0.06318839568
ACH-000183,-0.015621070819600002
ACH-000188,0.0872191312469
ACH-000189,-0.00214940634718
ACH-000190,0.37309730194799995
ACH-000198,-0.0497316419519
ACH-000204,0.1504900738
ACH-000206,0.23185741598999998
ACH-000207,0.0142319342059
ACH-000211,0.184984684585
ACH-000215,0.11816851818600001
ACH-000221,0.0688190923718
ACH-000222,0.24858972442
ACH-000223,0.17442746464699999
