,SRPK2 (6733)
ACH-000004,-0.027934462667099997
ACH-000007,0.290366825203
ACH-000009,0.102824907356
ACH-000011,0.020914513713
ACH-000012,0.07793787003949999
ACH-000013,0.028258319221700003
ACH-000014,-0.0760060508483
ACH-000015,0.088944127625
ACH-000017,0.109882617254
ACH-000018,0.134775537591
ACH-000019,0.25975185053000005
ACH-000021,-0.0603724257857
ACH-000022,-0.157411090132
ACH-000025,0.106439796498
ACH-000028,0.157802045361
ACH-000030,0.09486871727639999
ACH-000035,-0.21596937585099998
ACH-000036,-0.17210022757399998
ACH-000037,-0.0137181444772
ACH-000039,0.22870881630800002
ACH-000040,-0.0315326152128
ACH-000041,0.469022395931
ACH-000042,0.014836278898
ACH-000045,0.09011299665030001
ACH-000047,-0.0534950039673
ACH-000052,0.0533761547895
ACH-000053,0.10931942911699999
ACH-000054,0.00326283645105
ACH-000055,-0.00401277998844
ACH-000060,-0.011004582605700001
ACH-000067,0.0233257231477
ACH-000070,0.0544854061974
ACH-000075,-0.108574384188
ACH-000078,-0.216286967777
ACH-000082,-0.164719139819
ACH-000085,0.27676202259599997
ACH-000086,0.055659903010099994
ACH-000087,0.035471495981900004
ACH-000092,0.161283172474
ACH-000095,-0.159410776711
ACH-000097,0.0808469719554
ACH-000098,0.123043801019
ACH-000099,-0.0164244017015
ACH-000108,0.017352234310500002
ACH-000113,0.036821231562800004
ACH-000115,0.11560742778
ACH-000116,-0.133651577868
ACH-000118,0.111973133226
ACH-000120,0.0263420304586
ACH-000123,-0.136146555323
ACH-000127,-0.00789113930127
ACH-000128,-0.100842729269
ACH-000132,-0.0655612410567
ACH-000133,-0.05978075551030001
ACH-000137,0.182173886754
ACH-000138,-0.022956870268599997
ACH-000142,0.243619911296
ACH-000143,0.155057252344
ACH-000146,0.098423699728
ACH-000148,0.0136332822852
ACH-000150,-0.106464970002
ACH-000152,-0.0323798524527
ACH-000153,-0.136027841484
ACH-000159,-0.11917963256400001
ACH-000160,0.0489761534227
ACH-000163,0.060155175033999995
ACH-000167,0.297908340211
ACH-000168,0.11618439927200001
ACH-000169,-0.0844836906436
ACH-000178,-0.00941452321035
ACH-000182,0.0197139164134
ACH-000183,0.0321079504197
ACH-000188,0.0526414908885
ACH-000189,0.038645112733199996
ACH-000190,0.024025137380300002
ACH-000198,-0.0411282727874
ACH-000204,-0.0181728551483
ACH-000206,0.0904553979224
ACH-000207,0.20813576596299999
ACH-000211,-0.0639722893166
ACH-000215,-0.114560367205
ACH-000221,-0.157985859438
ACH-000222,0.257901549518
ACH-000223,0.0134804675872
ACH-000226,-0.0289841470836
ACH-000227,-0.0735167967657
ACH-000228,0.07094690345030001
ACH-000231,0.0025007520155
ACH-000232,-0.08154683665080001
