,SEPP1 (6414)
ACH-000204,0.298690823755
ACH-000206,0.213731003798
ACH-000207,-0.081550362524
ACH-000211,0.120286436664
ACH-000215,-0.036383122137800004
ACH-000221,0.0396990774473
ACH-000222,-0.315873259754
ACH-000223,-0.217644689582
ACH-000226,-0.0122687407364
ACH-000227,0.10180028295700001
ACH-000228,-0.20096143375300002
ACH-000231,-0.102512945637
ACH-000232,-0.255465876095
ACH-000233,-0.07388151374589999
ACH-000234,-0.270406850849
ACH-000235,-0.174995986098
ACH-000237,-0.192195419757
ACH-000238,0.024462022990299998
ACH-000243,-0.0390242601787
ACH-000244,-0.155604466646
ACH-000246,-0.10540773124700001
ACH-000248,0.106450004672
ACH-000250,-0.18008739755699998
ACH-000251,-0.40231392627499996
ACH-000253,-0.19638631119000002
ACH-000255,-0.121896168807
ACH-000256,-0.0677900907809
ACH-000257,-0.0599037023191
ACH-000258,-0.147076104482
ACH-000259,-0.026595079275500002
ACH-000260,-0.103157827576
ACH-000261,-0.0361916320852
ACH-000262,0.129174525746
ACH-000263,-0.134614538426
ACH-000264,-0.117300638783
ACH-000265,0.0390378847514
ACH-000266,-0.0866612221134
ACH-000272,-0.054626013472199995
ACH-000273,-0.18121666640200002
ACH-000274,-0.124426811478
ACH-000277,-0.321007802602
ACH-000278,-0.0010753998796199998
ACH-000279,-0.0316343103251
ACH-000280,-0.0613981798364
ACH-000281,0.034025773782700004
ACH-000288,-0.12064332285599999
ACH-000291,-0.06353845271150001
ACH-000293,0.111753731072
ACH-000294,0.143715592512
ACH-000295,-0.20813237505600002
ACH-000296,-0.287666746962
ACH-000302,0.0167569464025
ACH-000304,-0.46700652350500005
ACH-000307,-0.046586968688599996
ACH-000308,-0.216582214951
ACH-000310,-0.214505420053
ACH-000311,-0.15570841566500002
ACH-000312,-0.07357830813710001
ACH-000315,-0.14525965251700002
ACH-000316,-0.07692183768889999
ACH-000317,-0.018711621241599998
ACH-000318,-0.181244938389
ACH-000319,-0.0314085904837
ACH-000320,0.0748794874488
ACH-000322,0.025421845825099997
ACH-000323,-0.216292705709
ACH-000324,-0.11377650975600001
ACH-000329,-0.192421990363
ACH-000330,-0.197375119065
ACH-000331,-0.112282286296
ACH-000332,-0.14197135377
ACH-000334,-0.125022847405
ACH-000335,-0.08997811088169999
ACH-000336,0.11461123101500001
ACH-000337,-0.133677199173
ACH-000339,-0.21158485792
ACH-000341,-0.473277405665
ACH-000348,-0.16777955613099998
ACH-000350,-0.12024501095699999
ACH-000352,-0.0998028576642
ACH-000356,-0.0190736790937
ACH-000361,-0.22816134133299998
ACH-000362,-0.222183347904
ACH-000363,-0.0825787224604
ACH-000364,-0.14070047877800002
ACH-000365,-0.24931411388500002
ACH-000366,-0.07848534169350001
ACH-000368,-0.188822683185
ACH-000374,0.269986767345
ACH-000375,-0.39961967514700003
ACH-000376,-0.0890694094436
ACH-000381,-0.187107551796
ACH-000383,0.000507327744749
ACH-000387,-0.16702189463
ACH-000389,-0.0754052766955
ACH-000390,-0.0812690418313
ACH-000393,-0.120878925672
ACH-000395,0.062480885330499995
ACH-000397,-0.345076117791
ACH-000401,-0.123213444373
ACH-000402,0.038980740054800005
ACH-000403,-0.212253495594
ACH-000404,0.06786112158009999
ACH-000406,-0.0338403768658
ACH-000407,0.0417821943964
ACH-000408,0.045689501400499995
ACH-000410,-0.109459197488
ACH-000411,-0.188571259776
ACH-000414,-0.303273283758
ACH-000415,-0.147890234929
ACH-000416,-0.22997049866
ACH-000420,-0.314014287765
ACH-000421,-0.051005395098099995
ACH-000424,-0.333928627017
ACH-000425,-0.160606712737
ACH-000426,-0.186684970872
ACH-000427,-0.347856653792
ACH-000433,-0.298405860648
ACH-000436,0.09027495082900001
ACH-000444,-0.20597505386700002
ACH-000445,-0.122032073765
ACH-000448,-0.28344140132199996
ACH-000450,-0.211657990546
ACH-000452,-0.0269144759098
ACH-000454,0.12125564421700001
ACH-000458,-0.187613443398
ACH-000459,-0.0961341894946
ACH-000460,-0.08378246994960001
ACH-000461,-0.012883103338600002
ACH-000463,-0.19820065234
ACH-000464,-0.11274099740999999
ACH-000466,-0.320221628513
ACH-000467,-0.0908717968489
ACH-000468,0.024390551781200004
ACH-000469,-0.0786101183386
ACH-000470,-0.508715345222
ACH-000471,-0.000641003637306
ACH-000472,-0.129785342641
ACH-000473,-0.0744951952432
ACH-000475,-0.0808423455751
ACH-000476,0.00584464809639
ACH-000477,0.034505587706400005
ACH-000480,-0.16224341069
ACH-000481,-0.181735717408
ACH-000483,-0.163219691577
ACH-000484,0.23247900460700002
ACH-000485,-0.258533775543
ACH-000486,-0.162793851095
ACH-000487,0.025787943141
ACH-000488,-0.15889179332
ACH-000490,0.0157767604387
ACH-000491,-0.119924522621
ACH-000495,-0.27068963550700004
ACH-000496,-0.030988462967599998
ACH-000499,-0.354700437125
ACH-000500,-0.013662273422999999
ACH-000502,-0.06019333398630001
ACH-000503,-0.163013088992
ACH-000505,-0.0777709103031
ACH-000507,-0.039115899906
ACH-000510,-0.041723366584699995
ACH-000511,-0.21084386346200001
ACH-000512,-0.08539737759089999
ACH-000516,-0.10524323365800001
ACH-000517,-0.103171125825
ACH-000518,-0.043824889304200004
ACH-000520,-0.122489668454
ACH-000521,-0.138217960045
ACH-000522,-0.220673376524
ACH-000524,-0.112362356859
ACH-000527,-0.17703090255800003
ACH-000528,-0.0739896546714
ACH-000537,-0.07395771189469999
ACH-000541,0.109266986457
ACH-000542,-0.162769397429
ACH-000544,-0.0354319618374
ACH-000545,0.0193192278532
ACH-000547,0.0680909213518
ACH-000548,-0.226130448805
ACH-000549,-0.0595349455753
ACH-000550,-0.137916770394
ACH-000552,-0.10328877292300001
ACH-000556,-0.058707804034699995
ACH-000557,0.06437038232509999
ACH-000570,0.0933810713384
ACH-000571,-0.19675564795000003
ACH-000573,-0.0410889654226
ACH-000576,-0.0427359098969
ACH-000580,-0.17734828126200003
ACH-000584,-0.11726836198599999
ACH-000585,-0.0839810673037
ACH-000588,-0.34004211440300003
ACH-000589,-0.173939049615
ACH-000591,-0.248157512282
ACH-000593,-0.26878116066700003
ACH-000600,0.0401319327802
ACH-000601,-0.0806949074641
ACH-000604,0.129173852699
ACH-000605,-0.010772183041299998
ACH-000606,-0.11102931468499999
ACH-000608,-0.23568114897
ACH-000614,-0.30784035164
ACH-000616,-0.0387490529312
ACH-000618,0.0955227018812
ACH-000619,-0.0836239167612
ACH-000620,-0.134952064162
ACH-000621,-0.109934822941
ACH-000622,-0.18304479432100002
ACH-000623,0.0405212515416
ACH-000624,-0.17124835989
ACH-000627,-0.129744592858
ACH-000630,-0.142843001024
ACH-000632,-0.169879953393
ACH-000633,-0.134201525648
ACH-000637,-0.354400955203
ACH-000638,-0.283026974355
ACH-000646,0.0328190527283
ACH-000647,0.0202354529715
ACH-000648,-0.05126014280590001
ACH-000649,-0.0195405354196
ACH-000651,0.0648873376877
ACH-000652,-0.05759326779019999
ACH-000653,-0.25509513241500004
ACH-000657,-0.08988941443199999
ACH-000658,-0.08355500661889999
ACH-000661,-0.0294144739322
ACH-000662,0.42076966629900003
ACH-000663,-0.185738286521
ACH-000665,-0.22579806259799998
ACH-000671,-0.240435347627
ACH-000673,-0.132045287831
ACH-000676,0.07567090256910002
ACH-000677,0.0735163639227
ACH-000681,-0.138166369614
ACH-000682,0.033059403223900004
ACH-000683,0.0035668206292
ACH-000684,-0.5012720738800001
ACH-000688,-0.10004489281199999
ACH-000693,-0.0443507182166
ACH-000694,0.0133091378789
ACH-000695,-0.329504961102
ACH-000696,-0.08200340202430001
ACH-000697,-0.26561725147799997
ACH-000699,-0.0701841149405
ACH-000701,-0.226402829646
ACH-000706,-0.06885120542619999
ACH-000711,-0.147417599308
ACH-000713,-0.277394222314
ACH-000714,-0.0899317208546
ACH-000718,-0.0674770281719
ACH-000720,0.14353345296199999
ACH-000721,0.033276896516400006
ACH-000724,-0.0782255314754
ACH-000725,-0.202536167886
ACH-000732,-0.143308141804
ACH-000734,-0.124247892238
ACH-000735,-0.105524012635
ACH-000736,-0.27146116723999997
ACH-000738,-0.159181618497
ACH-000746,0.00277145113539
ACH-000747,-0.0113150097297
ACH-000748,-0.39509026661799995
ACH-000753,0.090452803884
ACH-000756,-0.120747996745
ACH-000757,0.163436795645
ACH-000758,-0.135065112688
ACH-000760,0.146156126811
ACH-000763,-0.0915259110697
ACH-000764,-0.217475426636
ACH-000765,-0.102178267162
ACH-000766,-0.20564938091899998
ACH-000767,-0.135435938367
ACH-000768,-0.24544642616
ACH-000769,0.0430633598978
ACH-000770,-0.114369256164
ACH-000771,-0.05320402717759999
ACH-000773,-0.17392903354699998
ACH-000776,-0.223982842288
ACH-000777,-0.09594524348780001
ACH-000778,0.0173061210565
ACH-000781,-0.157312435021
ACH-000782,-0.12497041381200001
ACH-000783,-0.12241464219
ACH-000784,-0.10705801639799999
ACH-000785,-0.029193358621299997
ACH-000787,-0.166124475113
ACH-000788,-0.0905938870765
ACH-000791,-0.0702156020565
ACH-000792,-0.182706761515
ACH-000794,-0.120460549264
ACH-000796,-0.103620596843
ACH-000799,-0.21166940758400002
ACH-000800,-0.40803744892
ACH-000802,-0.13451845030999998
ACH-000804,-0.0256892247139
ACH-000805,-0.0906915106682
ACH-000809,-0.0948319168045
ACH-000810,-0.0624874383667
ACH-000811,-0.0459930302147
ACH-000817,-0.299654288537
ACH-000819,0.005960480005739999
ACH-000820,-0.0237780738241
ACH-000821,-0.044687224102999995
ACH-000822,-0.133270083112
ACH-000823,0.07585274927380001
ACH-000824,0.122676004416
ACH-000827,-0.166311216488
ACH-000829,0.04061973231030001
ACH-000831,-0.126103236667
ACH-000832,-0.297921435131
ACH-000833,0.0739983759298
ACH-000834,0.0847998026981
ACH-000835,-0.18443385267700002
ACH-000836,-0.18997033704900002
ACH-000837,0.122513180465
ACH-000838,0.0394202310364
ACH-000839,-0.21723939087299998
ACH-000840,0.0798913932508
ACH-000841,-0.0260168824038
ACH-000843,0.0792217623444
ACH-000846,0.00476863553221
ACH-000847,0.0352346045276
ACH-000848,0.041552875875800005
ACH-000849,0.024220837461099997
ACH-000851,-0.024386071400700003
ACH-000855,-0.319577199914
ACH-000856,0.086408683268
ACH-000858,0.0180177639667
ACH-000859,0.09687775677510001
ACH-000861,-0.0374195519485
ACH-000862,-0.214160405753
ACH-000865,-0.022222060676199997
ACH-000866,-0.28894972874200003
ACH-000867,-0.267822736343
ACH-000869,-0.12290749008
ACH-000872,-0.0593104323231
ACH-000873,-0.129163645613
ACH-000876,0.09386868524900001
ACH-000878,0.23284197589800001
ACH-000880,-0.210748903654
ACH-000881,-0.208374393635
ACH-000882,-0.340631936935
ACH-000884,-0.121933641744
ACH-000885,-0.259574841514
ACH-000887,-0.0387530334738
ACH-000888,-0.141915096869
ACH-000889,0.0753958177456
ACH-000890,-0.23406471919799998
ACH-000896,-0.16445150326400002
ACH-000898,-0.14310983403799998
ACH-000900,-0.244281166667
ACH-000901,-0.0836429980092
ACH-000905,-0.162082620765
ACH-000906,-0.08053664369519999
ACH-000907,-0.265341654768
ACH-000910,-0.147887627178
ACH-000911,0.0482884068114
ACH-000912,-0.166140923405
ACH-000913,-0.216811211802
ACH-000915,-0.014974063680399998
ACH-000916,0.35136351
ACH-000917,-0.152184290567
ACH-000921,-0.131286615733
ACH-000924,-0.0679927137651
ACH-000926,-0.186164059839
ACH-000928,-0.484639350565
ACH-000929,-0.457629758795
ACH-000932,-0.148314337829
ACH-000935,-0.341580787151
ACH-000936,-0.180932513243
ACH-000937,-0.144383684322
ACH-000938,0.0546889384524
ACH-000939,0.0942234627015
ACH-000941,0.0477744091565
ACH-000943,-0.178090802775
ACH-000946,-0.217103383983
ACH-000947,-0.187081565811
ACH-000948,-0.189866798359
ACH-000950,-0.33472803804900003
ACH-000953,-0.178348332324
ACH-000957,-0.329542222828
ACH-000958,-0.287645068684
ACH-000960,-0.17167357699299998
ACH-000963,0.014617792150700002
ACH-000968,-0.0022064608335700003
ACH-000969,-0.294590069421
ACH-000973,-0.141533555531
ACH-000974,-0.382772035174
ACH-000975,-0.164465695265
ACH-000976,0.0505255309227
ACH-000978,-0.244122344029
ACH-000980,-0.12709682127
ACH-000984,-0.29240898052299996
ACH-000986,-0.17084421049600002
ACH-000988,-0.0996752325855
ACH-000993,-0.22018183353100002
ACH-000994,-0.020746275490900003
ACH-000996,-0.17930981423599998
ACH-001001,-0.0965123934509
ACH-001020,0.22133665699400001
ACH-001028,-0.115998531721
ACH-001031,-0.147257254637
ACH-001038,-0.19857881744300002
ACH-001048,-0.233103116659
ACH-001050,-0.214387681737
ACH-001053,0.05236551160590001
ACH-001054,0.186889881635
ACH-001061,-0.05835338432130001
ACH-001067,-0.167006872532
ACH-001075,-0.0306518034488
ACH-001096,-0.113311116522
ACH-001128,-0.023606379705
ACH-001134,-0.0611161696326
ACH-001151,-0.0940724577941
ACH-001163,0.0677922622738
ACH-001164,0.229054527031
ACH-001173,-0.0876281249551
ACH-001183,-0.0701555496016
ACH-001184,-0.184608261154
ACH-001190,0.0217992051351
ACH-001192,-0.23009961649900001
ACH-001193,-0.0924719318723
ACH-001196,0.0122854568734
ACH-001197,-0.037388111503
ACH-001205,-0.346467407105
ACH-001211,-0.218272884185
ACH-001212,-0.257691434942
ACH-001228,0.08027709629919999
ACH-001232,-0.09026671634410001
ACH-001239,-0.286049358139
ACH-001274,-0.36520455868
ACH-001275,0.0659653796747
ACH-001277,-0.0766570896573
ACH-001278,-0.144079777774
ACH-001280,-0.419140245408
ACH-001283,-0.324446982855
ACH-001289,-0.133718881174
ACH-001295,-0.29974629412799997
ACH-001300,-0.102483816314
ACH-001301,0.0383742741669
ACH-001302,0.0427638034513
ACH-001303,0.088668154545
ACH-001306,-0.178476928768
ACH-001318,-0.12180422103800001
ACH-001322,0.25319613966800003
ACH-001328,-0.0769173889605
ACH-001332,-0.0373648187629
ACH-001333,-0.199433710741
ACH-001336,-0.038399662426100004
ACH-001340,-0.131783402817
ACH-001346,-0.00148126344005
ACH-001353,-0.162374430278
ACH-001354,-0.16010906048499998
ACH-001367,0.0807795010552
ACH-001368,-0.149836563289
ACH-001374,-0.276883118694
ACH-001375,-0.165942403681
ACH-001377,-0.299784378076
ACH-001380,-0.142487885156
ACH-001391,-0.12473522425799999
ACH-001407,-0.118889195825
ACH-001408,-0.04318709814590001
ACH-001413,-0.0348026993211
ACH-001430,-0.304117971486
ACH-001431,-0.116158488419
ACH-001450,-0.033315866795799995
ACH-001496,-0.11621115750600002
ACH-001500,0.021835710743200003
ACH-001521,-0.00209554134941
ACH-001523,0.0897672663997
ACH-001532,-0.0565997604414
ACH-001536,-0.262150315378
ACH-001550,-0.109229265035
ACH-001552,-0.234032082034
ACH-001554,-0.29743979414
ACH-001645,-0.468262618218
ACH-001654,-0.0822915812395
ACH-001715,-0.308329580565
ACH-001735,-0.178276983413
ACH-001736,-0.306537420728
ACH-001737,0.17087286346299999
ACH-001740,-0.0395533612752
ACH-001745,0.107895486384
ACH-001750,-0.237644107107
ACH-001765,-0.06513606330959999
ACH-001956,-0.177623288526
ACH-001957,-0.0675503507919
