,GDA (9615)
ACH-000004,-0.100516581157
ACH-000007,0.0593570406999
ACH-000009,-0.20083853101799998
ACH-000011,0.0719177328882
ACH-000012,-0.0942323474911
ACH-000013,-0.0935677321059
ACH-000014,0.0837614562104
ACH-000015,-0.09370742150010002
ACH-000017,0.0498368382846
ACH-000018,-0.223224367328
ACH-000019,0.006690713083649999
ACH-000021,-0.169729644755
ACH-000022,-0.032466402154
ACH-000025,0.0591663283944
ACH-000028,0.036125695723699995
ACH-000030,0.036600769648099996
ACH-000035,-0.17471600411200003
ACH-000036,0.0769231622751
ACH-000037,0.133914338751
ACH-000039,0.201430097384
ACH-000040,-0.1015368551
ACH-000041,-0.15318829082399998
ACH-000042,-0.0316143250327
ACH-000045,-0.021427683907599998
ACH-000047,-0.043854953947
ACH-000052,-0.06602176774690001
ACH-000053,0.0763221266218
ACH-000054,0.113741786313
ACH-000055,-0.09283583302380001
ACH-000060,0.103341435816
ACH-000067,0.0329559936741
ACH-000070,0.270677729395
ACH-000075,0.0640370035365
ACH-000078,0.147303303851
ACH-000082,0.146203207261
ACH-000085,0.102600891721
ACH-000086,0.000582023241194
ACH-000087,0.108662692509
ACH-000092,0.0676417851374
ACH-000095,0.07667780950349999
ACH-000097,-0.12130291091399999
ACH-000098,0.0368500640576
ACH-000099,0.0695322821835
ACH-000108,0.05885441938969999
ACH-000113,-0.0822917720521
ACH-000115,0.006715668739060001
ACH-000116,-0.0818251279138
ACH-000118,-0.108694383443
ACH-000120,-0.0148543234008
ACH-000123,-0.0390640583576
ACH-000127,-0.0540729787768
ACH-000128,-0.138239915064
ACH-000132,0.0691269140174
ACH-000133,0.14265733695900001
ACH-000137,0.382198328225
ACH-000138,0.05557638255340001
ACH-000142,-0.121415198573
ACH-000143,-0.0439846740687
ACH-000146,-0.012348254412499999
ACH-000148,-0.0270492192208
ACH-000150,0.087897283979
ACH-000152,0.175983015234
ACH-000153,0.188084751691
ACH-000159,0.104373525077
ACH-000160,-0.047255436812699995
ACH-000163,-0.117271004014
ACH-000167,0.286869812986
ACH-000168,-0.0832973871646
ACH-000169,0.009206552750249999
ACH-000178,-0.061518178383099996
ACH-000182,0.08507301985570001
ACH-000183,-0.0127937817291
ACH-000188,-0.100313554114
ACH-000189,-0.025495986483700002
ACH-000190,-0.27345773379099997
ACH-000198,-0.018653513141
ACH-000204,-0.018156563088599996
ACH-000206,-0.0879860464993
ACH-000207,0.181322658228
ACH-000211,0.10693151631799999
ACH-000215,0.0297467484767
ACH-000221,-0.0197108341724
ACH-000222,0.08568433608079999
ACH-000223,0.0852375070835
ACH-000226,-0.03654743996030001
ACH-000227,-0.09401064964919999
ACH-000228,0.11199612115999999
ACH-000231,-0.024722437562599998
ACH-000232,0.00472491693903
ACH-000233,-0.043383565051999994
ACH-000234,0.224267332337
ACH-000235,-0.0274042297413
ACH-000237,0.0420590909796
ACH-000238,-0.0285907787838
ACH-000243,0.039302128895900006
ACH-000244,0.0456066590775
ACH-000246,0.0408726489695
ACH-000248,0.25327807692
ACH-000250,-0.09026357856450001
ACH-000251,-0.11237729411399999
ACH-000253,0.07873099219860001
ACH-000255,-0.158106233424
ACH-000256,0.198108136499
ACH-000257,-0.0915647885451
ACH-000258,-0.041863805878599995
ACH-000259,-0.0552698573257
ACH-000260,0.0666065277622
ACH-000261,0.0188884902813
ACH-000262,-0.0145008912537
ACH-000263,0.237597558629
ACH-000264,-0.0247393118253
ACH-000265,-0.0659750044636
ACH-000266,0.022580145543499998
ACH-000272,-0.0324598970236
ACH-000273,0.0471030323822
ACH-000274,0.0559005657813
ACH-000277,-0.21903288670899998
ACH-000278,-0.0102084247425
ACH-000279,0.04268474528919999
ACH-000280,0.0321049009106
ACH-000281,-0.00636680774501
ACH-000288,-0.122569761276
ACH-000291,-0.17594265706099999
ACH-000293,0.011193027220299998
ACH-000294,-0.009983617315120001
ACH-000295,0.0255146648857
ACH-000296,-0.120333540076
ACH-000302,0.0285523906353
ACH-000304,0.24160823843899998
ACH-000307,0.0131842058629
ACH-000308,-0.112241291733
ACH-000310,-0.031175345063
ACH-000311,-0.011049873972499999
ACH-000312,0.112592178817
ACH-000315,-0.0455570034993
ACH-000316,0.051517163738
ACH-000317,0.11104257486300001
ACH-000318,-0.0870447067333
ACH-000319,0.126378264834
ACH-000320,-0.308671647401
ACH-000322,-8.80815600453e-05
ACH-000323,-0.0706917082015
ACH-000324,0.071700910548
ACH-000329,-0.0500577383029
ACH-000330,-0.116963697994
ACH-000331,0.0100548239929
ACH-000332,0.0235704686267
ACH-000334,-0.014563068422199999
ACH-000335,0.18007260652600002
ACH-000336,0.26008239829700003
ACH-000337,-0.0840865697847
ACH-000339,-0.20441339806400002
ACH-000341,-0.06651647943559999
ACH-000348,0.00411644753925
ACH-000350,-0.0620549397009
ACH-000352,0.0153648489855
ACH-000356,-0.23363935141199998
ACH-000361,-0.0470843413489
ACH-000362,-0.0204233756383
ACH-000363,0.0648358136451
ACH-000364,0.044923859747
ACH-000365,0.138240145151
ACH-000366,0.158113169059
ACH-000368,-0.016382603487100002
ACH-000374,0.0797366171347
ACH-000375,-0.177519066639
ACH-000376,0.00912937711202
ACH-000381,-0.227463019687
ACH-000383,-0.0508106665447
ACH-000387,0.132751642273
ACH-000389,-0.164206885892
ACH-000390,-0.131904399842
ACH-000393,0.0575546314461
ACH-000395,-0.16243716560799998
ACH-000397,-0.011654808053299999
ACH-000401,-0.142228317961
ACH-000402,-0.247500222701
ACH-000403,0.151986230734
ACH-000404,-0.185600458244
ACH-000406,0.026526625673700004
ACH-000407,-0.0992847927507
ACH-000408,0.129412569601
ACH-000410,-0.11760639069
ACH-000411,-0.160952456619
ACH-000414,-0.0278462270637
ACH-000415,0.0296456901449
ACH-000416,-0.152106997994
ACH-000420,-0.04739403185549999
ACH-000421,-0.0427114588552
ACH-000424,-0.00774355729101
ACH-000425,0.0400855349023
ACH-000426,0.18408798342
ACH-000427,-0.19400661829100002
ACH-000433,0.0030482567066199995
ACH-000436,0.172498147408
ACH-000444,-0.10979837175400001
ACH-000445,0.09367045384889999
ACH-000448,-0.206868942045
ACH-000450,0.15361953742599999
ACH-000452,0.0137070438805
ACH-000454,0.133158971385
ACH-000458,-0.135182768882
ACH-000459,-0.098087401954
ACH-000460,0.00139685241557
ACH-000461,0.0385318175954
ACH-000463,0.09268639953169999
ACH-000464,0.0165735261757
ACH-000466,0.0490387816085
ACH-000467,-0.243937105396
ACH-000468,0.122175715253
ACH-000469,-0.09476525968520001
ACH-000470,-0.0166174933118
ACH-000471,0.127425823435
ACH-000472,-0.0348421008784
ACH-000473,-0.0474348037136
ACH-000475,-0.0396004606284
ACH-000476,0.328088271989
ACH-000477,0.084439608747
ACH-000480,0.0178150928238
ACH-000481,-0.17785604381200001
ACH-000483,-0.0187326685511
ACH-000484,-0.11250109118599999
ACH-000485,0.13242704152999998
ACH-000486,0.045840044693300004
ACH-000487,0.00502703334699
ACH-000488,-0.095790130691
ACH-000490,-0.030935142726199998
ACH-000491,0.04439680630469999
ACH-000495,0.0497243491034
ACH-000496,-0.19592235549000003
ACH-000499,-0.0360566101907
ACH-000500,0.36914576290600004
ACH-000502,-0.08549011191400001
ACH-000503,-0.0173421154906
ACH-000505,-0.0641046794483
ACH-000507,-0.01891401665
ACH-000510,-0.00040565766422199996
ACH-000511,-0.00802556046884
ACH-000512,-0.128268337252
ACH-000516,0.005563521623020001
ACH-000517,0.106503222137
ACH-000518,0.05093979472559999
ACH-000520,0.138018037773
ACH-000521,-0.137772403894
ACH-000522,-0.041807399919599995
ACH-000524,0.050931283164599994
ACH-000527,-0.0226972913818
ACH-000528,-0.0421391469644
ACH-000537,0.0771550983182
ACH-000541,0.347364735734
ACH-000542,-0.022352334525200003
ACH-000544,-0.0346900949284
ACH-000545,0.0801034537763
ACH-000547,-0.292831552944
ACH-000548,-0.013158164968999998
ACH-000549,0.057854390699500005
ACH-000550,0.23416969948000002
ACH-000552,-0.00530192850642
ACH-000556,-0.10715280310799999
ACH-000557,0.0257770882558
ACH-000570,0.26169574885
ACH-000571,0.0569393256034
ACH-000573,-0.0852623957906
ACH-000576,-0.035004600018300004
ACH-000580,0.19974062477899998
ACH-000584,-0.148811708179
ACH-000585,0.0213263368615
ACH-000588,-0.0943460845022
ACH-000589,-0.0332198558006
ACH-000591,-0.10253345419399999
ACH-000593,-0.011100288068200001
ACH-000600,-0.0554584193198
ACH-000601,-0.033588145156
ACH-000604,-0.154642215035
ACH-000605,0.100407125657
ACH-000606,-0.0414334057351
ACH-000608,-0.0173445182208
ACH-000614,-0.109651151605
ACH-000616,0.180040426304
ACH-000618,0.13952195237099999
ACH-000619,-0.170371141847
ACH-000620,-0.026367727001
ACH-000621,0.138478058578
ACH-000622,-0.0986543524
ACH-000623,0.0138563938131
ACH-000624,-0.0356910307891
ACH-000627,-0.049814646486300004
ACH-000630,-0.06892741897589999
ACH-000632,0.14589979033
ACH-000633,0.0250407679223
ACH-000637,0.127893737511
ACH-000638,0.11531684032
ACH-000646,-0.261739437412
ACH-000647,0.0188028247159
ACH-000648,0.229465793067
ACH-000649,0.103630568746
ACH-000651,0.0118526612915
ACH-000652,0.11528541256899999
ACH-000653,0.18547840165100002
ACH-000657,0.076970549321
ACH-000658,0.0538323268616
ACH-000661,-0.0264777943231
ACH-000662,-0.288030635505
ACH-000663,-0.11660333942
ACH-000665,-0.131754845054
ACH-000671,-0.126590186863
ACH-000673,0.0746608489824
ACH-000676,-0.0630198260497
ACH-000677,0.061232913419199994
ACH-000681,0.120170297537
ACH-000682,-0.059102119483900005
ACH-000683,-0.0756151616042
ACH-000684,-0.0418024134747
ACH-000688,0.180258165538
ACH-000693,-0.060002824716499994
ACH-000694,-0.0188697095573
ACH-000695,0.235995929672
ACH-000696,0.010489945697899999
ACH-000697,0.131258639001
ACH-000699,-0.0669624028188
ACH-000701,0.127918660471
ACH-000706,0.157105070154
ACH-000711,0.0225227324145
ACH-000713,0.07230350366939998
ACH-000714,-0.0435729060464
ACH-000718,-0.19069589826900002
ACH-000720,0.0753390537187
ACH-000721,-0.10588949808800001
ACH-000724,0.0783877731789
ACH-000725,0.0129453705889
ACH-000732,-0.0074441701945899994
ACH-000734,-0.0303122734563
ACH-000735,0.0590358663831
ACH-000736,0.0773844288062
ACH-000738,-0.170734233607
ACH-000746,-0.145212873971
ACH-000747,-0.058903742429099994
ACH-000748,-0.010769562822399999
ACH-000753,0.0463221587711
ACH-000756,-0.0478770937555
ACH-000757,-0.111920488856
ACH-000758,-0.0520572189195
ACH-000760,0.0488909759342
ACH-000763,-0.011794627697100001
ACH-000764,-0.30504596489700003
ACH-000765,0.22887805569000003
ACH-000766,0.129159975359
ACH-000767,-0.047579904693
ACH-000768,-0.09869386066460001
ACH-000769,-0.0382979264909
ACH-000770,0.0629699698471
ACH-000771,-0.0479248947389
ACH-000773,-0.037386937439099995
ACH-000776,-0.24180822266899998
ACH-000777,0.1223465824
ACH-000778,-0.119260263871
ACH-000781,0.06409083953290001
ACH-000782,0.125936014006
ACH-000783,-0.0354668065986
ACH-000784,0.0939732603104
ACH-000785,-0.0977405593817
ACH-000787,-0.059070346780699994
ACH-000788,0.0092259266396
ACH-000791,-0.049259201092800006
ACH-000792,0.00569094138433
ACH-000794,0.0290400936642
ACH-000796,0.04318683464919999
ACH-000799,0.0549440114659
ACH-000800,-0.00500904824882
ACH-000802,0.09107721371639999
ACH-000804,0.0173846262869
ACH-000805,0.016432839953900002
ACH-000809,-0.0372346392514
ACH-000810,0.184861326263
ACH-000811,-0.09008919357060001
ACH-000817,-0.092582119036
ACH-000819,-0.0339918347483
ACH-000820,0.012584112693
ACH-000821,-0.0617060757236
ACH-000822,-0.121724039812
ACH-000823,0.141253257656
ACH-000824,-0.0627393871805
ACH-000827,-0.0882185034169
ACH-000829,-0.141876542798
ACH-000831,-0.163668660103
ACH-000832,-0.07687850207569999
ACH-000833,-0.124365555255
ACH-000834,-0.07223340873510001
ACH-000835,0.0223535866162
ACH-000836,0.030691467113900004
ACH-000837,-0.171795499731
ACH-000838,-0.0383198901397
ACH-000839,0.168995280676
ACH-000840,-0.0510459658722
ACH-000841,-0.131487944972
ACH-000843,0.0478377911272
ACH-000846,0.0429018547822
ACH-000847,0.047579441316
ACH-000848,0.205929430352
ACH-000849,-0.0425114769431
ACH-000851,0.100508864014
ACH-000855,0.04349945895309999
ACH-000856,0.044690215789199995
ACH-000858,-0.213484646154
ACH-000859,-0.185283369047
ACH-000861,-0.0104336129729
ACH-000862,-0.130535135847
ACH-000865,0.126002512786
ACH-000866,-0.0169100041767
ACH-000867,0.0251176480325
ACH-000869,-0.0514234345751
ACH-000872,-0.08814166172139999
ACH-000873,-0.18367829869000002
ACH-000876,0.015178273706399998
ACH-000878,0.49246253942400003
ACH-000880,-0.0927271529428
ACH-000881,-0.012909518846
ACH-000882,0.0185242245569
ACH-000884,0.0672026573105
ACH-000885,-0.0131997727765
ACH-000887,-0.08132824340860001
ACH-000888,0.037941878674499996
ACH-000889,0.108635677905
ACH-000890,0.0637992124094
ACH-000896,0.0104186867609
ACH-000898,-0.041746204428800004
ACH-000900,-0.134352587478
ACH-000901,-0.0927399871744
ACH-000905,0.04236990164530001
ACH-000906,-0.014672150117500001
ACH-000907,-0.250977567454
ACH-000910,-0.08387175865589999
ACH-000911,0.0338289426737
ACH-000912,-0.0176344389731
ACH-000913,-0.210085211406
ACH-000915,0.050278989905
ACH-000916,-0.11166260859000002
ACH-000917,-0.0554216055669
ACH-000921,0.0028902759992
ACH-000924,-0.014790470391799999
ACH-000926,-0.0425427950717
ACH-000928,0.0552405686685
ACH-000929,-0.054460062069199996
ACH-000932,0.127849134807
ACH-000935,-0.0918028021424
ACH-000936,0.125500296573
ACH-000937,-0.024541629879400003
ACH-000938,0.11880464593800001
ACH-000939,-0.039496732640999996
ACH-000941,0.028683227672000003
ACH-000943,0.0397881358663
