,EHMT1 (79813)
ACH-000168,-0.353784649112
ACH-000169,-0.20592890344999998
ACH-000178,-0.522416886166
ACH-000182,-0.49271029530199995
ACH-000183,-0.197964751749
ACH-000188,-0.315214917935
ACH-000189,-0.554723634322
ACH-000190,0.0292702270157
ACH-000198,-0.38436827910099997
ACH-000204,0.0017818736809500002
ACH-000206,-0.144673128615
ACH-000207,-0.18798712334800002
ACH-000211,-0.212387473611
ACH-000215,-0.170285042898
ACH-000221,0.0861933206711
ACH-000222,-0.103823414978
ACH-000223,-0.235331108097
ACH-000226,-0.16682814088099998
ACH-000227,-0.333546261507
ACH-000228,0.132345876192
ACH-000231,-0.23346280227699998
ACH-000232,-0.21038661978700002
ACH-000233,-0.356292135756
ACH-000234,-0.23451494329999997
ACH-000235,-0.35596120954899996
ACH-000237,-0.26714011336
ACH-000238,-0.36949169986900005
ACH-000243,-0.18482617890500003
ACH-000244,-0.321367739955
ACH-000246,0.0419032144775
ACH-000248,-0.0983301245528
ACH-000250,-0.336992648896
ACH-000251,-0.156245517712
ACH-000253,-0.113942221316
ACH-000255,-0.447565563082
ACH-000256,-0.239180945905
ACH-000257,-0.35958979951700004
ACH-000258,0.110928800496
ACH-000259,-0.30526928175
ACH-000260,-0.461122046149
ACH-000261,-0.209548280049
ACH-000262,-0.09966051182160002
ACH-000263,-0.206285345013
ACH-000264,-0.255892202914
ACH-000265,-0.226429873651
ACH-000266,-0.225693080224
ACH-000272,-0.0595626013478
ACH-000273,-0.457650804543
ACH-000274,-0.25171091694200004
ACH-000277,-0.315390878886
ACH-000278,-0.420368886911
ACH-000279,-0.25075660572700004
ACH-000280,-0.271996545416
ACH-000281,-0.48383935157700003
ACH-000288,0.0269738884225
ACH-000291,-0.375843649138
ACH-000293,-0.091573454828
ACH-000294,-0.0540133246791
ACH-000295,0.0765898507855
ACH-000296,0.0876045516935
ACH-000302,0.0181363389397
ACH-000304,-0.7098829845929999
ACH-000307,-0.36588475673500004
ACH-000308,-0.26928733828400003
ACH-000310,-0.070870992199
ACH-000311,0.046848046053800003
ACH-000312,-0.310712840331
ACH-000315,-0.253268949162
ACH-000316,-0.247698019479
ACH-000317,-0.189727842084
ACH-000318,-0.114061017771
ACH-000319,-0.053846976372800004
ACH-000320,-0.153273127886
ACH-000322,-0.159466973433
ACH-000323,-0.14790110154799999
ACH-000324,-0.290535344375
ACH-000329,-0.472454332334
ACH-000330,-0.108039946939
ACH-000331,-0.10182939693
ACH-000332,-0.20575704503199999
ACH-000334,-0.199344630731
ACH-000335,-0.273759069021
ACH-000336,-0.30571661232700004
ACH-000337,-0.432110643866
ACH-000339,-0.122530293249
ACH-000341,-0.33160150426199997
ACH-000348,-0.23815101636799998
ACH-000350,-0.323597320151
ACH-000352,-0.498476253619
ACH-000356,0.0205841767355
ACH-000361,-0.23004287582600003
ACH-000362,-0.31367718436500003
ACH-000363,-0.137248544193
ACH-000364,-0.142767158633
ACH-000365,-0.24286364684999998
ACH-000366,-0.28545893234
ACH-000368,0.16936054806499998
ACH-000374,-0.213757658678
ACH-000375,-0.44317943138099997
ACH-000376,-0.5074365825770001
ACH-000381,-0.033166317494900004
ACH-000383,-0.396922239504
ACH-000387,-0.0215445167865
ACH-000389,-0.551628689573
ACH-000390,-0.245459180508
ACH-000393,-0.152870356037
ACH-000395,-0.334649109205
ACH-000397,-0.24284683472600002
ACH-000401,0.00182798160557
ACH-000402,0.05261750954490001
ACH-000403,-0.354465402513
ACH-000404,-0.546708971664
ACH-000406,-0.0791415751986
ACH-000407,-0.227443430247
ACH-000408,0.0621814232364
ACH-000410,-0.29452469072
ACH-000411,-0.13246943273700001
ACH-000414,-0.37614648799500006
ACH-000415,0.0179824325319
ACH-000416,-0.136847944003
ACH-000420,-0.175641456317
ACH-000421,-0.0258806002704
ACH-000424,-0.190833068479
ACH-000425,-0.385801222757
ACH-000426,-0.09536886669469999
ACH-000427,-0.2959864516
ACH-000433,-0.37677085022100004
ACH-000436,-0.231588221171
ACH-000444,-0.292104370391
ACH-000445,-0.299935367346
ACH-000448,-0.34202724327100004
ACH-000450,-0.506631273995
ACH-000452,-0.06676433816869999
ACH-000454,-0.048571378083100004
ACH-000458,-0.385251434246
ACH-000459,-0.22025339345800002
ACH-000460,-0.287711448282
ACH-000461,-0.16151957132300002
ACH-000463,-0.254305501636
ACH-000464,-0.146980121563
ACH-000466,0.189684659547
ACH-000467,-0.18243918944
ACH-000468,-0.0700477098682
ACH-000469,-0.0863103940357
ACH-000470,-0.213093233217
ACH-000471,-0.274230696471
ACH-000472,-0.19895581687199998
ACH-000473,-0.348389147593
ACH-000475,-0.364339536316
ACH-000476,-0.0307028213092
ACH-000477,-0.479111384583
ACH-000480,-0.22512131988200001
ACH-000481,-0.0979962313796
ACH-000483,-0.36900600214699997
ACH-000484,-0.0521537990488
ACH-000485,-0.543255542606
ACH-000486,-0.112464652914
ACH-000487,-0.23606079899799998
ACH-000488,-0.353034649781
ACH-000490,-0.293914875171
ACH-000491,-0.18079948172899998
ACH-000495,-0.336775086378
ACH-000496,-0.22958996752500002
ACH-000499,-0.444607293016
ACH-000500,-0.551668622657
ACH-000502,-0.249868398837
ACH-000503,-0.505993833849
ACH-000505,-0.459562425224
ACH-000507,0.013094553211100002
ACH-000510,-0.0324806989162
ACH-000511,-0.36220571340700003
ACH-000512,-0.0188436657986
ACH-000516,-0.15522043251700002
ACH-000517,-0.366199482678
ACH-000518,-0.028455916108699998
ACH-000520,-0.09577594093530001
ACH-000521,-0.23956796600299998
ACH-000522,-0.26787485366999997
ACH-000524,-0.19071454168299998
ACH-000527,-0.326756295515
ACH-000528,-0.20589401753199998
ACH-000537,-0.155850590424
ACH-000541,-0.06980965400330001
ACH-000542,-0.259501053769
ACH-000544,-0.5403369981130001
ACH-000545,-0.142781083384
ACH-000547,0.00721965704185
ACH-000548,-0.24948989610800001
ACH-000549,-0.12433437856799999
ACH-000550,-0.287633813367
ACH-000552,-0.355218882858
ACH-000556,0.00446455563021
ACH-000557,-0.35003908969400005
ACH-000570,-0.059932114787
ACH-000571,-0.17472434117199998
ACH-000573,-0.256373146469
ACH-000576,-0.5046112193
ACH-000580,-0.35196549913
ACH-000584,-0.0790452783449
ACH-000585,-0.531557487032
ACH-000588,-0.175070620669
ACH-000589,-0.236177391386
ACH-000591,0.165565110399
ACH-000593,-0.07269322083160001
ACH-000600,-0.172473253616
ACH-000601,-0.222185567757
ACH-000604,-0.53252061651
ACH-000605,0.1358065326
ACH-000606,-0.148332057037
ACH-000608,-0.29325328544199997
ACH-000614,-0.6428484359910001
ACH-000616,-0.250138143759
ACH-000618,-0.384084043911
ACH-000619,-0.682598630361
ACH-000620,-0.45859102361599996
ACH-000621,-0.48274373549800004
ACH-000622,-0.614578610995
ACH-000623,-0.173703613068
ACH-000624,-0.130168924594
ACH-000627,-0.17475591832899998
ACH-000630,0.303869683395
ACH-000632,-0.351228237856
ACH-000633,-0.24787172973299998
ACH-000637,-0.46988841029
ACH-000638,0.05225372443680001
ACH-000646,-0.19698698726799999
ACH-000647,-0.2605932425
ACH-000648,-0.17429662150400002
ACH-000649,-0.367373813173
ACH-000651,-0.22387101481600002
ACH-000652,-0.676307164086
ACH-000653,-0.195891020124
ACH-000657,-0.209145030933
ACH-000658,-0.36024395620399996
ACH-000661,-0.331063421192
ACH-000662,-0.21971725274700002
ACH-000663,-0.563715062415
ACH-000665,-0.523408468074
ACH-000671,-0.307928874686
ACH-000673,-0.243998876358
ACH-000676,-0.259220839971
ACH-000677,-0.475143937355
ACH-000681,0.037653392872
ACH-000682,-0.221450365766
ACH-000683,-0.338505807459
ACH-000684,-0.401948128139
ACH-000688,-0.0446596660464
ACH-000693,-0.07865303729050001
ACH-000694,-0.31393136686900003
ACH-000695,-0.071875977347
ACH-000696,-0.22691646884199998
ACH-000697,-0.447277977267
ACH-000699,-0.146535663183
ACH-000701,-0.124142352479
ACH-000706,-0.27322814919
ACH-000711,0.031430064698400005
ACH-000713,-0.202010229892
ACH-000714,-0.146225225733
ACH-000718,-0.275760604334
ACH-000720,-0.209614641136
ACH-000721,-0.231119632742
ACH-000724,-0.148305313435
ACH-000725,0.010975622373200001
ACH-000732,-0.284497131947
ACH-000734,-0.292277199206
ACH-000735,-0.145499004116
ACH-000736,-0.0521574403359
ACH-000738,-0.257377483174
ACH-000746,-0.133212393981
ACH-000747,0.161280701799
ACH-000748,-0.399215415606
ACH-000753,-0.18707443662999998
ACH-000756,-0.17106285089200002
ACH-000757,-0.16407292136399998
ACH-000758,-0.23103816441799999
ACH-000760,-0.22071143203899998
ACH-000763,-0.354635853416
ACH-000764,0.0700827818259
ACH-000765,-0.363670778573
ACH-000766,0.012809792065700001
ACH-000767,-0.10159315797700001
ACH-000768,-0.128463710975
ACH-000769,-0.251779696111
ACH-000770,-0.213815851787
ACH-000771,-0.19344329959399997
ACH-000773,-0.563161194335
ACH-000776,0.022565764245199998
ACH-000777,-0.294400069388
ACH-000778,-0.198913422496
ACH-000781,-0.12580691418
ACH-000782,-0.482300497581
ACH-000783,-0.429917269349
ACH-000784,-0.28039977153
ACH-000785,-0.187092680102
ACH-000787,-0.22959366288400002
ACH-000788,-0.0910875008468
ACH-000791,-0.229050461721
ACH-000792,-0.00352581344993
ACH-000794,-0.245986246772
ACH-000796,-0.186405294054
ACH-000799,-0.219060995452
ACH-000800,-0.35057889901100003
ACH-000802,-0.178964299778
ACH-000804,-0.279471074006
ACH-000805,-0.73213979277
ACH-000809,-0.17858175331700002
ACH-000810,-0.237734268846
ACH-000811,-0.141844960567
ACH-000817,-0.37704698444300005
ACH-000819,-0.144435177638
ACH-000820,-0.29980022835700004
ACH-000821,-0.293405507912
ACH-000822,-0.247348363618
ACH-000823,-0.23204480917599998
ACH-000824,-0.22568801091200003
ACH-000827,-0.299740277188
ACH-000829,-0.0606067776253
ACH-000831,-0.30825509001400003
ACH-000832,-0.132463372475
ACH-000833,-0.26129582777399996
ACH-000834,-0.468258469156
ACH-000835,-0.0834731286784
ACH-000836,-0.100066964193
ACH-000837,-0.580224972555
ACH-000838,-0.11175645574000001
ACH-000839,-0.28819035014100003
ACH-000840,-0.304394776365
ACH-000841,0.0946817674367
ACH-000843,-0.244734598609
ACH-000846,-0.0074529870308200005
ACH-000847,-0.24179414747400002
ACH-000848,-0.187562275008
ACH-000849,-0.154151316561
ACH-000851,0.07908024586239999
ACH-000855,-0.213723040113
ACH-000856,-0.27670440732900003
ACH-000858,-0.132148903939
ACH-000859,0.026739576058999997
ACH-000861,-0.07008468704950001
ACH-000862,-0.266696646763
ACH-000865,-0.314734550309
ACH-000866,-0.147180392953
ACH-000867,-0.0862854773415
ACH-000869,0.031207422150500003
ACH-000872,-0.0419683436445
ACH-000873,-0.337427428227
ACH-000876,-0.138952148966
ACH-000878,-0.0965820968208
ACH-000880,-0.10280005385299999
ACH-000881,-0.340776776003
ACH-000882,-0.45048998586499994
ACH-000884,-0.09597002378200001
ACH-000885,-0.0921473273844
ACH-000887,-0.199589955559
ACH-000888,-0.359116597755
ACH-000889,-0.031178748146000003
ACH-000890,-0.0028260942955200003
ACH-000896,0.0016402669955399999
ACH-000898,-0.11759248279300001
ACH-000900,-0.147197081476
ACH-000901,-0.22595297977200002
ACH-000905,-0.0317612799575
ACH-000906,-0.325418178843
ACH-000907,-0.41199156479599996
ACH-000910,-0.318904135642
ACH-000911,-0.23731501126999996
ACH-000912,-0.055681047352300006
ACH-000913,-0.565467580894
ACH-000915,-0.192984013175
ACH-000916,0.000381647655396
ACH-000917,-0.34750956965700003
ACH-000921,-0.350303912281
ACH-000924,-0.09914570030989998
ACH-000926,-0.324024189818
ACH-000928,-0.604180107016
ACH-000929,-0.590441093171
ACH-000932,-0.383235789058
ACH-000935,-0.592991746283
ACH-000936,-0.20877938840399998
ACH-000937,-0.262633495486
ACH-000938,-0.40453889287
ACH-000939,0.270628196561
ACH-000941,-0.0338938637514
ACH-000943,-0.0941336930115
ACH-000946,-0.0170818686708
ACH-000947,-0.12372663624500001
ACH-000948,-0.06370059302209999
ACH-000950,-0.162135392038
ACH-000953,-0.016486805989700003
ACH-000957,-0.0454547557176
ACH-000958,-0.139853775789
ACH-000960,-0.272440276424
ACH-000963,-0.330708887799
ACH-000968,-0.451063030158
ACH-000969,-0.19885894000100002
ACH-000973,-0.0578908227736
ACH-000974,-0.143115437443
ACH-000975,-0.145510125601
ACH-000976,-0.338100178767
ACH-000978,0.62866653621
ACH-000980,-0.236042732728
ACH-000984,-0.196876072258
ACH-000986,-0.411443232371
ACH-000988,0.17415649941
ACH-000993,-0.255679284888
ACH-000994,-0.211369821811
ACH-000996,-0.21615942470199997
ACH-001001,0.044487958703699995
ACH-001020,-0.1074983424
ACH-001028,-0.33927097114699994
ACH-001031,-0.360979135951
ACH-001038,-0.0694515751845
ACH-001048,-0.0171547274162
ACH-001050,-0.42818959662
ACH-001053,-0.143143044581
ACH-001054,-0.12579391516799998
ACH-001061,-0.138301426438
ACH-001067,-0.593919506831
ACH-001075,-0.259987453226
ACH-001096,-0.551109990699
ACH-001128,0.453823713878
ACH-001134,-0.025747427045400003
ACH-001151,-0.0928100462957
ACH-001163,-0.0273128936248
ACH-001164,-0.28768653138
ACH-001173,-0.117984866875
ACH-001183,-0.324554951557
ACH-001184,-0.272131039801
ACH-001190,-0.27182079941
ACH-001192,-0.53860060173
ACH-001193,-0.147401442785
ACH-001196,-0.07775163568230001
ACH-001197,-0.213887595205
ACH-001205,-0.506259354908
ACH-001211,-0.34331440490099996
ACH-001212,-0.272712239581
ACH-001228,-0.134735450482
ACH-001232,-0.117998354308
ACH-001239,-0.620670535893
ACH-001274,-0.44737380431
ACH-001275,-0.331943841648
ACH-001277,0.0015634447954999998
ACH-001278,-0.569552885095
ACH-001280,-0.24834050473000002
ACH-001283,-0.0565117980664
ACH-001289,-0.447841234406
ACH-001295,-0.0879121954669
ACH-001300,-0.0477016751269
ACH-001301,-0.466641035672
ACH-001302,-0.0446963191824
ACH-001303,-0.227374552816
ACH-001306,-0.19458727954500002
ACH-001318,-0.46285157453599995
ACH-001322,-0.292589955807
ACH-001328,-0.358244442685
ACH-001332,-0.40093955135799997
ACH-001333,-0.155699338216
ACH-001336,-0.34402456858900005
ACH-001340,-0.160456560756
ACH-001346,-0.300127061824
ACH-001353,-0.23498168311700002
ACH-001354,-0.0101504915305
ACH-001367,-0.149240122483
ACH-001368,-0.126957583354
ACH-001374,-0.46754421352
ACH-001375,0.04713185603969999
ACH-001377,-0.12001314622999999
ACH-001380,-0.172988864633
ACH-001391,-0.29748055142200003
ACH-001407,-0.34050978270800003
ACH-001408,-0.35488355010300004
ACH-001413,-0.18171002409499998
ACH-001430,-0.20308789198899999
ACH-001431,-0.33943870447700003
ACH-001450,-0.262813164035
ACH-001496,-0.10564632772
ACH-001500,-0.19817226304699997
ACH-001521,-0.9645927193899999
ACH-001523,-0.305093566913
ACH-001532,-0.270927331303
ACH-001536,-0.237173264143
ACH-001550,0.00631977702595
ACH-001552,-0.194496661751
ACH-001554,-0.1844100284
ACH-001645,-0.329995574298
ACH-001654,-0.339874655298
ACH-001715,-0.18195877315099998
ACH-001735,-0.350175099006
ACH-001736,-0.287153341248
ACH-001737,-0.343709189481
ACH-001740,-0.164103506513
ACH-001745,-0.46195698123
ACH-001750,-0.07951685422789999
ACH-001765,-0.44148501004699997
ACH-001956,-0.36069050393700003
ACH-001957,-0.340470479919
