,BAALC (79870)
ACH-000004,0.048433858879899996
ACH-000007,0.0575341829918
ACH-000009,0.15807559014699998
ACH-000011,-0.0376856254305
ACH-000012,-0.21703627551999996
ACH-000013,-0.0977750456835
ACH-000014,0.14621021095
ACH-000015,-0.126212069089
ACH-000017,0.0041840412876500005
ACH-000018,-0.129261482735
ACH-000019,0.014093482535899999
ACH-000021,-0.0440552452915
ACH-000022,-0.0713957819199
ACH-000025,-0.119765066613
ACH-000028,-0.12836953657199998
ACH-000030,-0.0391672007637
ACH-000035,-0.0658740146992
ACH-000036,0.025541076128400002
ACH-000037,-0.019991956876700002
ACH-000039,0.10912710987400001
ACH-000040,-0.212001042845
ACH-000041,-0.037672794501199994
ACH-000042,0.0260120612206
ACH-000045,0.0299123062539
ACH-000047,0.0359279473649
ACH-000052,0.19119390796100003
ACH-000053,0.031818588149
ACH-000054,-0.0655196959166
ACH-000055,-0.342210717033
ACH-000060,0.0245097328922
ACH-000067,-0.0040383835599299995
ACH-000070,-0.26398467477
ACH-000075,0.07217768130860001
ACH-000078,0.114620465508
ACH-000082,0.0652113269844
ACH-000085,-0.194858412484
ACH-000086,-0.031160781644
ACH-000087,0.231022404167
ACH-000092,-0.0355143603178
ACH-000095,0.11231047395199999
ACH-000097,-0.015493506859500001
ACH-000098,0.025586493528700002
ACH-000099,-0.0350003276131
ACH-000108,-0.04328271242330001
ACH-000113,-0.0357716501204
ACH-000115,-0.10254371145199999
ACH-000116,0.0704027180501
ACH-000118,-0.04676753941819999
ACH-000120,-0.227921693665
ACH-000123,0.0373732607931
ACH-000127,0.0183727112988
ACH-000128,0.004468089500529999
ACH-000132,-0.10049738571
ACH-000133,-0.0619623167357
ACH-000137,0.05875845525619999
ACH-000138,0.0612259874764
ACH-000142,0.016206801080200003
ACH-000143,-0.06462708970139999
ACH-000146,-0.137272024067
ACH-000148,-0.0137549079336
ACH-000150,-0.22997139268300001
ACH-000152,-0.107880770553
ACH-000153,0.0377208202842
ACH-000159,0.0368216856845
ACH-000160,-0.0218118377476
ACH-000163,-0.08829044976739998
ACH-000167,-0.0601616022962
ACH-000168,0.0756659842749
ACH-000169,-0.04580238506130001
ACH-000178,-0.207839486085
ACH-000182,-0.115047418993
ACH-000183,0.010923391450700001
ACH-000188,-0.028539105835000002
ACH-000189,-0.162956810042
ACH-000190,-0.000739502459608
ACH-000198,0.0154005570898
ACH-000204,-0.15058147302000002
ACH-000206,-0.0361426347211
ACH-000207,0.12449365486500001
ACH-000211,-0.025454802417200002
ACH-000215,0.00771226234047
ACH-000221,0.00721860948063
ACH-000222,0.14714310618100002
ACH-000223,-0.0488171804963
ACH-000226,-0.0176866141357
ACH-000227,-0.000688067679399
ACH-000228,-0.11289787863600001
ACH-000231,-0.06994776616260001
ACH-000232,0.011531865433499999
ACH-000233,0.0015947557750399998
ACH-000234,0.09259158721489999
ACH-000235,0.0249445448953
ACH-000237,0.030950914602299998
ACH-000238,0.0307623451216
ACH-000243,0.010941353237100002
ACH-000244,0.015863362104499998
ACH-000246,0.021912595808200003
ACH-000248,0.035380813681199996
ACH-000250,-0.138649542624
ACH-000251,-0.09343083456589998
ACH-000253,-0.0126657594315
ACH-000255,0.08152345161010001
ACH-000256,-0.0187232878435
ACH-000257,-0.0478882153475
ACH-000258,-0.014880115583799999
ACH-000259,0.08092566446510001
ACH-000260,0.0846136058267
ACH-000261,-0.045622945635
ACH-000262,-0.00297032893003
ACH-000263,-0.0822933254232
ACH-000264,-0.10379850962500001
ACH-000265,0.08102128218060001
ACH-000266,0.0643870747397
ACH-000272,0.0405045060744
ACH-000273,-0.104653955206
ACH-000274,-0.06652131670099999
ACH-000277,-0.49987587231200004
ACH-000278,-0.113837051111
ACH-000279,-0.126639120915
ACH-000280,-0.101867871206
ACH-000281,-0.013306965375
ACH-000288,0.04530386289630001
ACH-000291,-0.057566832366899995
ACH-000293,0.0292083717418
ACH-000294,-0.043937705368
ACH-000295,-0.018780617369900002
ACH-000296,-0.0298469909644
ACH-000302,-0.0182794792025
ACH-000304,0.192022050856
ACH-000307,-0.0341753801713
ACH-000308,-0.0497059579027
ACH-000310,-0.09339012751489999
ACH-000311,-0.047460321904499995
ACH-000312,0.00749943880554
ACH-000315,0.0317320272383
ACH-000316,0.152870050244
ACH-000317,-0.0631082882403
ACH-000318,0.0485842200478
ACH-000319,0.0277181670188
ACH-000320,0.229883632344
ACH-000322,0.0134578685805
ACH-000323,-0.0662499166707
ACH-000324,-0.0539749933751
ACH-000329,-0.126567911767
ACH-000330,-0.036049031182
ACH-000331,-0.18626726524099999
ACH-000332,-0.025772892987900003
ACH-000334,-0.186060855673
ACH-000335,0.19734850226300002
ACH-000336,0.07065030475839999
ACH-000337,-0.22666856670899999
ACH-000339,-0.052540221879
ACH-000341,0.07476690716689999
ACH-000348,0.0907707623082
ACH-000350,0.0980634350877
ACH-000352,-0.137857936466
ACH-000356,-0.0695582306109
ACH-000361,0.25858512056899996
ACH-000362,-0.131576993355
ACH-000363,-0.133893010875
ACH-000364,0.021299859666300002
ACH-000365,0.023636623640200003
ACH-000366,0.106218207893
ACH-000368,-0.20787446154
ACH-000374,0.191464566654
ACH-000375,-0.00478323812832
ACH-000376,-0.045387050382099996
ACH-000381,0.0440055967963
ACH-000383,-0.0672631472406
ACH-000387,0.0509471291906
ACH-000389,0.01992540864
ACH-000390,0.027056972110200004
ACH-000393,-0.100672037908
ACH-000395,0.0614271345192
ACH-000397,-0.008815461006959999
ACH-000401,-0.0979215719057
ACH-000402,0.114098417587
ACH-000403,-0.108678301491
ACH-000404,-0.0027764642469299996
ACH-000406,0.0516317430588
ACH-000407,0.150219037792
ACH-000408,-0.0555413487206
ACH-000410,0.016955816133000002
ACH-000411,-0.0855883905488
ACH-000414,-0.107577607557
ACH-000415,-0.08214544111939999
ACH-000416,-0.0690027433792
ACH-000420,-0.033051492241099996
ACH-000421,-0.021957982699
ACH-000424,-0.155755568097
ACH-000425,-0.0679305667545
ACH-000426,0.0566054930274
ACH-000427,-0.056570874626199995
ACH-000433,0.0115165819175
ACH-000436,-0.200474106477
ACH-000444,-0.164794356048
ACH-000445,-0.0183570780133
ACH-000448,-0.08121647017580001
ACH-000450,-0.13137090758300002
ACH-000452,0.0699240358774
ACH-000454,0.12572339312300002
ACH-000458,-0.054786256709199996
ACH-000459,-0.05087513701930001
ACH-000460,0.0523279039271
ACH-000461,0.0155049825697
ACH-000463,0.142892323316
ACH-000464,-0.0010900252653900002
ACH-000466,-0.258494870203
ACH-000467,-0.0178968596273
ACH-000468,0.12532245329299999
ACH-000469,-0.0970892225729
ACH-000470,-0.127728039506
ACH-000471,-0.123761833677
ACH-000472,-0.146679748217
ACH-000473,-0.142655265448
ACH-000475,-0.0218326142386
ACH-000476,-0.128883800966
ACH-000477,0.141781310735
ACH-000480,0.10244113060799999
ACH-000481,-0.0008689298284730001
ACH-000483,-0.0312709818114
ACH-000484,-0.0378787685995
ACH-000485,0.033522063644599996
ACH-000486,-0.09802150366260001
ACH-000487,0.0605823869268
ACH-000488,-0.09667446165640001
ACH-000490,-0.06925281350580001
ACH-000491,-0.038677060011699994
ACH-000495,-0.0195480298606
ACH-000496,0.165209317206
ACH-000499,-0.101939484966
ACH-000500,-0.006870839047329999
ACH-000502,0.00318454388346
ACH-000503,0.0821835549963
ACH-000505,-0.0471257438233
ACH-000507,-0.16523733033
ACH-000510,-0.12015764444700001
ACH-000511,-0.0276888883666
ACH-000512,-0.17877234645
ACH-000516,-0.041176982831800005
