,DUOXA2 (405753)
ACH-000004,-0.305452209224
ACH-000007,-0.401843964651
ACH-000009,-0.35587368748000003
ACH-000011,-0.129857524174
ACH-000012,-0.419177327256
ACH-000013,-0.16472827747000002
ACH-000014,-0.342609939716
ACH-000015,-0.163081223948
ACH-000017,-0.280928488656
ACH-000018,0.122978614411
ACH-000019,-0.31159203371
ACH-000021,-0.270059045738
ACH-000022,-0.065878596467
ACH-000025,-0.376144206961
ACH-000028,-0.183824400919
ACH-000030,-0.24379023816
ACH-000035,-0.319448286732
ACH-000036,-0.152482266501
ACH-000037,-0.018201755637299998
ACH-000039,-0.499437407156
ACH-000040,-0.126060111197
ACH-000041,-0.110605153907
ACH-000042,-0.39721500327799997
ACH-000045,-0.466008869326
ACH-000047,-0.33043847732500004
ACH-000052,-0.330176666768
ACH-000053,-0.42715321714000004
ACH-000054,-0.161006930086
ACH-000055,-0.274797133175
ACH-000060,-0.228446313503
ACH-000067,-0.38687873810199996
ACH-000070,-0.33903341982
ACH-000075,-0.00677504062853
ACH-000078,-0.128399029293
ACH-000082,-0.35003020366899995
ACH-000085,-0.00566632305357
ACH-000086,-0.34172107596900003
ACH-000087,-0.08397102996269999
ACH-000092,-0.35184590270300004
ACH-000095,-0.17752522647900001
ACH-000097,-0.139572628078
ACH-000098,-0.140696375687
ACH-000099,-0.320455764755
ACH-000108,-0.5597770061890001
ACH-000113,-0.0543870403087
ACH-000115,-0.0435957893589
ACH-000116,-0.0885080430927
ACH-000118,-0.31635961971
ACH-000120,-0.316192772507
ACH-000123,-0.25543513717099997
ACH-000127,-0.10986779162900001
ACH-000128,-0.108841595261
ACH-000132,-0.479296616599
ACH-000133,-0.04303255584869999
ACH-000137,-0.29185152162300004
ACH-000138,-0.17536567538800002
ACH-000142,-0.09784633820939999
ACH-000143,-0.43270961591799995
ACH-000146,-0.314774604595
ACH-000148,-0.340669847434
ACH-000150,-0.195573453105
ACH-000152,0.0202102700208
ACH-000153,-0.09867747468879999
ACH-000159,-0.14300053477900002
ACH-000160,-0.614334929683
ACH-000163,-0.13466260511199998
ACH-000167,-0.315082009432
ACH-000168,-0.47185584763599997
ACH-000169,-0.257031426539
ACH-000178,-0.251764810582
ACH-000182,-0.24449750029800002
ACH-000183,-0.36656035219099997
ACH-000188,-0.136747237582
ACH-000189,0.0149673282041
ACH-000190,-0.168814049482
ACH-000198,-0.225712219093
ACH-000204,-0.217275663867
ACH-000206,-0.12184404087200001
ACH-000207,-0.140863900898
ACH-000211,-0.203940499634
ACH-000215,-0.11148040497600001
ACH-000221,-0.42610669541199997
ACH-000222,-0.442310098278
ACH-000223,-0.41122642008500004
ACH-000226,-0.52202351648
ACH-000227,-0.3193679345
ACH-000228,-0.372640673881
ACH-000231,-0.18286990524
ACH-000232,-0.19377250509799998
ACH-000233,-0.333933238937
ACH-000234,-0.327794609014
ACH-000235,-0.33071479550599997
ACH-000237,-0.337583626432
ACH-000238,-0.292048902289
ACH-000243,-0.450157936629
ACH-000244,0.11690486279000001
ACH-000246,-0.22762529677299997
ACH-000248,-0.26690662131799997
ACH-000250,-0.12085381797700001
ACH-000251,-0.418341784844
ACH-000253,-0.17699349592900002
ACH-000255,-0.410749010713
ACH-000256,-0.181150514553
ACH-000257,-0.182047061012
ACH-000258,-0.486038685888
ACH-000259,-0.277897641071
ACH-000260,-0.363340325589
ACH-000261,-0.35221968771300005
ACH-000262,0.0158237061024
ACH-000263,-0.086920282929
ACH-000264,-0.22724007158300003
ACH-000265,-0.47789766161200004
ACH-000266,-0.378377379785
ACH-000272,-0.41792104064499996
ACH-000273,-0.102775134728
ACH-000274,-0.30396323976
ACH-000277,-0.322635934825
ACH-000278,-0.282248210407
ACH-000279,-0.320359390264
ACH-000280,-0.28633703874099997
ACH-000281,-0.18741799099
ACH-000288,-0.221672594289
ACH-000291,-0.193820661
ACH-000293,-0.085254986357
ACH-000294,-0.395991730271
ACH-000295,0.0670638172465
ACH-000296,-0.46699958779899997
ACH-000302,-0.38529406156999996
ACH-000304,-0.246575386878
ACH-000307,-0.31992179455499997
ACH-000308,-0.149827438295
ACH-000310,-0.6342259544359999
ACH-000311,-0.350920549608
ACH-000312,-0.370243457605
ACH-000315,-0.138863639196
ACH-000316,-0.211965995581
ACH-000317,-0.24596657457899998
ACH-000318,-0.222059671625
ACH-000319,-0.385906328054
ACH-000320,-0.672315368207
ACH-000322,-0.299603749114
ACH-000323,-0.0203334955137
ACH-000324,-0.222804363572
ACH-000329,-0.0329992527917
ACH-000330,-0.192723553046
ACH-000331,-0.23659580623399998
ACH-000332,-0.24127194299000002
ACH-000334,-0.41702386354800003
ACH-000335,-0.060370330630199996
ACH-000336,-0.0349414383153
ACH-000337,-0.46617849456
ACH-000339,-0.300457385008
ACH-000341,-0.312452118272
ACH-000348,-0.41332274235
ACH-000350,-0.583718377843
ACH-000352,-0.345530027893
ACH-000356,-0.181900808151
ACH-000361,-0.149882098129
ACH-000362,-0.269019583209
ACH-000363,-0.210998972997
ACH-000364,0.0732946106171
ACH-000365,-0.33987856378700004
ACH-000366,-0.190972740138
ACH-000368,-0.220325166089
ACH-000374,-0.031749425296400006
ACH-000375,-0.24828344375300002
ACH-000376,-0.229633889646
ACH-000381,-0.45954661220200005
ACH-000383,-0.403480217364
ACH-000387,-0.346616849798
ACH-000389,-0.27522943746899997
ACH-000390,-0.281783158897
ACH-000393,-0.19600081808800002
ACH-000395,-0.281650734029
ACH-000397,-0.120206615649
ACH-000401,-0.007352487398399999
ACH-000402,-0.183327270718
ACH-000403,-0.299733117803
ACH-000404,-0.6734918086570001
ACH-000406,-0.243927375946
ACH-000407,-0.37648584876
ACH-000408,-0.254305461411
ACH-000410,-0.17168567081900002
ACH-000411,-0.118528709049
ACH-000414,-0.431959723329
ACH-000415,-0.233079184916
ACH-000416,-0.284223589321
ACH-000420,-0.440910341111
ACH-000421,-0.310759846615
ACH-000424,-0.23076096548
ACH-000425,-0.284846658981
ACH-000426,-0.320222600873
ACH-000427,-0.313443993746
ACH-000433,-0.27988185270300003
ACH-000436,-0.293763485647
ACH-000444,-0.380397038669
ACH-000445,-0.361357071584
ACH-000448,-0.280237538416
ACH-000450,-0.014567710083700001
ACH-000452,-0.164321525662
ACH-000454,-0.206496901938
ACH-000458,-0.131665288328
ACH-000459,-0.356560859171
ACH-000460,-0.13210059069900001
ACH-000461,-0.0351217935973
ACH-000463,-0.20118539932500001
ACH-000464,-0.244306305633
ACH-000466,-0.21920795466899998
ACH-000467,-0.279128780762
ACH-000468,-0.416624412723
ACH-000469,-0.309711066461
ACH-000470,-0.29897655001999995
ACH-000471,-0.19491824956099998
ACH-000472,-0.120546298315
ACH-000473,-0.136748876829
ACH-000475,-0.11043715185000001
ACH-000476,-0.0999140430117
ACH-000477,-0.20098267915100002
ACH-000480,-0.035499790313599996
ACH-000481,-0.23894098838199998
ACH-000483,-0.283610482811
ACH-000484,0.0338134930546
ACH-000485,-0.318079421533
ACH-000486,-0.39199564640699996
ACH-000487,-0.20100337013099998
ACH-000488,-0.128730966425
ACH-000490,-0.254696061988
ACH-000491,-0.358119502678
ACH-000495,-0.24606061404500001
ACH-000496,-0.498884079991
ACH-000499,-0.847059236291
ACH-000500,0.023571768398199997
ACH-000502,-0.36412857672
ACH-000503,-0.376050804943
ACH-000505,-0.218879045377
ACH-000507,-0.223684018718
ACH-000510,-0.34119405000299996
ACH-000511,-0.315359057394
ACH-000512,-0.55688814643
ACH-000516,-0.0688266225846
ACH-000517,-0.28559345026599997
ACH-000518,-0.086827405445
ACH-000520,-0.269308224444
ACH-000521,-0.236857921433
ACH-000522,-0.393664092019
ACH-000524,-0.23798293706
ACH-000527,-0.255700745439
ACH-000528,-0.39621645835999997
ACH-000537,-0.315872200127
ACH-000541,-0.48606548945699996
ACH-000542,-0.252339624637
ACH-000544,-0.0259931032606
ACH-000545,-0.273411044294
ACH-000547,-0.24624299103500003
ACH-000548,-0.136004847755
ACH-000549,-0.0205107455775
ACH-000550,-0.307744580151
ACH-000552,-0.327192377397
ACH-000556,-0.20787125685600003
ACH-000557,-0.143494427953
ACH-000570,-0.29377469706
ACH-000571,-0.448434786636
ACH-000573,-0.429294235301
ACH-000576,-0.158879007674
ACH-000580,-0.22912506950300002
ACH-000584,-0.104182210847
ACH-000585,-0.31938209858000005
ACH-000588,-0.155659959445
ACH-000589,-0.327478266524
ACH-000591,-0.156269807821
ACH-000593,-0.33408108640399997
ACH-000600,-0.220722793795
ACH-000601,-0.384151167585
ACH-000604,-0.280333224052
ACH-000605,-0.298421805971
ACH-000606,-0.16803567387
ACH-000608,-0.16382687040899999
ACH-000614,-0.209341463243
ACH-000616,-0.18376894675900002
ACH-000618,-0.26851161210700003
ACH-000619,-0.381398945254
ACH-000620,-0.276671194229
ACH-000621,-0.26793779173500004
ACH-000622,-0.397881685286
ACH-000623,-0.36450137604000005
ACH-000624,-0.247414972419
ACH-000627,-0.162923012522
ACH-000630,-0.227958054397
ACH-000632,-0.31812725433899997
ACH-000633,-0.287757737557
ACH-000637,-0.00593575924087
ACH-000638,-0.388044242499
ACH-000646,-0.5273529650600001
ACH-000647,-0.451019354252
ACH-000648,-0.390633197667
ACH-000649,-0.204220030243
ACH-000651,-0.29799178010099997
ACH-000652,-0.36669710464599997
ACH-000653,-0.19822317408100001
ACH-000657,-0.198724896465
ACH-000658,-0.18551758638399998
ACH-000661,-0.128893432499
ACH-000662,-0.0347508053458
ACH-000663,-0.474517134082
ACH-000665,-0.183211267828
ACH-000671,-0.328712100776
ACH-000673,-0.157121745754
ACH-000676,-0.146334488226
ACH-000677,-0.333906513796
ACH-000681,-0.318886163259
ACH-000682,-0.250653634714
ACH-000683,-0.294284220196
ACH-000684,-0.239974427214
ACH-000688,-0.159821954114
ACH-000693,-0.412355785349
ACH-000694,-0.47359264588699995
ACH-000695,-0.189838573457
ACH-000696,-0.265142860248
ACH-000697,-0.018632866799900002
ACH-000699,-0.18554304923
ACH-000701,-0.232952860263
ACH-000706,-0.23860813550700002
ACH-000711,-0.249114278585
ACH-000713,-0.27501047204
ACH-000714,-0.241663734577
ACH-000718,-0.354161538013
ACH-000720,-0.037826440277300005
ACH-000721,-0.168424326634
ACH-000724,-0.041553933784800004
ACH-000725,-0.38452105653499996
ACH-000732,0.0188748623842
ACH-000734,-0.35749092667099996
ACH-000735,-0.135022629881
ACH-000736,-0.37697715403000004
ACH-000738,-0.345065318835
ACH-000746,-0.40886726027
ACH-000747,-0.417223611377
ACH-000748,-0.364836933131
ACH-000753,-0.41352859166999995
ACH-000756,-0.275420194984
ACH-000757,-0.740157362336
ACH-000758,-0.272245172494
ACH-000760,-0.330267032689
ACH-000763,-0.178229956722
ACH-000764,-0.395759495017
ACH-000765,-0.31609218978500003
ACH-000766,-0.38471287690899997
ACH-000767,-0.102677643239
ACH-000768,-0.32510701585
ACH-000769,-0.253878706463
ACH-000770,-0.18837047210400001
ACH-000771,-0.201363863478
ACH-000773,-0.586097073728
ACH-000776,-0.412662473238
ACH-000777,-0.232730542027
ACH-000778,-0.30133391583700003
ACH-000781,-0.376354071831
ACH-000782,-0.294309213951
ACH-000783,-0.466852975484
ACH-000784,-0.35936651033699996
ACH-000785,-0.275103048309
ACH-000787,-0.376936525226
ACH-000788,-0.379923404332
ACH-000791,-0.5633945226820001
ACH-000792,-0.26185307858199997
ACH-000794,-0.20604061817000002
ACH-000796,-0.30992075305100003
ACH-000799,-0.325148636045
ACH-000800,-0.11113414552300001
ACH-000802,-0.5398768683199999
ACH-000804,-0.17297988250399998
ACH-000805,-0.42682139219899995
ACH-000809,-0.291026545706
ACH-000810,-0.09349225913460002
ACH-000811,-0.370320832407
ACH-000817,-0.0678989260964
ACH-000819,-0.0893001275008
ACH-000820,-0.49543335490400003
ACH-000821,-0.41517711770099996
ACH-000822,-0.124979270209
ACH-000823,-0.246291350023
ACH-000824,-0.30018290324999997
ACH-000827,-0.214706917148
ACH-000829,-0.21810137853199998
ACH-000831,-0.32391433206500003
ACH-000832,-0.36647822141099995
ACH-000833,-0.34355327577699996
ACH-000834,-0.256579406784
ACH-000835,-0.16428892355
ACH-000836,-0.21836449098000002
ACH-000837,-0.44755047693800004
ACH-000838,-0.0668063768945
ACH-000839,-0.186466546151
ACH-000840,-0.17521415442699997
ACH-000841,-0.675996140187
ACH-000843,-0.23217811460999999
ACH-000846,-0.193166092866
ACH-000847,-0.234887624828
ACH-000848,-0.28767649059
ACH-000849,-0.261610041144
ACH-000851,-0.5099445097199999
ACH-000855,-0.237902962573
ACH-000856,-0.184135529116
ACH-000858,-0.199682526523
ACH-000859,-0.219522685576
ACH-000861,-0.39743961906499997
ACH-000862,-0.159724804311
ACH-000865,-0.307269413399
ACH-000866,-0.30987919951299997
ACH-000867,-0.417303948517
