,MTA1 (9112)
ACH-000004,-0.040862669243
ACH-000007,0.21676521251400002
ACH-000009,0.0146881428697
ACH-000011,0.0230134326195
ACH-000012,0.241310549735
ACH-000013,0.0758816767281
ACH-000014,0.058594881590599994
ACH-000015,0.019573939976099998
ACH-000017,0.0009410039300489999
ACH-000018,-0.189931766818
ACH-000019,-0.127964905736
ACH-000021,0.162870503804
ACH-000022,0.0383218545756
ACH-000025,0.164389927995
ACH-000028,-0.112552988008
ACH-000030,0.134814055395
ACH-000035,0.30000760347800004
ACH-000036,-0.128534294365
ACH-000037,0.130230850476
ACH-000039,0.0406664893379
ACH-000040,0.0963210810046
ACH-000041,0.0330211468942
ACH-000042,0.07125295460239998
ACH-000045,0.146136467595
ACH-000047,0.00024036820241599998
ACH-000052,0.209676123019
ACH-000053,0.052869764871100004
ACH-000054,-0.0669985601473
ACH-000055,0.0634505151271
ACH-000060,-0.192899915787
ACH-000067,0.0254650300536
ACH-000070,-0.0701908188374
ACH-000075,0.200526055694
ACH-000078,0.0290180509798
ACH-000082,-0.168390850966
ACH-000085,0.18628598615699998
ACH-000086,0.029076179315999998
ACH-000087,-0.270091787652
ACH-000092,0.0327147304421
ACH-000095,-0.0169765123589
ACH-000097,-0.0555949662871
ACH-000098,-6.32127932099e-05
ACH-000099,0.048254915888300005
ACH-000108,0.0354243059195
ACH-000113,0.0639397569025
ACH-000115,-0.125587799192
ACH-000116,0.14093719348
ACH-000118,0.153508568766
ACH-000120,-0.155061464633
ACH-000123,0.0797069300115
ACH-000127,-0.0469101442686
ACH-000128,0.025850675891400002
ACH-000132,0.00488232535692
ACH-000133,-0.04727840295630001
ACH-000137,0.225359632781
ACH-000138,0.09057449271849999
ACH-000142,0.0186861746117
ACH-000143,-0.141419363176
ACH-000146,0.075910695464
ACH-000148,0.173092996153
ACH-000150,-0.050598618883999996
ACH-000152,0.0425343858405
ACH-000153,0.023399450647400004
ACH-000159,0.07667117862049999
ACH-000160,0.44641668576800003
ACH-000163,-0.100119128282
ACH-000167,0.34435754667199997
ACH-000168,-0.185410651099
