,PPP1R27 (116729)
ACH-000004,-0.0845447946226
ACH-000007,-0.0699677186737
ACH-000009,-0.217776646879
ACH-000011,-0.174811331908
ACH-000012,-0.0828325409735
ACH-000013,-0.10316293996300001
ACH-000014,-0.0763650891153
ACH-000015,-0.118105884364
ACH-000017,-0.290654782473
ACH-000018,-0.0885401829047
ACH-000019,-0.260339554023
ACH-000021,-0.11867708538699999
ACH-000022,-0.128645530398
ACH-000025,-0.09458661964839998
ACH-000028,-0.13336230528100002
ACH-000030,-0.147150327455
ACH-000035,-0.033946001994599996
ACH-000036,-0.343377952571
ACH-000037,-0.384904022041
ACH-000039,-0.0659965585265
ACH-000040,-0.23937573648000002
ACH-000041,-0.150625517738
ACH-000042,-0.23563806494000003
ACH-000045,-0.134610544635
ACH-000047,-0.127467330835
ACH-000052,-0.0198362425373
ACH-000053,-0.116974611108
ACH-000054,-0.153376050649
ACH-000055,-0.201326101075
ACH-000060,-0.029136205528599995
ACH-000067,-0.06969972040269999
ACH-000070,-0.0514352447069
ACH-000075,-0.09467076505689999
ACH-000078,-0.278433885526
ACH-000082,-0.106701612661
ACH-000085,-0.24495083805
ACH-000086,-0.118444926749
ACH-000087,-0.08905209313539998
ACH-000092,-0.0338137763894
ACH-000095,-0.250846385098
ACH-000097,-0.12297209297700001
ACH-000098,-0.08941731168940001
ACH-000099,-0.454719619319
ACH-000108,-0.118554910634
ACH-000113,0.033171272280799996
ACH-000115,-0.208422401432
ACH-000116,-0.132955823967
ACH-000118,-0.137668354095
ACH-000120,-0.504710045175
ACH-000123,-0.027932970955500003
ACH-000127,-0.165259913498
ACH-000128,-0.136177745327
ACH-000132,-0.0722583445816
ACH-000133,-0.0741350136069
ACH-000137,-0.138992053987
ACH-000138,-0.0921163808085
ACH-000142,-0.220066030608
ACH-000143,-0.100235450897
ACH-000146,-0.0491166802967
ACH-000148,-0.18246607910100002
ACH-000150,-0.218087918614
ACH-000152,-0.12077308639499999
ACH-000153,-0.0283050959967
ACH-000159,-0.189695270202
ACH-000160,-0.049975448800599995
ACH-000163,-0.15918770549900002
ACH-000167,-0.229033340526
ACH-000168,-0.269252824025
ACH-000169,-0.28214210669900003
