,LIMD1 (8994)
ACH-000511,-0.198722396987
ACH-000512,-0.139063223391
ACH-000516,-0.0230440582438
ACH-000517,-0.31565380241999996
ACH-000518,-0.262955821359
ACH-000520,-0.143984158948
ACH-000521,-0.231708465698
ACH-000522,-0.298656859785
ACH-000524,-0.490574242511
ACH-000527,-0.288361894364
ACH-000528,-0.269439187343
ACH-000537,-0.201795579806
ACH-000541,-0.120006182117
ACH-000542,-0.346338300898
ACH-000544,-0.349562867226
ACH-000545,-0.295664233718
ACH-000547,-0.256000307028
ACH-000548,-0.311719022471
ACH-000549,-0.00103353849642
ACH-000550,-0.352759402367
ACH-000552,-0.348753291111
ACH-000556,-0.342402663156
ACH-000557,-0.09282461331669999
ACH-000570,-0.190953749814
ACH-000571,-0.18582707306200003
ACH-000573,-0.27464725216499997
ACH-000576,-0.323855657093
ACH-000580,0.00941538922257
ACH-000584,-0.24356424946400002
ACH-000585,-0.272192796734
ACH-000588,-0.0684614084602
ACH-000589,-0.18818376360999997
ACH-000591,-0.208498990448
ACH-000593,-0.394438121514
ACH-000600,-0.400896151942
ACH-000601,-0.245562347457
ACH-000604,-0.288060012719
ACH-000605,-0.411327542961
ACH-000606,-0.35331484515699996
ACH-000608,-0.372988507203
ACH-000614,0.0487068829478
ACH-000616,-0.218512654346
ACH-000618,-0.246691495361
ACH-000619,-0.19854052406599998
ACH-000620,-0.36744695613899997
ACH-000621,-0.14894233418199998
ACH-000622,-0.205195372115
ACH-000623,-0.292112575655
ACH-000624,-0.343655140585
ACH-000627,-0.32526417909099997
ACH-000630,-0.295268359204
ACH-000632,-0.348489915326
ACH-000633,-0.358044226082
ACH-000637,-0.153210372954
ACH-000638,-0.3653537954300001
ACH-000646,-0.284445788138
ACH-000647,-0.337189015568
ACH-000648,-0.148389661809
ACH-000649,-0.27275385550500003
ACH-000651,-0.513032287523
ACH-000652,-0.640006834665
ACH-000653,-0.211418364553
ACH-000657,-0.367617460761
ACH-000658,-0.270768464
ACH-000661,-0.34130250436
ACH-000662,-0.8056713822020001
ACH-000663,-0.235385651516
ACH-000665,-0.210335314853
ACH-000671,-0.235495218081
ACH-000673,-0.302259901684
ACH-000676,-0.29947369471900004
ACH-000677,-0.132404632446
ACH-000681,-0.33452210390500003
ACH-000682,-0.339518629138
ACH-000683,-0.40416760641500005
ACH-000684,-0.18620368761
ACH-000688,-0.263422952225
ACH-000693,-0.272565749259
ACH-000694,-0.135367764816
ACH-000695,-0.45098269003700003
ACH-000696,-0.254339597428
ACH-000697,-0.387128301096
ACH-000699,-0.295715471034
ACH-000701,-0.398885226466
ACH-000706,-0.30753183261100003
ACH-000711,-0.338017354534
ACH-000713,-0.5504691063270001
ACH-000714,-0.406211077474
ACH-000718,-0.155804111251
ACH-000720,-0.317963783225
ACH-000721,-0.43683616347800003
ACH-000724,-0.641024995391
ACH-000725,0.0198296688738
ACH-000732,-0.43346606220399997
ACH-000734,-0.23110400728500002
ACH-000735,-0.33108949671300003
ACH-000736,-0.404977648489
ACH-000738,-0.24806568420000003
ACH-000746,-0.329359660612
ACH-000747,-0.392079442402
ACH-000748,-0.158951129675
ACH-000753,-0.21122850103500002
ACH-000756,-0.290005378743
ACH-000757,-0.391312165828
ACH-000758,-0.326517595261
ACH-000760,-0.19797838266399997
ACH-000763,-0.400550881817
ACH-000764,-0.311569452918
ACH-000765,-0.258180356012
ACH-000766,-0.253528222982
ACH-000767,-0.149344205618
ACH-000768,-0.210922505802
ACH-000769,-0.359626210977
ACH-000770,-0.17183277549000003
ACH-000771,-0.22175829815499998
ACH-000773,-0.278982894608
ACH-000776,-0.33803352199600006
ACH-000777,-0.221890591554
ACH-000778,-0.25843446290399996
ACH-000781,-0.335205232017
ACH-000782,-0.320552457371
ACH-000783,-0.27470788734499996
ACH-000784,-0.308967457049
ACH-000785,-0.199857927983
ACH-000787,-0.375277221816
ACH-000788,-0.196331125872
ACH-000791,-0.32849292245
ACH-000792,-0.23507884834800002
ACH-000794,-0.221481192736
ACH-000796,-0.532869395731
ACH-000799,-0.249787760334
ACH-000800,0.0864417508372
ACH-000802,-0.252894648277
ACH-000804,-0.239308787157
ACH-000805,-0.48552605082500006
ACH-000809,-0.345200440052
ACH-000810,0.00839505038456
ACH-000811,-0.39586055793200003
ACH-000817,-0.369053643191
ACH-000819,-0.392909693175
ACH-000820,-0.177465788191
ACH-000821,-0.406535268914
ACH-000822,-0.36345437111699996
ACH-000823,-0.25283956875
ACH-000824,-0.291961061573
ACH-000827,-0.24220197717099998
ACH-000829,-0.142010922554
ACH-000831,-0.28748652271200004
ACH-000832,-0.29997537098
ACH-000833,-0.383517495684
ACH-000834,-0.27606663766199996
ACH-000835,-0.30582772556800003
ACH-000836,-0.00190571447572
ACH-000837,-0.107765423793
ACH-000838,-0.254937989683
ACH-000839,-0.307399587909
ACH-000840,-0.269475907812
ACH-000841,-0.291147037893
ACH-000843,-0.209493798629
ACH-000846,-0.36623809686700004
ACH-000847,-0.311026206799
ACH-000848,-0.0584734387325
ACH-000849,-0.15596556143100002
ACH-000851,-0.310433227286
ACH-000855,-0.062030665735099993
ACH-000856,-0.441811542193
ACH-000858,-0.229081986808
ACH-000859,-0.150769347483
ACH-000861,-0.478951409692
ACH-000862,-0.49136896813299996
ACH-000865,-0.24160687912099998
ACH-000866,-0.301172371624
ACH-000867,-0.46370891436399997
ACH-000869,-0.29221495092099997
ACH-000872,-0.338505675392
ACH-000873,-0.45140830468800003
ACH-000876,-0.294033011407
ACH-000878,-0.191445029629
ACH-000880,-0.332928822776
ACH-000881,-0.159911458495
ACH-000882,-0.328988286059
ACH-000884,-0.1651703264
ACH-000885,-0.270359856174
ACH-000887,-0.328875372673
ACH-000888,-0.240138001494
ACH-000889,-0.28437971552700003
ACH-000890,-0.17178641976700001
ACH-000896,-0.227526821151
ACH-000898,-0.166596543311
ACH-000900,-0.298414520037
ACH-000901,-0.315409554345
ACH-000905,-0.318824804662
ACH-000906,-0.33235817581599997
ACH-000907,-0.08458787593139999
ACH-000910,-0.250499442245
ACH-000911,-0.30730944160100004
ACH-000912,-0.16511289947899999
ACH-000913,-0.148023514956
ACH-000915,-0.18333753751600002
ACH-000916,-0.213474626779
ACH-000917,-0.352582753459
ACH-000921,-0.285768841684
ACH-000924,-0.332857814211
ACH-000926,-0.28733985133900003
ACH-000928,-0.112618309253
ACH-000929,-0.182896377454
ACH-000932,-0.293233958964
ACH-000935,-0.15094833669000002
ACH-000936,-0.354839927979
ACH-000937,-0.365739909546
ACH-000938,-0.15559122042
ACH-000939,0.0283552572148
ACH-000941,-0.283619445347
ACH-000943,-0.319240961782
ACH-000946,-0.342403557135
ACH-000947,-0.353851763371
ACH-000948,-0.16945606897999999
ACH-000950,-0.260440409404
ACH-000953,-0.642630824333
ACH-000957,-0.150272719073
ACH-000958,-0.4632413134100001
ACH-000960,-0.333266096157
ACH-000963,-0.0878481848801
ACH-000968,-0.22622874570700002
ACH-000969,-0.279405150053
ACH-000973,-0.18926061487
ACH-000974,-0.47123420357100004
ACH-000975,-0.10715554780099999
ACH-000976,-0.161176508606
ACH-000978,-0.108111065544
ACH-000980,-0.295993768472
ACH-000984,-0.221259248938
ACH-000986,-0.328684943364
ACH-000988,-0.340549098381
ACH-000993,-0.46028477956
ACH-000994,-0.146718968922
ACH-000996,-0.330527538276
ACH-001001,-0.328984875437
ACH-001020,-0.168070955455
ACH-001028,-0.290407944283
ACH-001031,-0.22946358800099997
ACH-001038,-0.141028963496
ACH-001048,-0.21370229786699999
ACH-001050,-0.189095725305
ACH-001053,-0.331474717395
ACH-001054,-0.455480819261
ACH-001061,-0.35538445846999994
ACH-001067,-0.118482203802
ACH-001075,-0.345433165088
ACH-001096,-0.22876113341999996
ACH-001128,0.39428834246699995
ACH-001134,-0.27156521908500003
ACH-001151,-0.232557361921
ACH-001163,-0.307768824752
ACH-001164,-0.154077185749
ACH-001173,-0.16713192859200002
ACH-001183,-0.285574261147
ACH-001184,-0.211381187136
ACH-001190,-0.265616937205
ACH-001192,-0.273918437111
ACH-001193,-0.19139631339899998
ACH-001196,-0.17607125780699998
ACH-001197,-0.490445281618
ACH-001205,-0.311702448438
ACH-001211,-0.21135317803800002
ACH-001212,-0.385371728429
ACH-001228,-0.297859764063
ACH-001232,-0.274470653096
ACH-001239,-0.433166190798
ACH-001274,-0.293418515293
ACH-001275,-0.148542617698
ACH-001277,-0.32463239208
ACH-001278,-0.17947180582400002
ACH-001280,0.045623047800599996
ACH-001283,-0.234950476494
ACH-001289,-0.0478309476767
ACH-001295,-0.386527887609
ACH-001300,-0.206743169535
ACH-001301,-0.294453896119
ACH-001302,-0.202670387273
ACH-001303,-0.176111187672
ACH-001306,-0.185401676719
ACH-001318,-0.275730361516
ACH-001322,-0.0607586733699
ACH-001328,-0.324729191338
ACH-001332,-0.0725761831888
ACH-001333,-0.17066866809099998
ACH-001336,-0.346756875714
ACH-001340,-0.325950161992
ACH-001346,-0.325968078001
ACH-001353,-0.361043843721
ACH-001354,0.0017685521779
ACH-001367,-0.425303149193
ACH-001368,-0.24900409581799998
ACH-001374,-0.412060491047
ACH-001375,-0.511137106875
ACH-001377,-0.139368336827
ACH-001380,-0.37931408915
ACH-001391,-0.40589963039800003
ACH-001407,-0.366330924924
ACH-001408,-0.330593730342
ACH-001413,-0.261825877927
ACH-001430,-0.5086154013759999
ACH-001431,-0.22707218603300003
ACH-001450,-0.12402340417000002
ACH-001496,-0.179529622911
ACH-001500,-0.0697119242429
ACH-001521,-0.280604305642
ACH-001523,-0.22332696108000002
ACH-001532,-0.214068063333
ACH-001536,-0.0463935128527
ACH-001550,0.020860278469900004
ACH-001552,-0.24154616897199999
ACH-001554,-0.318407491981
ACH-001645,-0.25126049511799997
ACH-001654,-0.271654369005
ACH-001715,-0.374675315051
ACH-001735,-0.23440563275100001
ACH-001736,-0.207632735412
ACH-001737,-0.46318693984700005
ACH-001740,-0.42498895204099996
ACH-001745,-0.41170974174
ACH-001750,-0.244247062344
ACH-001765,-0.22037301067899998
ACH-001956,-0.23608373706
ACH-001957,-0.285925850179
