,DNAL4 (10126)
ACH-000004,-0.0436545424906
ACH-000007,-0.237272085885
ACH-000009,0.0625310664502
ACH-000011,-0.38926171670599996
ACH-000012,-0.222933233935
ACH-000013,-0.123312371806
ACH-000014,0.0260153507606
ACH-000015,-0.0609073731637
ACH-000017,-0.10305214782
ACH-000018,0.022725976592200003
ACH-000019,-0.0927621109432
ACH-000021,-0.050391112743199996
ACH-000022,-0.169253174005
ACH-000025,-0.153583691517
ACH-000028,-0.127502934311
ACH-000030,-0.457291724125
ACH-000035,0.00252049823835
ACH-000036,-0.09788145639189999
ACH-000037,0.09651339337410002
ACH-000039,0.00299350580051
ACH-000040,-0.16181601437100002
ACH-000041,-0.140636177221
ACH-000042,-0.157688548992
ACH-000045,-0.0538264126901
ACH-000047,-0.229330575119
ACH-000052,-0.00489511876288
ACH-000053,-0.0343121329816
ACH-000054,0.00923708065554
ACH-000055,-0.171789234167
ACH-000060,-0.129115062202
ACH-000067,-0.17374148410300003
ACH-000070,0.026271653141200002
ACH-000075,-0.0297472230297
ACH-000078,0.0035078610132700003
ACH-000082,-0.108397867167
ACH-000085,-0.0848208671884
ACH-000086,0.0783961996751
ACH-000087,0.07705811040010001
ACH-000092,-0.211877511312
ACH-000095,-0.303099406066
ACH-000097,-0.0351807850223
ACH-000098,-0.106338074823
ACH-000099,0.0261383017088
ACH-000108,-0.029013717458099997
ACH-000113,-0.118638903423
ACH-000115,0.0150913229085
ACH-000116,-0.135915925818
ACH-000118,-0.0922821648404
ACH-000120,-0.0657954958942
ACH-000123,-0.265854995321
ACH-000127,0.122690594057
ACH-000128,-0.03524591818930001
ACH-000132,0.0587337912388
ACH-000133,0.026446643566700002
ACH-000137,-0.0992812440425
ACH-000138,0.165914577085
ACH-000142,-0.08938847425650001
ACH-000143,-0.0716992051866
ACH-000146,-0.012271403057799998
ACH-000148,-0.07905392441760001
ACH-000150,0.016365412551
ACH-000152,0.0707563494801
ACH-000153,-0.0190080180235
ACH-000159,0.10197973278400001
ACH-000160,-0.301495263473
ACH-000163,-0.20869281969
ACH-000167,-0.31624790283599996
ACH-000168,0.0297427617862
ACH-000169,-0.03476200124269999
ACH-000178,-0.10150366443700001
ACH-000182,0.123271706043
ACH-000183,0.0148138661141
ACH-000188,-0.39766774530599996
ACH-000189,0.193945162352
ACH-000190,0.28872756740600003
ACH-000198,-0.182552000461
ACH-000204,-0.0874065593166
ACH-000206,-0.34860127324699997
ACH-000207,0.133811833452
ACH-000211,-0.0818235741541
ACH-000215,-0.180792834985
ACH-000221,-0.106508285967
ACH-000222,-0.0797434564261
ACH-000223,-0.050353194362900006
ACH-000226,-0.039734426971400005
ACH-000227,-0.166298310325
ACH-000228,-0.0169456236552
ACH-000231,-0.35407093447
ACH-000232,-0.268306826358
ACH-000233,-0.0477019388373
ACH-000234,0.08488509597310001
ACH-000235,0.0782104703233
ACH-000237,-0.0334864167097
ACH-000238,-0.0449539098657
ACH-000243,-0.118380198102
ACH-000244,-0.156942961721
ACH-000246,-0.124192626006
ACH-000248,0.024184663333099998
ACH-000250,-0.115643804235
ACH-000251,0.046490248123599996
ACH-000253,0.0633551872011
ACH-000255,-0.36712306210199996
ACH-000256,-0.174801623833
ACH-000257,0.221077211928
ACH-000258,-0.29875067823199997
ACH-000259,-0.0231984008265
ACH-000260,0.044740022137699995
ACH-000261,-0.139253697741
ACH-000262,-0.211209558395
ACH-000263,0.0006904586012500001
ACH-000264,-0.204446729164
ACH-000265,0.0663781348674
ACH-000266,0.00040649615049500004
ACH-000272,-0.14402099710799998
ACH-000273,-0.17787970346999998
ACH-000274,-0.281065966252
ACH-000277,-0.144638117846
ACH-000278,-0.0490010635117
ACH-000279,-0.154748465014
ACH-000280,-0.0203610585382
ACH-000281,0.221375739723
ACH-000288,-0.0203631065702
ACH-000291,0.006428354031670001
ACH-000293,0.00012215564504
ACH-000294,0.0936124103166
ACH-000295,-0.148263216228
ACH-000296,0.0153885011508
ACH-000302,-0.139643053013
ACH-000304,-0.192455129818
ACH-000307,0.06411800118340001
ACH-000308,-0.189860207764
ACH-000310,-0.0882487796538
ACH-000311,-0.36106039384099997
ACH-000312,0.0224159133513
ACH-000315,0.09385768032710001
ACH-000316,0.0772516497535
ACH-000317,0.0605095539128
ACH-000318,-0.241025103264
ACH-000319,-0.23620909447500002
ACH-000320,0.00539492649188
ACH-000322,-0.08902372349960001
ACH-000323,-0.0493616705127
ACH-000324,-0.210442236954
ACH-000329,-0.0634172507977
ACH-000330,-0.0012976995783
ACH-000331,-0.052663377044
ACH-000332,0.06403141639219999
ACH-000334,0.062314684609000005
ACH-000335,-0.09585824718159999
ACH-000336,0.0406138178105
ACH-000337,-0.10883068975400001
ACH-000339,0.0405785086571
ACH-000341,-0.29636001703299997
ACH-000348,0.0100014499914
ACH-000350,0.217752037117
ACH-000352,-0.139463681283
ACH-000356,0.0845089980508
ACH-000361,0.0360993263618
ACH-000362,-0.047963254738499994
ACH-000363,-0.15216452837799999
ACH-000364,-0.10687990377499999
ACH-000365,-0.0412369363987
ACH-000366,-0.0638508847043
ACH-000368,-0.432997483798
ACH-000374,-0.281736780181
ACH-000375,-0.263886454983
ACH-000376,-0.0729730679913
ACH-000381,-0.025272380897300002
ACH-000383,-0.102677783637
ACH-000387,-0.05823467771790001
ACH-000389,-0.06690165835850001
ACH-000390,-0.109167074048
ACH-000393,-0.246012634209
ACH-000395,0.043239043893099995
ACH-000397,0.0146238887765
ACH-000401,-0.28354431847899997
ACH-000402,-0.0907655512585
ACH-000403,-0.13034330931
ACH-000404,-0.0474205026956
ACH-000406,-0.0292209985802
ACH-000407,0.047359736812500004
ACH-000408,0.0913000949217
ACH-000410,-0.0543047562999
ACH-000411,-0.166512716156
ACH-000414,0.0034587576130399996
ACH-000415,-0.21033854878699998
ACH-000416,0.042320268689900006
ACH-000420,0.053683775988
ACH-000421,-0.05274826605190001
ACH-000424,-0.09849299382339999
ACH-000425,-0.000148870881954
ACH-000426,-0.06704741978069999
ACH-000427,-0.0055257187322200006
ACH-000433,0.0171264079459
ACH-000436,0.0377179904686
ACH-000444,-0.192064635503
ACH-000445,-0.0574601834265
ACH-000448,-0.18782698776099999
ACH-000450,-0.029967775026700002
ACH-000452,-0.052286004568499994
ACH-000454,-0.118848766225
ACH-000458,-0.261335243881
ACH-000459,-0.282018478402
ACH-000460,0.07701272711839999
ACH-000461,-0.0330716374989
ACH-000463,0.0193434928632
ACH-000464,-0.0660694292904
ACH-000466,0.0570452932404
