,MBD2 (8932)
ACH-000004,-0.07648077424489999
ACH-000007,-0.137231983678
ACH-000009,0.0129557835392
ACH-000011,-0.216339863536
ACH-000012,0.12364567136099999
ACH-000013,-0.0777640103972
ACH-000014,0.266614378423
ACH-000015,0.12488282908
ACH-000017,0.0205238737095
ACH-000018,0.148371784216
ACH-000019,0.08822878837680001
ACH-000021,-0.0129679371618
ACH-000022,-0.174832435607
ACH-000025,-0.26587739419
ACH-000028,-0.0032680074770999996
ACH-000030,0.0850434274271
ACH-000035,0.18934070309700002
ACH-000036,-0.0318010517796
ACH-000037,-0.268411348832
ACH-000039,-0.224737621727
ACH-000040,-0.31356498679699996
ACH-000041,-0.18939924746800002
ACH-000042,-0.0101077864086
ACH-000045,-0.07057741205950001
ACH-000047,-0.143709632422
ACH-000052,-0.32663492874899996
ACH-000053,-0.184095563579
ACH-000054,-0.052121307432000004
ACH-000055,-0.383573314442
ACH-000060,-0.21346530992899998
ACH-000067,-0.238939290572
ACH-000070,-0.23040926639000003
ACH-000075,-0.24809168262200001
ACH-000078,-0.0374592866431
ACH-000082,-0.05571655896319999
ACH-000085,-0.323850529398
ACH-000086,-0.08652986560310001
ACH-000087,-0.36500079878200004
ACH-000092,0.13963397771400002
ACH-000095,-0.260793494389
ACH-000097,-0.046372055671100004
ACH-000098,-2.71849084711e-05
ACH-000099,-0.140107631486
ACH-000108,-0.31232193083299997
ACH-000113,-0.299810730102
ACH-000115,-0.106996782404
ACH-000116,-0.062226984985400004
ACH-000118,-0.061599602882900006
ACH-000120,-0.121917253785
ACH-000123,-0.157558538581
ACH-000127,0.0963175972429
ACH-000128,0.118678549378
ACH-000132,-0.16362240018899998
ACH-000133,-0.273227899154
ACH-000137,-0.15602585178300002
ACH-000138,0.0512470742937
ACH-000142,0.141650461175
ACH-000143,-0.28329503950999996
ACH-000146,-0.242431871052
ACH-000148,-0.016022299389200002
ACH-000150,-0.0460415700362
ACH-000152,-0.0535940597059
ACH-000153,0.185964416838
ACH-000159,-0.166928112022
ACH-000160,0.422211277506
ACH-000163,-0.10899876101299999
ACH-000167,0.537636568961
ACH-000168,-0.669930493072
ACH-000169,-0.419501015642
ACH-000178,-0.0728130596265
ACH-000182,-0.039623664378900005
ACH-000183,-0.527087416438
ACH-000188,-0.0270679176608
ACH-000189,0.30138243755399996
ACH-000190,0.273248061069
ACH-000198,-0.46406097859800005
ACH-000204,-0.0042728221568200005
ACH-000206,-0.0174322183048
ACH-000207,-0.431156678228
ACH-000211,-0.274446739078
ACH-000215,-0.334225528082
ACH-000221,-0.0691223364382
ACH-000222,-0.0480125527756
ACH-000223,-0.249450964095
ACH-000226,-0.186011846327
ACH-000227,0.175603373446
ACH-000228,-0.25079265569200004
ACH-000231,0.0255631594756
ACH-000232,-0.233270529444
ACH-000233,-0.331475813941
ACH-000234,0.198243637191
ACH-000235,-0.00244076112562
ACH-000237,-0.0135714709482
ACH-000238,-0.062216050742600004
ACH-000243,0.0431144571529
ACH-000244,-0.117016905582
ACH-000246,-0.253227642665
ACH-000248,0.170657960015
ACH-000250,-0.0138881024815
ACH-000251,-0.18536961307900002
ACH-000253,-0.13883570339600002
ACH-000255,-0.249050225758
ACH-000256,-0.0050239444986099994
ACH-000257,0.32543084293900004
ACH-000258,-0.283109170393
ACH-000259,-0.0900988934391
ACH-000260,-0.128574388264
ACH-000261,-0.21967169540999998
ACH-000262,-0.334959113033
ACH-000263,-0.481579923826
ACH-000264,-0.143243789263
ACH-000265,-0.112698200497
ACH-000266,-0.1917692841
ACH-000272,-0.109128171747
ACH-000273,-0.17772181206300003
ACH-000274,-0.12689193457599998
ACH-000277,0.245424872945
ACH-000278,-0.0918329697993
ACH-000279,-0.0722558394015
ACH-000280,-0.227815725521
ACH-000281,-0.0737995355138
ACH-000288,0.026550796153500002
ACH-000291,0.09597318955350001
ACH-000293,-0.0953843690827
ACH-000294,0.24703481214
ACH-000295,-0.118875281182
ACH-000296,-0.0891960082688
ACH-000302,0.0285038904357
ACH-000304,-0.0955610042845
ACH-000307,-0.0775256968397
ACH-000308,-0.00352860120275
ACH-000310,-0.116023601622
ACH-000311,0.11399993503900001
ACH-000312,-0.142600128227
ACH-000315,-0.67132909823
ACH-000316,0.153580309405
ACH-000317,-0.34891783096699996
ACH-000318,0.13797969412699998
ACH-000319,-0.0182008921776
ACH-000320,-0.027535894293
ACH-000322,-0.07690289682569999
ACH-000323,-0.322889983052
ACH-000324,-0.290221407529
ACH-000329,-0.0962039501542
ACH-000330,0.00777537041338
ACH-000331,-0.327648022708
ACH-000332,-0.0778988572171
ACH-000334,-0.650381153962
ACH-000335,0.086144183658
ACH-000336,-0.523287953652
ACH-000337,-0.17803859698199997
ACH-000339,-0.00868805619581
ACH-000341,0.053558922977999995
ACH-000348,-0.331454986986
ACH-000350,-0.13617926590399998
ACH-000352,-0.394740293476
ACH-000356,0.30867274014699997
ACH-000361,-0.25020901395399997
ACH-000362,-0.658263009358
ACH-000363,-0.443925196074
ACH-000364,-0.314972385983
ACH-000365,-0.509244528006
ACH-000366,0.006617799695510001
ACH-000368,0.107335633514
ACH-000374,-0.132834860728
ACH-000375,-0.051988896315
ACH-000376,0.12806020997
ACH-000381,-0.0560967618282
ACH-000383,-0.0823962055352
ACH-000387,-0.0516328065663
ACH-000389,-0.0503982732409
ACH-000390,0.0677194823658
ACH-000393,-0.260637093003
ACH-000395,-0.039678239032900006
ACH-000397,-0.301156216699
ACH-000401,-0.0856876626616
ACH-000402,0.016544150262299998
ACH-000403,-0.182532339538
ACH-000404,-0.06747839033769999
ACH-000406,-0.276055944874
ACH-000407,0.0814586481959
ACH-000408,-0.23566028566
ACH-000410,-0.0142199298556
ACH-000411,0.07384676273389999
ACH-000414,-0.24183750773
ACH-000415,-0.000828783247272
ACH-000416,-0.06765792732959999
ACH-000420,0.008365286161720002
ACH-000421,-0.25818387705400003
ACH-000424,0.190050167286
ACH-000425,-0.0794068522767
ACH-000426,-1.30838559986
ACH-000427,-0.227492680906
ACH-000433,-0.159881243554
ACH-000436,-0.434537974388
ACH-000444,-0.08752819039
ACH-000445,-0.058722776170000004
ACH-000448,-0.016745678362
ACH-000450,-0.13580662285
ACH-000452,-0.18765375634300002
ACH-000454,-0.147299195297
ACH-000458,0.16600834840700002
ACH-000459,-0.37660267392999996
ACH-000460,-0.0625168436307
ACH-000461,0.022363199083
ACH-000463,-0.0224022950666
ACH-000464,-0.069220079228
ACH-000466,-0.0114178559886
ACH-000467,-0.155816014321
ACH-000468,-0.188911353462
ACH-000469,-0.361515299089
ACH-000470,-0.055372125473100005
ACH-000471,0.017991910119
ACH-000472,-0.12239601245300001
ACH-000473,-0.006496163340959999
ACH-000475,-0.118345379026
ACH-000476,0.0384298956819
ACH-000477,-0.28163670240600003
ACH-000480,-0.0700532697233
ACH-000481,-0.0259441815008
ACH-000483,0.0037684578553
ACH-000484,-0.227667714523
ACH-000485,-0.530447660291
ACH-000486,0.21086894929900002
ACH-000487,-0.060838292488199996
ACH-000488,0.00156475716906
ACH-000490,-0.367598708111
ACH-000491,-0.112183475897
ACH-000495,0.199131038525
ACH-000496,0.139823913517
ACH-000499,-0.112931624628
ACH-000500,-0.188788639659
ACH-000502,-0.0199486464922
ACH-000503,-0.0416140821875
ACH-000505,-0.057513307753300005
ACH-000507,-0.16933503537099998
