,KRTCAP2 (200185)
ACH-000312,-0.234568153387
ACH-000315,-0.287489657795
ACH-000316,-0.239525260794
ACH-000317,-0.679787686954
ACH-000318,-0.647400754179
ACH-000319,-0.295600099666
ACH-000320,-0.181860886685
ACH-000322,-0.300434930223
ACH-000323,-0.381835659358
ACH-000324,-0.327177364807
ACH-000329,-0.386377900907
ACH-000330,-0.44660962618600003
ACH-000331,-0.279386509087
ACH-000332,-0.33423229283100003
ACH-000334,-0.27894963966999997
ACH-000335,-0.44213294974100004
ACH-000336,-0.0224495735695
ACH-000337,-0.539175502657
ACH-000339,-0.37105806093000004
ACH-000341,-0.605986342853
ACH-000348,-0.533868722027
ACH-000350,-0.272593586703
ACH-000352,-0.391637301157
ACH-000356,-0.159887526551
ACH-000361,-0.140759563338
ACH-000362,-0.372326973955
ACH-000363,-0.261347843498
ACH-000364,-0.25243993396
ACH-000365,-0.209628770832
ACH-000366,-0.296078374238
ACH-000368,-0.10717564443
ACH-000374,-0.31566730473
ACH-000375,-0.5431446622199999
ACH-000376,-0.562568921918
ACH-000381,-0.430818012446
ACH-000383,-0.417825591212
ACH-000387,-0.446076765784
ACH-000389,-0.132478909575
ACH-000390,-0.45718812504199996
ACH-000393,-0.139052895021
ACH-000395,-0.601874597206
ACH-000397,-0.35839393952699994
ACH-000401,-0.232880767335
ACH-000402,-0.544090472945
ACH-000403,-0.480602767031
ACH-000404,-0.170331234587
ACH-000406,-0.271880810275
ACH-000407,-0.537394341814
ACH-000408,-0.248004482392
ACH-000410,-0.556355470712
ACH-000411,-0.47122774109399995
ACH-000414,-0.521710294962
ACH-000415,-0.36621381604099995
ACH-000416,-0.47773490868600005
ACH-000420,-0.408334384428
ACH-000421,-0.312911991523
ACH-000424,-0.557568401703
ACH-000425,-0.36295728338100003
ACH-000426,-0.593917060126
ACH-000427,-0.213020288649
ACH-000433,-0.450217639013
ACH-000436,-0.515472130448
ACH-000444,-0.0481941185735
ACH-000445,-0.567223072803
ACH-000448,-0.415551200299
ACH-000450,-0.17717069759799997
ACH-000452,-0.55818003994
ACH-000454,-0.23837073678399998
ACH-000458,-0.281664852201
ACH-000459,-0.19462746636300002
ACH-000460,-0.45856505550399995
ACH-000461,-0.38626368978299996
ACH-000463,-0.271314547555
ACH-000464,-0.48152873676299995
ACH-000466,-0.380943435825
ACH-000467,-0.290066805031
ACH-000468,-0.238246116775
ACH-000469,-0.24487058715100002
ACH-000470,-0.549576630434
ACH-000471,-0.36103546476099996
ACH-000472,-0.29865995078
ACH-000473,-0.409387605265
ACH-000475,-0.47195523412699997
ACH-000476,-0.294234520115
ACH-000477,-0.161388460905
ACH-000480,-0.49102522329400006
ACH-000481,-0.320325728827
ACH-000483,-0.08929359436180001
ACH-000484,-0.19627967859200002
ACH-000485,-0.40765758111
ACH-000486,-0.194950223367
ACH-000487,-0.226389575813
ACH-000488,-0.221773193542
ACH-000490,-0.4220201053
ACH-000491,-0.36605896034999996
ACH-000495,-0.307805506116
ACH-000496,-0.499678784789
ACH-000499,-0.04223924273
ACH-000500,-0.20351797116
ACH-000502,-0.329229704366
ACH-000503,-0.690309045716
ACH-000505,-0.263290771868
ACH-000507,-0.421640958458
ACH-000510,-0.46858158677699996
ACH-000511,-0.166541948694
ACH-000512,-0.266897450115
ACH-000516,-0.234173560689
ACH-000517,-0.46425125190600003
ACH-000518,-0.43888541864200004
ACH-000520,-0.259521735699
ACH-000521,-0.44041137200099995
ACH-000522,-0.39102289342
ACH-000524,-0.43549730829800004
ACH-000527,-0.19192583926100001
ACH-000528,-0.355186749215
ACH-000537,-0.6606176879510001
ACH-000541,-0.524386889561
ACH-000542,-0.293178190561
ACH-000544,-0.634155889318
ACH-000545,-0.5022132275410001
ACH-000547,-0.47574337233400005
ACH-000548,-0.594473619966
ACH-000549,-0.569212748715
ACH-000550,-0.21560719504099998
ACH-000552,-0.567442005913
ACH-000556,-0.441871303408
ACH-000557,-0.3909817087
ACH-000570,-0.157852364257
ACH-000571,-0.402324186982
ACH-000573,-0.350677156615
ACH-000576,-0.36939891222099996
ACH-000580,-0.381035328059
ACH-000584,-0.304283408797
ACH-000585,-0.428666020065
ACH-000588,-0.46478223453999995
ACH-000589,-0.410105140001
ACH-000591,0.0727439715711
ACH-000593,-0.483948340596
ACH-000600,-0.677407013224
ACH-000601,-0.537715058043
ACH-000604,-0.150549880843
ACH-000605,-0.427889167417
ACH-000606,-0.558525123254
ACH-000608,-0.41869694199
ACH-000614,-0.053764768524699996
ACH-000616,-0.297030894444
ACH-000618,-0.273495795457
ACH-000619,-0.424845818068
ACH-000620,-0.45090722486
ACH-000621,-0.09563435171229999
ACH-000622,-0.310800448789
ACH-000623,-0.168787553699
ACH-000624,-0.30952749940499996
ACH-000627,-0.269547245535
ACH-000630,-0.406996855534
ACH-000632,-0.357786955937
ACH-000633,-0.7047327929230001
ACH-000637,-0.20685575887899998
ACH-000638,-0.41939451141500006
ACH-000646,-0.280387761099
ACH-000647,-0.601234201062
ACH-000648,-0.616964460264
ACH-000649,-0.335085243567
ACH-000651,-0.17590721257
ACH-000652,-0.44428209081200004
ACH-000653,-0.235262327541
ACH-000657,-0.41807531228100003
ACH-000658,-0.273174855562
ACH-000661,-0.266813853772
ACH-000662,-0.42896454811800006
ACH-000663,-0.284546216799
ACH-000665,-0.404864079181
ACH-000671,-0.6020382202100001
ACH-000673,-0.5449223823120001
ACH-000676,-0.286345775388
ACH-000677,-0.304763663363
ACH-000681,-0.380161900884
ACH-000682,-0.41383220242700003
ACH-000683,-0.646735816333
ACH-000684,-0.600543808651
ACH-000688,-0.329410886245
ACH-000693,-0.281918278004
ACH-000694,-0.134670862782
ACH-000695,-0.47229579203999994
ACH-000696,-0.346421572268
ACH-000697,-0.110679602281
ACH-000699,-0.388246399202
ACH-000701,-0.19649175610999997
ACH-000706,-0.389701332504
ACH-000711,-0.289797765421
ACH-000713,-0.594235867971
ACH-000714,-0.354869449406
ACH-000718,-0.388767273623
ACH-000720,-0.436207284816
ACH-000721,-0.45616892307499995
ACH-000724,-0.42788903277900003
ACH-000725,-0.38284720830200003
ACH-000732,-0.534958505264
ACH-000734,-0.386703740132
ACH-000735,-0.473593445892
ACH-000736,-0.549087116698
ACH-000738,-0.171759302559
ACH-000746,-0.0933551242317
ACH-000747,-0.383963572972
ACH-000748,-0.341743174169
ACH-000753,-0.595912593343
ACH-000756,-0.223043729187
ACH-000757,-0.43625789296000006
ACH-000758,-0.36122819149700003
ACH-000760,-0.16006185792400002
ACH-000763,-0.304753258181
ACH-000764,-0.398407832782
ACH-000765,-0.231329109364
ACH-000766,-0.553748406903
ACH-000767,-0.503184103938
ACH-000768,-0.25193375346700003
ACH-000769,-0.501821901853
ACH-000770,-0.219126947146
ACH-000771,-0.458040471631
ACH-000773,-0.796854143237
ACH-000776,-0.529910829966
ACH-000777,-0.632807877934
ACH-000778,-0.40674254804399995
ACH-000781,-0.388401693843
ACH-000782,-0.22888504818500002
ACH-000783,-0.60348556183
ACH-000784,-0.286021066664
ACH-000785,-0.48152536386699996
ACH-000787,-0.407023905729
ACH-000788,-0.357153645696
ACH-000791,-0.438896889084
ACH-000792,-0.24899943010899997
ACH-000794,-0.314191716179
ACH-000796,-0.38774875986100005
ACH-000799,-0.38686165130500005
ACH-000800,-0.5993507887080001
ACH-000802,-0.345558337279
ACH-000804,-0.949172815143
ACH-000805,-0.510039301271
ACH-000809,-0.22255564239599998
ACH-000810,-0.17361513599599998
ACH-000811,-0.256936730579
ACH-000817,-0.609607366761
ACH-000819,-0.24022658678199998
ACH-000820,-0.472023754718
ACH-000821,-0.533642734502
ACH-000822,-0.406120723275
ACH-000823,-0.264465412504
ACH-000824,-0.500373583755
ACH-000827,-0.25600678994000003
ACH-000829,-0.252743658616
ACH-000831,-0.410187612245
ACH-000832,-0.525905110183
ACH-000833,-0.388422464897
ACH-000834,-0.337675229752
ACH-000835,-0.188505727153
ACH-000836,-0.594068218041
ACH-000837,-0.278404631147
ACH-000838,-0.649581722595
ACH-000839,-0.34308377098399995
ACH-000840,-0.303465483959
ACH-000841,-0.513861312129
ACH-000843,-0.442578352663
ACH-000846,-0.475771264963
ACH-000847,0.0987696951897
ACH-000848,-0.5778501124750001
ACH-000849,-0.532075731214
ACH-000851,-0.27177247256299997
ACH-000855,-0.6330781426959999
ACH-000856,-0.369555120866
ACH-000858,-0.268738944508
ACH-000859,-0.46596279849
ACH-000861,-0.304209643752
ACH-000862,-0.265157870779
ACH-000865,-0.1916041705
ACH-000866,-0.363341463447
ACH-000867,-0.303006225448
ACH-000869,-0.09643593088829999
ACH-000872,-0.31506806462
ACH-000873,-0.956061582546
ACH-000876,-0.286201628178
ACH-000878,-0.0314761041627
ACH-000880,-0.294263999235
ACH-000881,-0.074267754705
ACH-000882,-0.0612400962681
ACH-000884,-0.36590518990299997
ACH-000885,-0.408026348372
ACH-000887,-0.29952327482200003
ACH-000888,-0.402658154016
ACH-000889,-0.455915813773
ACH-000890,-0.27282730677
ACH-000896,-0.412524260928
ACH-000898,-0.47310583028700004
ACH-000900,-0.8455670238240001
ACH-000901,-0.618649902981
ACH-000905,-0.392774122164
ACH-000906,-0.302615571508
ACH-000907,-0.351225735484
ACH-000910,-0.21352426684300002
ACH-000911,-0.277493834424
ACH-000912,-0.326492315761
ACH-000913,-0.152726044339
ACH-000915,-0.266553273313
ACH-000916,0.277729840207
ACH-000917,-0.41144794733400003
ACH-000921,-0.38120582497199995
ACH-000924,-0.343516999782
ACH-000926,-0.55586935608
ACH-000928,-0.5709133891089999
ACH-000929,-0.7154719746070001
ACH-000932,-0.41974921564
ACH-000935,-0.217588518494
ACH-000936,-0.46271783682800005
ACH-000937,-0.245198587683
ACH-000938,-0.287835153206
ACH-000939,-0.404540033273
ACH-000941,-0.350197339176
ACH-000943,-0.36225264387199996
ACH-000946,-0.290915411306
ACH-000947,-0.284651896778
ACH-000948,-0.524476214318
ACH-000950,-0.011335352383999998
ACH-000953,-0.423740947557
ACH-000957,-0.361282482791
ACH-000958,-0.44713915147
ACH-000960,-0.27748528614
ACH-000963,-0.59732913698
ACH-000968,-0.216935084551
ACH-000969,-0.594233909044
ACH-000973,-0.42924684302500005
ACH-000974,-0.256279836476
ACH-000975,-0.36445543253300006
ACH-000976,-0.35185294136600004
ACH-000978,0.17118770906599998
ACH-000980,-0.334326139542
ACH-000984,-0.341591016312
ACH-000986,-0.538383295485
ACH-000988,-0.296426393944
ACH-000993,-0.326104267959
ACH-000994,-0.323958448682
ACH-000996,-0.28318355249
ACH-001001,-0.38547182266999996
ACH-001020,0.281751335772
ACH-001028,-0.286739616729
ACH-001031,-0.31548393318000006
ACH-001038,-0.37050531730400005
ACH-001048,-0.352977399436
ACH-001050,-0.6119167903130001
ACH-001053,-0.328405744087
ACH-001054,-0.348437938552
ACH-001061,-0.262724440214
ACH-001067,-0.17308506023200002
ACH-001075,-0.243738796794
ACH-001096,-0.49998118928400004
ACH-001128,-0.496144671165
ACH-001134,-0.123425312789
ACH-001151,-0.417063320327
ACH-001163,-0.5204569058699999
ACH-001164,-0.19713346684500002
ACH-001173,-0.274905903211
ACH-001183,-0.366965054085
ACH-001184,-0.37204216333400003
ACH-001190,-0.185007016059
ACH-001192,-0.453469865356
ACH-001193,-0.509119413539
ACH-001196,-0.6045685972370001
ACH-001197,-0.422623048247
ACH-001205,-0.240028161244
ACH-001211,-0.659733662953
ACH-001212,-0.755220776825
ACH-001228,-0.473305445374
ACH-001232,-0.35927219108900005
ACH-001239,-0.23944762238000003
ACH-001274,-0.261385996434
ACH-001275,-0.487111584315
ACH-001277,-0.378195930408
ACH-001278,-0.197341003267
ACH-001280,-0.350721278861
ACH-001283,-0.352546987282
ACH-001289,-0.164562935806
ACH-001295,-0.373352039155
ACH-001300,-0.0118181125202
ACH-001301,-0.47735760964400004
ACH-001302,0.00500467385119
ACH-001303,-0.359975620246
ACH-001306,-0.34242726048600003
ACH-001318,-0.489226487317
ACH-001322,-0.344495959815
ACH-001328,-0.625903296168
ACH-001332,-0.6163217957399999
ACH-001333,-0.11355238834100001
ACH-001336,-0.267386401835
ACH-001340,-0.40283189381800005
ACH-001346,-0.392978444247
ACH-001353,-0.46431486201300004
ACH-001354,-0.8783364888449999
ACH-001367,0.07061013446360001
ACH-001368,-0.47333150823299996
ACH-001374,-0.358030494358
ACH-001375,-0.36520733649400006
ACH-001377,-0.314640318783
ACH-001380,-0.23870430849399998
ACH-001391,-0.213115705149
ACH-001407,-0.330287912186
ACH-001408,-0.47174293510700005
ACH-001413,-0.24148356099100002
ACH-001430,-0.539442110703
ACH-001431,-0.24460439642499998
ACH-001450,-0.13314122909700002
ACH-001496,-0.191112427231
ACH-001500,-0.5968276067580001
ACH-001521,-1.01392122224
ACH-001523,-0.42343106324100005
ACH-001532,-0.32924660389000004
ACH-001536,-0.382137634358
ACH-001550,-0.218753469765
ACH-001552,-0.239968092439
ACH-001554,-0.262265196442
ACH-001645,-0.223617202937
ACH-001654,-0.584648120995
ACH-001715,-0.572971603746
ACH-001735,-0.326845598799
ACH-001736,-0.41257203731299996
ACH-001737,-0.585594089898
ACH-001740,-0.114662391411
ACH-001745,-0.18904447531500002
ACH-001750,-0.29821830570999996
ACH-001765,-0.48797832506800004
ACH-001956,-0.32137320945500003
ACH-001957,-0.493530340573
