,PRPF40B (25766)
ACH-000004,-0.206921962563
ACH-000007,-0.324017035608
ACH-000009,-0.0414800910324
ACH-000011,-0.156541526815
ACH-000012,-0.023930775339900005
ACH-000013,-0.187803815983
ACH-000014,0.11680599240999999
ACH-000015,-0.11465079402799999
ACH-000017,0.0301433003373
ACH-000018,-0.473136863942
ACH-000019,-0.35303451435500005
ACH-000021,-0.0304113724535
ACH-000022,-0.0854293025822
ACH-000025,-0.322779853178
ACH-000028,-0.149384552512
ACH-000030,-0.147863303503
ACH-000035,-0.304864956952
ACH-000036,0.0948158012102
ACH-000037,-0.030870356941499998
ACH-000039,0.08155651920660001
ACH-000040,0.0351733640441
ACH-000041,-0.241490238265
ACH-000042,0.161218120281
ACH-000045,0.042401035849
ACH-000047,-0.19412849064399998
ACH-000052,0.0772878920282
ACH-000053,0.0013690223374
ACH-000054,-0.0988481803686
ACH-000055,-0.09259020693930001
ACH-000060,0.164957649256
ACH-000067,-0.107348160264
ACH-000070,-0.024631900575700003
ACH-000075,-0.223522599326
ACH-000078,0.163183366636
ACH-000082,-0.09171939614119999
ACH-000085,0.09799993974580001
ACH-000086,-0.14295656458
ACH-000087,-0.176290261261
ACH-000092,-0.0851798385785
ACH-000095,-0.06611390370350001
ACH-000097,-0.0318151664088
ACH-000098,0.0634706036204
ACH-000099,-0.0258685100368
ACH-000108,0.050089326008
ACH-000113,0.0876674359726
ACH-000115,-0.269149194139
ACH-000116,-0.132454012901
ACH-000118,0.0468719246899
ACH-000120,0.155159410197
ACH-000123,-0.10392131037900001
ACH-000127,0.07406170854119999
ACH-000128,-0.19822484269299998
ACH-000132,0.123651252598
ACH-000133,-0.146637819884
ACH-000137,-0.45816932372
ACH-000138,-0.0267023640329
ACH-000142,-0.0655760533317
ACH-000143,-0.0803570560985
ACH-000146,0.0637103051998
ACH-000148,0.06008572688569999
ACH-000150,-0.141460641211
ACH-000152,-0.241219361157
ACH-000153,0.182730775541
ACH-000159,-0.04216460795969999
ACH-000160,-0.0966853329317
ACH-000163,-0.138175706985
ACH-000167,-0.423322379868
ACH-000168,-0.048246381000699994
ACH-000169,-0.021085608467900002
ACH-000178,-0.050052545380100004
ACH-000182,0.084734951237
ACH-000183,-0.0897231087511
ACH-000188,-0.29724578014499997
ACH-000189,-0.014980357645299999
ACH-000190,0.0306192036053
ACH-000198,-0.059409988444699996
ACH-000204,-0.133423289698
ACH-000206,-0.0010774209463699999
ACH-000207,0.10379185419800001
ACH-000211,0.054338483215
ACH-000215,-0.0778927536591
ACH-000221,-0.0861342672905
ACH-000222,0.21570771238800002
ACH-000223,-0.211246014569
ACH-000226,-0.10789205356899999
ACH-000227,-0.36266080231700004
ACH-000228,-0.044598650662
ACH-000231,-0.101750500496
ACH-000232,-0.0696777574317
ACH-000233,0.0281282993849
ACH-000234,-0.151840663959
ACH-000235,-0.0895932786447
ACH-000237,-0.06166407550630001
ACH-000238,-0.16191147744599999
ACH-000243,0.13503016977600002
ACH-000244,0.0437051947054
ACH-000246,-0.269536832249
ACH-000248,-0.205535864472
ACH-000250,-0.042523722886199995
ACH-000251,-0.134433875163
ACH-000253,0.014852362535299998
ACH-000255,0.044078368224800005
ACH-000256,-0.211377977047
ACH-000257,0.0473058467986
ACH-000258,0.272863211697
ACH-000259,0.00385559994569
ACH-000260,-0.13054522063100002
ACH-000261,-0.115393177641
ACH-000262,0.11684977442399999
ACH-000263,-0.029895336521400005
ACH-000264,-0.174329146741
ACH-000265,0.183178789214
ACH-000266,0.0288315055711
ACH-000272,0.10550369644600001
ACH-000273,-0.0638740847743
ACH-000274,-0.0144423443639
ACH-000277,0.0289137540474
ACH-000278,-0.18056872995499998
ACH-000279,-0.133820994552
ACH-000280,0.0888762192384
ACH-000281,-0.0881831079033
ACH-000288,-0.163984614501
ACH-000291,-0.0199281667748
ACH-000293,-0.053586746337900004
ACH-000294,0.00994271729742
ACH-000295,0.0744972697903
ACH-000296,-0.09003302748339999
ACH-000302,-0.101885454391
ACH-000304,0.522673050022
ACH-000307,0.0360932710564
ACH-000308,-0.174761488779
ACH-000310,0.005239548258229999
ACH-000311,0.29098082368
ACH-000312,0.0889226304752
ACH-000315,0.0037808321594800004
ACH-000316,-0.238488791065
ACH-000317,0.0953469984344
ACH-000318,0.0410263241379
ACH-000319,-0.0122148212893
ACH-000320,0.0926999007756
ACH-000322,-0.18683789054900002
ACH-000323,0.09341323493239999
ACH-000324,-0.035834404956900004
ACH-000329,-0.0542001788951
ACH-000330,-0.209842373417
ACH-000331,-0.102514077995
ACH-000332,0.036415243041500005
ACH-000334,-0.0523376020106
ACH-000335,-0.329196154669
ACH-000336,0.14517015614700002
ACH-000337,-0.166589657286
ACH-000339,-0.109616923556
ACH-000341,0.00520261552796
ACH-000348,-0.196287438979
ACH-000350,-0.0821424004738
ACH-000352,-0.154547313305
ACH-000356,-0.22750453400899998
ACH-000361,-0.07705062062000001
ACH-000362,-0.0770326261493
ACH-000363,0.14543580298699998
ACH-000364,-0.10541903730499999
ACH-000365,-0.0477187094725
ACH-000366,-0.155081128634
ACH-000368,-0.235969859452
ACH-000374,-0.0396443553005
ACH-000375,-0.138597194079
ACH-000376,0.037879604914000005
ACH-000381,-0.0262189259884
ACH-000383,0.0315277013902
ACH-000387,-0.11616438924900001
ACH-000389,0.0436418576954
ACH-000390,-0.0513605176114
ACH-000393,0.189730259092
ACH-000395,-0.050614722949099994
ACH-000397,-0.0383419607994
ACH-000401,0.0799552328363
ACH-000402,-0.68877739766
ACH-000403,0.0810600148866
ACH-000404,-0.05570426952219999
ACH-000406,-0.042592518132400004
ACH-000407,-0.0985595621537
ACH-000408,-0.153411647118
ACH-000410,-0.07227670060060001
ACH-000411,0.0832789791365
ACH-000414,-0.0223578431526
ACH-000415,-0.0886255969012
ACH-000416,-0.156781246862
ACH-000420,-0.256982432031
ACH-000421,-0.0934331198151
ACH-000424,-0.38795444902099996
ACH-000425,-0.19801450927099998
ACH-000426,0.0319460703395
ACH-000427,-0.14951199492699999
ACH-000433,-0.0948864099494
ACH-000436,0.0352578832511
ACH-000444,0.103572426461
ACH-000445,-0.40819853430200004
ACH-000448,-0.06260621253880001
ACH-000450,0.0258008225065
ACH-000452,-0.178335068483
ACH-000454,0.0788396793599
ACH-000458,-0.11382749753900001
ACH-000459,-0.160186849035
ACH-000460,-0.10519283092599999
ACH-000461,-0.162800325197
ACH-000463,-0.0418310108683
ACH-000464,-0.222939945317
ACH-000466,0.00176343999779
ACH-000467,0.07810922141599999
ACH-000468,-0.354827025309
ACH-000469,-0.140876208166
ACH-000470,-0.0568169759842
ACH-000471,-0.246415317246
ACH-000472,-0.149147121139
ACH-000473,0.19191236050000002
ACH-000475,-0.0202451175553
ACH-000476,-0.10833160215
ACH-000477,0.0862321390458
ACH-000480,-0.17024198859700002
ACH-000481,-0.152107252706
ACH-000483,-0.163149421306
ACH-000484,-0.24892520575399998
ACH-000485,-0.0355298204099
ACH-000486,-0.11002432529799999
ACH-000487,-0.132181348844
ACH-000488,-0.165966658455
