,HIST1H2BJ (8970)
ACH-000425,-1.22496133856
ACH-000426,-1.7360256073
ACH-000427,-1.04034685747
ACH-000433,-1.0954373728
ACH-000436,-1.5588336816100001
ACH-000444,-1.29685090347
ACH-000445,-0.670069288326
ACH-000448,-1.24010789589
ACH-000450,-1.21702453473
ACH-000452,-1.2907072473
ACH-000454,-1.42350204096
ACH-000458,-1.22323150116
ACH-000459,-1.41140408516
ACH-000460,-1.07560737407
ACH-000461,-1.16690998902
ACH-000463,-1.2246776460200002
ACH-000464,-1.01221112432
ACH-000466,-1.22424716993
ACH-000467,-1.30052614877
ACH-000468,-1.2328807498799998
ACH-000469,-1.20323843359
ACH-000470,-1.0849136687799998
ACH-000471,-1.02827979145
ACH-000472,-1.15462281881
ACH-000473,-0.989833050965
ACH-000475,-1.21027604706
ACH-000476,-0.973200613849
ACH-000477,-1.14788114445
ACH-000480,-1.0633249152200002
ACH-000481,-1.2052365224600001
ACH-000483,-0.8951184209559999
ACH-000484,-1.00479472607
ACH-000485,-1.3069266167799998
ACH-000486,-1.04311687916
ACH-000487,-1.5022347936899998
ACH-000488,-1.2808563933
ACH-000490,-1.1614486475599999
ACH-000491,-1.12937190228
ACH-000495,-0.9314114813050001
ACH-000496,-1.20624243469
ACH-000499,-0.965875946325
ACH-000500,-0.934882464375
ACH-000502,-1.3340310152700001
ACH-000503,-1.0947473965899999
ACH-000505,-1.1811255745
ACH-000507,-1.00109869718
ACH-000510,-1.10871178145
ACH-000511,-1.13850761169
ACH-000512,-1.37199259073
ACH-000516,-1.24614527846
ACH-000517,-1.37857871366
ACH-000518,-1.2575075895799999
ACH-000520,-1.03430143107
ACH-000521,-1.2664075055500001
ACH-000522,-1.09310200557
ACH-000524,-1.6166151461700002
ACH-000527,-1.0407882246100002
ACH-000528,-1.24974421736
ACH-000537,-1.09604259931
ACH-000541,-1.21257633643
ACH-000542,-1.0883547037899999
ACH-000544,-1.07384368892
ACH-000545,-1.3687397338499998
ACH-000547,-1.12112635206
ACH-000548,-1.12796794107
ACH-000549,-0.762974316548
ACH-000550,-1.02531821312
ACH-000552,-1.12192277449
ACH-000556,-1.32665607133
ACH-000557,-1.36262646991
ACH-000570,-1.01052861233
ACH-000571,-1.4617656663299998
ACH-000573,-1.29331413072
ACH-000576,-1.37828515771
ACH-000580,-0.996508148243
ACH-000584,-1.1679403365899999
ACH-000585,-1.27881401689
ACH-000588,-1.20397758199
ACH-000589,-1.3126617413200001
ACH-000591,-1.16507460242
ACH-000593,-1.1960892435200001
ACH-000600,-1.36616876189
ACH-000601,-1.22532679567
ACH-000604,-1.6369371341699999
ACH-000605,-1.3980522184399997
ACH-000606,-1.22058694738
ACH-000608,-1.2507672577700002
ACH-000614,-0.771209636591
ACH-000616,-0.8365081455969999
ACH-000618,-1.1557704331999998
ACH-000619,-1.4365929313299999
ACH-000620,-1.23474248545
ACH-000621,-1.17930057182
ACH-000622,-1.03829130724
ACH-000623,-1.3674851742200003
ACH-000624,-1.09672385609
ACH-000627,-1.12225222907
ACH-000630,-1.28753811449
ACH-000632,-1.20394480114
ACH-000633,-0.9221876815510001
ACH-000637,-1.3232196525700002
ACH-000638,-1.3004430047600002
ACH-000646,-1.24716877223
ACH-000647,-1.15572711356
ACH-000648,-1.2345157528
ACH-000649,-1.26449099028
ACH-000651,-1.04432242165
ACH-000652,-1.06040811625
ACH-000653,-1.4098298248199999
ACH-000657,-1.25938943051
ACH-000658,-1.6658314490000001
ACH-000661,-1.24304241518
ACH-000662,-1.3709958283500001
ACH-000663,-0.983948582172
ACH-000665,-1.30051996412
ACH-000671,-1.2354074147299998
ACH-000673,-1.15040717964
ACH-000676,-1.07011643075
ACH-000677,-1.17234865667
ACH-000681,-1.4006258325
ACH-000682,-1.2012758548
ACH-000683,-1.31139874143
ACH-000684,-1.1191372659299998
ACH-000688,-0.979418570715
ACH-000693,-1.1499310000299998
ACH-000694,-1.12410865387
ACH-000695,-1.07690734469
ACH-000696,-1.20842491253
ACH-000697,-0.924575521206
ACH-000699,-1.24132049938
ACH-000701,-1.15091302052
ACH-000706,-1.23248093581
ACH-000711,-1.08344522245
ACH-000713,-1.2165870223100002
ACH-000714,-1.4452357101299997
ACH-000718,-1.19454072968
ACH-000720,-1.2862575140999999
ACH-000721,-1.31501604401
ACH-000724,-1.4595582138699998
ACH-000725,-1.53206281352
ACH-000732,-1.3990236969799998
ACH-000734,-1.20236579458
ACH-000735,-0.89209542808
ACH-000736,-1.1797709090200001
ACH-000738,-1.07436225437
ACH-000746,-1.12261975477
ACH-000747,-0.974252648495
ACH-000748,-1.27088059596
ACH-000753,-1.4244075400799998
ACH-000756,-1.33211762678
ACH-000757,-1.1148014952
ACH-000758,-1.1577670125
ACH-000760,-1.2714929410200002
ACH-000763,-1.91831868685
ACH-000764,-1.3959489586700002
ACH-000765,-1.07414152543
ACH-000766,-1.10055872004
ACH-000767,-1.11980980526
ACH-000768,-1.0880417998899998
ACH-000769,-1.23421240214
ACH-000770,-1.1761550333600002
ACH-000771,-1.14016454018
ACH-000773,-1.15568893197
ACH-000776,-1.0909897368200001
ACH-000777,-1.24382699963
ACH-000778,-1.23303673825
ACH-000781,-1.21709835946
ACH-000782,-1.17553130411
ACH-000783,-1.63838520293
ACH-000784,-1.01284936009
ACH-000785,-1.4607558375100003
ACH-000787,-1.1826216909799998
ACH-000788,-1.12307908507
ACH-000791,-1.26708604537
ACH-000792,-1.38313023614
ACH-000794,-1.18342468395
ACH-000796,-1.30149900828
ACH-000799,-0.993844685034
ACH-000800,-0.8432199377609999
ACH-000802,-1.23309273986
ACH-000804,-1.2603834973899999
ACH-000805,-1.12380560307
ACH-000809,-1.12086916861
ACH-000810,-0.966504564027
ACH-000811,-1.33374516722
ACH-000817,-1.1293196287
ACH-000819,-0.982177326232
ACH-000820,-0.529143529567
ACH-000821,-1.84622273729
ACH-000822,-1.10077358035
ACH-000823,-1.14767481225
ACH-000824,-1.5475209750299999
ACH-000827,-1.19843766325
ACH-000829,-1.47701267143
ACH-000831,-1.0629000243200002
ACH-000832,-1.00722228631
ACH-000833,-0.8339589707289999
ACH-000834,-1.16317943527
ACH-000835,-1.08801223919
ACH-000836,-0.535661876555
ACH-000837,-1.10696784116
ACH-000838,-1.58160055522
ACH-000839,-1.12816303997
ACH-000840,-1.25414409521
ACH-000841,-1.60742403627
ACH-000843,-1.35418205946
ACH-000846,-1.15031814041
ACH-000847,-0.8492408814679999
ACH-000848,-0.8190310606360001
ACH-000849,-1.08912349935
ACH-000851,-1.09830429319
ACH-000855,-1.5255537729299997
ACH-000856,-1.1647585037600001
ACH-000858,-1.22786642963
ACH-000859,-0.9765395615829999
ACH-000861,-1.2083782924
ACH-000862,-1.12989870134
ACH-000865,-1.1931271755
ACH-000866,-1.29752490001
ACH-000867,-1.21607898109
ACH-000869,-1.33213393139
ACH-000872,-1.0169563755700002
ACH-000873,-0.957344701098
ACH-000876,-1.33954952776
ACH-000878,-1.3884125461599999
ACH-000880,-1.52378809836
ACH-000881,-1.3176697263200001
ACH-000882,-1.123265559
ACH-000884,-0.940064033767
ACH-000885,-1.09867873811
ACH-000887,-1.17527176266
ACH-000888,-1.2615001244600001
ACH-000889,-1.5198656415600003
ACH-000890,-1.19692628145
ACH-000896,-1.18234343617
ACH-000898,-1.16090333884
ACH-000900,-1.21002750217
ACH-000901,-1.12351069183
ACH-000905,-1.15281963564
ACH-000906,-1.1390280687799998
ACH-000907,-1.09554213048
ACH-000910,-1.35385992726
ACH-000911,-1.2911685080700002
ACH-000912,-1.18700376131
ACH-000913,-1.15139933648
ACH-000915,-1.10504667227
ACH-000916,-1.02065822435
ACH-000917,-1.06543106141
ACH-000921,-1.11384758815
ACH-000924,-0.8233206793699999
ACH-000926,-1.25890167764
ACH-000928,-0.979465436759
ACH-000929,-1.14237358907
ACH-000932,-1.3218238874500001
ACH-000935,-1.30759516343
ACH-000936,-1.1509956541700002
ACH-000937,-1.39877326096
ACH-000938,-1.3956751813400001
ACH-000939,-0.34628595090899994
ACH-000941,-1.51140518954
ACH-000943,-1.2564509498899998
ACH-000946,-1.29633919398
ACH-000947,-1.37694688565
ACH-000948,-1.30927765837
ACH-000950,-1.19458242964
ACH-000953,-1.55753868409
ACH-000957,-1.0445778062
ACH-000958,-1.01153730049
ACH-000960,-1.44488030056
ACH-000963,-1.0853364887399999
ACH-000968,-1.28302214049
ACH-000969,-1.16282825352
ACH-000973,-1.22689349123
ACH-000974,-1.13838224944
ACH-000975,-1.19522098154
ACH-000976,-1.0625471275
ACH-000978,-0.8927841931110001
ACH-000980,-1.1635264689799998
ACH-000984,-0.9076251032520001
ACH-000986,-1.28215659737
ACH-000988,-1.3495570147100002
ACH-000993,-1.16740381016
ACH-000994,-1.23642479233
ACH-000996,-1.24458725065
ACH-001001,-1.17664858274
ACH-001020,-0.444839487464
ACH-001028,-1.26743027578
ACH-001031,-1.3513288702500001
ACH-001038,-1.18640120325
ACH-001048,-1.15055353545
ACH-001050,-1.2811003456899999
ACH-001053,-1.14872554156
ACH-001054,-1.22923869346
ACH-001061,-1.21177582041
ACH-001067,-1.06553991653
ACH-001075,-1.2541903537999999
ACH-001096,-1.1471072169399998
ACH-001128,0.290382086387
ACH-001134,-1.12182293606
ACH-001151,-1.15561671953
ACH-001163,-1.1892963875
ACH-001164,-1.40070521194
ACH-001173,-1.03956571638
ACH-001183,-1.0273654302
ACH-001184,-0.960474544815
ACH-001190,-1.0319616393100002
ACH-001192,-1.28477867929
ACH-001193,-0.963597364542
ACH-001196,-1.2561522542799999
ACH-001197,-1.0743462369
ACH-001205,-1.27692350052
ACH-001211,-0.937225774006
ACH-001212,-1.63234833325
ACH-001228,-1.57193129312
ACH-001232,-1.20606461691
ACH-001239,-1.30128100801
ACH-001274,-1.19668609809
ACH-001275,-0.9787735832760001
ACH-001277,-1.20426208104
ACH-001278,-1.3508182740799999
ACH-001280,-1.43982959669
ACH-001283,-1.4058871250100002
ACH-001289,-1.35024681417
ACH-001295,-1.39453872317
ACH-001300,-1.22757118592
ACH-001301,-1.19736843383
ACH-001302,-1.1418114853299999
ACH-001303,-1.35906443924
ACH-001306,-1.08518645386
ACH-001318,-1.4115777629100001
ACH-001322,-0.979297486998
ACH-001328,-1.4443234992299998
ACH-001332,-1.19820224771
ACH-001333,-1.0483068204100001
ACH-001336,-1.25616021013
ACH-001340,-1.29049179461
ACH-001346,-1.26639214779
ACH-001353,-1.19509416347
ACH-001354,-1.51567752399
ACH-001367,-1.04320899257
ACH-001368,-1.20879616168
ACH-001374,-1.3138108283499998
ACH-001375,-1.12575782156
ACH-001377,-1.28233320942
ACH-001380,-1.1953859548799999
ACH-001391,-0.8791874946539999
ACH-001407,-1.3272551652200002
ACH-001408,-1.3814306040600002
ACH-001413,-0.889487313231
ACH-001430,-1.62254275066
ACH-001431,-1.21553840564
ACH-001450,-0.8571111754649999
ACH-001496,-0.774456483743
ACH-001500,-0.732660942651
ACH-001521,-1.26526504461
ACH-001523,-0.9484232827860001
ACH-001532,-1.24387736937
ACH-001536,-1.47782756705
ACH-001550,-0.799912995134
ACH-001552,-1.18553997737
ACH-001554,-1.33773341339
ACH-001645,-1.13490985308
ACH-001654,-1.22406536104
ACH-001715,-1.24965189407
ACH-001735,-1.3171046741299999
ACH-001736,-1.341874482
ACH-001737,-2.2592380675599997
ACH-001740,-1.11517850966
ACH-001745,-1.23380247845
ACH-001750,-1.00746460791
ACH-001765,-1.2459266197399999
ACH-001956,-1.2937254313700002
ACH-001957,-1.27896128333
