,LURAP1 (541468)
ACH-000448,-0.38799917927199995
ACH-000450,-0.39234110295900004
ACH-000452,-0.270308820507
ACH-000454,-0.553317752408
ACH-000458,-0.39429576416100004
ACH-000459,-0.39826100936
ACH-000460,-0.246284456848
ACH-000461,-0.407604849715
ACH-000463,-0.383718524956
ACH-000464,-0.41380935895800003
ACH-000466,-0.233232708939
ACH-000467,-0.39111966597
ACH-000468,-0.38623982335100004
ACH-000469,-0.373661470823
ACH-000470,0.0563532259444
ACH-000471,-0.35858099801200005
ACH-000472,-0.397429903247
ACH-000473,-0.28250449547400003
ACH-000475,-0.48257774298199996
ACH-000476,-0.5108306632940001
ACH-000477,-0.48138035180600003
ACH-000480,-0.477654144226
ACH-000481,-0.412474453153
ACH-000483,-0.485091985451
ACH-000484,-0.499847158704
ACH-000485,-0.41230558591099997
ACH-000486,-0.324251447606
ACH-000487,-0.412100567299
ACH-000488,-0.41613116472499995
ACH-000490,-0.397851904549
ACH-000491,-0.36973370505500003
ACH-000495,-0.5481235775850001
ACH-000496,-0.370475406594
ACH-000499,-0.456627686002
ACH-000500,-0.799333872369
ACH-000502,-0.240381909412
ACH-000503,-0.350636063664
ACH-000505,-0.176484854274
ACH-000507,-0.396654999039
ACH-000510,-0.415939944146
ACH-000511,-0.40047842744499995
ACH-000512,-0.570172995924
ACH-000516,-0.47051058104599996
ACH-000517,-0.304228287258
ACH-000518,-0.261321158577
ACH-000520,-0.280423691539
ACH-000521,-0.57523136917
ACH-000522,-0.47212824727799996
ACH-000524,-0.363534027718
ACH-000527,-0.38866903223099997
ACH-000528,-0.437852075238
ACH-000537,-0.28602723623799997
ACH-000541,-0.464564737228
ACH-000542,-0.31414627694
ACH-000544,-0.61840377666
ACH-000545,-0.36033479615
ACH-000547,-0.44361993805
ACH-000548,-0.33958124914800003
ACH-000549,-0.313413482883
ACH-000550,-0.6085916048910001
ACH-000552,-0.43392369038199996
ACH-000556,-0.552014221713
ACH-000557,-0.337531361998
ACH-000570,-0.357904355511
ACH-000571,-0.43045969058600003
ACH-000573,-0.312527397215
ACH-000576,-0.480499919974
ACH-000580,-0.24064411173300002
ACH-000584,-0.294147437761
ACH-000585,-0.573659972579
ACH-000588,-0.350688136348
ACH-000589,-0.19048933939100002
ACH-000591,-0.408140388874
ACH-000593,-0.49209407403300004
ACH-000600,-0.547696500805
ACH-000601,-0.421667142487
ACH-000604,-0.509640428763
ACH-000605,-0.18158029318500002
ACH-000606,-0.434754298274
ACH-000608,-0.37627414372199997
ACH-000614,-0.37771249608199997
ACH-000616,-0.561281346289
ACH-000618,-0.39297867900300004
ACH-000619,-0.45150453050800005
ACH-000620,-0.38260856734399995
ACH-000621,-0.545118596426
ACH-000622,-0.321243248709
ACH-000623,-0.288356967971
ACH-000624,-0.374073190019
ACH-000627,-0.661695159405
ACH-000630,-0.5069322589940001
ACH-000632,-0.438148795843
ACH-000633,-0.484493546688
ACH-000637,-0.478102806748
ACH-000638,-0.481350792691
ACH-000646,-0.459897484389
ACH-000647,-0.338689649677
ACH-000648,-0.30715362094
ACH-000649,-0.40799968731700004
ACH-000651,-0.36958726717699997
ACH-000652,-0.506683153171
ACH-000653,-0.480757043775
ACH-000657,-0.35410732727
ACH-000658,-0.29604890346900004
ACH-000661,-0.289827383507
ACH-000662,-0.8979893522779999
ACH-000663,-0.42218240657300005
ACH-000665,-0.29950602349800004
ACH-000671,-0.273645010624
ACH-000673,-0.516965799631
ACH-000676,-0.45233469532700005
ACH-000677,-0.432863328189
ACH-000681,-0.19045441396999999
ACH-000682,-0.392934127364
ACH-000683,-0.6498870725029999
ACH-000684,-0.31471642212400003
ACH-000688,-0.303491852538
ACH-000693,-0.526856798626
ACH-000694,-0.384884955959
ACH-000695,-0.262485246694
ACH-000696,-0.398060018492
ACH-000697,-0.844802253009
ACH-000699,-0.48171653969300005
ACH-000701,-0.540246953878
ACH-000706,-0.348161893869
ACH-000711,-0.399537941348
ACH-000713,-0.650610000772
ACH-000714,-0.521508688715
ACH-000718,-0.258680658177
ACH-000720,-0.449974976118
ACH-000721,-0.45452844057499997
ACH-000724,-0.157750504673
ACH-000725,-0.280357643934
ACH-000732,-0.530476947222
ACH-000734,-0.44759552017
ACH-000735,-0.634302174044
ACH-000736,-0.369520129938
ACH-000738,-0.385785315373
ACH-000746,-0.320596535395
ACH-000747,-0.520863355111
ACH-000748,-0.44597762220200005
ACH-000753,-0.350218498747
ACH-000756,-0.204245616831
ACH-000757,-0.381640701202
ACH-000758,-0.434483137609
ACH-000760,-0.507679606681
ACH-000763,-0.375624539242
ACH-000764,-0.333168686989
ACH-000765,-0.489230251535
ACH-000766,-0.49764760266
ACH-000767,-0.30431420031
ACH-000768,-0.214786080111
ACH-000769,-0.5059172408529999
ACH-000770,-0.318749992569
ACH-000771,-0.223302686497
ACH-000773,-0.09595062790439998
ACH-000776,-0.421424029553
ACH-000777,-0.5279462377709999
ACH-000778,-0.227221290477
ACH-000781,-0.309070244151
ACH-000782,-0.476581245682
ACH-000783,-0.244400168771
ACH-000784,-0.5428222246100001
ACH-000785,-0.496916610278
ACH-000787,-0.39156787681599997
ACH-000788,-0.344173832896
ACH-000791,-0.279884865871
ACH-000792,-0.423713406153
ACH-000794,-0.298623580454
ACH-000796,-0.343088513462
ACH-000799,-0.484263241136
ACH-000800,-0.267758892005
ACH-000802,-0.28367234496599997
ACH-000804,-0.362887141245
ACH-000805,-0.23538203148400003
ACH-000809,-0.31725173058899997
ACH-000810,0.037134602376
ACH-000811,-0.5112843496930001
ACH-000817,-0.338336059366
ACH-000819,-0.417235274881
ACH-000820,-0.692635843699
ACH-000821,-0.54270573635
ACH-000822,-0.284993054284
ACH-000823,-0.47571718156000004
ACH-000824,-0.296897129298
ACH-000827,-0.41696359596999993
ACH-000829,-0.41446239203199997
ACH-000831,-0.388181412804
ACH-000832,-0.419172594815
ACH-000833,-0.410510484423
ACH-000834,-0.292317515211
ACH-000835,-0.308201363605
ACH-000836,-0.345304571664
ACH-000837,-0.36552929693999997
ACH-000838,-0.386758838389
ACH-000839,-0.46590207059199995
ACH-000840,-0.305091318006
ACH-000841,-0.197056256407
ACH-000843,-0.38705266820600004
ACH-000846,-0.535191185449
ACH-000847,-0.570380340272
ACH-000848,-0.300057780963
ACH-000849,-0.483045941902
ACH-000851,-0.542315108261
ACH-000855,-0.481211239577
ACH-000856,-0.382715046065
ACH-000858,-0.47603226096999995
ACH-000859,-0.429051222701
ACH-000861,-0.490049459739
ACH-000862,-0.26928940853
ACH-000865,-0.34816890899499997
ACH-000866,-0.34716478100500003
ACH-000867,-0.427872210197
ACH-000869,-0.7067666781280001
ACH-000872,-0.53115050728
ACH-000873,-0.2850020074
ACH-000876,-0.314621901305
ACH-000878,-0.359568662922
ACH-000880,-0.355206766537
ACH-000881,-0.36483539778499996
ACH-000882,-0.47141885927500005
ACH-000884,-0.425444044186
ACH-000885,-0.274994513717
ACH-000887,-0.519664195037
ACH-000888,-0.21909300338000004
ACH-000889,-0.37716331325400004
ACH-000890,-0.521486612047
ACH-000896,-0.484283626919
ACH-000898,-0.35821053794
ACH-000900,-0.423464764111
ACH-000901,-0.499140498213
ACH-000905,-0.36820933118199994
ACH-000906,-0.360568178438
ACH-000907,-0.599348948534
ACH-000910,-0.37127278154200005
ACH-000911,-0.41664087854099996
ACH-000912,-0.31389223125599997
ACH-000913,-0.24219045093400002
ACH-000915,-0.574148387011
ACH-000916,0.139142342636
ACH-000917,-0.423719366415
ACH-000921,-0.335487416304
ACH-000924,-0.41086010780500004
ACH-000926,-0.527026556685
ACH-000928,-0.46574060021200003
ACH-000929,-0.623408957357
ACH-000932,-0.505835838017
ACH-000935,-0.244071510476
ACH-000936,-0.5626513008640001
ACH-000937,-0.34266756900600004
ACH-000938,-0.17966704654100002
ACH-000939,-0.42429774035499995
ACH-000941,-0.151582531755
ACH-000943,-0.317527992267
ACH-000946,-0.37122015073200004
ACH-000947,-0.41935634565200003
ACH-000948,-0.325610400279
ACH-000950,-0.197091637974
ACH-000953,-0.346551812523
ACH-000957,-0.363409273639
ACH-000958,-0.420536153445
ACH-000960,-0.378001242061
ACH-000963,-0.23385714120200002
ACH-000968,-0.375742826434
ACH-000969,-0.218236519279
ACH-000973,-0.30514741543900004
ACH-000974,-0.22875171515700002
ACH-000975,-0.414020183991
ACH-000976,-0.401986465502
ACH-000978,-0.259676784361
ACH-000980,-0.42011234450199997
ACH-000984,-0.38981976870800006
ACH-000986,-0.483583525736
ACH-000988,-0.276749496147
ACH-000993,-0.4516820267
ACH-000994,-0.50959972761
ACH-000996,-0.268638202497
ACH-001001,-0.363678318071
ACH-001020,-0.177802269469
ACH-001028,-0.43372483610600004
ACH-001031,-0.5029198313459999
ACH-001038,-0.473028302706
ACH-001048,-0.19796511699000002
ACH-001050,-0.535732799268
ACH-001053,-0.68679327065
ACH-001054,-0.508638890277
ACH-001061,-0.369713256703
ACH-001067,-0.445608515185
ACH-001075,-0.44583685030000003
ACH-001096,-0.38406806340099997
ACH-001128,-0.336973885597
ACH-001134,-0.468636938402
ACH-001151,-0.370223464784
ACH-001163,-0.40352938666999993
ACH-001164,-0.547081193704
ACH-001173,-0.329558251195
ACH-001183,-0.41081444253300003
ACH-001184,-0.387717743596
ACH-001190,-0.254842217973
ACH-001192,-0.30229148155499996
ACH-001193,-0.504969819002
ACH-001196,-0.641824588292
ACH-001197,-0.384288042228
ACH-001205,-0.390050507697
ACH-001211,-0.47005345431999995
ACH-001212,-0.291300305573
ACH-001228,-0.5903238555879999
ACH-001232,-0.40863364517899997
ACH-001239,-0.548054167247
ACH-001274,-0.0695662818564
ACH-001275,-0.436276376074
ACH-001277,-0.462002536738
ACH-001278,-0.5188050439549999
ACH-001280,-0.335518738193
ACH-001283,-0.306213872171
ACH-001289,-0.387646767635
ACH-001295,-0.333056997769
ACH-001300,-0.30377811538000005
ACH-001301,-0.5550366045880001
ACH-001302,-0.34551591808300003
ACH-001303,-0.684122992841
ACH-001306,-0.322747538055
ACH-001318,-0.513209113623
ACH-001322,-0.433409613614
ACH-001328,-0.32628214507
ACH-001332,-0.414230373047
ACH-001333,-0.36925246613799995
ACH-001336,-0.330179620457
ACH-001340,-0.34840791688
ACH-001346,-0.49685756218500005
ACH-001353,-0.376128256465
ACH-001354,-0.563806912018
ACH-001367,-0.331443586274
ACH-001368,-0.417947155849
ACH-001374,-1.01758318375
ACH-001375,-0.40496708986999996
ACH-001377,-0.210832735234
ACH-001380,-0.45485105748599997
ACH-001391,-0.31695492653
ACH-001407,-0.263992309564
ACH-001408,-0.39360100747599996
ACH-001413,-0.551980985711
ACH-001430,-0.409974292237
ACH-001431,-0.08098280110089999
ACH-001450,-0.388078492669
ACH-001496,-0.317968329911
ACH-001500,-0.5069936268949999
ACH-001521,-0.366660359267
ACH-001523,-0.528987412914
ACH-001532,-0.494649544036
ACH-001536,-0.44416476420199996
ACH-001550,-0.398934148112
ACH-001552,-0.562352580788
ACH-001554,-0.22070737328499998
ACH-001645,-0.25886044295
ACH-001654,-0.383811263098
ACH-001715,-0.810834222459
ACH-001735,-0.31163400713399997
ACH-001736,-0.35732665396499996
ACH-001737,-0.278768641081
ACH-001740,-0.323817079464
ACH-001745,-0.293823629632
ACH-001750,-0.638510788766
ACH-001765,-0.41552050845
ACH-001956,-0.318801844998
ACH-001957,-0.322795610564
