,SASH1 (23328)
ACH-000226,0.18216379366799998
ACH-000227,0.222547373442
ACH-000228,0.314038367646
ACH-000231,0.254488567331
ACH-000232,0.178228083457
ACH-000233,0.20408192228500002
ACH-000234,0.100498912811
ACH-000235,0.218031076883
ACH-000237,0.360177689121
ACH-000238,0.205573154879
ACH-000243,0.218049495249
ACH-000244,0.498016474995
ACH-000246,0.167711017092
ACH-000248,0.212397839564
ACH-000250,0.2569745846
ACH-000251,0.506307646841
ACH-000253,0.261773359705
ACH-000255,0.267577639939
ACH-000256,0.07524265971869999
ACH-000257,0.22484346841299999
ACH-000258,0.243870225333
ACH-000259,0.262622562525
ACH-000260,0.240666099399
ACH-000261,0.30523103985399996
ACH-000262,0.27810373494
ACH-000263,0.436493657165
ACH-000264,0.22471570166700003
ACH-000265,0.38225365378
ACH-000266,0.139468099703
ACH-000272,0.260822114569
ACH-000273,0.217100369082
ACH-000274,0.226702045387
ACH-000277,0.208011180233
ACH-000278,0.137807752253
ACH-000279,0.280953515845
ACH-000280,0.35178430964699997
ACH-000281,0.14758008488399998
ACH-000288,0.278781776098
ACH-000291,0.217426237144
ACH-000293,0.403124390352
ACH-000294,0.138030987844
ACH-000295,0.228443264238
ACH-000296,0.171490756853
ACH-000302,0.399697271841
ACH-000304,0.0952566292909
ACH-000307,0.326066323717
ACH-000308,0.23868362140500002
ACH-000310,0.152511454891
ACH-000311,0.262639958488
ACH-000312,0.294151270975
ACH-000315,0.351543933626
ACH-000316,0.27534526385499997
ACH-000317,0.246375101068
ACH-000318,0.389101672772
ACH-000319,0.287972294165
ACH-000320,0.353603038701
ACH-000322,-0.06286107380480001
ACH-000323,0.22105636431200001
ACH-000324,0.203161133
ACH-000329,0.294683364192
ACH-000330,0.21068713949700002
ACH-000331,0.26069513618900003
ACH-000332,0.22806797544100002
ACH-000334,-0.00962117617284
ACH-000335,0.115935862978
ACH-000336,0.195079314578
ACH-000337,0.43457021123800005
ACH-000339,0.17291083085700001
ACH-000341,0.273621180785
ACH-000348,0.09541405926269998
ACH-000350,0.198315411988
ACH-000352,0.21608906695900001
ACH-000356,0.278959256516
ACH-000361,0.403780142112
ACH-000362,0.228083942417
ACH-000363,0.3105299506
ACH-000364,0.281846931305
ACH-000365,0.278024579022
ACH-000366,0.181765754564
ACH-000368,0.141229166626
ACH-000374,0.33752228749200003
ACH-000375,0.295863682167
ACH-000376,0.221174405779
ACH-000381,0.515866843199
ACH-000383,0.169704328261
ACH-000387,0.261113980268
ACH-000389,0.24251026961199998
ACH-000390,0.282460577625
ACH-000393,0.14392259410900002
ACH-000395,0.013453569061200002
ACH-000397,0.243406498301
ACH-000401,0.24404751656800003
ACH-000402,0.677672711667
ACH-000403,0.22748452558899998
ACH-000404,0.330422969527
ACH-000406,0.22396305386
ACH-000407,0.330363644967
ACH-000408,0.168460998649
ACH-000410,0.0926892608579
ACH-000411,0.308729316864
ACH-000414,0.138169319124
ACH-000415,0.11180807935999999
ACH-000416,0.2172612955
ACH-000420,0.272607911961
ACH-000421,0.313791249606
ACH-000424,0.312078392926
ACH-000425,0.275229922001
ACH-000426,0.408901517715
ACH-000427,0.209458201105
ACH-000433,0.18003074563299998
ACH-000436,0.252780108316
ACH-000444,0.245653323908
ACH-000445,0.38933077405100003
ACH-000448,0.162388747059
ACH-000450,0.265704913877
ACH-000452,0.23087335336
ACH-000454,0.280154534046
ACH-000458,0.17455279929200002
ACH-000459,0.233443922844
ACH-000460,0.159916904028
ACH-000461,0.25592385071999996
ACH-000463,0.38093819521600003
ACH-000464,0.482929861215
ACH-000466,0.22328585818100002
ACH-000467,0.185846921413
ACH-000468,0.207996389587
ACH-000469,0.264183740695
ACH-000470,0.0663031029178
ACH-000471,0.32755694455
ACH-000472,0.210729662658
ACH-000473,0.407798678757
ACH-000475,0.155107645652
ACH-000476,0.22021062098400002
ACH-000477,0.315524692215
ACH-000480,0.33985833535899995
ACH-000481,0.201357039067
ACH-000483,-0.0989025317151
ACH-000484,0.203751090799
ACH-000485,0.281533197243
ACH-000486,0.345219213265
ACH-000487,0.289257620242
ACH-000488,0.219510661725
ACH-000490,0.0668113672881
ACH-000491,-0.034952284899
ACH-000495,0.113276389486
ACH-000496,0.171356319906
ACH-000499,-0.017221122719299996
ACH-000500,-0.08375651905289999
ACH-000502,0.127589945914
ACH-000503,0.210758714476
ACH-000505,0.325078160145
ACH-000507,0.0569205366935
ACH-000510,0.285319790629
ACH-000511,0.007381652462020001
ACH-000512,0.09673016946489998
ACH-000516,0.28555019011599997
ACH-000517,0.230005376474
ACH-000518,0.21960508013900001
ACH-000520,0.24121628686799998
ACH-000521,0.254425297095
ACH-000522,0.195068562282
ACH-000524,0.189935750646
ACH-000527,0.26546020288600003
ACH-000528,0.165223805484
ACH-000537,0.360407867228
ACH-000541,0.104205902628
ACH-000542,0.201046292162
ACH-000544,0.217645340305
ACH-000545,0.24053034773499998
ACH-000547,0.0772075012313
ACH-000548,0.305584890207
ACH-000549,0.20170733415300002
ACH-000550,0.218925797828
ACH-000552,0.307286741032
ACH-000556,0.24825531216999996
ACH-000557,0.258973749897
ACH-000570,0.23974645317899998
ACH-000571,0.19173017279100002
ACH-000573,0.134808736332
ACH-000576,0.42543652988200004
ACH-000580,0.25821441527899996
ACH-000584,0.187923034959
ACH-000585,0.25786708294599997
ACH-000588,0.286479380672
ACH-000589,0.280000225203
ACH-000591,0.18435332400899998
ACH-000593,0.20088633842300002
ACH-000600,0.29428727218
ACH-000601,0.186732614391
ACH-000604,0.275121783693
ACH-000605,0.295424559522
ACH-000606,0.24980615927400002
ACH-000608,0.23009335904599998
ACH-000614,0.26624128512
ACH-000616,0.238854065297
ACH-000618,0.18323023017499998
ACH-000619,0.238281297784
ACH-000620,0.238692715808
ACH-000621,0.281586761407
ACH-000622,0.26990931914099997
ACH-000623,0.14166838651
ACH-000624,0.23412903783199998
ACH-000627,0.291660889253
ACH-000630,0.23560457370299998
ACH-000632,0.277863189446
ACH-000633,0.300520841197
ACH-000637,0.246616860537
ACH-000638,0.285784489621
ACH-000646,0.030712593032
ACH-000647,0.261570796542
ACH-000648,0.0864348228992
ACH-000649,0.271468766824
ACH-000651,0.264754178844
ACH-000652,0.294103659801
ACH-000653,0.356852694051
ACH-000657,0.220378361829
ACH-000658,0.290166568404
ACH-000661,0.245004297579
ACH-000662,0.137299319965
ACH-000663,0.23456773398400002
ACH-000665,0.304658888404
ACH-000671,0.145155845565
ACH-000673,0.231240484805
ACH-000676,0.297129560683
ACH-000677,0.36809494374300006
ACH-000681,0.37268195729000003
ACH-000682,0.10966265596100001
ACH-000683,0.222797830063
ACH-000684,0.112124158642
ACH-000688,-0.017179797506899998
ACH-000693,0.24441248169
ACH-000694,0.29337963252
ACH-000695,0.0113938213974
ACH-000696,0.204668384308
ACH-000697,0.24592149520999998
ACH-000699,0.307687333701
ACH-000701,0.175783145385
ACH-000706,0.257321402619
ACH-000711,0.251676914935
ACH-000713,0.38068982339699997
ACH-000714,0.0832432065344
ACH-000718,0.0740303359024
ACH-000720,0.294946705664
ACH-000721,0.225907181017
ACH-000724,0.327290917807
ACH-000725,0.258491414822
ACH-000732,0.21361904531599998
ACH-000734,0.24680030298099997
ACH-000735,0.304787481132
ACH-000736,0.243271017522
ACH-000738,0.26943896671100004
ACH-000746,0.23497126214800002
ACH-000747,0.276657247159
ACH-000748,0.262331140839
ACH-000753,0.23378764098000002
ACH-000756,0.408417029274
ACH-000757,0.374526773027
ACH-000758,0.303984438453
ACH-000760,0.213960528686
ACH-000763,0.302313145469
ACH-000764,0.44833946186000007
ACH-000765,0.234446493798
ACH-000766,0.16543024864
ACH-000767,0.25832864905999997
ACH-000768,0.238132855425
ACH-000769,0.026373639238200002
ACH-000770,0.204678566036
ACH-000771,0.21989192895100002
ACH-000773,0.19888761225600002
ACH-000776,0.271321452489
ACH-000777,0.39836558622
ACH-000778,0.224403890933
ACH-000781,0.25684740972
ACH-000782,0.241984044354
ACH-000783,0.14149510134999999
ACH-000784,0.278379362435
ACH-000785,0.396158292016
ACH-000787,0.347673879731
ACH-000788,0.268958343981
ACH-000791,0.151610039572
ACH-000792,0.354933235946
ACH-000794,0.232216781255
ACH-000796,0.155723660979
ACH-000799,0.113350094125
ACH-000800,0.298660234721
ACH-000802,0.218417216035
ACH-000804,0.189810979293
ACH-000805,0.240208080046
ACH-000809,0.280894082775
ACH-000810,0.302911383447
ACH-000811,0.33655983802
ACH-000817,0.0489206564717
ACH-000819,0.20629906083500002
ACH-000820,0.255787185504
ACH-000821,0.116335950998
ACH-000822,0.305532108749
ACH-000823,0.22627973071999996
ACH-000824,0.269298263312
ACH-000827,0.28000720996899997
ACH-000829,0.418554340708
ACH-000831,0.186914937296
ACH-000832,0.35891509721299997
ACH-000833,0.44873294797799995
ACH-000834,0.369434050018
ACH-000835,0.31114699398400003
ACH-000836,0.109190663038
ACH-000837,0.239546021738
ACH-000838,0.271557815354
ACH-000839,0.24287962416099998
ACH-000840,0.24703904464499998
ACH-000841,0.10510260618799999
ACH-000843,0.319202683961
ACH-000846,0.28358527997099997
ACH-000847,0.319540102118
ACH-000848,0.291674850987
ACH-000849,0.170742285832
ACH-000851,0.234761385357
ACH-000855,0.49525790348399995
ACH-000856,0.138234992885
ACH-000858,0.21807162670699998
ACH-000859,0.434339231918
ACH-000861,0.304929926867
ACH-000862,0.349381190446
ACH-000865,0.387906824535
ACH-000866,0.15839862360200002
ACH-000867,0.331097569091
ACH-000869,0.24628061242600002
ACH-000872,0.332822474609
ACH-000873,0.164786206512
ACH-000876,0.314874301201
ACH-000878,0.283557503883
ACH-000880,0.401798106735
ACH-000881,0.404680563637
ACH-000882,0.16137168455999998
ACH-000884,0.355713530123
ACH-000885,0.0670033043075
ACH-000887,0.24520683330200002
ACH-000888,0.164979150648
ACH-000889,0.276017097267
ACH-000890,0.293061215873
ACH-000896,0.307387347682
ACH-000898,0.193377978974
ACH-000900,0.0974600676114
ACH-000901,0.178124779767
ACH-000905,0.305647959917
ACH-000906,0.23027450278
ACH-000907,0.30900559291499996
ACH-000910,0.15988933293299998
ACH-000911,0.23965483995099998
ACH-000912,0.19098737867499999
ACH-000913,0.18213408506499998
ACH-000915,0.171751333136
ACH-000916,0.422376929042
ACH-000917,0.297250460532
ACH-000921,0.35283067698799997
ACH-000924,0.25953379839
ACH-000926,0.341013747564
ACH-000928,0.159980931014
ACH-000929,0.385285572892
ACH-000932,0.263593707569
ACH-000935,0.153808314954
ACH-000936,0.395047214955
ACH-000937,0.285648649186
ACH-000938,0.23610013079599998
ACH-000939,0.122608799189
ACH-000941,0.288068101245
ACH-000943,0.21195832010000001
ACH-000946,0.229632628641
ACH-000947,0.183903627688
ACH-000948,0.193729990451
ACH-000950,0.179817246214
ACH-000953,0.273288044641
ACH-000957,0.30370738694000005
ACH-000958,0.406030178353
ACH-000960,0.264441951352
ACH-000963,0.20270429151900002
ACH-000968,0.283587286649
ACH-000969,0.159575631662
ACH-000973,0.281961975426
ACH-000974,0.198904560072
ACH-000975,0.213641075916
ACH-000976,0.24311417012800002
ACH-000978,0.579249865005
ACH-000980,0.186842026379
ACH-000984,0.28568989121
ACH-000986,0.118667305531
ACH-000988,0.234322137872
ACH-000993,0.13457651956900002
ACH-000994,0.14170883307499998
ACH-000996,0.24005439600900003
ACH-001001,0.285067206537
ACH-001020,-0.054087905966
ACH-001028,0.177667076345
ACH-001031,0.39994797653700004
ACH-001038,0.129016326127
ACH-001048,0.34756398319700005
ACH-001050,0.322166840793
ACH-001053,0.0678785922418
ACH-001054,0.18662937322599998
ACH-001061,0.212895625431
ACH-001067,0.07578434746610001
ACH-001075,0.364737358925
ACH-001096,0.179442047055
ACH-001128,0.541866465836
ACH-001134,0.23980700996100002
ACH-001151,0.194392734294
ACH-001163,0.249960946836
ACH-001164,0.19717929572700002
ACH-001173,0.197107111309
ACH-001183,0.38577642394100004
ACH-001184,0.06928346967999999
ACH-001190,0.261913769137
ACH-001192,0.319647143066
ACH-001193,0.44965071264300005
ACH-001196,0.276680034604
ACH-001197,0.201266255287
ACH-001205,0.174452999944
ACH-001211,0.252228115018
ACH-001212,0.346269170348
ACH-001228,0.251446891777
ACH-001232,0.22991542765200002
ACH-001239,0.25322750946199996
ACH-001274,0.191964594493
ACH-001275,0.18053926495499997
ACH-001277,0.0158338847733
ACH-001278,0.272258252633
ACH-001280,-0.027308512156199997
ACH-001283,0.221364140189
ACH-001289,0.21959877445999998
ACH-001295,0.225930052711
ACH-001300,0.130545528032
ACH-001301,0.187823706255
ACH-001302,0.316565804936
ACH-001303,0.475838866485
ACH-001306,0.217139707654
ACH-001318,0.453879022377
ACH-001322,0.327942450315
ACH-001328,0.25213125687800003
ACH-001332,0.5033602934
ACH-001333,0.439680220519
ACH-001336,0.255914800689
ACH-001340,0.209321489788
ACH-001346,0.193043982264
ACH-001353,0.287305109934
ACH-001354,0.21528233231600002
ACH-001367,0.343242575049
ACH-001368,0.196340609581
ACH-001374,0.118649459343
ACH-001375,0.21998244436500003
ACH-001377,0.277661948281
ACH-001380,0.252123653999
ACH-001391,0.320907073455
ACH-001407,0.362123197322
ACH-001408,0.240386089467
ACH-001413,0.23706163061799998
ACH-001430,0.2716482818
ACH-001431,0.322281839234
ACH-001450,0.385484109652
ACH-001496,0.241745564804
ACH-001500,0.29094007517
ACH-001521,0.072544304204
ACH-001523,0.18802831591299998
ACH-001532,0.18336323791499998
ACH-001536,0.189702866519
ACH-001550,0.325682136233
ACH-001552,0.349232920518
ACH-001554,0.293272355624
ACH-001645,0.157279492599
ACH-001654,0.330190751543
ACH-001715,0.250084351229
ACH-001735,0.250143787023
ACH-001736,0.223484115857
ACH-001737,0.556256025293
ACH-001740,0.10860626341700001
ACH-001745,0.309378975253
ACH-001750,0.363101599932
ACH-001765,0.232509727045
ACH-001956,0.304206497128
ACH-001957,0.33085385418900004
