,B3GALT4 (8705)
ACH-000004,0.019471398344400002
ACH-000007,-0.051267285284
ACH-000009,0.14024692582999998
ACH-000011,-0.37731589816
ACH-000012,-0.06031924413459999
ACH-000013,-0.0468034374808
ACH-000014,-0.077193812541
ACH-000015,0.167832992489
ACH-000017,-0.0010415558849400002
ACH-000018,0.009659381604149999
ACH-000019,0.0571781353836
ACH-000021,0.0715118568475
ACH-000022,0.0245532211534
ACH-000025,0.020779758910099998
ACH-000028,0.030069699606599998
ACH-000030,0.00489933664408
ACH-000035,-0.143270886003
ACH-000036,-0.17076792706900001
ACH-000037,-0.0626944510217
ACH-000039,0.0418377878076
ACH-000040,0.0275679494553
ACH-000041,-0.006254720994770001
ACH-000042,0.0829451796648
ACH-000045,-0.061662881368300004
ACH-000047,0.0018921638906800001
ACH-000052,-0.0202153839253
ACH-000053,0.127535050181
ACH-000054,-0.0150771719001
ACH-000055,-0.18396795217700002
ACH-000060,-0.09477363258999999
ACH-000067,0.0610725385189
ACH-000070,0.0645957820716
ACH-000075,0.180525462398
ACH-000078,0.0775915318246
ACH-000082,-0.07882375091010001
ACH-000085,-0.0338265831035
ACH-000086,-0.042009392868999997
ACH-000087,-0.028006876008
ACH-000092,-0.0697773514102
ACH-000095,0.0518089761412
ACH-000097,0.05722830571140001
ACH-000098,-0.139462614866
ACH-000099,0.0639131129419
ACH-000108,0.10218136596100001
ACH-000113,-0.12179073807700001
ACH-000115,-0.0771714931607
ACH-000116,0.06254837252140001
ACH-000118,-0.0043645712592899994
ACH-000120,0.0403509302095
ACH-000123,-0.0792931634924
ACH-000127,-0.051923623109
ACH-000128,0.167011218203
ACH-000132,-0.0882179996063
ACH-000133,-0.07757725379139999
ACH-000137,0.006075892261600001
ACH-000138,0.1342110153
ACH-000142,-0.176279866632
ACH-000143,0.029221684414599998
ACH-000146,0.041312818378499996
ACH-000148,0.14330687509099999
ACH-000150,0.0566273104371
ACH-000152,-0.033638268736799995
ACH-000153,0.0745956548234
ACH-000159,-0.13446101308
ACH-000160,-0.021045499380099995
ACH-000163,0.0874950168252
ACH-000167,-0.0367429427591
ACH-000168,-0.09518366240810001
ACH-000169,-0.101741777191
ACH-000178,0.059534284216900005
ACH-000182,0.0309963979174
ACH-000183,0.0158797019398
ACH-000188,0.126549434082
ACH-000189,-0.022859924488
ACH-000190,0.0266337215051
ACH-000198,-0.0480385911302
ACH-000204,0.303560398185
ACH-000206,-0.185825633392
ACH-000207,0.0745250420165
ACH-000211,0.114532674648
