,SLIT1 (6585)
ACH-000004,-0.09935736539930001
ACH-000007,0.059288200084899996
ACH-000009,0.101859618365
ACH-000011,0.11853982164999999
ACH-000012,0.056641394752900004
ACH-000013,0.03833461730669999
ACH-000014,0.0448508249619
ACH-000015,-0.0494623699915
ACH-000017,0.0489094200562
ACH-000018,0.139135980032
ACH-000019,-0.123180769409
ACH-000021,0.117888518563
ACH-000022,-0.09447128142149999
ACH-000025,-0.07067006637249999
ACH-000028,-0.0166485555342
ACH-000030,-0.028060154759100002
ACH-000035,0.0346053555429
ACH-000036,-0.133468615187
ACH-000037,0.106808932175
ACH-000039,0.259304851632
ACH-000040,0.07194375348010001
ACH-000041,0.00515019011238
ACH-000042,-0.04343263396000001
ACH-000045,0.0671090703109
ACH-000047,-0.22123251358000004
ACH-000052,-0.028270923166499998
ACH-000053,0.16152271062
ACH-000054,0.015637214191
ACH-000055,0.178694627977
ACH-000060,0.12241552195000001
ACH-000067,-0.0593685792287
ACH-000070,-0.436634943592
ACH-000075,-0.205245966714
ACH-000078,0.156962082064
ACH-000082,-0.0140764647343
ACH-000085,0.06338533320590001
ACH-000086,-0.0191452603882
ACH-000087,0.21083894639000003
ACH-000092,-0.109793289316
ACH-000095,0.185358378034
ACH-000097,-0.0475695442994
ACH-000098,-0.132918890898
ACH-000099,0.08906105476239999
ACH-000108,0.024849793738700002
ACH-000113,0.0785505220443
ACH-000115,-0.0914194661302
ACH-000116,0.07984917189889999
ACH-000118,0.0168226315894
ACH-000120,0.28983914864599997
ACH-000123,0.0816747070739
ACH-000127,-0.019799388315999998
ACH-000128,0.0838572300021
ACH-000132,0.060099112099
ACH-000133,-0.00168092576544
ACH-000137,-0.0946632047387
ACH-000138,0.20787165009300002
ACH-000142,0.00863729658614
ACH-000143,-0.00556810690003
ACH-000146,0.0517132237507
ACH-000148,-0.0818068449966
ACH-000150,-0.143025202782
ACH-000152,-0.00242286423319
ACH-000153,0.207588596498
ACH-000159,0.170836569553
ACH-000160,0.053159930857699995
ACH-000163,0.14481652268200002
ACH-000167,-0.0327240784558
ACH-000168,-0.217428552351
ACH-000169,-0.0347015806913
ACH-000178,0.0650629482747
ACH-000182,-0.156576019489
ACH-000183,0.100034480294
ACH-000188,0.043132149012099996
ACH-000189,0.08625454625830001
ACH-000190,-0.298082408698
ACH-000198,-0.0237724764685
ACH-000204,-0.04734329947219999
ACH-000206,0.144291872074
ACH-000207,-0.0190618980005
ACH-000211,-0.13193053298000001
ACH-000215,-0.058173987099699995
ACH-000221,-0.015423700045399998
ACH-000222,0.223556509139
ACH-000223,-0.110365564732
ACH-000226,-0.16904920543299998
ACH-000227,-0.094133193576
ACH-000228,-0.25048228563999997
ACH-000231,-0.049703687897699994
ACH-000232,0.0386919701639
ACH-000233,-0.0446865060753
ACH-000234,0.219680092664
ACH-000235,0.0723558062986
ACH-000237,0.0208835362258
ACH-000238,-0.0227686136475
ACH-000243,0.156175316954
ACH-000244,0.10441103367
ACH-000246,0.101156929116
ACH-000248,0.118636159467
ACH-000250,-0.11672962507899999
ACH-000251,0.108269763612
ACH-000253,-0.29023096968199996
ACH-000255,-0.010455894361700002
ACH-000256,-0.00218561158215
ACH-000257,-0.173912364089
ACH-000258,0.25483251906599996
ACH-000259,0.0906851016696
ACH-000260,0.0439735542093
ACH-000261,-0.142551623751
ACH-000262,0.00513627184796
ACH-000263,0.0373157004778
ACH-000264,0.011792883720799998
ACH-000265,-0.043295482971099995
ACH-000266,0.09851765980139998
ACH-000272,-0.187848064556
ACH-000273,0.0214709717416
ACH-000274,-0.0339537061042
ACH-000277,0.11929962390799999
ACH-000278,0.0943601584587
ACH-000279,-0.121531209382
ACH-000280,-0.0226091115946
ACH-000281,0.118688910564
ACH-000288,-0.10021810352800001
ACH-000291,-0.012620109264599999
ACH-000293,0.0291936095981
ACH-000294,-0.0998499542753
ACH-000295,-0.21839623053000004
ACH-000296,0.323438581816
ACH-000302,-0.0278027420007
ACH-000304,-0.211787154428
ACH-000307,0.0489924431876
ACH-000308,-0.029163180302499998
ACH-000310,0.119621689734
ACH-000311,0.18810196949900002
ACH-000312,0.321214702328
ACH-000315,-0.0167668837188
ACH-000316,-0.18352190828200002
ACH-000317,0.087582513689
ACH-000318,-0.10935124412799999
ACH-000319,0.0294632266021
ACH-000320,0.19181388285599998
ACH-000322,0.19888760538199998
ACH-000323,-0.11852683662699999
ACH-000324,-0.0903961378084
ACH-000329,0.0508103895847
ACH-000330,-0.122077632624
ACH-000331,-0.140856888949
ACH-000332,0.055960819357199994
ACH-000334,0.191358483393
ACH-000335,-0.0250586149695
ACH-000336,0.22699353735
ACH-000337,-0.0274182638388
ACH-000339,-0.061600795588300006
ACH-000341,0.233163601657
ACH-000348,0.0436751710816
ACH-000350,0.0537658586307
ACH-000352,0.07467186910460001
ACH-000356,-0.005871952185020001
ACH-000361,-0.0604008156436
ACH-000362,-0.015418772560700001
ACH-000363,-0.0234218155106
ACH-000364,0.146358095256
ACH-000365,-0.0532990717774
ACH-000366,0.094047809717
ACH-000368,-0.042233331042099996
ACH-000374,0.0632416603352
ACH-000375,0.08070719129989999
ACH-000376,-0.121719448863
ACH-000381,-0.0283572454148
ACH-000383,-0.09670625347470001
ACH-000387,-0.0040132933331
ACH-000389,0.0418469881681
ACH-000390,0.0406988056588
ACH-000393,-0.0383893052198
ACH-000395,-0.0204311116384
ACH-000397,0.0824907144142
ACH-000401,-0.276888366617
ACH-000402,0.416605741504
ACH-000403,-0.0865152882189
ACH-000404,-0.329094501685
ACH-000406,-0.05170189927590001
ACH-000407,-0.143598739134
ACH-000408,-0.00811003167396
ACH-000410,0.0399255316229
ACH-000411,0.168508596381
ACH-000414,0.236154796371
ACH-000415,0.0553406664851
ACH-000416,-0.0206390157624
ACH-000420,-0.28186020023200004
ACH-000421,-0.0303270645427
ACH-000424,0.11157843931700001
ACH-000425,-0.0105461090272
ACH-000426,-0.205645183211
ACH-000427,-0.00222192134971
ACH-000433,-0.057154888208
ACH-000436,0.0341442678625
ACH-000444,-0.102048856195
ACH-000445,0.08758034006169998
ACH-000448,0.046010869312800004
ACH-000450,-0.0696789362817
ACH-000452,-0.0120697006975
ACH-000454,-0.14587350995999998
ACH-000458,0.0472944115548
ACH-000459,-0.243863008209
ACH-000460,-0.0458765755572
ACH-000461,0.277337256554
ACH-000463,-0.0784699190075
ACH-000464,0.029674944689700004
ACH-000466,0.034031501935400006
ACH-000467,0.0322657081165
ACH-000468,0.0900003979708
ACH-000469,0.009738716082930001
ACH-000470,-0.08950933172110001
ACH-000471,-0.0509789987935
ACH-000472,-0.0020130956049200003
