,PVRL1 (5818)
ACH-000004,0.0643073414135
ACH-000007,-0.12437957217800001
ACH-000009,-0.26619192586
ACH-000011,0.062574895543
ACH-000012,-0.254548674951
ACH-000013,-0.123045617347
ACH-000014,-0.14436320075200001
ACH-000015,-0.028111884816
ACH-000017,-0.136016804998
ACH-000018,-0.0442295458983
ACH-000019,-0.177330936718
ACH-000021,-0.025252954991599998
ACH-000022,-0.016007659595
ACH-000025,-0.135848367522
ACH-000028,-0.045164831545699995
ACH-000030,0.056330649254
ACH-000035,0.18369554236900001
ACH-000036,-0.042182921542
ACH-000037,-0.112591725643
ACH-000039,-0.169611963713
ACH-000040,-0.11954179646400001
ACH-000041,-0.179003545709
ACH-000042,-0.0935076171613
ACH-000045,-0.282822700571
ACH-000047,-0.0653956575938
ACH-000052,0.0028226885313400005
ACH-000053,-0.029738595515200004
ACH-000054,-0.09270756583669999
ACH-000055,-0.021542213065299996
ACH-000060,0.101772724221
ACH-000067,-0.028057060715400005
ACH-000070,-0.0773069230012
ACH-000075,-0.0372515514996
ACH-000078,-0.0300254975724
ACH-000082,0.019008992214900003
ACH-000085,-0.033844168999900004
ACH-000086,-0.034995956528
ACH-000087,0.0358540464639
ACH-000092,0.112796126797
ACH-000095,-0.126434548528
ACH-000097,-0.0700119069972
ACH-000098,0.14923692456499998
ACH-000099,-0.140972629121
ACH-000108,-0.273147739892
ACH-000113,0.00035756431959199994
ACH-000115,-0.155834893862
ACH-000116,-0.05535870757119999
ACH-000118,-0.13628954221200001
ACH-000120,-0.0630657606576
ACH-000123,-0.06766160171659999
ACH-000127,-0.09616969055189999
ACH-000128,-0.0934885512021
ACH-000132,0.0788166609568
ACH-000133,0.147667570512
ACH-000137,0.0453606892462
ACH-000138,-0.241287394928
ACH-000142,0.326870318939
ACH-000143,-0.00724086993731
ACH-000146,-0.0193831527282
ACH-000148,0.0401496557578
ACH-000150,-0.011658787739600001
ACH-000152,-0.025448193720499997
ACH-000153,0.17153324784899998
ACH-000159,0.07030942815610002
ACH-000160,0.107720303012
ACH-000163,-0.0243226654904
ACH-000167,-0.0018057460507399999
ACH-000168,-0.10380663287599999
ACH-000169,-0.210959105691
ACH-000178,0.00413363548148
ACH-000182,0.0400592548885
ACH-000183,-0.119035277018
ACH-000188,-0.0836358996905
ACH-000189,-0.15244983302100001
ACH-000190,0.189725838198
ACH-000198,0.0849012981113
ACH-000204,-0.325079379362
ACH-000206,-0.00515361006826
ACH-000207,-0.026469828939
ACH-000211,0.11998468997400001
ACH-000215,0.0670973119505
ACH-000221,-0.0415881308717
ACH-000222,0.0137689039464
ACH-000223,-0.21865541066799998
ACH-000226,-0.07048875893569999
ACH-000227,-0.20733949199299997
ACH-000228,0.0638642941863
ACH-000231,0.011124217859200002
ACH-000232,-0.0825411896499
ACH-000233,-0.0768578038167
ACH-000234,-0.258048716239
ACH-000235,0.10201620372999999
ACH-000237,-0.144750436437
ACH-000238,-0.0253767476333
ACH-000243,0.08363208156539999
ACH-000244,0.124030258801
ACH-000246,-0.0144276378269
ACH-000248,-0.0572914609119
ACH-000250,-0.09924036487410001
ACH-000251,0.06276971840340001
ACH-000253,-0.060176111590800004
ACH-000255,-0.0590622325151
ACH-000256,-0.09256861853000001
ACH-000257,0.040221179867199995
ACH-000258,0.103299448322
ACH-000259,-0.131909750296
ACH-000260,-0.0265743328694
ACH-000261,0.00495554381053
ACH-000262,0.00301144804371
ACH-000263,-0.161657386589
ACH-000264,-0.104130048675
ACH-000265,-0.0757558785705
ACH-000266,-0.0212244713567
ACH-000272,-0.156361255254
ACH-000273,0.17646694999200002
ACH-000274,0.0205881936576
ACH-000277,-0.14621294154300002
ACH-000278,-0.12243993215099999
ACH-000279,-0.13260078750600002
ACH-000280,-0.11132632759099999
ACH-000281,0.0744006483696
ACH-000288,0.00724528438641
ACH-000291,-0.19428240881099998
ACH-000293,-0.239727441473
ACH-000294,-0.030125413306
ACH-000295,0.126082567024
ACH-000296,0.22545680381299998
ACH-000302,0.112348327049
ACH-000304,-0.12298174876199999
ACH-000307,-0.00701592724696
ACH-000308,-0.251488650723
ACH-000310,-0.241260231624
ACH-000311,-0.04224118901869999
ACH-000312,-0.33569451230400005
ACH-000315,0.16835909423700002
ACH-000316,-0.21841343502500002
ACH-000317,-0.15163060707999998
ACH-000318,-0.0853972274271
ACH-000319,-0.33174176105500003
ACH-000320,0.048522509014300004
ACH-000322,-0.0505727284067
ACH-000323,0.00921472625263
ACH-000324,-0.0425694828546
ACH-000329,-0.0320457037004
ACH-000330,-0.0310815442535
ACH-000331,-0.0766211312362
ACH-000332,-0.252952186657
ACH-000334,-0.278003384646
ACH-000335,0.0669960856448
ACH-000336,-0.27492085356999996
ACH-000337,-0.0446246183512
ACH-000339,-0.0194497204725
ACH-000341,-0.260726867139
ACH-000348,-0.0422969214581
ACH-000350,-0.172515092101
ACH-000352,-0.140023235571
ACH-000356,0.0854454050605
ACH-000361,-0.051401044282
ACH-000362,-0.108230891404
ACH-000363,-0.21628933014600002
ACH-000364,-0.0759386370899
ACH-000365,-0.00720899964277
ACH-000366,-0.139938004063
ACH-000368,0.09018306633199999
ACH-000374,-0.313931135417
ACH-000375,0.09228463215289999
ACH-000376,0.017734162891400004
ACH-000381,-0.279472723979
ACH-000383,0.0973364826476
ACH-000387,-0.0298860858187
ACH-000389,-0.00140417685868
ACH-000390,0.018039400445400002
ACH-000393,-0.123805715314
ACH-000395,-0.166830606515
ACH-000397,-0.22930825294100002
ACH-000401,0.0155445119742
ACH-000402,-0.363506935639
ACH-000403,-0.18727007013099997
ACH-000404,0.056034063028800006
ACH-000406,-0.037712646957199995
ACH-000407,0.18298771355500001
ACH-000408,-0.053915361630600005
ACH-000410,-0.00683838697711
ACH-000411,-0.09268729003210001
ACH-000414,-0.21812119983800002
ACH-000415,0.0150078929567
ACH-000416,-0.109300057898
ACH-000420,-0.20737980299199998
ACH-000421,-0.09718864224130001
ACH-000424,0.18424103078499998
ACH-000425,-0.113857691821
ACH-000426,-0.147486846441
ACH-000427,0.262698812142
ACH-000433,0.143296042589
ACH-000436,-0.27068688473700003
ACH-000444,-0.136938186769
ACH-000445,0.202317266105
ACH-000448,0.010224276798899999
ACH-000450,0.0405693684273
ACH-000452,0.0354651577766
ACH-000454,-0.13471768445
ACH-000458,0.13058431256300002
ACH-000459,-0.00668481843995
ACH-000460,-0.026489678222599997
ACH-000461,-0.178810162875
ACH-000463,-0.0473097503119
ACH-000464,-0.11243828704299999
ACH-000466,0.00708571922092
ACH-000467,0.0841227402884
ACH-000468,0.058900861529599995
ACH-000469,0.164275890206
