,GMDS (2762)
ACH-000004,0.251581877277
ACH-000007,0.10251771313
ACH-000009,0.0770248964194
ACH-000011,0.19611246995
ACH-000012,0.173441454693
ACH-000013,0.124158653722
ACH-000014,0.181121880265
ACH-000015,0.038186064924
ACH-000017,0.16803806569000002
ACH-000018,0.0955890140533
ACH-000019,0.321058409223
ACH-000021,0.10373876783199999
ACH-000022,0.218219376283
ACH-000025,0.147525946424
ACH-000028,0.259893602306
ACH-000030,0.034752541326599995
ACH-000035,0.23359818869899998
ACH-000036,0.07720460298069999
ACH-000037,0.0346106566457
ACH-000039,0.0175780184599
ACH-000040,0.0141976185736
ACH-000041,0.006343226023470001
ACH-000042,0.0894238712889
ACH-000045,0.10646912387299999
ACH-000047,0.253367525737
ACH-000052,0.131172247129
ACH-000053,0.14729397201199998
ACH-000054,0.0937800859949
ACH-000055,0.19768345452199998
ACH-000060,0.259665289549
ACH-000067,0.159509792552
ACH-000070,0.25785673485599997
ACH-000075,0.19545199879900002
ACH-000078,0.0414269679886
ACH-000082,0.0313627267623
ACH-000085,0.154511984336
ACH-000086,0.130972101308
ACH-000087,0.11783054552100002
ACH-000092,0.190676766345
ACH-000095,0.10464153445499999
ACH-000097,0.219946185618
ACH-000098,0.14834952093
ACH-000099,0.137981197942
ACH-000108,0.0908765513708
ACH-000113,0.141985730836
ACH-000115,0.00446691803707
ACH-000116,0.138400781035
ACH-000118,0.0313579451387
ACH-000120,0.05041314897680001
ACH-000123,0.268234999922
ACH-000127,0.0759224794037
ACH-000128,0.116702464221
ACH-000132,0.136879459143
ACH-000133,0.0597669036244
ACH-000137,0.0386577313129
ACH-000138,0.117633134715
ACH-000142,0.24532966301800002
ACH-000143,0.0672508687792
ACH-000146,0.141887129143
ACH-000148,0.138272231218
ACH-000150,0.252996341041
ACH-000152,0.15270518078700002
ACH-000153,0.11667834576899999
ACH-000159,0.140852795872
ACH-000160,0.177911087887
ACH-000163,0.10859543674000001
ACH-000167,0.05092155354280001
ACH-000168,0.0355744027116
ACH-000169,0.08179301507419999
ACH-000178,0.12941550234000002
ACH-000182,0.09876642468869999
ACH-000183,0.19288255256700002
ACH-000188,0.05322265436000001
ACH-000189,0.295406264355
ACH-000190,0.019003621253
ACH-000198,0.164663878357
ACH-000204,0.10697876800799999
ACH-000206,0.18343056086399998
ACH-000207,0.108708234207
ACH-000211,0.113655770209
ACH-000215,0.180233963571
ACH-000221,0.22251410274500003
ACH-000222,-0.056797861215399995
ACH-000223,0.209567042317
ACH-000226,0.133855657282
ACH-000227,0.11805089162799999
ACH-000228,0.172568992748
ACH-000231,0.142082050046
ACH-000232,0.176044544931
ACH-000233,0.0275545886855
ACH-000234,0.0646555872457
ACH-000235,0.17875140357799998
ACH-000237,0.07258616064380001
ACH-000238,0.09516333286160002
ACH-000243,0.108760225735
ACH-000244,0.30256136783000004
ACH-000246,0.11327774133099999
ACH-000248,0.0459827944226
ACH-000250,0.0934275745778
ACH-000251,-0.054708655253099994
ACH-000253,0.08854103978450001
ACH-000255,0.20485980759300002
ACH-000256,0.264748846685
ACH-000257,0.133032269682
ACH-000258,0.150681086982
ACH-000259,0.100090615866
ACH-000260,0.0901490477792
ACH-000261,0.196251409778
ACH-000262,0.04377584201569999
ACH-000263,0.40669641034500004
ACH-000264,0.222517637158
ACH-000265,0.216465943646
ACH-000266,-0.017978732286
ACH-000272,0.12357320623
ACH-000273,0.0802546880915
ACH-000274,-0.10190113548699999
ACH-000277,0.26098607809
ACH-000278,0.0762492845329
ACH-000279,0.0169072899142
ACH-000280,0.108567553942
ACH-000281,0.14102502336
ACH-000288,0.141712566432
ACH-000291,0.11743747445800001
ACH-000293,0.22272452169799997
ACH-000294,-0.359460131558
ACH-000295,-0.0122839680392
