,NOC2L (26155)
ACH-000747,-0.8542661327159999
ACH-000748,-0.884990216128
ACH-000753,-0.398424988959
ACH-000756,-0.934277980736
ACH-000757,-0.7088153595550001
ACH-000758,-1.0319979388299998
ACH-000760,-0.5416552639109999
ACH-000763,-0.385233966591
ACH-000764,-0.908810499147
ACH-000765,-0.686288655799
ACH-000766,-0.677022041189
ACH-000767,-0.694697255154
ACH-000768,-0.671595063687
ACH-000769,-0.624965463783
ACH-000770,-0.7640432581309999
ACH-000771,-0.8407640422600001
ACH-000773,-0.844396357946
ACH-000776,-0.838405083194
ACH-000777,-0.811615089746
ACH-000778,-0.411889031874
ACH-000781,-0.576822789538
ACH-000782,-0.688703630086
ACH-000783,-0.8487444091799999
ACH-000784,-0.643622194285
ACH-000785,-0.647776044311
ACH-000787,-0.77664512403
ACH-000788,-0.5788676848659999
ACH-000791,-0.47603291240900003
ACH-000792,-0.519796265591
ACH-000794,-0.796982721672
ACH-000796,-0.6015692372420001
ACH-000799,-0.8168276344140001
ACH-000800,-0.787692153988
ACH-000802,-0.795675388022
ACH-000804,-0.7242610323890001
ACH-000805,-0.6951204371240001
ACH-000809,-0.604431763126
ACH-000810,-0.634110384865
ACH-000811,-0.609484231743
ACH-000817,-0.740276734454
ACH-000819,-0.6894921121080001
ACH-000820,-0.9059324423749999
ACH-000821,-0.567857676943
ACH-000822,-0.526238124518
ACH-000823,-0.56704009298
ACH-000824,-0.653947508548
ACH-000827,-0.7353268409999999
ACH-000829,-0.8945950482739999
ACH-000831,-0.7383438809639999
ACH-000832,-0.688614802457
ACH-000833,-0.527621135762
ACH-000834,-0.6170020018060001
ACH-000835,-0.486872783776
ACH-000836,-0.18304682955200002
ACH-000837,-0.7459710123280001
ACH-000838,-0.689595206519
ACH-000839,-0.7452248276700001
ACH-000840,-0.506201787733
ACH-000841,-0.644136515014
ACH-000843,-0.840921168932
ACH-000846,-0.8458895539010001
ACH-000847,-0.777612865864
ACH-000848,-0.8832322659790001
ACH-000849,-0.620205624286
ACH-000851,-0.710000416809
ACH-000855,-0.6863448068000001
ACH-000856,-0.690650395778
ACH-000858,-0.8517637730200001
ACH-000859,-0.6156429378
ACH-000861,-0.623708685213
ACH-000862,-0.611571740374
ACH-000865,-0.836146705013
ACH-000866,-0.6791161058580001
ACH-000867,-0.666382768306
ACH-000869,-0.561505093181
ACH-000872,-0.66816412913
ACH-000873,-0.714601192611
ACH-000876,-0.540894345549
ACH-000878,-0.7294535713689999
ACH-000880,-0.742272682623
ACH-000881,-0.667587737442
ACH-000882,-0.6929167856049999
ACH-000884,-0.6400446015519999
ACH-000885,-0.7027810923379999
ACH-000887,-0.78668088423
ACH-000888,-0.860593657988
ACH-000889,-0.729502608516
ACH-000890,-0.8531888069720001
ACH-000896,-0.637164824083
ACH-000898,-0.666957370502
ACH-000900,-0.6980301250800001
ACH-000901,-0.54432898522
ACH-000905,-0.4893997387899999
ACH-000906,-0.7892851679359999
ACH-000907,-0.8613434452840001
ACH-000910,-0.642049045935
ACH-000911,-0.76764380722
ACH-000912,-0.7375949843199999
ACH-000913,-0.6863357034
ACH-000915,-0.504428459714
ACH-000916,-1.21993978124
ACH-000917,-0.869427855561
ACH-000921,-0.689967407489
ACH-000924,-0.62834531048
ACH-000926,-0.6317387162070001
ACH-000928,-0.9769516049760001
ACH-000929,-0.829949321547
ACH-000932,-0.7532851907879999
ACH-000935,-0.641455441009
ACH-000936,-0.649881873485
ACH-000937,-0.7925208276119999
ACH-000938,-0.7820164671150001
ACH-000939,-0.28940505968
ACH-000941,-0.736750339531
ACH-000943,-0.6340950256260001
ACH-000946,-0.769371747632
ACH-000947,-0.720509762846
ACH-000948,-0.576991061717
ACH-000950,-0.480611759024
ACH-000953,-0.833951687098
ACH-000957,-0.612546870481
ACH-000958,-0.746059806786
ACH-000960,-0.739763679629
ACH-000963,-0.785503748621
ACH-000968,-0.413283452207
ACH-000969,-0.582509664833
ACH-000973,-0.6742959703970001
ACH-000974,-0.7461995030149999
ACH-000975,-0.996378773944
ACH-000976,-0.682647146155
ACH-000978,-0.34008528229199997
ACH-000980,-0.689499956698
ACH-000984,-0.717750734843
ACH-000986,-0.7210216105670001
ACH-000988,-0.530312767817
ACH-000993,-0.745666577791
ACH-000994,-0.797176793237
ACH-000996,-0.638615019613
ACH-001001,-0.6428209195719999
ACH-001020,-0.647510696752
ACH-001028,-0.617495597094
ACH-001031,-0.683241943067
ACH-001038,-0.539709830064
ACH-001048,-0.749362879433
ACH-001050,-0.648113632223
ACH-001053,-0.463736732394
ACH-001054,-0.652707265899
ACH-001061,-0.7056783194390001
ACH-001067,-1.03257676009
ACH-001075,-1.0302166025
ACH-001096,-0.604908353709
ACH-001128,0.35236241604
ACH-001134,-0.595700250336
ACH-001151,-0.643415078908
ACH-001163,-0.612889079637
ACH-001164,-0.791930746508
ACH-001173,-0.5836517097739999
ACH-001183,-0.688477855445
ACH-001184,-0.704640570016
ACH-001190,-0.90501464452
ACH-001192,-0.29714132579700003
ACH-001193,-0.72387718258
ACH-001196,-0.734445226086
ACH-001197,-0.728694455332
ACH-001205,-0.676479350241
ACH-001211,-0.598203473586
ACH-001212,-0.935720476422
ACH-001228,-0.546039400532
ACH-001232,-0.6873934534209999
ACH-001239,-0.7143284347319999
ACH-001274,-0.813201688207
ACH-001275,-0.909807093991
ACH-001277,-0.851012713044
ACH-001278,-0.793781541598
ACH-001280,-0.724037626433
ACH-001283,-0.384078323459
ACH-001289,-0.78787868773
ACH-001295,-0.60078672094
ACH-001300,-0.596931669827
ACH-001301,-0.923266221024
ACH-001302,-0.7813996907170001
ACH-001303,-0.862724520777
ACH-001306,-0.49856573859399994
ACH-001318,-0.640883891813
ACH-001322,-0.564031234745
ACH-001328,-0.7885371038210001
ACH-001332,-1.0360610086
ACH-001333,-0.5907540086999999
ACH-001336,-0.662861886519
ACH-001340,-0.832863174076
ACH-001346,-0.657233462654
ACH-001353,-0.84303739742
ACH-001354,-0.6809680737010001
ACH-001367,-0.761056263111
ACH-001368,-0.677902345921
ACH-001374,-0.812569835941
ACH-001375,-0.576675549446
ACH-001377,-0.772304308866
ACH-001380,-0.7873177259649999
ACH-001391,-0.639128795104
ACH-001407,-0.441635984662
ACH-001408,-0.485891703458
ACH-001413,-0.946323622902
ACH-001430,-0.33944472599299996
ACH-001431,-0.617580260471
ACH-001450,-1.06452981859
ACH-001496,-0.258457403246
ACH-001500,-0.484659304787
ACH-001521,-1.00588663473
ACH-001523,-0.634980443061
ACH-001532,-0.717801888778
ACH-001536,-0.619273944804
ACH-001550,-0.28578995192699996
ACH-001552,-1.19071285696
ACH-001554,-0.714995591464
ACH-001645,-0.956928366525
ACH-001654,-0.669339013631
ACH-001715,-0.6142601060840001
ACH-001735,-0.550841986298
ACH-001736,-0.617657117916
ACH-001737,-0.861180818912
ACH-001740,-0.9355501810310001
ACH-001745,-0.662876026389
ACH-001750,-0.8079550797499999
ACH-001765,-0.503080429077
ACH-001956,-0.624268827978
ACH-001957,-0.892306790886
