,P4HB (5034)
ACH-000319,-0.09651827022880001
ACH-000320,-0.10876033154999999
ACH-000322,-0.011026641483200001
ACH-000323,-0.210552125649
ACH-000324,-0.278116801147
ACH-000329,-0.107029072788
ACH-000330,0.019676131065099998
ACH-000331,-0.09109051819839999
ACH-000332,-0.218252769087
ACH-000334,0.0593908550901
ACH-000335,0.07052418968139999
ACH-000336,0.141775726056
ACH-000337,0.0277464579454
ACH-000339,-0.0193052825347
ACH-000341,0.20294192560600002
ACH-000348,0.0686429289046
ACH-000350,-0.116642586344
ACH-000352,-0.256311755029
ACH-000356,-0.372750639296
ACH-000361,-0.09384156417749999
ACH-000362,-0.318511864295
ACH-000363,-0.0531615146866
ACH-000364,0.20464881814199998
ACH-000365,-0.0029234376398000004
ACH-000366,-0.0283015764725
ACH-000368,-0.334684867726
ACH-000374,-0.308846572449
ACH-000375,0.00464362355491
ACH-000376,-0.14414086018
ACH-000381,-0.165427792746
ACH-000383,-0.11985246739
ACH-000387,-0.222725177748
ACH-000389,-0.0884397539672
ACH-000390,-0.029915113816800003
ACH-000393,-0.104399498734
ACH-000395,-0.162742927348
ACH-000397,-0.134349059944
ACH-000401,0.0451127161723
ACH-000402,0.134977783036
ACH-000403,-0.22149035484299998
ACH-000404,0.12670398233400001
ACH-000406,0.09325245545800001
ACH-000407,-0.215194276606
ACH-000408,0.11871254547900001
ACH-000410,-0.0510454565822
ACH-000411,-0.24255223074
ACH-000414,-0.200744039623
ACH-000415,-0.053430693557199996
ACH-000416,0.0633671551571
ACH-000420,-0.22123439518100002
ACH-000421,-0.167166535195
ACH-000424,-0.18514584996599998
ACH-000425,-0.14158679274
ACH-000426,0.324142263857
ACH-000427,-0.0551074668384
ACH-000433,-0.172931638874
ACH-000436,-0.40127550273900003
ACH-000444,0.137658658026
ACH-000445,-0.10013785269400001
ACH-000448,-0.0702876992621
ACH-000450,-0.0727885456829
ACH-000452,0.11924577365599999
ACH-000454,0.314158015549
ACH-000458,-0.167911504262
ACH-000459,-0.0560467864064
ACH-000460,-0.145361519923
ACH-000461,-0.0053603615062900005
ACH-000463,-0.221970145534
ACH-000464,-0.116715843106
ACH-000466,-0.137627900016
ACH-000467,-0.055915665647099995
ACH-000468,-0.005070930891489999
ACH-000469,-0.0580805369621
ACH-000470,-0.16294253562799998
ACH-000471,0.130795328052
ACH-000472,-0.039612508807099996
ACH-000473,0.016791127415200002
ACH-000475,-0.026036863372299997
ACH-000476,-0.20103031043900002
ACH-000477,-0.171381301211
ACH-000480,-0.172438974105
ACH-000481,-0.09901574988600001
ACH-000483,0.0591022379562
ACH-000484,-0.11380842186899999
ACH-000485,-0.176064865468
ACH-000486,-0.0293882821583
ACH-000487,-0.07838950994180001
ACH-000488,-0.148161780469
ACH-000490,0.0224276536816
ACH-000491,-0.117494689497
ACH-000495,-0.0445096126356
ACH-000496,-0.09208076158339999
ACH-000499,0.116182737404
ACH-000500,-0.516182462588
ACH-000502,-0.188782907366
ACH-000503,0.1085252192
ACH-000505,-0.00234015214692
ACH-000507,-0.118730413211
ACH-000510,0.029081973152700002
ACH-000511,-0.059854552253199994
ACH-000512,-0.0225287964756
ACH-000516,0.0203587005349
ACH-000517,0.12257040582999999
ACH-000518,-0.0012681398988499998
ACH-000520,-0.153749104578
ACH-000521,-0.499036158491
ACH-000522,0.11134611775900001
ACH-000524,-0.0491295772236
ACH-000527,-0.189059156625
ACH-000528,0.0061275349143100006
ACH-000537,0.10356546073100001
ACH-000541,-0.159111163093
ACH-000542,-0.0869556636595
ACH-000544,-0.014735755453500001
ACH-000545,0.00591969646045
ACH-000547,-0.08812815840539999
ACH-000548,-0.09986818637810001
ACH-000549,-0.0334549277085
ACH-000550,-0.0335920533671
ACH-000552,-0.10087873767000001
ACH-000556,-0.0649212981336
ACH-000557,0.0316577391661
ACH-000570,0.0145302465864
ACH-000571,-0.0255351408232
ACH-000573,-0.016436975751
ACH-000576,-0.293491232554
ACH-000580,-0.0669848327163
ACH-000584,-0.0785095479767
ACH-000585,0.047154937258400004
ACH-000588,-0.338877478181
ACH-000589,-0.156978368334
ACH-000591,-0.166291581869
ACH-000593,0.23483503018399998
ACH-000600,-0.111396810752
ACH-000601,-0.09219016989399999
ACH-000604,-0.032035412150400004
ACH-000605,0.255788163593
ACH-000606,-0.10006210989499999
ACH-000608,-0.0202481566016
ACH-000614,-0.00686724681233
ACH-000616,-0.09325335057330002
ACH-000618,-0.0032681211875100003
ACH-000619,-0.087329253347
ACH-000620,0.0554698148249
ACH-000621,-0.261043201376
ACH-000622,-0.083026934198
ACH-000623,-0.0799685190389
ACH-000624,-0.122670941055
ACH-000627,-0.084989240056
ACH-000630,0.054703241843300006
ACH-000632,-0.0296759430578
ACH-000633,-0.338313632462
ACH-000637,0.0482971157285
ACH-000638,-0.120678946572
ACH-000646,-0.158659686905
ACH-000647,-0.226527428213
ACH-000648,-0.048922524402099994
ACH-000649,-0.201962721032
ACH-000651,-0.055981575391300005
ACH-000652,-0.380833876698
ACH-000653,0.0186068376367
ACH-000657,-0.155641441205
ACH-000658,0.113551923653
ACH-000661,-0.00454849024237
ACH-000662,0.0018340218148499999
ACH-000663,-0.184452471357
ACH-000665,0.04340009593309999
ACH-000671,-0.288834704944
ACH-000673,-0.117579521636
ACH-000676,-0.12784917380000002
ACH-000677,0.05037029694069999
ACH-000681,-0.107612400057
ACH-000682,-0.211764104871
ACH-000683,-0.0836798267739
ACH-000684,-0.21587799725
ACH-000688,0.0208818349017
ACH-000693,-0.143637038642
ACH-000694,0.0163087937013
ACH-000695,0.13554553098400002
ACH-000696,-0.0264996720026
ACH-000697,-0.292231615551
ACH-000699,-0.19345747614599998
ACH-000701,-0.0825811463797
ACH-000706,-0.04857300583219999
ACH-000711,-0.19409694543699998
ACH-000713,-0.09085013170839999
ACH-000714,-0.124053278048
ACH-000718,-0.249512179324
ACH-000720,-0.194057293888
ACH-000721,-0.0605751319922
ACH-000724,0.21073374803300002
ACH-000725,-0.236116106104
ACH-000732,-0.16555851542799999
ACH-000734,-0.055466614137699995
ACH-000735,0.231804638774
ACH-000736,0.0563886040745
ACH-000738,0.017256239947599998
ACH-000746,-0.0657603228758
ACH-000747,0.17792141678399997
ACH-000748,-0.0429360171473
ACH-000753,-0.138529445435
ACH-000756,0.0748713666963
ACH-000757,0.060001343101699994
ACH-000758,0.0596492130878
ACH-000760,-0.0162654107002
ACH-000763,-0.032226862950200004
ACH-000764,-0.090077095054
ACH-000765,-0.080935340721
ACH-000766,-0.160390948542
ACH-000767,-0.164353777991
ACH-000768,-0.0197088320825
ACH-000769,-0.0670653557537
ACH-000770,-0.07851580265239999
ACH-000771,0.05303519183950001
ACH-000773,-0.0578515465723
ACH-000776,-0.205000210009
ACH-000777,-0.0299203253103
ACH-000778,0.0416864270196
ACH-000781,-0.157714377254
ACH-000782,0.117469121652
ACH-000783,-0.194758031735
ACH-000784,-0.0421724009511
ACH-000785,-0.217850410951
ACH-000787,0.187366378915
ACH-000788,0.014144236482899999
ACH-000791,-0.10506074506100001
ACH-000792,-0.00278852025575
ACH-000794,0.030519336871799998
ACH-000796,-0.0433122543041
ACH-000799,-0.12102384582100001
ACH-000800,-0.23373006549800002
ACH-000802,-0.049750559755699995
ACH-000804,-0.287429799958
ACH-000805,-0.333055918487
ACH-000809,0.0415821051232
ACH-000810,-0.08547379205869998
ACH-000811,-0.224905487822
ACH-000817,-0.472916991628
ACH-000819,0.05794433198940001
ACH-000820,-0.0324510130977
ACH-000821,0.04561330914469999
ACH-000822,-0.152949041542
ACH-000823,-0.347476350695
ACH-000824,-0.0801066181177
ACH-000827,-0.0256477840781
ACH-000829,-0.19336658633900003
ACH-000831,-0.057031537650600005
ACH-000832,-0.054531822962300004
ACH-000833,-0.288170232764
ACH-000834,-0.010292127582
ACH-000835,0.00157083509166
ACH-000836,0.143147768485
ACH-000837,-0.0420138975945
ACH-000838,-0.1023002653
ACH-000839,-0.18371023507599998
ACH-000840,0.19679647633000003
ACH-000841,-0.0889785192722
ACH-000843,0.0321983107334
ACH-000846,-0.429878377197
ACH-000847,-0.0408916225335
ACH-000848,0.09182177716810001
ACH-000849,-0.179520237048
ACH-000851,0.024214258590500002
ACH-000855,0.0824692703946
ACH-000856,-0.0509879496581
ACH-000858,0.0331012932035
ACH-000859,-0.22553617670099999
ACH-000861,0.058054103465400006
ACH-000862,-0.11515608828
ACH-000865,-0.16798721343800002
ACH-000866,-0.0213890777262
ACH-000867,-0.00635439619209
ACH-000869,-0.07385883020110001
ACH-000872,-0.145255024047
ACH-000873,0.145351765028
ACH-000876,0.09471949221249999
ACH-000878,0.20934869681499998
ACH-000880,-0.212213416673
ACH-000881,-0.0213370861875
ACH-000882,0.0126100461722
ACH-000884,-0.066866256206
ACH-000885,-0.37228601854099996
ACH-000887,-0.0306347599608
ACH-000888,-0.0549953132974
ACH-000889,-0.14684875848600001
ACH-000890,0.098408264697
ACH-000896,0.0970785185798
ACH-000898,-0.11372512773299999
ACH-000900,-0.16547303143
ACH-000901,-0.0636969935487
ACH-000905,0.023844791509599998
ACH-000906,-0.09560362012710001
ACH-000907,0.260690796431
ACH-000910,-0.150656740602
ACH-000911,-0.059783925097699996
ACH-000912,-0.136638809397
ACH-000913,-0.153637327194
ACH-000915,-0.18204972409000003
ACH-000916,-0.520582602704
ACH-000917,-0.0857702703569
ACH-000921,0.0116607005249
ACH-000924,0.0551510201561
ACH-000926,-0.033134121031
ACH-000928,-0.0372027640036
ACH-000929,0.146031025728
ACH-000932,0.0292056053438
ACH-000935,0.029243133071699998
ACH-000936,-0.0155226912387
ACH-000937,0.0950202600707
ACH-000938,-0.004320665476569999
ACH-000939,0.171391230156
ACH-000941,-0.0222858759919
ACH-000943,-0.09803446445189999
ACH-000946,0.0849156436359
ACH-000947,-0.0359635027186
ACH-000948,-0.0719166536968
ACH-000950,0.228091806541
ACH-000953,0.0224174600338
ACH-000957,-0.14415028898399998
ACH-000958,0.082795186506
ACH-000960,-0.0780602726036
ACH-000963,-0.184286624898
ACH-000968,-0.194557608926
ACH-000969,0.08665212205669999
ACH-000973,-0.11609989899
ACH-000974,-0.123157395786
ACH-000975,-0.14826407765799998
ACH-000976,-0.0760892972347
ACH-000978,0.178385476323
ACH-000980,-0.0568429396557
ACH-000984,0.00157541238128
ACH-000986,0.0639393827014
ACH-000988,0.06799160902819999
ACH-000993,-0.17692399934500003
ACH-000994,-0.0422746791524
ACH-000996,-0.147966008875
ACH-001001,-0.0953052408745
ACH-001020,0.181993464379
ACH-001028,0.0597656163356
ACH-001031,0.009193180014180001
ACH-001038,-0.040969481409900005
ACH-001048,-0.195867859587
ACH-001050,0.08524798866189999
ACH-001053,-0.29389948891999995
ACH-001054,-0.0865519512893
ACH-001061,0.0782464433419
ACH-001067,0.06937803281299999
ACH-001075,-0.0479092043783
ACH-001096,-0.380577873317
ACH-001128,0.902346047145
ACH-001134,-0.19222914929200002
ACH-001151,0.0240914366624
ACH-001163,-0.175735822203
ACH-001164,-0.029679238108900004
ACH-001173,0.0806252502195
ACH-001183,-0.0185844159476
ACH-001184,-0.41216748858900004
ACH-001190,0.130064036011
ACH-001192,0.0435956759315
ACH-001193,-0.213725530788
ACH-001196,-0.0952285327292
ACH-001197,-0.0445003956958
ACH-001205,0.0834650027114
ACH-001211,0.21900825963799997
ACH-001212,-0.00864620830188
ACH-001228,-0.054334745320199995
ACH-001232,0.031452425736199996
ACH-001239,-0.174396858292
ACH-001274,-0.046158162246300004
ACH-001275,0.028011191930299998
ACH-001277,-0.259935043433
ACH-001278,0.0221085935834
ACH-001280,-0.343139786618
ACH-001283,-0.059820582188300005
ACH-001289,-0.082956741939
ACH-001295,-0.25334332186700004
ACH-001300,-0.13414720707699998
ACH-001301,-0.337993553596
ACH-001302,-0.434064644242
ACH-001303,-0.165055866956
ACH-001306,0.19309192561000002
ACH-001318,-0.11740956317199999
ACH-001322,-0.0726627739285
ACH-001328,-0.127163614604
ACH-001332,0.158388598574
ACH-001333,-0.00116058526672
ACH-001336,-0.0024353759547199997
ACH-001340,-0.11333497170199999
ACH-001346,0.07658439240560001
ACH-001353,-0.04185165943
ACH-001354,-0.012639967458
ACH-001367,0.12771985539300001
ACH-001368,-0.0658072000143
ACH-001374,0.034663372414
ACH-001375,-0.140919006138
ACH-001377,-0.184739655168
ACH-001380,-0.162888796423
ACH-001391,0.0571306122968
ACH-001407,-0.12768581182
ACH-001408,-0.06875211724739999
ACH-001413,0.0316958256293
ACH-001430,0.108309114156
ACH-001431,-0.164683552381
ACH-001450,-0.344146191757
ACH-001496,0.19218640826400002
ACH-001500,-0.0681062077547
ACH-001521,-0.251140870768
ACH-001523,-0.0155046688144
ACH-001532,-0.0918766195101
ACH-001536,-0.355394672073
ACH-001550,0.25630773549
ACH-001552,0.054636038167900004
ACH-001554,-0.117462180233
ACH-001645,-0.14416630828
ACH-001654,-0.10087375677000002
ACH-001715,0.180304934496
ACH-001735,-0.11076443417300001
ACH-001736,0.108693984594
ACH-001737,-0.268604453822
ACH-001740,-0.079930392958
ACH-001745,0.08998811011780002
ACH-001750,-0.106361720908
ACH-001765,-0.00739564621465
ACH-001956,-0.108836791297
ACH-001957,-0.0833028483897
