,AMN (81693)
ACH-000004,-0.15640840937699999
ACH-000007,-0.0289745763081
ACH-000009,0.106381901557
ACH-000011,0.12119290748
ACH-000012,0.139701351526
ACH-000013,0.0524865089224
ACH-000014,0.054870765024499994
ACH-000015,0.0877233300323
ACH-000017,-0.024832747116799996
ACH-000018,0.0583123772415
ACH-000019,0.0147771611665
ACH-000021,0.162792454682
ACH-000022,0.0399009125121
ACH-000025,0.065171870566
ACH-000028,0.27451400156399997
ACH-000030,0.279812958547
ACH-000035,0.0519258395972
ACH-000036,0.0733579266697
ACH-000037,0.0005571018486989999
ACH-000039,0.247929282082
ACH-000040,-0.154495235291
ACH-000041,0.20249304055300002
ACH-000042,-0.029471559116799998
ACH-000045,0.130206698609
ACH-000047,0.0454168085286
ACH-000052,-0.0899003253126
ACH-000053,0.0511741797086
ACH-000054,0.09006457272900001
ACH-000055,-0.155933958146
ACH-000060,-0.06421273361480001
ACH-000067,-0.0324494559401
ACH-000070,0.0615402597434
ACH-000075,-0.150112285768
ACH-000078,0.132482894222
ACH-000082,-0.188173280871
ACH-000085,0.378592909364
ACH-000086,-0.117353494501
ACH-000087,0.11997762549900001
ACH-000092,-0.0202929002435
ACH-000095,-0.0328154398979
ACH-000097,0.0021423336880899996
ACH-000098,0.0037310208510000003
ACH-000099,0.111973140078
ACH-000108,-0.0182461658008
ACH-000113,0.054820606257
ACH-000115,-0.13500242331499998
ACH-000116,0.0763610371592
ACH-000118,-0.0035960293000400004
ACH-000120,-0.0857356196305
ACH-000123,0.204085408652
ACH-000127,0.154465735418
ACH-000128,-0.0673834565588
ACH-000132,0.028825658621799997
ACH-000133,-0.138495437733
ACH-000137,0.0643130669081
ACH-000138,0.131856401898
ACH-000142,-0.188212572566
ACH-000143,-0.0404541284524
ACH-000146,-0.018638274845
ACH-000148,0.0356418220075
ACH-000150,0.158944206582
ACH-000152,-0.0176248140396
ACH-000153,-0.138440307953
ACH-000159,0.013643536315200001
ACH-000160,-0.230693706884
ACH-000163,-0.088014036666
ACH-000167,-0.211576217806
ACH-000168,-0.0656764367378
ACH-000169,0.17278474215700002
ACH-000178,-0.0851496826641
ACH-000182,0.131539533327
ACH-000183,0.19985597031100003
ACH-000188,0.053142177098599995
ACH-000189,0.07156320823639999
ACH-000190,-0.172052326131
ACH-000198,0.0241320915411
ACH-000204,0.0128811473945
ACH-000206,-0.11563305492999999
ACH-000207,-0.261227132972
ACH-000211,0.0184576870129
ACH-000215,0.0324411837026
ACH-000221,-0.108030965198
ACH-000222,-0.0913856001843
ACH-000223,0.0606273290606
ACH-000226,0.231221131729
ACH-000227,0.185673794082
ACH-000228,0.0590174828139
ACH-000231,0.113634030461
ACH-000232,0.0726025104362
ACH-000233,0.107615339081
ACH-000234,0.078168007156
ACH-000235,0.101308596327
ACH-000237,0.153641889378
ACH-000238,-0.103452421719
ACH-000243,0.181814734806
ACH-000244,0.141393745549
ACH-000246,0.0830016949851
ACH-000248,0.0395510642216
ACH-000250,0.0359398143846
ACH-000251,-0.026753590567099996
ACH-000253,0.0777386209052
ACH-000255,0.0795464552686
ACH-000256,0.0100842993251
ACH-000257,0.36438195090400005
ACH-000258,0.323687300289
ACH-000259,0.114880225183
ACH-000260,0.0624634999175
ACH-000261,0.018082635146400003
ACH-000262,0.213237062364
ACH-000263,-0.19807984819899999
ACH-000264,0.292999445041
ACH-000265,0.171941231252
ACH-000266,0.00339267451825
ACH-000272,-0.060888192130800003
ACH-000273,0.0634686585482
ACH-000274,-0.0248620630582
ACH-000277,-0.05769470770909999
ACH-000278,0.150556848478
ACH-000279,0.12337162127800001
ACH-000280,-0.246926445865
ACH-000281,0.00768096837116
ACH-000288,-0.0008343142940920001
ACH-000291,-0.00039292248174
ACH-000293,0.06088565895959999
ACH-000294,0.180425863158
ACH-000295,0.23163162239
ACH-000296,0.0243333919886
ACH-000302,0.0941395520545
ACH-000304,0.38951122654799997
ACH-000307,0.0363701884982
ACH-000308,0.037011805477999996
ACH-000310,0.404387137817
ACH-000311,0.0483897709188
ACH-000312,-0.0384295946704
ACH-000315,0.386580453066
ACH-000316,-0.0776191420205
ACH-000317,0.043886479282
ACH-000318,0.158261468081
ACH-000319,0.120527765996
ACH-000320,-0.250147047807
ACH-000322,0.150972908549
ACH-000323,-0.15825337884000001
ACH-000324,0.284525276862
ACH-000329,-0.142234687327
ACH-000330,0.06400799736269999
ACH-000331,0.0552446362832
ACH-000332,0.103857459636
ACH-000334,0.42231069432999996
ACH-000335,0.297734681669
ACH-000336,0.187840604498
ACH-000337,0.0837607492138
ACH-000339,0.08639688096889998
ACH-000341,0.0488949170293
ACH-000348,0.126435911966
ACH-000350,-0.0237867830825
ACH-000352,0.192652641873
ACH-000356,-0.0637768647595
ACH-000361,0.0540356402194
ACH-000362,-0.0043803468428
ACH-000363,-0.00988092222993
ACH-000364,0.168974492924
ACH-000365,-0.011340841507999999
ACH-000366,0.109088668458
ACH-000368,-0.100163023541
ACH-000374,0.211715394328
ACH-000375,0.0776891337754
ACH-000376,0.0409812638954
ACH-000381,0.0838860849723
ACH-000383,0.013157100719000002
ACH-000387,0.20245651696400002
ACH-000389,0.34698050689300003
ACH-000390,-0.023603416796
ACH-000393,-0.059174313837
ACH-000395,-0.10015224689300001
ACH-000397,0.0035387989000800002
ACH-000401,-0.216984889369
ACH-000402,0.116200970891
ACH-000403,-0.0637988197768
ACH-000404,0.301231296396
ACH-000406,0.160484330917
ACH-000407,0.08135818938589999
ACH-000408,-0.196531010239
ACH-000410,0.257171488343
ACH-000411,0.172613816541
ACH-000414,0.13062806912799999
ACH-000415,-0.127958985505
ACH-000416,0.0180202644982
ACH-000420,-0.09133324078220001
ACH-000421,-0.0676298074342
ACH-000424,-0.343109694247
ACH-000425,0.188252229673
ACH-000426,0.11827336619899999
ACH-000427,-0.22171946901099998
ACH-000433,0.037110645404
ACH-000436,0.125422959398
ACH-000444,0.143702474922
ACH-000445,0.08817808662789998
ACH-000448,0.0333524094825
ACH-000450,0.288648315577
ACH-000452,0.0745195598543
ACH-000454,0.028089738234099996
ACH-000458,-0.10625344717900001
ACH-000459,0.275329343331
ACH-000460,-0.0021538006994699997
ACH-000461,0.119173428298
ACH-000463,-0.0175208703836
ACH-000464,0.0333517755119
ACH-000466,0.0198108294607
ACH-000467,0.139815130836
ACH-000468,-0.0762202691285
ACH-000469,0.06614872615730001
ACH-000470,0.158080357889
ACH-000471,0.0363961251014
ACH-000472,-0.00024059552827900002
ACH-000473,-0.169292512317
ACH-000475,0.0441553478711
ACH-000476,-0.151174660123
ACH-000477,0.11476980713300002
ACH-000480,0.15821096863
ACH-000481,0.13828357227399998
ACH-000483,-0.0193213582405
ACH-000484,-0.238828413152
ACH-000485,-0.162167621656
ACH-000486,0.137341853034
ACH-000487,0.126124609976
ACH-000488,-0.0122671616635
ACH-000490,-0.0298289162999
ACH-000491,0.0137543382843
ACH-000495,-0.0291596113193
ACH-000496,-0.0634586870399
ACH-000499,0.15968324159000002
ACH-000500,0.620594846228
ACH-000502,-0.08880301063380001
ACH-000503,0.223292762516
ACH-000505,0.0166294963048
ACH-000507,0.11048110020600001
ACH-000510,0.0438603265856
ACH-000511,0.0598427522774
ACH-000512,-0.10933539008899999
ACH-000516,0.08710684679310002
ACH-000517,-0.0368736802847
ACH-000518,-0.026248153275900004
ACH-000520,0.036891158916800004
ACH-000521,0.0430284860779
ACH-000522,0.0578127009539
ACH-000524,0.011962734394
ACH-000527,0.105245786958
ACH-000528,0.116476853246
ACH-000537,0.07959022513439999
ACH-000541,0.201712669055
ACH-000542,0.07848213415500001
ACH-000544,-0.102309554665
ACH-000545,-0.0599199848154
ACH-000547,0.23860837900499998
ACH-000548,0.00810832690066
