,CDK11A (728642)
ACH-000310,-1.48682406836
ACH-000311,-0.942026663185
ACH-000312,-1.08497886499
ACH-000315,-0.870064205829
ACH-000316,-0.8008154868999999
ACH-000317,-0.771221936057
ACH-000318,-0.715182578961
ACH-000319,-1.0577346432999999
ACH-000320,-1.07849233102
ACH-000322,-1.10475219452
ACH-000323,-1.10273151405
ACH-000324,-0.9766219357100001
ACH-000329,-0.924924981633
ACH-000330,-1.1267844022700002
ACH-000331,-0.934207472994
ACH-000332,-0.971058723526
ACH-000334,-0.9550625722949999
ACH-000335,-0.625563617255
ACH-000336,-0.800703648195
ACH-000337,-0.489300016844
ACH-000339,-0.8018171921799999
ACH-000341,-0.7732517319750001
ACH-000348,-0.855924697586
ACH-000350,-0.927551604026
ACH-000352,-0.725991222488
ACH-000356,-0.7993638458619999
ACH-000361,-0.741483596216
ACH-000362,-0.8076958517689999
ACH-000363,-0.957954897044
ACH-000364,-0.911664736663
ACH-000365,-0.9264815772930001
ACH-000366,-1.0727937807799999
ACH-000368,-0.708935361427
ACH-000374,-0.651024054787
ACH-000375,-0.974597692594
ACH-000376,-0.675391253871
ACH-000381,-1.0368900054999999
ACH-000383,-1.2516650496200001
ACH-000387,-0.8313051526430001
ACH-000389,-0.8412060276469999
ACH-000390,-0.989572494459
ACH-000393,-0.96385847191
ACH-000395,-1.09632098971
ACH-000397,-1.00999379609
ACH-000401,-0.795056120675
ACH-000402,-0.9920891435060001
ACH-000403,-1.12933068844
ACH-000404,-0.912532848189
ACH-000406,-0.9212290119059999
ACH-000407,-0.951241930379
ACH-000408,-0.935670750714
ACH-000410,-0.744218277651
ACH-000411,-1.17411772608
ACH-000414,-0.933868323562
ACH-000415,-0.607633970545
ACH-000416,-0.871301507973
ACH-000420,-0.744947216018
ACH-000421,-0.71770759231
ACH-000424,-0.9087067572220001
ACH-000425,-0.969330399931
ACH-000426,-0.8084933360109999
ACH-000427,-1.06567684161
ACH-000433,-0.981583570418
ACH-000436,-0.778811948646
ACH-000444,-1.17557719395
ACH-000445,-0.9600112979109999
ACH-000448,-1.01064411089
ACH-000450,-1.1155996346600001
ACH-000452,-0.66107369547
ACH-000454,-0.8067070342880001
ACH-000458,-0.7497507086540001
ACH-000459,-0.8240073539120001
ACH-000460,-0.9534907574179999
ACH-000461,-0.6291612384399999
ACH-000463,-0.898184329508
ACH-000464,-1.07263579664
ACH-000466,-0.731490366217
ACH-000467,-0.9527629899760001
ACH-000468,-0.865547723275
ACH-000469,-0.875017889292
ACH-000470,-0.7548536550480001
ACH-000471,-0.8561824645720001
ACH-000472,-1.0062411040500001
ACH-000473,-0.776440088445
ACH-000475,-0.893830227214
ACH-000476,-0.8290464758220001
ACH-000477,-0.532501503428
ACH-000480,-0.984560815072
ACH-000481,-1.07650589571
ACH-000483,-0.6841362497519999
ACH-000484,-0.819455481751
ACH-000485,-0.690947517465
ACH-000486,-0.784167930782
ACH-000487,-0.700628820676
ACH-000488,-0.77766215858
ACH-000490,-0.837126131083
ACH-000491,-0.970163137287
ACH-000495,-1.20950229979
ACH-000496,-1.00112935705
ACH-000499,-0.8462942221199999
ACH-000500,-1.0830646539700002
ACH-000502,-0.982276441107
ACH-000503,-0.7104850729909999
ACH-000505,-0.755656190786
ACH-000507,-0.830058708538
ACH-000510,-0.838074787259
ACH-000511,-0.793078363943
ACH-000512,-0.8765931896570001
ACH-000516,-0.907500237918
ACH-000517,-1.2615387458
ACH-000518,-0.642734753089
ACH-000520,-0.754881729534
ACH-000521,-0.915388544853
ACH-000522,-0.904301093072
ACH-000524,-1.3356582584999999
ACH-000527,-0.951078518681
ACH-000528,-1.06927005957
ACH-000537,-0.8187138969679999
ACH-000541,-1.219507372
ACH-000542,-0.8749433594830001
ACH-000544,-0.943046763618
ACH-000545,-0.805318874396
ACH-000547,-0.8455230156999999
ACH-000548,-0.996382449253
ACH-000549,-0.7911704033689999
ACH-000550,-0.873320482278
ACH-000552,-0.86543505629
ACH-000556,-0.772762069707
ACH-000557,-1.2090338296799998
ACH-000570,-0.909667524605
ACH-000571,-0.8516355242039999
ACH-000573,-1.0168104923399999
ACH-000576,-0.358114528641
ACH-000580,-1.0279952587799999
ACH-000584,-0.6804289094429999
ACH-000585,-1.08119577324
ACH-000588,-0.863025447704
ACH-000589,-1.01881607858
ACH-000591,-0.7801036962829999
ACH-000593,-0.98224841912
ACH-000600,-1.00398647551
ACH-000601,-0.9257862390100001
ACH-000604,-0.787334647868
ACH-000605,-0.8982041945649999
ACH-000606,-0.720180070906
ACH-000608,-1.19655754162
ACH-000614,-0.7853187000380001
ACH-000616,-1.2611229566600002
ACH-000618,-0.788425495298
ACH-000619,-0.772490463925
ACH-000620,-0.8557718565710001
ACH-000621,-1.135468868
ACH-000622,-1.31470074593
ACH-000623,-1.1022744216
ACH-000624,-0.8050821173630001
ACH-000627,-1.2062767259799998
ACH-000630,-0.842433826873
ACH-000632,-0.652873416931
ACH-000633,-0.7472386283210001
ACH-000637,-0.966858242182
ACH-000638,-0.930787443589
ACH-000646,-1.6334302753799999
ACH-000647,-0.7421923539599999
ACH-000648,-1.0206433344799999
ACH-000649,-0.761100856231
ACH-000651,-0.841135930837
ACH-000652,-1.16456451075
ACH-000653,-0.791282744816
ACH-000657,-0.8671894537989999
ACH-000658,-0.907675381381
ACH-000661,-0.631639073599
ACH-000662,-1.21994073547
ACH-000663,-0.817424828404
ACH-000665,-0.735561516652
ACH-000671,-0.632556035552
ACH-000673,-1.0237839363099999
ACH-000676,-0.6829218964210001
ACH-000677,-1.0194659578899998
ACH-000681,-0.884618519932
ACH-000682,-0.965441801875
ACH-000683,-1.09851684177
ACH-000684,-0.68197005183
ACH-000688,-1.03926808504
ACH-000693,-1.03203299749
ACH-000694,-0.7447689548549999
ACH-000695,-0.959665499744
ACH-000696,-1.03836751744
ACH-000697,-0.758308618489
ACH-000699,-1.13446082362
ACH-000701,-0.619806307386
ACH-000706,-0.7522175470810001
ACH-000711,-0.910800708726
ACH-000713,-0.6954440040090001
ACH-000714,-0.917352455277
ACH-000718,-1.0626657663899999
ACH-000720,-0.786351981319
ACH-000721,-0.756526571503
ACH-000724,-0.9847571004629999
ACH-000725,-0.870859619923
ACH-000732,-0.742617998405
ACH-000734,-1.06469099237
ACH-000735,-0.8093244334999999
ACH-000736,-0.8905055118709999
ACH-000738,-0.812760186831
ACH-000746,-1.13193987972
ACH-000747,-0.818007569061
ACH-000748,-0.952069452794
ACH-000753,-0.669787212907
ACH-000756,-0.9895562879180001
ACH-000757,-0.925428720095
ACH-000758,-0.636385351285
ACH-000760,-0.7389470350030001
ACH-000763,-0.552689039361
ACH-000764,-0.863076796918
ACH-000765,-0.833688989088
ACH-000766,-0.7553224039399999
ACH-000767,-0.77987890445
ACH-000768,-0.906191610258
ACH-000769,-1.00200689709
ACH-000770,-0.8378633197930001
ACH-000771,-0.941569870185
ACH-000773,-0.9943189234890001
ACH-000776,-0.650202975979
ACH-000777,-0.8495862494069999
ACH-000778,-1.0614412551
ACH-000781,-0.774461888079
ACH-000782,-0.626511900868
ACH-000783,-0.932293745078
ACH-000784,-0.9458089587190001
ACH-000785,-0.87500393518
ACH-000787,-0.902312778025
ACH-000788,-0.863740211902
ACH-000791,-0.749306975227
ACH-000792,-1.1478279179100002
ACH-000794,-0.75409056647
ACH-000796,-0.829376241629
ACH-000799,-1.30679758798
ACH-000800,-0.482686261523
ACH-000802,-0.936243503826
ACH-000804,-1.1027144825700002
ACH-000805,-0.7690307770020001
ACH-000809,-0.8012506602399999
ACH-000810,-1.09411437439
ACH-000811,-0.858464571869
ACH-000817,-0.6003433884430001
ACH-000819,-0.9006121985359999
ACH-000820,-1.22970359967
ACH-000821,-0.37306148316200005
ACH-000822,-1.0377368336200001
ACH-000823,-0.796947131482
ACH-000824,-0.738741562016
ACH-000827,-0.7948813353890001
ACH-000829,-1.08186356041
ACH-000831,-0.798535876876
ACH-000832,-0.7681622108149999
ACH-000833,-0.812665610391
ACH-000834,-0.8327266795620001
ACH-000835,-0.6690856780300001
ACH-000836,-0.881424095351
ACH-000837,-0.870449067066
ACH-000838,-1.0433018785400001
ACH-000839,-0.8403582806730001
ACH-000840,-0.8208317823100001
ACH-000841,-0.828682062344
ACH-000843,-1.29142966293
ACH-000846,-0.947921167643
ACH-000847,-0.767803834929
ACH-000848,-0.661348689543
ACH-000849,-0.852895899183
ACH-000851,-0.6823604720550001
ACH-000855,-0.950063298649
ACH-000856,-1.14904891685
ACH-000858,-0.943208732993
ACH-000859,-1.1179144828799998
ACH-000861,-0.7087560853110001
ACH-000862,-1.12906726439
ACH-000865,-0.9902197151790001
ACH-000866,-0.7844100342470001
ACH-000867,-0.802037593985
ACH-000869,-1.16887817218
ACH-000872,-0.9933733599869999
ACH-000873,-0.803476919464
ACH-000876,-0.775286093489
ACH-000878,-0.6978852131730001
ACH-000880,-1.08110054312
ACH-000881,-0.72590326921
ACH-000882,-0.770016715289
ACH-000884,-1.11497882798
ACH-000885,-0.954663385387
ACH-000887,-0.8684724235169999
ACH-000888,-1.22142181214
ACH-000889,-1.15277595585
ACH-000890,-0.667860250924
ACH-000896,-0.70551292315
ACH-000898,-0.899658910255
ACH-000900,-1.1008522549600002
ACH-000901,-0.885238637791
ACH-000905,-0.6718115130399999
ACH-000906,-0.8904445286839999
ACH-000907,-0.9435809966240001
ACH-000910,-0.873765418019
ACH-000911,-0.90463120433
ACH-000912,-0.7952994134620001
ACH-000913,-1.03291363875
ACH-000915,-0.8404325758399999
ACH-000916,-0.428234152921
ACH-000917,-0.706695700476
ACH-000921,-0.8447173164569999
ACH-000924,-0.871378005475
ACH-000926,-0.8779793081180001
ACH-000928,-0.797518763205
ACH-000929,-0.638800892518
ACH-000932,-0.899720314845
ACH-000935,-0.7133166374459999
ACH-000936,-0.914292397404
ACH-000937,-0.801337591619
ACH-000938,-0.6894530803560001
ACH-000939,-1.00384788623
ACH-000941,-1.09305164432
ACH-000943,-1.05545335063
ACH-000946,-0.941567601143
ACH-000947,-0.7963246259729999
ACH-000948,-0.599345198761
ACH-000950,-0.5506855180560001
ACH-000953,-0.7337205368970001
ACH-000957,-0.597276883162
ACH-000958,-0.9774895484909999
ACH-000960,-0.8823998356589999
ACH-000963,-1.08254842019
ACH-000968,-1.05189353114
ACH-000969,-0.813519861512
ACH-000973,-0.9471260037010001
ACH-000974,-0.8145866218719999
ACH-000975,-1.30762328881
ACH-000976,-0.853786186693
ACH-000978,-0.644918756024
ACH-000980,-0.882062509591
ACH-000984,-1.20289704615
ACH-000986,-0.82606473166
ACH-000988,-0.74384522542
ACH-000993,-0.930469154314
ACH-000994,-1.1474291028
ACH-000996,-1.1565416020700001
ACH-001001,-0.847422323295
ACH-001020,-1.1232477554
ACH-001028,-0.712701343108
ACH-001031,-0.93427738574
ACH-001038,-0.47119712968099997
ACH-001048,-0.8089255964550001
ACH-001050,-0.8493046713079999
ACH-001053,-0.859642914632
ACH-001054,-0.938326618204
ACH-001061,-0.6852511164309999
ACH-001067,-0.799662377334
ACH-001075,-1.1989187510700001
ACH-001096,-0.827053936345
ACH-001128,-1.2274381709200002
ACH-001134,-0.7312949531640001
ACH-001151,-0.885384291198
ACH-001163,-0.6791965691930001
ACH-001164,-0.828078184005
ACH-001173,-0.6428360898969999
ACH-001183,-0.915378372931
ACH-001184,-0.9495160984819999
ACH-001190,-0.937480323885
ACH-001192,-0.712554406151
ACH-001193,-0.866141802505
ACH-001196,-1.2299694050499999
ACH-001197,-1.1493131516700001
ACH-001205,-0.8033316728759999
ACH-001211,-0.8859080535439999
ACH-001212,-1.10201045968
ACH-001228,-0.7662587582539999
ACH-001232,-0.693018387581
ACH-001239,-1.05293829008
ACH-001274,-1.0075184758
ACH-001275,-0.9378037103229999
ACH-001277,-1.1089571205500002
ACH-001278,-0.994398780733
ACH-001280,-1.32044049139
ACH-001283,-0.877841457155
ACH-001289,-1.0470846032799999
ACH-001295,-0.9176565255169999
ACH-001300,-0.8859332685060001
ACH-001301,-1.2014561829200001
ACH-001302,-1.04980074218
ACH-001303,-0.867512562378
ACH-001306,-0.701259101258
ACH-001318,-0.618831245644
ACH-001322,-0.903072787314
ACH-001328,-0.610562782923
ACH-001332,-0.49503449711400005
ACH-001333,-0.870513033644
ACH-001336,-0.81966850978
ACH-001340,-1.0004768694
ACH-001346,-1.0926693841500001
ACH-001353,-0.970781263112
ACH-001354,-0.743067282606
ACH-001367,-0.831809906857
ACH-001368,-0.663080469007
ACH-001374,-1.3513158923700002
ACH-001375,-0.890787865017
ACH-001377,-0.95063134511
ACH-001380,-1.08980870302
ACH-001391,-0.7118214186759999
ACH-001407,-0.764420306276
ACH-001408,-0.74153581536
ACH-001413,-0.947524697565
ACH-001430,-0.359387222284
ACH-001431,-0.736533517966
ACH-001450,-0.586429428199
ACH-001496,-0.9248730947339999
ACH-001500,-0.783067047941
ACH-001521,-0.8145968145550001
ACH-001523,-0.888739875628
ACH-001532,-1.04401638654
ACH-001536,-1.11885083614
ACH-001550,-0.9620208991339999
ACH-001552,-0.9403765725309999
ACH-001554,-0.9714349764720001
ACH-001645,-1.10223801426
ACH-001654,-0.965112396443
ACH-001715,-0.820834608026
ACH-001735,-0.781419594059
ACH-001736,-0.9411302777130001
ACH-001737,-0.399129106316
ACH-001740,-0.9785135512190001
ACH-001745,-1.26682586294
ACH-001750,-0.976903017864
ACH-001765,-1.0326250875799998
ACH-001956,-1.23022403305
ACH-001957,-1.34481561359
