,TOP1MT (116447)
ACH-000211,-0.12876847619999998
ACH-000215,-0.142318980576
ACH-000221,-0.11901919605
ACH-000222,-0.08578826333930001
ACH-000223,-0.232186317853
ACH-000226,-0.164847376844
ACH-000227,0.196702920974
ACH-000228,-0.065935831293
ACH-000231,-0.140370236549
ACH-000232,-0.237225228083
ACH-000233,-0.229656056483
ACH-000234,-0.279906854376
ACH-000235,-0.0628455325131
ACH-000237,-0.032109607431099994
ACH-000238,-0.322587594756
ACH-000243,0.126904333886
ACH-000244,-0.16954383497499997
ACH-000246,-0.19811974690499998
ACH-000248,-0.0981745578108
ACH-000250,-0.372791606541
ACH-000251,0.026792663048299997
ACH-000253,-0.25538583308400004
ACH-000255,-0.14832194785800001
ACH-000256,-0.1361484726
ACH-000257,-0.215947005561
ACH-000258,-0.168901295429
ACH-000259,-0.0966937877114
ACH-000260,-0.260706766347
ACH-000261,-0.14404911290300002
ACH-000262,-0.193569606003
ACH-000263,-0.590985711618
ACH-000264,-0.0202100178284
ACH-000265,-0.040566355556300004
ACH-000266,-0.041284202941400006
ACH-000272,-0.119595882652
ACH-000273,-0.09777853701580001
ACH-000274,-0.21612749539700002
ACH-000277,-0.41614338584
ACH-000278,-0.038788054383300005
ACH-000279,-0.21470916257300002
ACH-000280,-0.37868379056699997
ACH-000281,-0.131628150025
ACH-000288,0.117434576687
ACH-000291,-0.220383610521
ACH-000293,-0.146298266063
ACH-000294,0.21241548876699998
ACH-000295,-0.321393823699
ACH-000296,0.0785175397934
ACH-000302,0.0176251490591
ACH-000304,-0.686545162902
ACH-000307,-0.0312639547984
ACH-000308,-0.000338842984188
ACH-000310,0.11928199240000001
ACH-000311,-0.189228342036
ACH-000312,0.0500371571307
ACH-000315,0.0425186688884
ACH-000316,-0.373705535188
ACH-000317,0.0713662289665
ACH-000318,-0.240766181283
ACH-000319,0.143142174492
ACH-000320,0.153213198374
ACH-000322,-0.210821184975
ACH-000323,-0.03689886083419999
ACH-000324,-0.010923372536500001
ACH-000329,-0.113195927914
ACH-000330,-0.07854200685910001
ACH-000331,-0.0635306408467
ACH-000332,-0.04306718892
ACH-000334,0.321041804373
ACH-000335,-0.303280740497
ACH-000336,0.0363314199427
ACH-000337,-0.10971919398800001
ACH-000339,0.040968872905
ACH-000341,-0.0759372824948
ACH-000348,-0.0827095967699
ACH-000350,-0.08564768214510002
ACH-000352,-0.09384631016969999
ACH-000356,-0.10944337980499999
ACH-000361,-0.363119586704
ACH-000362,-0.145026395556
ACH-000363,-0.177159415884
ACH-000364,-0.142530329636
ACH-000365,0.026817198662099997
ACH-000366,-0.033207028458
ACH-000368,-0.279762133501
ACH-000374,0.00485643764563
ACH-000375,-0.0386992773143
ACH-000376,-0.20367583071800002
ACH-000381,-0.176046956568
ACH-000383,-0.0875146317472
ACH-000387,0.07327560795530001
ACH-000389,-0.169159775544
ACH-000390,-0.182890136903
ACH-000393,-0.17243618963500001
ACH-000395,-0.19216294745
ACH-000397,-0.0374548973398
ACH-000401,-0.19743530941
ACH-000402,-0.27533189605
ACH-000403,-0.116425123081
ACH-000404,-0.16528072643
ACH-000406,-0.0202606121956
ACH-000407,-0.1348687089
ACH-000408,-0.214574270806
ACH-000410,-0.08984620587179999
ACH-000411,-0.12895774095899998
ACH-000414,-0.368323021799
ACH-000415,0.18461014727400002
ACH-000416,-0.157805702118
ACH-000420,-0.129283306317
ACH-000421,-0.12889190658500002
ACH-000424,0.11397114783399999
ACH-000425,-0.23433901153
ACH-000426,0.106902490889
ACH-000427,0.0129502023432
ACH-000433,-0.508393777957
ACH-000436,-0.276954425921
ACH-000444,-0.259055855902
ACH-000445,-0.20486822232299998
ACH-000448,-0.120306102434
ACH-000450,-0.19930815075
ACH-000452,-0.223428597925
ACH-000454,-0.0367230903373
ACH-000458,-0.23120721486600002
ACH-000459,-0.24388607883400001
ACH-000460,-0.30738185656399997
ACH-000461,-0.027585686069499998
ACH-000463,0.08523661910000001
ACH-000464,-0.364027474704
ACH-000466,-0.46576947885200004
ACH-000467,0.072239699156
ACH-000468,0.198347077401
ACH-000469,-0.0206295101143
ACH-000470,-0.222514447885
ACH-000471,-0.08456672660129999
ACH-000472,-0.153260974613
ACH-000473,-0.017363504697099998
ACH-000475,-0.102143432491
ACH-000476,-0.28753952391800003
ACH-000477,-0.014508445832200002
ACH-000480,-0.0683365377639
ACH-000481,0.0821087269637
ACH-000483,-0.34547751763400003
ACH-000484,-0.48815957778700003
ACH-000485,-0.34773834170900003
ACH-000486,-0.184462287663
ACH-000487,0.0328744844587
ACH-000488,-0.334936395818
ACH-000490,-0.108858150264
ACH-000491,-0.0629559051823
ACH-000495,-0.364541271496
ACH-000496,0.025907813025000004
ACH-000499,-0.184558289477
ACH-000500,-0.968798829239
ACH-000502,-0.308478717068
ACH-000503,-0.0637134945345
ACH-000505,-0.044068375366
ACH-000507,-0.172925879459
ACH-000510,-0.0598923919932
ACH-000511,-0.013004293914399999
ACH-000512,-0.061960553717
ACH-000516,-0.140544144625
ACH-000517,-0.0985990845391
ACH-000518,-0.23362195879900002
ACH-000520,-0.372993210453
ACH-000521,0.178084076585
ACH-000522,0.0285653508118
ACH-000524,-0.23845687731600002
ACH-000527,-0.267333287343
ACH-000528,-0.131437405778
ACH-000537,-0.409280673855
ACH-000541,-0.46487865668000006
ACH-000542,-0.256401691718
ACH-000544,-0.0999022625826
ACH-000545,-0.027512919616900004
ACH-000547,0.0167198418412
ACH-000548,-0.12015493217
ACH-000549,-0.249286320889
ACH-000550,-0.13640500168400002
ACH-000552,-0.185347838304
ACH-000556,-0.202215992797
ACH-000557,0.194314617295
ACH-000570,-0.19416012425999998
ACH-000571,-0.326409805908
ACH-000573,-0.0069331652558
ACH-000576,-0.162048752865
ACH-000580,-0.31028845338399996
ACH-000584,-0.250053168441
ACH-000585,0.0537580739207
ACH-000588,-0.09363884694369999
ACH-000589,0.00456933299689
ACH-000591,-0.0199266455498
ACH-000593,-0.0662295323709
ACH-000600,-0.055422438691499994
ACH-000601,-0.032158366792
ACH-000604,0.207703243596
ACH-000605,-0.028648077464400002
ACH-000606,-0.0430912091166
ACH-000608,-0.09073944357489999
ACH-000614,-0.307190208177
ACH-000616,0.0745105995889
ACH-000618,-0.174021080404
ACH-000619,-0.312807664839
ACH-000620,-0.0595153446803
ACH-000621,-0.122227550444
ACH-000622,0.10747325111600001
ACH-000623,-0.053990974527599996
ACH-000624,-0.0501197598034
ACH-000627,-0.0855269112004
ACH-000630,-0.135287036143
ACH-000632,0.0222093403361
ACH-000633,-0.053665558946599995
ACH-000637,-0.226650435969
ACH-000638,-0.10855445436200001
ACH-000646,-0.236644107631
ACH-000647,-0.0818960157923
ACH-000648,-0.566369790275
ACH-000649,-0.24221579429499998
ACH-000651,-0.0315658302842
ACH-000652,-0.208080621723
ACH-000653,0.0873448004234
ACH-000657,-0.09121171144410001
ACH-000658,-0.383835836768
ACH-000661,0.037490382421199994
ACH-000662,-0.23984086661999995
ACH-000663,-0.217142929559
ACH-000665,0.0638065496432
ACH-000671,-0.12235997553
ACH-000673,-0.0122910797132
ACH-000676,-0.215387166658
ACH-000677,-0.14011869035900001
ACH-000681,0.058890166901799997
ACH-000682,-0.26989745128000003
ACH-000683,-0.175130890726
ACH-000684,-0.414313634635
ACH-000688,-0.137567062127
ACH-000693,-0.18677301091200002
ACH-000694,-0.200222936252
ACH-000695,-0.462690946197
ACH-000696,-0.0947693094539
ACH-000697,-0.18215971463
ACH-000699,-0.244710156888
ACH-000701,-0.148866762022
ACH-000706,-0.0952970531374
ACH-000711,0.0220532794759
ACH-000713,0.137750874037
ACH-000714,-0.17343041927900002
ACH-000718,-0.436513637824
ACH-000720,-0.231383117944
ACH-000721,-0.102734099682
ACH-000724,-0.371368668834
ACH-000725,-0.142925723077
ACH-000732,-0.163569292357
ACH-000734,-0.24915774322200002
ACH-000735,0.0186239948806
ACH-000736,-0.190751082213
ACH-000738,-0.179361513517
ACH-000746,-0.00607090080622
ACH-000747,-0.09925032308180001
ACH-000748,-0.143080003195
ACH-000753,-0.286582687052
ACH-000756,-0.039962063426699994
ACH-000757,-0.060130184332
ACH-000758,-0.09375814572360001
ACH-000760,0.00019210740432499998
ACH-000763,0.023047254185099997
ACH-000764,-0.308110685708
ACH-000765,-0.165047942729
ACH-000766,-0.183955448616
ACH-000767,-0.0315697913981
ACH-000768,-0.201854409767
ACH-000769,-0.0234362463174
ACH-000770,-0.121480184591
ACH-000771,-0.0793700550115
ACH-000773,-0.300475020625
ACH-000776,-0.452443033357
ACH-000777,-0.325968801678
ACH-000778,-0.0778693993838
ACH-000781,-0.10494290841199999
ACH-000782,-0.0598846530732
ACH-000783,-0.510402866013
ACH-000784,-0.06329548993049999
ACH-000785,-0.06263103578319999
ACH-000787,-0.09503618374129999
ACH-000788,0.0584157426503
ACH-000791,0.0112580933855
ACH-000792,-0.11155300192399999
ACH-000794,-0.15380334106
ACH-000796,-0.08689280181220001
ACH-000799,-0.20910218704
ACH-000800,0.123310727766
ACH-000802,-0.0774162997815
ACH-000804,0.0029237626363100002
ACH-000805,-0.208322937953
ACH-000809,-0.34250322438600006
ACH-000810,-0.396777184996
ACH-000811,0.0130351316723
ACH-000817,-0.0048262294495
ACH-000819,0.08413214518639998
ACH-000820,-0.164999625031
ACH-000821,0.184015318534
ACH-000822,-0.13391723168199998
ACH-000823,-0.262432957307
ACH-000824,-0.32184210890799997
ACH-000827,-0.0625101675855
ACH-000829,0.0010469561159
ACH-000831,0.0128405083684
ACH-000832,-0.0859629910478
ACH-000833,0.00721869658865
ACH-000834,0.0820137747979
ACH-000835,-0.15951510906400002
ACH-000836,0.074927395612
ACH-000837,-0.009678901590559999
ACH-000838,-0.0180045560468
ACH-000839,-0.13958468476299998
ACH-000840,-0.461664293207
ACH-000841,-0.0245753953632
ACH-000843,-0.134738161144
ACH-000846,-0.175507991555
ACH-000847,0.0232490951571
ACH-000848,-0.004521916520109999
ACH-000849,-0.05913512598949999
ACH-000851,-0.13407684335
ACH-000855,-0.13736386128
ACH-000856,-0.261074381495
ACH-000858,-0.147747831639
ACH-000859,-0.259837952082
ACH-000861,0.0258333340404
ACH-000862,-0.0594793329237
ACH-000865,-0.111378670714
ACH-000866,0.17094913504099998
ACH-000867,-0.0233293680406
ACH-000869,-0.0507865852795
ACH-000872,-0.10620615919500001
ACH-000873,-0.059733242174500004
ACH-000876,0.0667150965603
ACH-000878,0.022013177802800002
ACH-000880,-0.193185942833
ACH-000881,-0.29413529143399997
ACH-000882,-0.00307684549552
ACH-000884,-0.152617245048
ACH-000885,-0.0628725921661
ACH-000887,-0.039080118640300004
ACH-000888,-0.31450751202
ACH-000889,-0.150198125713
ACH-000890,0.18306990108600002
ACH-000896,-0.139870834749
ACH-000898,-0.00482187098418
ACH-000900,-0.346952484389
ACH-000901,0.0943768376434
ACH-000905,0.0551094411534
ACH-000906,-0.0365950368434
ACH-000907,-0.228565714474
ACH-000910,-0.160485174418
ACH-000911,-0.299894714879
ACH-000912,-0.146497707422
ACH-000913,-0.014130696730200001
ACH-000915,-0.051438215619
ACH-000916,-0.601864541079
ACH-000917,-0.555178973461
ACH-000921,-0.0764638639859
ACH-000924,-0.13586161173900002
ACH-000926,-0.435487813942
ACH-000928,-0.558523301371
ACH-000929,-0.389232279221
ACH-000932,-0.140082913176
ACH-000935,-0.209098302954
ACH-000936,0.139194667416
ACH-000937,-0.14896647680400002
ACH-000938,-0.13323717909000002
ACH-000939,0.31835285108600003
ACH-000941,-0.138409400579
ACH-000943,-0.00327396590198
ACH-000946,-0.211706022086
ACH-000947,-0.132155182859
ACH-000948,-0.147058468034
ACH-000950,-0.050786624403200004
ACH-000953,-0.357103889119
ACH-000957,0.0489870108566
ACH-000958,0.0781532544543
ACH-000960,-0.08369106405160001
ACH-000963,-0.167611655641
ACH-000968,-0.219759653714
ACH-000969,-0.169613620903
ACH-000973,-0.0178319958579
ACH-000974,-0.033869876462500004
ACH-000975,-0.144405412544
ACH-000976,-0.178474536455
ACH-000978,0.00304860611759
ACH-000980,-0.0510783590286
ACH-000984,-0.21616526047499998
ACH-000986,-0.16043709374600001
ACH-000988,0.015090326848600002
ACH-000993,-0.668700552513
ACH-000994,-0.41002788959799996
ACH-000996,-0.326056826715
ACH-001001,-0.0913452383206
ACH-001020,0.208451778743
ACH-001028,-0.129625259114
ACH-001031,-0.202691467782
ACH-001038,-0.10410240697100001
ACH-001048,-0.0307011013528
ACH-001050,-0.0719640286036
ACH-001053,0.00891565088593
ACH-001054,0.012204284088
ACH-001061,-0.06204826256990001
ACH-001067,-0.343311451295
ACH-001075,-0.200674692239
ACH-001096,0.00898966396808
ACH-001128,0.637695222646
ACH-001134,-0.265148479811
ACH-001151,-0.0181181070447
ACH-001163,0.0148628693991
ACH-001164,0.308085095023
ACH-001173,-0.14888972409499998
ACH-001183,-0.113042667632
ACH-001184,-0.125673174408
ACH-001190,-0.0318484226053
ACH-001192,-0.0878882574901
ACH-001193,-0.278915537001
ACH-001196,0.0047162210722
ACH-001197,-0.407454064809
ACH-001205,-0.048935955149300006
ACH-001211,0.0429023573205
ACH-001212,-0.0342933482118
ACH-001228,-0.387564071684
ACH-001232,-0.0479143402983
ACH-001239,-0.147363781877
ACH-001274,0.0268477785808
ACH-001275,-0.377861421229
ACH-001277,0.000202969459288
ACH-001278,0.0160439830117
ACH-001280,-0.38075321096000003
ACH-001283,-0.149036923583
ACH-001289,-0.106340915136
ACH-001295,-0.134103467609
ACH-001300,-0.17759649552200002
ACH-001301,-0.0732577133951
ACH-001302,0.101450922861
ACH-001303,0.347290799294
ACH-001306,-0.0888117745137
ACH-001318,0.0206791548448
ACH-001322,-0.154883642495
ACH-001328,-0.146289917632
ACH-001332,0.047023633728300006
ACH-001333,-0.05495638656690001
ACH-001336,-0.013687813775500001
ACH-001340,-0.213609140559
ACH-001346,-0.251020702813
ACH-001353,-0.20340745340100003
ACH-001354,0.24563559711
ACH-001367,-0.42345684308700005
ACH-001368,-0.0421032415465
ACH-001374,-0.279754834469
ACH-001375,-0.113449466851
ACH-001377,-0.132436511594
ACH-001380,-0.08672734397610002
ACH-001391,0.144665913342
ACH-001407,-0.0534164626777
ACH-001408,-0.26500545596999997
ACH-001413,-0.23043186709000002
ACH-001430,0.0498401617402
ACH-001431,-0.044433543289199996
ACH-001450,-0.213586118237
ACH-001496,-0.0788134478535
ACH-001500,0.118268534866
ACH-001521,0.0697116890003
ACH-001523,-0.0385064845433
ACH-001532,-0.305867267934
ACH-001536,-0.301517606487
ACH-001550,0.0930282832568
ACH-001552,-0.19462409151700003
ACH-001554,-0.158891055338
ACH-001645,-0.290916461754
ACH-001654,-0.241311176871
ACH-001715,-0.13282652513499998
ACH-001735,-0.17246922459800001
ACH-001736,-0.12780857745899998
ACH-001737,-0.0953336731374
ACH-001740,-0.00792794879431
ACH-001745,0.0309129410182
ACH-001750,-0.16231861124299998
ACH-001765,-0.22008282634100002
ACH-001956,-0.1772761111
ACH-001957,-0.255059142435
