,DNMT3L (29947)
ACH-000004,-0.197854970739
ACH-000007,0.0932013990092
ACH-000009,0.118101696063
ACH-000011,-0.0974360669813
ACH-000012,0.158928000073
ACH-000013,0.0445310945137
ACH-000014,0.189913137618
ACH-000015,0.209471923132
ACH-000017,0.19585014429699998
ACH-000018,0.216049325011
ACH-000019,-0.045022611727400005
ACH-000021,0.0937724878703
ACH-000022,0.10507513093800001
ACH-000025,0.050912646948999996
ACH-000028,0.09128222491389999
ACH-000030,0.035412532909
ACH-000035,0.0383751384726
ACH-000036,0.09161006983210002
ACH-000037,-0.041496771204
ACH-000039,-0.101197016716
ACH-000040,0.0353950136647
ACH-000041,0.0706595975874
ACH-000042,-0.0474474647836
ACH-000045,-0.0151452176227
ACH-000047,0.0643105888666
ACH-000052,0.150121685902
ACH-000053,0.10123969508
ACH-000054,0.021613026066799997
ACH-000055,0.30977170358
ACH-000060,-0.14181041250999998
ACH-000067,0.0625755375163
ACH-000070,0.399322489058
ACH-000075,0.345997114176
ACH-000078,0.0506802637603
ACH-000082,0.049359536937699997
ACH-000085,0.009789764556260001
ACH-000086,0.17401463286200003
ACH-000087,0.10864385248099999
ACH-000092,-0.00565291351775
ACH-000095,-0.014425481388700001
ACH-000097,0.0328934000991
ACH-000098,0.19776353559999998
ACH-000099,0.0443464913546
ACH-000108,0.04652110632090001
ACH-000113,-0.10826032584
ACH-000115,0.0475910220205
ACH-000116,-0.0843518398889
ACH-000118,0.108979366193
ACH-000120,0.274708800657
ACH-000123,0.06416489451849999
ACH-000127,0.0348025225732
ACH-000128,0.11216724076300001
ACH-000132,0.08478524183240001
ACH-000133,0.11797913508199999
ACH-000137,0.056838964708000005
ACH-000138,0.18447532228500002
ACH-000142,0.040168042332
ACH-000143,-0.16137591524
ACH-000146,-0.046136563298800004
ACH-000148,0.183985596723
ACH-000150,0.0005432282339249999
ACH-000152,0.0954296829663
ACH-000153,0.289212752343
ACH-000159,0.125044541112
ACH-000160,0.299073889768
ACH-000163,-0.0751234942108
ACH-000167,0.52960587074
ACH-000168,-0.321433398521
ACH-000169,-0.0315086319713
ACH-000178,-0.105202986008
ACH-000182,0.102021183166
ACH-000183,0.013615631608799998
ACH-000188,0.163115439326
ACH-000189,0.09373817555080001
ACH-000190,0.39520371885300004
ACH-000198,-0.10047862695399999
ACH-000204,0.234503146291
ACH-000206,0.026171814061
ACH-000207,-0.131910394552
ACH-000211,-0.00236483379153
ACH-000215,0.0065350604606500004
ACH-000221,0.007039328789939999
ACH-000222,-0.11709861172800001
ACH-000223,0.0831703016802
ACH-000226,0.160345692346
ACH-000227,0.0457169993111
ACH-000228,0.0719376544085
ACH-000231,0.108209190932
ACH-000232,0.033026918858
ACH-000233,-0.0353512147756
ACH-000234,-0.012218323181100001
ACH-000235,0.093667718669
ACH-000237,0.0997621737343
ACH-000238,-0.0177512763095
ACH-000243,0.10430195408399999
ACH-000244,0.205274896322
ACH-000246,0.0343040936816
ACH-000248,0.149481626844
ACH-000250,0.00815933103747
ACH-000251,0.267696236494
ACH-000253,0.234955881655
ACH-000255,0.053629998842599995
ACH-000256,0.129102305447
ACH-000257,0.08324266269719999
ACH-000258,-0.019011100392099998
ACH-000259,0.10829359545999999
ACH-000260,0.105393302589
ACH-000261,0.044963425008800004
ACH-000262,0.21751228643800002
ACH-000263,0.18588237247699999
ACH-000264,-0.0256215437291
ACH-000265,0.06369681849719999
ACH-000266,0.0459521897429
ACH-000272,0.0654961391496
ACH-000273,-0.0196981705102
ACH-000274,0.0106651220062
ACH-000277,0.10659500258
ACH-000278,-0.006702396934270001
ACH-000279,0.0974316468307
ACH-000280,-0.0304616515221
ACH-000281,0.0163055591363
ACH-000288,0.099058627712
ACH-000291,-0.14794425158399999
ACH-000293,-0.10088245601500001
ACH-000294,0.132139140189
ACH-000295,-0.186064415649
ACH-000296,0.154346432862
ACH-000302,0.013250538275799998
ACH-000304,0.118393496617
ACH-000307,-0.0331677639807
ACH-000308,0.061667151406899996
ACH-000310,-0.07372297782610002
ACH-000311,-0.12388817789100001
ACH-000312,0.0533689535614
ACH-000315,0.187766176736
ACH-000316,0.169803027365
ACH-000317,0.0729754274174
ACH-000318,0.012153565148
ACH-000319,0.162406007225
ACH-000320,0.144394107042
ACH-000322,0.036892321011099995
ACH-000323,0.167670096069
ACH-000324,0.00496233766387
ACH-000329,0.0739753604149
ACH-000330,-0.03618121029719999
ACH-000331,0.132899023501
ACH-000332,-0.012813449276799999
ACH-000334,-0.148463559788
ACH-000335,0.309469300185
ACH-000336,0.237803667911
ACH-000337,0.140522742411
ACH-000339,0.0407960091491
ACH-000341,0.09140481620650001
ACH-000348,0.130784458746
ACH-000350,-0.18771492913499999
ACH-000352,0.18975268495099998
ACH-000356,0.183457983957
ACH-000361,0.104407018364
ACH-000362,-0.0818458984942
ACH-000363,0.04828622908869999
ACH-000364,0.0991226966089
ACH-000365,-0.0599056388402
ACH-000366,0.165712894585
ACH-000368,-0.031286458058799996
ACH-000374,-0.164618613281
ACH-000375,0.0687906885299
ACH-000376,0.07305711350960001
ACH-000381,0.21523933839499998
ACH-000383,0.0589005516587
ACH-000387,0.00523996960959
ACH-000389,-0.0605739367909
ACH-000390,0.109015596348
ACH-000393,0.07186653671
ACH-000395,-0.0220418321893
ACH-000397,-0.130664230581
ACH-000401,0.073009985442
ACH-000402,-0.015034636647099999
ACH-000403,0.125439053191
ACH-000404,-0.0235585021168
ACH-000406,0.0844062590965
ACH-000407,0.0381209555153
ACH-000408,0.167487411388
ACH-000410,0.11944964385399999
ACH-000411,-0.0339742160672
ACH-000414,0.0672585861443
ACH-000415,-0.05760871926109999
ACH-000416,0.0361687021752
ACH-000420,0.124241065328
ACH-000421,0.0294985188385
ACH-000424,0.209418113777
ACH-000425,0.135860696159
ACH-000426,-0.172284002454
ACH-000427,-0.117644940195
ACH-000433,0.0801511729696
ACH-000436,0.0780229827705
ACH-000444,0.0319836378283
ACH-000445,0.00984231719227
ACH-000448,0.0939274952101
ACH-000450,0.0650928832497
ACH-000452,-0.0076001967567000004
ACH-000454,0.130088875186
ACH-000458,0.10518703897399999
ACH-000459,0.046419980476599995
ACH-000460,0.013700519021299998
ACH-000461,0.00917499142644
ACH-000463,0.0995360134135
ACH-000464,0.164401364696
ACH-000466,-0.0109033288395
ACH-000467,0.11441193235500001
ACH-000468,0.024139407453400003
ACH-000469,0.105220752707
ACH-000470,0.0660976068705
ACH-000471,0.04751107713830001
ACH-000472,0.15483081592800002
ACH-000473,-0.166314334422
ACH-000475,0.0783642595847
ACH-000476,0.0347872895621
ACH-000477,0.19187794188299997
ACH-000480,-0.11153024812000001
ACH-000481,0.11605718136
ACH-000483,0.0128780659711
ACH-000484,-0.05592174866230001
ACH-000485,-0.0211598929732
ACH-000486,0.101794664255
ACH-000487,0.0170982897954
ACH-000488,0.01925752129
ACH-000490,0.08790980119830001
