,SZT2 (23334)
ACH-000375,-0.35508529074600004
ACH-000376,-0.0302913494282
ACH-000381,-0.261616691845
ACH-000383,-0.274267450869
ACH-000387,-0.44674532005199996
ACH-000389,-0.385468314139
ACH-000390,-0.08846052746500001
ACH-000393,-0.09700254103810001
ACH-000395,-0.17479187054200002
ACH-000397,0.06060971467469999
ACH-000401,-0.19011695612399998
ACH-000402,0.368591182075
ACH-000403,-0.0190117995812
ACH-000404,-0.369793781033
ACH-000406,-0.09369448785360002
ACH-000407,-0.18709266323100002
ACH-000408,-0.401585400107
ACH-000410,0.010899873441200001
ACH-000411,-0.35888439597099997
ACH-000414,-0.275770630349
ACH-000415,-0.5396549963
ACH-000416,-0.13304035232
ACH-000420,-0.0288825673672
ACH-000421,-0.28650127367199996
ACH-000424,-0.510919251961
ACH-000425,-0.215772148115
ACH-000426,0.127611202212
ACH-000427,-0.20892944987599998
ACH-000433,0.05489767975930001
ACH-000436,0.350934474899
ACH-000444,-0.0234545727898
ACH-000445,-0.299663695508
ACH-000448,-0.14462174310599998
ACH-000450,-0.31693846428000005
ACH-000452,-0.158881256375
ACH-000454,-0.121774497136
ACH-000458,-0.171304878673
ACH-000459,-0.401069511493
ACH-000460,0.19874113417199998
ACH-000461,-0.27447655551600003
ACH-000463,-0.036220939748900005
ACH-000464,0.0355114401314
ACH-000466,-0.0380106161714
ACH-000467,-0.144665039151
ACH-000468,-0.373101815497
ACH-000469,-0.142757816053
ACH-000470,0.27441589848299996
ACH-000471,-0.151309783804
ACH-000472,-0.06815522382559999
ACH-000473,-0.397991246147
ACH-000475,-0.24920377336199998
ACH-000476,-0.059482787527300005
ACH-000477,-0.192662783281
ACH-000480,-0.302509996685
ACH-000481,-0.23372495355599998
ACH-000483,-0.17925969031
ACH-000484,-0.455030170776
ACH-000485,-0.0782795609643
ACH-000486,-0.302215039196
ACH-000487,0.19175858109700003
ACH-000488,-0.23392309487799998
ACH-000490,-0.316213954685
ACH-000491,-0.119776529441
ACH-000495,-0.14600676299499998
ACH-000496,-0.149731034265
ACH-000499,0.059296656544199994
ACH-000500,0.270906169249
ACH-000502,-0.135725500871
ACH-000503,-0.323833042006
ACH-000505,-0.0047019220261000005
ACH-000507,-0.251464835697
ACH-000510,-0.127164771462
ACH-000511,-0.0647301132471
ACH-000512,-0.56074626298
ACH-000516,-0.0317362388901
ACH-000517,-0.182494013649
ACH-000518,-0.0798072688463
ACH-000520,-0.0015237748825699998
ACH-000521,-0.265724828174
ACH-000522,-0.322288875272
ACH-000524,0.018915214327
ACH-000527,-0.20539543786400002
ACH-000528,-0.218891889912
ACH-000537,-0.18578136706099999
ACH-000541,-0.256057862544
ACH-000542,-0.249284361034
ACH-000544,-0.235076233142
ACH-000545,-0.267659688651
ACH-000547,-0.237058684203
ACH-000548,-0.0719179836137
ACH-000549,-0.229621377774
ACH-000550,-0.32047976864
ACH-000552,-0.20752212103
ACH-000556,-0.25505790086999997
ACH-000557,0.063707786224
ACH-000570,0.227208331529
ACH-000571,-0.102807824814
ACH-000573,-0.31471246293
ACH-000576,-0.175390553178
ACH-000580,-0.250820767353
ACH-000584,-0.0337712183916
ACH-000585,-0.45461686686
ACH-000588,-0.377102455772
ACH-000589,-0.379141090291
ACH-000591,0.014007453747399999
ACH-000593,0.0323615544831
ACH-000600,-0.509265602715
ACH-000601,-0.321577393918
ACH-000604,-0.242238621872
ACH-000605,0.0364983724364
ACH-000606,-0.30357132849
ACH-000608,-0.183750537891
ACH-000614,-0.0824906982305
ACH-000616,-0.06370756854719999
ACH-000618,-0.26470417641
ACH-000619,0.0875561393667
ACH-000620,-0.285308792041
ACH-000621,-0.1463713307
ACH-000622,-0.352386295656
ACH-000623,0.0621706108138
ACH-000624,-0.218059144265
ACH-000627,-0.308962223218
ACH-000630,-0.33660964762400003
ACH-000632,-0.336211194459
ACH-000633,-0.0617638569226
ACH-000637,0.0336002221332
ACH-000638,-0.283553339024
ACH-000646,-0.191727706646
ACH-000647,-0.14671083235
ACH-000648,-0.353567630723
ACH-000649,-0.161712272738
ACH-000651,-0.302922970988
ACH-000652,-0.314972993511
ACH-000653,-0.313443402323
ACH-000657,-0.28431018259199997
ACH-000658,-0.0034672564254600003
ACH-000661,0.005466502234500001
ACH-000662,-0.390608530286
ACH-000663,-0.19238490525199997
ACH-000665,-0.132166186828
ACH-000671,0.0572697649096
ACH-000673,-0.0613983670848
ACH-000676,-0.235107948434
ACH-000677,-0.22119823733000002
ACH-000681,-0.112534053922
ACH-000682,-0.24760829067600001
ACH-000683,-0.343476721565
ACH-000684,-0.225143348964
ACH-000688,-0.225352689769
ACH-000693,-0.324662901915
ACH-000694,-0.11054652050899999
ACH-000695,-0.244027314903
ACH-000696,-0.118946433702
ACH-000697,-0.509874796104
ACH-000699,-0.149579955655
ACH-000701,-0.353232506791
ACH-000706,-0.33123656041
ACH-000711,-0.16680927004100002
ACH-000713,-0.525256415642
ACH-000714,0.0276396392899
ACH-000718,-0.11725186310499999
ACH-000720,-0.141145906356
ACH-000721,-0.204054458122
ACH-000724,-0.432646137958
ACH-000725,0.134155959973
ACH-000732,-0.42792734680600003
ACH-000734,-0.297247273901
ACH-000735,-0.373949281924
ACH-000736,-0.247515630156
ACH-000738,-0.11374047183800001
ACH-000746,-0.280104731565
ACH-000747,-0.185319938055
ACH-000748,-0.212224436116
ACH-000753,-0.136499753271
ACH-000756,-0.07891674542760001
ACH-000757,-0.43401210522600003
ACH-000758,-0.384502457575
ACH-000760,-0.166170927813
ACH-000763,-0.0899435770563
ACH-000764,-0.0319237905686
ACH-000765,-0.19513626194400002
ACH-000766,-0.09285655310720001
ACH-000767,-0.133183960428
ACH-000768,-0.076977400381
ACH-000769,0.017019861227899998
ACH-000770,0.08457348885739999
ACH-000771,-0.320913811743
ACH-000773,-0.114317858027
ACH-000776,0.0263883536217
ACH-000777,-0.327655382964
ACH-000778,-0.16963249295699998
ACH-000781,0.0547110644857
ACH-000782,-0.21281806941599998
ACH-000783,-0.358424621399
ACH-000784,0.10471732983899999
ACH-000785,-0.419426474055
ACH-000787,-0.23312319628000003
ACH-000788,-0.04772512471919999
ACH-000791,-0.262220411597
ACH-000792,-0.24975468950500002
ACH-000794,-0.143372755365
ACH-000796,-0.151925079105
ACH-000799,0.09824957193810001
ACH-000800,-0.278347710709
ACH-000802,-0.227555480163
ACH-000804,-0.0711056303226
ACH-000805,-0.057653651362899995
ACH-000809,-0.154820743799
ACH-000810,-0.372816834838
ACH-000811,-0.300235229134
ACH-000817,0.0186356287988
ACH-000819,-0.113544968999
ACH-000820,-0.559763800242
ACH-000821,0.0271468227295
ACH-000822,-0.215719210339
ACH-000823,-0.25080019449700003
ACH-000824,-0.19058598608600003
ACH-000827,-0.0975948342728
ACH-000829,-0.123681331413
ACH-000831,-0.127604476632
ACH-000832,-0.229814203253
ACH-000833,-0.078096470417
ACH-000834,-0.40305477648800003
ACH-000835,-0.207466628176
ACH-000836,-0.261527919052
ACH-000837,-0.372706595654
ACH-000838,0.07232345586
ACH-000839,-0.5177649946949999
ACH-000840,-0.109807056193
ACH-000841,-0.314773326893
ACH-000843,-0.380601084923
ACH-000846,0.0286845816763
ACH-000847,-0.24323227653299997
ACH-000848,0.0510074274421
ACH-000849,-0.211154039174
ACH-000851,-0.244979454054
ACH-000855,-0.253664053372
ACH-000856,-0.202476355779
ACH-000858,-0.19644374829599998
ACH-000859,-0.0372540416478
ACH-000861,-0.362335568675
ACH-000862,-0.21295388561
ACH-000865,-0.10168819903
ACH-000866,-0.0333166723022
ACH-000867,0.042399624355699994
ACH-000869,-0.039164839139699995
ACH-000872,-0.42125697638899995
ACH-000873,-0.272599206837
ACH-000876,0.0109353296824
ACH-000878,0.27402173311
ACH-000880,-0.8227580418610001
ACH-000881,-0.223344907421
ACH-000882,-0.18073202793600002
ACH-000884,-0.32130676135200004
ACH-000885,-0.194773923596
ACH-000887,-0.23943446351599998
ACH-000888,-0.303603211164
ACH-000889,-0.06272091256540001
ACH-000890,-0.0504832576583
ACH-000896,-0.07512150879410001
ACH-000898,-0.349355170281
ACH-000900,-0.16503012658500002
ACH-000901,-0.192504998624
ACH-000905,-0.275683630036
ACH-000906,-0.13618382512399999
ACH-000907,0.124264367763
ACH-000910,-0.274351058594
ACH-000911,-0.289514829197
ACH-000912,-0.295021114766
ACH-000913,-0.313915334125
ACH-000915,-0.07764101885869999
ACH-000916,-0.049534097676400005
ACH-000917,-0.178677631838
ACH-000921,-0.253448356371
ACH-000924,-0.17546405020599998
ACH-000926,-0.0645323219974
ACH-000928,-0.5192925768559999
ACH-000929,-0.17771943096599999
ACH-000932,-0.179072345477
ACH-000935,-0.17548723322700002
ACH-000936,-0.15740804737199998
ACH-000937,-0.176001777976
ACH-000938,-0.525585390177
ACH-000939,-0.020652467627
ACH-000941,-0.16928420847
ACH-000943,-0.33528741835299997
ACH-000946,-0.430381790118
ACH-000947,-0.16163770552
ACH-000948,-0.159392209996
ACH-000950,0.04845969093309999
ACH-000953,-0.29652519886100004
ACH-000957,-0.24078382526099998
ACH-000958,0.00046296166472000003
ACH-000960,-0.294631916113
ACH-000963,-0.055455175278699996
ACH-000968,-0.14201842343
ACH-000969,-0.245107460188
ACH-000973,-0.11162021814300001
ACH-000974,-0.198015256457
ACH-000975,-0.143252944695
ACH-000976,-0.293214479867
ACH-000978,-0.202514275563
ACH-000980,-0.12069820462000001
ACH-000984,-0.22362800779800002
ACH-000986,-0.0937647250228
ACH-000988,-0.257583866537
ACH-000993,-0.18371935541700002
ACH-000994,-0.107446125578
ACH-000996,-0.0902465476623
ACH-001001,-0.0839685984516
ACH-001020,0.24169689886
ACH-001028,-0.0975645276544
ACH-001031,-0.346375623789
ACH-001038,-0.0426584037715
ACH-001048,0.0463711194224
ACH-001050,-0.280583885535
ACH-001053,-0.028779788819900003
ACH-001054,-0.13734185568399998
ACH-001061,-0.195263066122
ACH-001067,-0.430226683931
ACH-001075,-0.11823432335100001
ACH-001096,-0.281412706641
ACH-001128,-0.447420920494
ACH-001134,-0.235234169688
ACH-001151,-0.10184909781500001
ACH-001163,-0.214910474839
ACH-001164,0.9789006944850001
ACH-001173,-0.165249992599
ACH-001183,-0.41823514601899997
ACH-001184,0.0289295066959
ACH-001190,-0.252147220434
ACH-001192,0.0261759361711
ACH-001193,-0.193902637168
ACH-001196,-0.10840770705999998
ACH-001197,-0.184725531683
ACH-001205,-0.411165822519
ACH-001211,-0.599162796619
ACH-001212,-0.433523880924
ACH-001228,-0.19250845952
ACH-001232,-0.691887939853
ACH-001239,-0.128490093016
ACH-001274,-0.148951523037
ACH-001275,-0.154748151338
ACH-001277,-0.225993621116
ACH-001278,-0.0728691961427
ACH-001280,0.0590334894541
ACH-001283,-0.161507264341
ACH-001289,-0.190139105739
ACH-001295,0.35203087593800003
ACH-001300,-0.0377046843506
ACH-001301,-0.028083591417999997
ACH-001302,0.337980057872
ACH-001303,0.0131104491482
ACH-001306,-0.17615454522799998
ACH-001318,-0.11912832505899999
ACH-001322,-0.259628864654
ACH-001328,-0.510084661038
ACH-001332,-0.35086725584399997
ACH-001333,-0.169539203946
ACH-001336,0.0132522249501
ACH-001340,0.04439107604380001
ACH-001346,-0.321922896268
ACH-001353,-0.15235687524299998
ACH-001354,-0.458971660126
ACH-001367,0.534746468196
ACH-001368,-0.283568828021
ACH-001374,-0.80785573405
ACH-001375,-0.16715363591600002
ACH-001377,-0.07509888045589999
ACH-001380,-0.361818041429
ACH-001391,-0.05579636194080001
ACH-001407,-0.095477776756
ACH-001408,-0.156820187676
ACH-001413,-0.20978818117400003
ACH-001430,0.029585447127900004
ACH-001431,-0.000148388238625
ACH-001450,0.541175599996
ACH-001496,-0.19781521310199998
ACH-001500,-0.325516051905
ACH-001521,-0.216037220528
ACH-001523,-0.0726815095846
ACH-001532,-0.443813763832
ACH-001536,-0.277313795954
ACH-001550,-0.092314353167
ACH-001552,-0.056922484872199995
ACH-001554,-0.161989654767
ACH-001645,-0.121352343284
ACH-001654,-0.23789406368500002
ACH-001715,0.0107217307448
ACH-001735,-0.186461605351
ACH-001736,-0.117870338664
ACH-001737,-0.357259143063
ACH-001740,-0.167107286062
ACH-001745,0.132267375593
ACH-001750,-0.109535716979
ACH-001765,0.035086895153300005
ACH-001956,-0.04740319273080001
ACH-001957,-0.150905415062
