,ALMS1 (7840)
ACH-000004,0.0325041507406
ACH-000007,0.159788040481
ACH-000009,-0.026353986379299997
ACH-000011,-0.038121083752900006
ACH-000012,-0.0897622274815
ACH-000013,0.0354816615419
ACH-000014,0.134967789993
ACH-000015,-0.013269210718300001
ACH-000017,-0.0361830767059
ACH-000018,-0.07535838945710001
ACH-000019,-0.0373233173629
ACH-000021,-0.00830924437482
ACH-000022,0.12366721947
ACH-000025,0.00954373032482
ACH-000028,-0.154777144758
ACH-000030,0.07380292551489999
ACH-000035,0.0901858001442
ACH-000036,-0.0327732016696
ACH-000037,-0.106689709407
ACH-000039,-0.17258868561500001
ACH-000040,-0.159949934026
ACH-000041,0.152963152644
ACH-000042,0.206262314701
ACH-000045,0.26737385393
ACH-000047,0.0587532195578
ACH-000052,0.00934735722735
ACH-000053,-0.120612122181
ACH-000054,-0.139908780315
ACH-000055,-0.134198504113
ACH-000060,-0.018506407533900003
ACH-000067,0.000553274418377
ACH-000070,0.0579226872575
ACH-000075,-0.066625760457
ACH-000078,-0.009422131143379999
ACH-000082,0.0698471117165
ACH-000085,-0.006505964055649999
ACH-000086,0.050678867756500004
ACH-000087,0.117293488662
ACH-000092,-0.139698786126
ACH-000095,-0.09478961984369999
ACH-000097,0.0998935857651
ACH-000098,0.25544334312399997
ACH-000099,-0.0119610404322
ACH-000108,0.2084458666
ACH-000113,0.00304593555972
ACH-000115,-0.019715060059599998
ACH-000116,-0.0497565691968
ACH-000118,0.0954540532772
ACH-000120,0.175233789483
ACH-000123,-0.108032783707
ACH-000127,-0.009886836844469999
ACH-000128,0.058416712279099996
ACH-000132,0.137148321534
ACH-000133,-0.030136812375599998
ACH-000137,0.00401208011705
ACH-000138,0.262600660153
ACH-000142,0.0278792030328
ACH-000143,0.0189787515868
ACH-000146,-0.011479092055600002
ACH-000148,0.031151475491400002
ACH-000150,-0.0612028351299
ACH-000152,-0.046477664507099996
ACH-000153,0.00469536526055
ACH-000159,0.0535463110074
ACH-000160,0.0211283006776
ACH-000163,-0.0331553594395
ACH-000167,-0.26016304591999995
ACH-000168,0.079196645306
ACH-000169,-0.0173450535305
ACH-000178,-0.0682788451688
ACH-000182,0.131333607644
ACH-000183,0.214173578312
ACH-000188,-0.062115504725800005
ACH-000189,-0.023285095315299997
ACH-000190,-0.23055187209300002
ACH-000198,-0.0234227926608
ACH-000204,0.19073675598099998
ACH-000206,-0.10301124622199999
ACH-000207,0.00621787298582
ACH-000211,0.0473448935262
ACH-000215,0.00236559926017
ACH-000221,0.0739671514558
ACH-000222,-0.0469084226232
ACH-000223,-0.140938752636
ACH-000226,0.09345079825449999
ACH-000227,-0.07853666695719999
ACH-000228,0.220326918423
ACH-000231,-0.0201717006778
ACH-000232,-0.0475242150569
ACH-000233,-0.0385680122175
ACH-000234,0.135591388982
ACH-000235,0.08491486430960002
ACH-000237,-0.0675969842904
ACH-000238,-0.0314832155428
ACH-000243,0.07371988132019999
ACH-000244,-0.11619721236300001
ACH-000246,-0.068492017612
ACH-000248,0.0522683299493
ACH-000250,0.110482509542
ACH-000251,0.268733740386
ACH-000253,0.178327149976
ACH-000255,-0.221318336818
ACH-000256,-0.07878099967550001
