,ANAPC4 (29945)
ACH-000004,-1.52118426192
ACH-000007,-1.24945728114
ACH-000009,-1.27162818765
ACH-000011,-1.6575194731099998
ACH-000012,-1.2300958581399999
ACH-000013,-1.41459541222
ACH-000014,-1.49775849282
ACH-000015,-1.23135050543
ACH-000017,-1.51907772973
ACH-000018,-0.975485160156
ACH-000019,-1.0563229497
ACH-000021,-1.079014924
ACH-000022,-1.61327478634
ACH-000025,-1.00871445591
ACH-000028,-1.30855382433
ACH-000030,-1.39497493732
ACH-000035,-0.964782650405
ACH-000036,-1.15814723841
ACH-000037,-1.80225908973
ACH-000039,-1.5711601976700003
ACH-000040,-1.34185251893
ACH-000041,-1.5841170827899997
ACH-000042,-1.24401393729
ACH-000045,-1.58267949256
ACH-000047,-1.47407589896
ACH-000052,-1.26291395748
ACH-000053,-1.4959511933
ACH-000054,-1.31309674611
ACH-000055,-0.9268291668619999
ACH-000060,-1.38713145124
ACH-000067,-1.02474413858
ACH-000070,-1.8140794791
ACH-000075,-1.24349367492
ACH-000078,-1.74658752936
ACH-000082,-1.63292924872
ACH-000085,-1.4078756578
ACH-000086,-1.05927363022
ACH-000087,-1.33888282776
ACH-000092,-1.34248426382
ACH-000095,-1.5092184504700001
ACH-000097,-1.19004982279
ACH-000098,-1.1910689861100001
ACH-000099,-1.4487578607499998
ACH-000108,-0.9561811482870001
ACH-000113,-1.24570405951
ACH-000115,-2.2831232888999997
ACH-000116,-1.3277999120200001
ACH-000118,-1.25049001339
ACH-000120,-1.05086566945
ACH-000123,-1.31072066229
ACH-000127,-1.5058956678100002
ACH-000128,-1.1299688378100001
ACH-000132,-1.31042267462
ACH-000133,-1.13701229498
ACH-000137,-1.38485892236
ACH-000138,-1.03228364575
ACH-000142,-1.4024679215
ACH-000143,-1.25892926539
ACH-000146,-1.59554344474
ACH-000148,-1.7625257991599999
ACH-000150,-1.3766969558500002
ACH-000152,-1.24837094695
ACH-000153,-1.08838305154
ACH-000159,-1.09055898062
ACH-000160,-1.66737872875
ACH-000163,-1.32595945306
ACH-000167,-1.6462536812600002
ACH-000168,-1.49812696934
ACH-000169,-1.46897870498
ACH-000178,-1.22244610433
ACH-000182,-1.4502632137600002
ACH-000183,-1.45127074528
ACH-000188,-1.26491203241
ACH-000189,-1.16988431154
ACH-000190,-1.37103409773
ACH-000198,-1.39982998335
ACH-000204,-1.2343937896100001
ACH-000206,-1.6432599340799998
ACH-000207,-1.91343338408
ACH-000211,-1.28479314455
ACH-000215,-1.42811754764
ACH-000221,-1.4307898767299998
ACH-000222,-1.2450729036100001
ACH-000223,-1.50175069033
ACH-000226,-1.4468664328799998
ACH-000227,-1.3412044888799999
ACH-000228,-1.26759662997
ACH-000231,-1.20444515283
ACH-000232,-1.2400175107
ACH-000233,-1.4044777581999999
ACH-000234,-1.7276901750599998
ACH-000235,-1.11223207185
ACH-000237,-1.3310909684299999
ACH-000238,-1.66143629296
ACH-000243,-1.2827130185
ACH-000244,-1.4401410216400001
ACH-000246,-1.23211834329
ACH-000248,-1.24092630931
ACH-000250,-1.36959999996
ACH-000251,-1.2380445300299998
ACH-000253,-1.44520022378
ACH-000255,-1.1671798303899998
ACH-000256,-1.51939697413
ACH-000257,-1.3819773727899998
ACH-000258,-1.02997694942
ACH-000259,-1.43192090921
ACH-000260,-1.27781345269
ACH-000261,-1.45656855181
ACH-000262,-1.3326436161
ACH-000263,-1.64653998977
ACH-000264,-1.3314169635600002
ACH-000265,-1.3916173230700002
ACH-000266,-1.2466728004899998
ACH-000272,-1.35342480118
ACH-000273,-0.991511225379
ACH-000274,-1.73164907099
ACH-000277,-1.42734727006
ACH-000278,-1.32128105649
ACH-000279,-1.5810249088
ACH-000280,-1.5881330415600001
ACH-000281,-0.998003384065
ACH-000288,-1.39049880179
ACH-000291,-1.09802873542
ACH-000293,-1.99212886773
ACH-000294,-1.485513719
ACH-000295,-1.16382528422
ACH-000296,-1.08636850896
ACH-000302,-1.38521789075
ACH-000304,-1.37557226228
ACH-000307,-1.1936617094700002
ACH-000308,-1.4669488999200002
ACH-000310,-1.70097443259
ACH-000311,-1.0913508565
ACH-000312,-1.2478954724200002
ACH-000315,-1.23214488531
ACH-000316,-1.4600925443900001
ACH-000317,-1.2869950260299998
ACH-000318,-1.68318817468
ACH-000319,-1.1823400295200002
ACH-000320,-1.04937168785
ACH-000322,-1.3026063438
ACH-000323,-0.9617454509350001
ACH-000324,-1.4026824219999998
ACH-000329,-1.67828812847
ACH-000330,-1.30354110732
ACH-000331,-1.16006614089
ACH-000332,-1.1278598817899999
ACH-000334,-1.98541169801
ACH-000335,-1.122343099
ACH-000336,-1.80655958809
ACH-000337,-1.2188852357100002
ACH-000339,-1.3483422986000002
ACH-000341,-2.18515646977
ACH-000348,-1.8456898305200002
ACH-000350,-1.50616889803
ACH-000352,-1.4233399502200001
ACH-000356,-1.52869172908
ACH-000361,-0.934942337912
ACH-000362,-1.69544693105
ACH-000363,-1.48504384326
ACH-000364,-1.28957932181
ACH-000365,-1.80216601187
ACH-000366,-1.49504921128
ACH-000368,-1.0270840386799998
ACH-000374,-1.28149829498
ACH-000375,-1.53968806924
ACH-000376,-1.08610124246
ACH-000381,-1.26188487561
ACH-000383,-1.44248426974
ACH-000387,-1.44990637278
ACH-000389,-1.4776761449899998
ACH-000390,-1.54021702865
ACH-000393,-1.1668384947
ACH-000395,-1.0395396689399998
ACH-000397,-1.5939359860100002
ACH-000401,-1.65220640522
ACH-000402,-1.50915771556
ACH-000403,-1.5909799928200001
ACH-000404,-1.35730169237
ACH-000406,-1.49836294743
ACH-000407,-1.1845089528
ACH-000408,-1.00003958122
ACH-000410,-1.47348090118
ACH-000411,-1.02117738971
ACH-000414,-1.6630094757700002
ACH-000415,-1.46809599159
ACH-000416,-1.3833590231
ACH-000420,-1.10008428279
ACH-000421,-1.18596081413
ACH-000424,-1.36091189401
ACH-000425,-1.04357416646
ACH-000426,-1.4412486154799997
ACH-000427,-1.6338245072400002
ACH-000433,-1.11550115938
ACH-000436,-1.55544984658
ACH-000444,-1.07971869793
ACH-000445,-1.0296501390000001
ACH-000448,-1.40051416152
ACH-000450,-1.25652367529
ACH-000452,-1.52631231213
ACH-000454,-1.15083155947
ACH-000458,-1.4369372308300001
ACH-000459,-1.34015090263
ACH-000460,-1.3547524048
ACH-000461,-1.33218212938
ACH-000463,-1.14050250607
ACH-000464,-1.7674842804599997
ACH-000466,-1.3875753639
ACH-000467,-1.25685052631
ACH-000468,-1.0638730131
ACH-000469,-1.54712257028
ACH-000470,-1.51661081588
ACH-000471,-1.07086300671
ACH-000472,-1.3234755172600001
ACH-000473,-1.30771853645
ACH-000475,-1.4048097814899998
ACH-000476,-1.25297138597
ACH-000477,-1.5588998193299999
ACH-000480,-0.963364602142
ACH-000481,-1.45024700926
ACH-000483,-1.7894202470900002
ACH-000484,-1.05427630666
ACH-000485,-1.37084301671
ACH-000486,-1.25144908829
ACH-000487,-1.61917220019
ACH-000488,-1.42535753347
ACH-000490,-1.3589641366799998
ACH-000491,-1.73535117338
ACH-000495,-1.4550471648199998
ACH-000496,-1.1490550772600001
ACH-000499,-1.41012542035
ACH-000500,-0.759153636902
ACH-000502,-1.33605136191
ACH-000503,-0.686442344419
ACH-000505,-1.29930735451
ACH-000507,-1.3990643523800002
ACH-000510,-1.28891426334
ACH-000511,-1.22525817714
ACH-000512,-1.25097687552
ACH-000516,-1.5092613713299998
ACH-000517,-1.55142206843
ACH-000518,-1.52453616741
ACH-000520,-1.15948360259
ACH-000521,-1.3277955716
ACH-000522,-1.2688123612200002
ACH-000524,-1.72947299324
ACH-000527,-1.1869010059899998
ACH-000528,-1.24578037366
ACH-000537,-1.27007125604
ACH-000541,-1.3040811953
ACH-000542,-1.3992908378100002
ACH-000544,-1.13216723949
ACH-000545,-1.2366354018999999
ACH-000547,-1.24441078328
ACH-000548,-0.885023135083
ACH-000549,-1.34389095057
ACH-000550,-1.48442629988
ACH-000552,-1.12889445065
ACH-000556,-1.4565179120200002
ACH-000557,-1.61536096447
ACH-000570,-1.36877600728
ACH-000571,-2.20557632084
ACH-000573,-1.4488018938499998
ACH-000576,-1.5427861228
ACH-000580,-1.33401968389
ACH-000584,-1.54106431554
ACH-000585,-1.4392684247
ACH-000588,-1.3433963108200002
ACH-000589,-1.3642990718099999
ACH-000591,-1.12615499328
ACH-000593,-1.3102657444299999
ACH-000600,-1.1135316953899999
ACH-000601,-1.3129974509
ACH-000604,-1.3593407203799999
ACH-000605,-1.43022361722
ACH-000606,-1.2502809916600002
ACH-000608,-1.7995779288900002
ACH-000614,-0.784001330913
ACH-000616,-1.3040680652399999
ACH-000618,-1.52272169087
ACH-000619,-1.23230351967
ACH-000620,-1.29197265079
ACH-000621,-1.61939831049
ACH-000622,-1.7046300389500002
ACH-000623,-1.4083457692399999
ACH-000624,-1.2552953413099999
ACH-000627,-1.39841392521
ACH-000630,-1.37897533537
ACH-000632,-1.22362487486
ACH-000633,-0.921019734242
ACH-000637,-1.74322031771
ACH-000638,-1.1307184252
ACH-000646,-0.661101311447
ACH-000647,-1.39684985403
ACH-000648,-1.42971757012
ACH-000649,-1.22416024279
ACH-000651,-1.28532382477
ACH-000652,-1.00108074479
ACH-000653,-1.24707746685
ACH-000657,-1.38392565634
ACH-000658,-1.6544767772100002
ACH-000661,-1.63780451801
ACH-000662,-1.305072618
ACH-000663,-1.0778717161799998
ACH-000665,-1.22033866313
ACH-000671,-1.5911760500499998
ACH-000673,-1.4877631680899999
ACH-000676,-1.21220229371
ACH-000677,-1.6547976787799998
ACH-000681,-1.30497378923
ACH-000682,-1.18236030611
ACH-000683,-1.26574714493
ACH-000684,-1.43294054586
ACH-000688,-1.7336810149700002
ACH-000693,-1.51063874901
ACH-000694,-1.2488910833700002
ACH-000695,-1.50596732873
ACH-000696,-1.3437015966699999
ACH-000697,-1.3462920960299998
ACH-000699,-1.7641131673099997
ACH-000701,-1.33819265432
ACH-000706,-1.3781511775100002
ACH-000711,-1.47842672537
ACH-000713,-1.29766407301
ACH-000714,-1.56076653319
ACH-000718,-1.51529346088
ACH-000720,-1.27626271263
ACH-000721,-1.4077201012799998
ACH-000724,-1.8810465205200002
ACH-000725,-1.46199520651
ACH-000732,-1.3545747450299999
ACH-000734,-1.0681118440700001
ACH-000735,-1.26900515737
ACH-000736,-1.45531322307
ACH-000738,-1.3169938518000002
ACH-000746,-1.64818308303
ACH-000747,-1.33662416795
ACH-000748,-1.7648047745400002
ACH-000753,-1.42945952397
ACH-000756,-1.2986675752799999
ACH-000757,-1.06707745751
ACH-000758,-1.14605658698
ACH-000760,-1.0935814752500002
ACH-000763,-1.66592263169
ACH-000764,-1.07521694096
ACH-000765,-1.5222740570700002
ACH-000766,-1.3105039294299998
ACH-000767,-1.67269405685
ACH-000768,-1.29296035865
ACH-000769,-1.2476830897799998
ACH-000770,-1.51586680576
ACH-000771,-1.21695537639
ACH-000773,-1.34473934465
ACH-000776,-1.42425056616
ACH-000777,-1.4275481427899999
ACH-000778,-2.35575188442
ACH-000781,-1.3804246846500001
ACH-000782,-1.3548662806799998
ACH-000783,-1.33891404348
ACH-000784,-1.32955699358
ACH-000785,-1.6291921842500001
ACH-000787,-1.36102334138
ACH-000788,-1.36952631326
ACH-000791,-1.11973926814
ACH-000792,-1.53635534569
ACH-000794,-1.1780479720200001
ACH-000796,-1.28788922
