,SULT4A1 (25830)
ACH-000004,-0.16435809548900002
ACH-000007,-0.13214414837400001
ACH-000009,-0.0666996040053
ACH-000011,-0.11147569801200001
ACH-000012,-0.151657749832
ACH-000013,-0.23063768035799997
ACH-000014,-0.0995139288327
ACH-000015,-0.06580578513119999
ACH-000017,-0.229285732326
ACH-000018,0.176452942903
ACH-000019,-0.0216849722794
ACH-000021,-0.0173052808844
ACH-000022,-0.113202445674
ACH-000025,-0.304780154093
ACH-000028,-0.00401425619246
ACH-000030,-0.24406205465999997
ACH-000035,0.0057820680799399995
ACH-000036,-0.040720055365699996
ACH-000037,-0.11326720246300001
ACH-000039,0.0405603641864
ACH-000040,-0.22827455149700002
ACH-000041,-0.17387142814399997
ACH-000042,-0.17029574759899999
ACH-000045,-0.0584207027291
ACH-000047,-0.023873880986900003
ACH-000052,-0.314655438844
ACH-000053,-0.132657017384
ACH-000054,-0.174311372368
ACH-000055,-0.214470955754
ACH-000060,-0.226828083109
ACH-000067,0.021590262607
ACH-000070,-0.108956540983
ACH-000075,-0.0734719230731
ACH-000078,-0.24987747278499997
ACH-000082,0.0307273551604
ACH-000085,-0.23079996472699998
ACH-000086,0.09319128006660002
ACH-000087,-0.255140648741
ACH-000092,-0.08484853555639998
ACH-000095,-0.0326681518669
ACH-000097,-0.191050226682
ACH-000098,-0.0285317355438
ACH-000099,-0.285253921802
ACH-000108,-0.21379731298000001
ACH-000113,-0.124932607699
ACH-000115,-0.34784788678499995
ACH-000116,-0.0636049727402
ACH-000118,-0.14397082912999998
ACH-000120,-0.0478725193429
ACH-000123,-0.0613372820966
ACH-000127,0.0267128379642
ACH-000128,-0.0588202041388
ACH-000132,-0.0251243548122
ACH-000133,-0.028361216335299998
ACH-000137,-0.16733211397199999
ACH-000138,0.0804096289369
ACH-000142,0.0898918869166
ACH-000143,-0.138756764256
ACH-000146,-0.111809584875
ACH-000148,-0.0695182433078
ACH-000150,0.148078781282
ACH-000152,-0.06920501929660001
ACH-000153,0.014358278689700002
ACH-000159,0.04521604381180001
ACH-000160,-0.05521944444
ACH-000163,0.004366770526960001
ACH-000167,-0.134420730673
ACH-000168,-0.158245502127
ACH-000169,-0.149456439935
ACH-000178,-0.175241589301
ACH-000182,-0.05820599434569999
ACH-000183,-0.107087264141
ACH-000188,0.161007865275
ACH-000189,-0.0010484675838099999
ACH-000190,-0.054215036782499997
ACH-000198,0.0176448524957
ACH-000204,-0.0518175695147
ACH-000206,0.04769902226390001
ACH-000207,0.134181877468
ACH-000211,-0.179201716235
ACH-000215,-0.14246571288899998
ACH-000221,-0.238235480553
ACH-000222,0.158326981825
ACH-000223,-0.157428091461
ACH-000226,-0.0237697282021
ACH-000227,-0.203677623251
ACH-000228,-0.0251621727492
ACH-000231,-0.050129377981699995
ACH-000232,-0.22742897436299997
ACH-000233,-0.246446246625
ACH-000234,0.0261785583098
ACH-000235,-0.05584341455519999
ACH-000237,-0.144217848082
ACH-000238,-0.008701082749360002
ACH-000243,-0.0205684870743
ACH-000244,-0.031643410413099995
ACH-000246,-0.0834101219858
ACH-000248,-0.11675584669399999
ACH-000250,-0.057791024424099995
ACH-000251,-0.11242464597999999
ACH-000253,-0.0701913214637
ACH-000255,-0.139663273433
ACH-000256,-0.217328587168
ACH-000257,-0.139983422992
ACH-000258,0.07509856650039999
ACH-000259,-0.24946745046799998
ACH-000260,-0.030101374451799997
ACH-000261,-0.0398380511393
ACH-000262,-0.103814824071
ACH-000263,0.058751006583900006
ACH-000264,-0.23309774387200002
ACH-000265,0.0642820968814
ACH-000266,-0.21938629928000003
ACH-000272,-0.0622695299553
ACH-000273,-0.0539244716203
ACH-000274,-0.153374594654
ACH-000277,0.0164598089679
ACH-000278,-0.165446257431
ACH-000279,-0.07170703437
ACH-000280,-0.0809156302265
ACH-000281,-0.109986615538
ACH-000288,-0.055620542991000006
ACH-000291,-0.0184410150615
ACH-000293,-0.17629679616799998
ACH-000294,-0.07961574556810001
ACH-000295,-0.221134685736
ACH-000296,-0.0761185977096
ACH-000302,-0.15506126372
ACH-000304,-0.113676114463
ACH-000307,-0.046995883979500004
ACH-000308,-0.024582721397
ACH-000310,-0.39268350526999996
ACH-000311,-0.13614718811100002
ACH-000312,-0.06544137523730001
ACH-000315,-0.17554490232500003
ACH-000316,-0.024890374114900003
ACH-000317,0.00386391931388
ACH-000318,-0.0996551501169
ACH-000319,0.0128785386182
ACH-000320,0.042421877308099994
ACH-000322,-0.10262833179400001
ACH-000323,-0.0618731489662
ACH-000324,-0.280210381237
ACH-000329,-0.145182284951
ACH-000330,-0.0471440922523
ACH-000331,0.0020883272296400002
ACH-000332,-0.0906794184648
ACH-000334,-0.215956034994
ACH-000335,-0.06483138415260001
ACH-000336,-0.0103227470582
ACH-000337,-0.14825054851299999
ACH-000339,-0.07776944156480001
ACH-000341,-0.053335144466399996
ACH-000348,0.00913933320039
ACH-000350,-0.0798451435987
ACH-000352,0.0075814254877
ACH-000356,0.027495484271299997
ACH-000361,-0.11565030074999999
ACH-000362,-0.132852060931
ACH-000363,-0.130210692645
ACH-000364,-0.21448626807
ACH-000365,-0.138941930109
