,YLPM1 (56252)
ACH-000004,-0.0643651380976
ACH-000007,-0.41463423568999996
ACH-000009,-0.269585014166
ACH-000011,-0.0646169061241
ACH-000012,-0.148602455792
ACH-000013,-0.125806262104
ACH-000014,-0.152086489068
ACH-000015,-0.049674005717
ACH-000017,-0.0581618718833
ACH-000018,-0.024613476719
ACH-000019,-0.0192382642121
ACH-000021,0.0319193867519
ACH-000022,-0.0655945223932
ACH-000025,-0.0720205591961
ACH-000028,0.039234183550199996
ACH-000030,0.22345383961800003
ACH-000035,-0.207988507372
ACH-000036,0.0017769179257399999
ACH-000037,-0.0392771837791
ACH-000039,-0.354820370179
ACH-000040,-0.0648310684413
ACH-000041,-0.057164703201
ACH-000042,-0.21420406484
ACH-000045,-0.09259353627650001
ACH-000047,-0.167678785472
ACH-000052,-0.184896361748
ACH-000053,-0.177840188474
ACH-000054,0.0247492227054
ACH-000055,-0.013895108291
ACH-000060,-0.209764304722
ACH-000067,-0.135821946604
ACH-000070,-0.258802168105
ACH-000075,-0.046702031051199994
ACH-000078,0.0746324420132
ACH-000082,-0.0597543738451
ACH-000085,-0.128450795849
ACH-000086,-0.09640440226669998
ACH-000087,-0.214479045948
ACH-000092,-0.18174004665
ACH-000095,-0.17586002494800002
ACH-000097,-0.158989228495
ACH-000098,0.0406484953436
ACH-000099,-0.0040355087564799995
ACH-000108,-0.23658850139499998
ACH-000113,-0.0294444751459
ACH-000115,-0.36296113809
ACH-000116,-0.0047347985956
ACH-000118,-0.393684955085
ACH-000120,-0.017272385542299998
ACH-000123,0.0325860994616
ACH-000127,-0.183805386991
ACH-000128,-0.297157713433
ACH-000132,-0.145751222877
ACH-000133,-0.0150261255672
ACH-000137,0.143449970106
ACH-000138,-0.08020096754110001
ACH-000142,-0.127926374947
ACH-000143,-0.179638834685
ACH-000146,-0.030608478649400004
ACH-000148,-0.108022592212
ACH-000150,0.07574114245869999
ACH-000152,-0.173704189539
ACH-000153,-0.32948603868
ACH-000159,-0.0405216000507
ACH-000160,-0.167666051227
ACH-000163,0.15021507066
ACH-000167,-0.485186770255
ACH-000168,0.120144914319
ACH-000169,-0.13801563616499998
ACH-000178,-0.10628677734099999
ACH-000182,-0.0667640619195
ACH-000183,0.0704200382861
ACH-000188,0.17535070733600003
ACH-000189,-0.517955791606
ACH-000190,-0.22131691163699999
ACH-000198,-0.337075087117
ACH-000204,-0.286427816467
ACH-000206,0.139600018003
ACH-000207,-0.07381630300719999
ACH-000211,-0.242865971092
ACH-000215,-0.113586006228
ACH-000221,-0.17120049078400001
ACH-000222,-0.36387830293300005
ACH-000223,-0.24533062585999998
ACH-000226,-0.186048973121
ACH-000227,-0.21330094621800003
ACH-000228,-0.204616210152
ACH-000231,0.042678023717
ACH-000232,-0.33779863679
ACH-000233,-0.0888222558812
ACH-000234,-0.114378659374
ACH-000235,-0.14433405668
ACH-000237,0.0326378885625
ACH-000238,-0.09830153086169999
ACH-000243,-0.38913235064999996
ACH-000244,0.342178839325
ACH-000246,-0.26805302830899996
ACH-000248,-0.285229783693
ACH-000250,-0.128297780801
ACH-000251,0.11046921738
ACH-000253,-0.0686279761285
ACH-000255,-0.043599564244
ACH-000256,-0.266214037236
ACH-000257,-0.16836984271699998
ACH-000258,-0.346643967503
ACH-000259,-0.144296534793
ACH-000260,-0.20913292285
ACH-000261,-0.18951463276099997
ACH-000262,-0.11125298342800001
ACH-000263,-0.11283966180600001
ACH-000264,-0.046810270684599996
ACH-000265,-0.11621898297199999
ACH-000266,-0.136868668021
ACH-000272,-0.155415400344
ACH-000273,-0.0288181005945
ACH-000274,0.10023788354
ACH-000277,-0.08587753218689999
ACH-000278,-0.0221017454674
ACH-000279,-0.06078295041349999
ACH-000280,-0.0444007561637
ACH-000281,-0.217534234496
ACH-000288,-0.17097438767700002
ACH-000291,-0.10972606872099999
ACH-000293,-0.0056708828828
ACH-000294,-0.324118165786
ACH-000295,-0.13377515228599998
ACH-000296,-0.28750265437600003
ACH-000302,0.145711872454
ACH-000304,0.209175202482
ACH-000307,-0.24536334548799998
ACH-000308,-0.147960564218
ACH-000310,-0.33912007684199996
ACH-000311,-0.249859151032
ACH-000312,-0.14112754248
ACH-000315,-0.0778575153012
ACH-000316,-0.264942836392
ACH-000317,-0.283178253815
ACH-000318,0.0201807335603
ACH-000319,0.0175931216311
ACH-000320,-0.306649088005
ACH-000322,-0.25113533774700003
ACH-000323,-0.167115189953
ACH-000324,-0.037553787436800004
ACH-000329,-0.0978671505314
ACH-000330,-0.0693569746381
ACH-000331,-0.28550421093600004
ACH-000332,-0.188914914963
ACH-000334,-0.263203287367
ACH-000335,0.17318834798
ACH-000336,-0.166870658903
ACH-000337,0.0437816110278
ACH-000339,-0.0653200659054
ACH-000341,-0.28843854003
ACH-000348,-0.262327089191
ACH-000350,0.11213558383899999
ACH-000352,-0.0398226208269
ACH-000356,-0.192646553445
ACH-000361,0.0336694856146
ACH-000362,-0.40249087307099995
ACH-000363,-0.298672399642
ACH-000364,-0.143943690895
