,CEBPA (1050)
ACH-000004,0.000561608995281
ACH-000007,-0.0307279985322
ACH-000009,-0.705233169623
ACH-000011,-0.109527411979
ACH-000012,-0.22831492458
ACH-000013,-0.410241141004
ACH-000014,-0.410388606386
ACH-000015,-0.145631054955
ACH-000017,-0.39722307160099996
ACH-000018,-0.165051283873
ACH-000019,-0.203724995306
ACH-000021,-0.0553746200266
ACH-000022,-0.296256146054
ACH-000025,-0.22928704353
ACH-000028,-0.0963288913801
ACH-000030,-0.34034645375
ACH-000035,-0.27490679983000005
ACH-000036,-0.34574566576399995
ACH-000037,-0.08726135767380001
ACH-000039,-0.271809450261
ACH-000040,-0.287891360752
ACH-000041,-0.274476946481
ACH-000042,-0.277048529164
ACH-000045,-0.47573498779299994
ACH-000047,-0.192065543775
ACH-000052,-0.342886034972
ACH-000053,-0.277332148244
ACH-000054,-0.344744418675
ACH-000055,-0.09261797331329999
ACH-000060,-0.26170478536999997
ACH-000067,-0.291676739575
ACH-000070,-0.23361702916700003
ACH-000075,-0.162864442261
ACH-000078,-0.356372708003
ACH-000082,-0.25473851983199997
ACH-000085,-0.447352519407
ACH-000086,-0.50590282555
ACH-000087,0.150954044545
ACH-000092,-0.555221409111
ACH-000095,-0.39353375540200003
ACH-000097,-0.32268903894400003
ACH-000098,-0.40696033290100003
ACH-000099,-0.306577908407
ACH-000108,-0.235720691235
ACH-000113,-0.823742730088
ACH-000115,-0.589124024128
ACH-000116,-0.287640930068
ACH-000118,-0.237830889679
ACH-000120,-0.179227377179
ACH-000123,-0.217449003469
ACH-000127,-0.204980976001
ACH-000128,-0.406016359218
ACH-000132,-0.49507799762599997
ACH-000133,-0.273112250616
ACH-000137,-0.644345343681
ACH-000138,-0.375905526294
ACH-000142,-0.181016088737
ACH-000143,-0.41138524525
ACH-000146,-0.9859247320010001
ACH-000148,-0.09069112564300001
ACH-000150,-0.233142375372
ACH-000152,-0.22419593657499998
ACH-000153,-0.301222765504
ACH-000159,-0.37776113486100005
ACH-000160,-0.271330376441
ACH-000163,-0.07760067425810001
ACH-000167,0.329248144175
ACH-000168,-0.8284716055210001
ACH-000169,-0.238506928199
ACH-000178,-0.284069676467
ACH-000182,-0.236839625681
ACH-000183,-0.428442688295
ACH-000188,-0.193041870561
ACH-000189,-0.198724522268
ACH-000190,-0.22174804505800003
ACH-000198,-0.300207360081
ACH-000204,-0.0530159275889
ACH-000206,-0.311576044672
ACH-000207,-0.555896011496
ACH-000211,-0.525118709719
ACH-000215,-0.26841131069400004
ACH-000221,-0.31499345833000003
ACH-000222,-0.021388840203299998
ACH-000223,-0.331718833564
ACH-000226,-0.36878455933300003
ACH-000227,-0.589510116428
ACH-000228,-0.423809265943
ACH-000231,-0.252521371763
ACH-000232,-0.220853477031
ACH-000233,-0.271817766639
ACH-000234,-0.41667614086800003
ACH-000235,-0.27602447489500004
ACH-000237,-0.278390110995
ACH-000238,-0.217336865731
ACH-000243,-0.104855453787
ACH-000244,-0.452583610379
ACH-000246,-0.333097570088
ACH-000248,-0.0848376019589
ACH-000250,-0.34946000052599996
ACH-000251,-0.183693116501
ACH-000253,-0.318092678985
ACH-000255,-0.38654153528800006
ACH-000256,-0.349230623289
ACH-000257,-0.649008856628
ACH-000258,-0.229751967714
ACH-000259,-0.198202662879
ACH-000260,-0.188813615242
ACH-000261,-0.266709437035
ACH-000262,-0.434249877199
ACH-000263,-0.534283902438
ACH-000264,-0.320710561392
ACH-000265,-0.309595677319
ACH-000266,-0.292306889298
ACH-000272,-0.52682398209
ACH-000273,-0.31532774521400003
ACH-000274,-0.6457149419439999
ACH-000277,-0.31437042152
ACH-000278,-0.219374984857
ACH-000279,-0.220167682745
ACH-000280,-0.221313920196
ACH-000281,-0.0299189155395
ACH-000288,-0.13649675973300002
ACH-000291,-0.327026048648
ACH-000293,-0.585249000841
ACH-000294,-0.9708981829369999
ACH-000295,-0.367161497009
ACH-000296,-0.43326602904399997
ACH-000302,-0.490678910424
ACH-000304,-0.16359855716399999
ACH-000307,-0.194014493692
ACH-000308,-0.183659299635
ACH-000310,-0.56455710103
ACH-000311,-0.059740487929999996
ACH-000312,-0.0490207273154
ACH-000315,-0.444809093448
ACH-000316,-0.113945464116
ACH-000317,-0.189703776865
ACH-000318,-0.478867976567
ACH-000319,-0.207255086262
ACH-000320,-0.161810539432
ACH-000322,0.080027575871
ACH-000323,-0.427887868439
ACH-000324,-0.273173275421
ACH-000329,-0.347162431536
ACH-000330,-0.41717166185800003
ACH-000331,-0.19799677554499998
ACH-000332,-0.21126987086500001
ACH-000334,0.017999117263799998
ACH-000335,-0.25124679534899996
ACH-000336,-0.470599702811
ACH-000337,-0.244771530121
ACH-000339,-0.33918876725
ACH-000341,-0.589188912394
ACH-000348,-0.240646122168
ACH-000350,-0.0120774207785
ACH-000352,-0.116396952426
ACH-000356,-0.2610306011
ACH-000361,-0.166124078922
ACH-000362,-1.0217055855500001
ACH-000363,-0.34296195892399994
ACH-000364,-0.18938830207600002
ACH-000365,-0.451483054181
ACH-000366,-0.243329416016
ACH-000368,-0.182097752891
ACH-000374,0.009542258218829999
ACH-000375,-0.269823235348
ACH-000376,-0.313562519414
ACH-000381,-0.148819491678
ACH-000383,-0.363280041875
ACH-000387,-0.374782969829
ACH-000389,-0.0322152788059
ACH-000390,-0.224063090328
ACH-000393,-0.191779870345
ACH-000395,-0.026869648234599995
ACH-000397,-0.601994828991
ACH-000401,-0.021540569338000002
ACH-000402,-0.43243073718599995
ACH-000403,-0.427602576846
ACH-000404,-0.375339935788
ACH-000406,-0.872823995897
ACH-000407,-0.600630880526
ACH-000408,-0.28584177665399996
ACH-000410,-0.0394324663986
ACH-000411,-0.366256426304
ACH-000414,-0.21011386293200002
ACH-000415,-0.261806583364
ACH-000416,-0.258974657874
ACH-000420,-0.221683277051
ACH-000421,-0.0548510330205
ACH-000424,-0.108751899069
ACH-000425,-0.256579158311
ACH-000426,-0.410010695678
ACH-000427,-0.419098329069
ACH-000433,-0.0687869758059
ACH-000436,-0.30931126637899997
ACH-000444,-0.0980211892295
ACH-000445,-0.31754703407699997
ACH-000448,-0.293424288769
ACH-000450,-0.12254806324
ACH-000452,-0.0967835829579
ACH-000454,-0.175915689953
ACH-000458,-0.120630484772
ACH-000459,-0.0721818016992
ACH-000460,-0.247686843873
ACH-000461,-0.393679840058
ACH-000463,-0.14494865977399998
ACH-000464,-0.263164316023
ACH-000466,-0.22195198763799998
ACH-000467,-0.0942560460512
ACH-000468,-0.167641304299
ACH-000469,-0.12796773022900002
ACH-000470,-0.428762068116
ACH-000471,-0.248569726635
ACH-000472,-0.34987024876500006
ACH-000473,-0.160430758552
ACH-000475,-0.618517971912
ACH-000476,-0.055950749605199995
ACH-000477,-0.15472837617000001
ACH-000480,-0.855055955636
ACH-000481,-0.361298137496
ACH-000483,-0.05998797445330001
ACH-000484,-0.34261460874
ACH-000485,-0.615602771296
ACH-000486,-0.542090151438
ACH-000487,-0.225893532889
ACH-000488,-0.20123647972300002
ACH-000490,-0.221453202484
ACH-000491,-0.344544638402
ACH-000495,0.115537879146
ACH-000496,-0.17777227464099998
ACH-000499,-0.475647626172
ACH-000500,-1.05183118449
ACH-000502,-0.190061772366
ACH-000503,-0.43783022872500005
ACH-000505,-0.364093346804
ACH-000507,-0.238770750322
ACH-000510,-0.568168666479
ACH-000511,0.007972482913970002
ACH-000512,-0.479342764363
ACH-000516,-0.34027728452399997
ACH-000517,-0.348640088164
ACH-000518,-0.114626478968
ACH-000520,-0.419246560154
ACH-000521,-0.31271785355099996
ACH-000522,-0.29128160295600003
ACH-000524,-0.513230280435
ACH-000527,-0.273421028109
ACH-000528,-0.1543898661
ACH-000537,-0.23388657521200001
ACH-000541,-0.60546082842
ACH-000542,-0.153330990044
ACH-000544,-0.342655030876
ACH-000545,-0.291443491747
ACH-000547,-0.338489368255
ACH-000548,-0.269392736461
ACH-000549,-0.356696798377
ACH-000550,-0.0710594773387
ACH-000552,-0.171354962529
ACH-000556,-0.43200005423
ACH-000557,-1.23420529419
ACH-000570,-0.31467048536
ACH-000571,-0.423563162609
ACH-000573,-0.154071848814
ACH-000576,-0.306703581163
ACH-000580,-0.12146290511600001
ACH-000584,-0.48856920045100005
ACH-000585,-0.295374186709
ACH-000588,-0.06271831895930001
ACH-000589,-0.0806928940895
ACH-000591,-0.0754145817545
ACH-000593,-0.28874801046500004
ACH-000600,-0.31685811367100003
ACH-000601,-0.304536334038
ACH-000604,-0.284082507468
ACH-000605,-0.5088300563570001
ACH-000606,-0.296153335881
ACH-000608,-0.518477728121
ACH-000614,0.0299181057579
ACH-000616,-0.37288146185000004
ACH-000618,-0.185767940783
ACH-000619,-0.145359966989
ACH-000620,-0.1714008739
ACH-000621,-0.37845166209299996
ACH-000622,-0.481075618302
ACH-000623,-0.274964161977
ACH-000624,-0.348041708268
ACH-000627,-0.251755801224
ACH-000630,-0.298133669983
ACH-000632,-0.396199091998
ACH-000633,-0.405071859326
ACH-000637,-0.158496520353
ACH-000638,-0.19904416620499998
ACH-000646,-0.16959434214299998
ACH-000647,-0.250168078914
ACH-000648,-0.0313836404071
ACH-000649,-0.305625930644
ACH-000651,-0.163375713077
ACH-000652,-0.34455218785400005
ACH-000653,-0.25614012122200003
ACH-000657,-0.285875627206
ACH-000658,-0.279096494286
ACH-000661,-0.0035939185954499994
ACH-000662,0.150299564034
ACH-000663,-0.333628349823
ACH-000665,-0.240726777657
ACH-000671,-0.79205805485
ACH-000673,-0.326376811336
ACH-000676,-0.156092351424
ACH-000677,-0.38094503246
ACH-000681,-0.261840230244
ACH-000682,-0.260493336786
ACH-000683,-0.337562287564
ACH-000684,-0.0547703349566
ACH-000688,-0.361805218606
ACH-000693,-0.286622074422
ACH-000694,-0.295130590022
ACH-000695,-0.321934890069
ACH-000696,-0.21487833320099997
ACH-000697,-0.33319023580699997
ACH-000699,-0.146566643078
ACH-000701,-0.424902666443
ACH-000706,-0.22298548974500002
ACH-000711,-0.416193358143
ACH-000713,-0.425119495411
ACH-000714,-0.313334131715
ACH-000718,-0.536391684726
ACH-000720,-0.42371242222800004
ACH-000721,-0.5105069973849999
ACH-000724,-0.272943800332
ACH-000725,-0.645680098036
ACH-000732,-0.0630942480722
ACH-000734,-0.645594366766
ACH-000735,-0.258821276356
ACH-000736,-0.41266453366800004
