,TPRG1L (127262)
ACH-000183,-0.299369871425
ACH-000188,-0.126527100843
ACH-000189,-0.5476517754
ACH-000190,-0.0613592237472
ACH-000198,-0.07793931658410001
ACH-000204,-0.123821783418
ACH-000206,0.12479431364900001
ACH-000207,-0.12831016718399998
ACH-000211,-0.08997686350339999
ACH-000215,-0.09725794618239998
ACH-000221,-0.17048578776299997
ACH-000222,0.0526536873651
ACH-000223,-0.0870798251268
ACH-000226,0.0032360913846399995
ACH-000227,-0.18549638894900003
ACH-000228,-0.0436909835356
ACH-000231,-0.10964500680299999
ACH-000232,-0.08606355771189998
ACH-000233,-0.148087499063
ACH-000234,-0.308225830716
ACH-000235,-0.0797859773631
ACH-000237,-0.158210772832
ACH-000238,-0.129779554114
ACH-000243,-0.0982125270575
ACH-000244,-0.07602762913439999
ACH-000246,-0.22149571013500002
ACH-000248,0.0596792893492
ACH-000250,-0.174154756148
ACH-000251,-0.028291992657099998
ACH-000253,-0.0997196736127
ACH-000255,-0.254662115
ACH-000256,-0.31097284456999996
ACH-000257,-0.514168806494
ACH-000258,-0.22536157469999998
ACH-000259,-0.019276307697000002
ACH-000260,-0.00602114678886
ACH-000261,-0.205362281703
ACH-000262,-0.0296996410518
ACH-000263,0.0625273223064
ACH-000264,-0.115935116951
ACH-000265,-0.0431786377154
ACH-000266,-0.10147127462099999
ACH-000272,-0.30492683829
ACH-000273,0.086496444645
ACH-000274,-0.257223926509
ACH-000277,-0.329302950749
ACH-000278,-0.0035286216350199997
ACH-000279,-0.211215957793
ACH-000280,-0.21088962206599998
ACH-000281,-0.226676688625
ACH-000288,-0.347066683323
ACH-000291,-0.13769085021400002
ACH-000293,-0.364600807043
ACH-000294,-0.130596546841
ACH-000295,-0.28237611243599997
ACH-000296,0.09015958294510001
ACH-000302,-0.235684607168
ACH-000304,0.014624515867700002
ACH-000307,-0.227196132456
ACH-000308,-0.11666867996300001
ACH-000310,-0.051057476223
ACH-000311,-0.058054840524000006
ACH-000312,-0.25987969735399996
ACH-000315,-0.408578752694
ACH-000316,-0.202931389703
ACH-000317,-0.10697382522299999
ACH-000318,-0.0590128358699
ACH-000319,-0.0353031509651
ACH-000320,-0.09149119052200001
ACH-000322,-0.114106263927
ACH-000323,-0.38434281146399996
ACH-000324,0.052905007599
ACH-000329,-0.305743406304
ACH-000330,-0.34284078919699995
ACH-000331,-0.07218517706989999
ACH-000332,-0.157839047738
ACH-000334,-0.164975668235
ACH-000335,-0.0744410055773
ACH-000336,-0.214548215073
ACH-000337,0.0167529284615
ACH-000339,-0.039382748416699996
ACH-000341,-0.111926884342
ACH-000348,-0.0817509112748
ACH-000350,-0.109208703244
ACH-000352,-0.0692630197129
ACH-000356,-0.13259645087400002
ACH-000361,-0.19333988846
ACH-000362,-0.302288050948
ACH-000363,0.00843094233701
ACH-000364,-0.27472802609
ACH-000365,0.024678457366
ACH-000366,-0.363644269218
ACH-000368,-0.367566554425
ACH-000374,-0.09433913802850001
ACH-000375,-0.272428903975
ACH-000376,-0.11572631657299999
ACH-000381,-0.0681793151032
ACH-000383,-0.108530114681
ACH-000387,-0.0776223269229
ACH-000389,-0.254568628124
ACH-000390,-0.0732330625676
ACH-000393,-0.195544408094
ACH-000395,-0.39323613267499996
ACH-000397,-0.07395085148910001
ACH-000401,0.16497705224
ACH-000402,0.028838303047700003
ACH-000403,-0.178080554455
ACH-000404,-0.32417895272
ACH-000406,-0.163464193478
ACH-000407,-0.244912922186
ACH-000408,-0.41444096347
ACH-000410,-0.0127617901849
ACH-000411,-0.26811287753400004
ACH-000414,-0.0730899907768
ACH-000415,-0.0190535467718
ACH-000416,-0.22050000871999997
ACH-000420,-0.241343508543
ACH-000421,-0.18917429287
ACH-000424,-0.133770822943
ACH-000425,-0.057602108084699996
ACH-000426,-0.214233530561
ACH-000427,-0.0637913534911
ACH-000433,-0.322900500719
ACH-000436,-0.191019563159
ACH-000444,0.0311867071962
ACH-000445,-0.24290620895599999
ACH-000448,-0.329103191578
ACH-000450,-0.0129356017484
ACH-000452,-0.07309057444639999
ACH-000454,-0.133215282643
ACH-000458,0.0676741656247
ACH-000459,0.126912255664
ACH-000460,0.0017327443038099998
ACH-000461,-0.1906381763
ACH-000463,-0.218505000059
ACH-000464,-0.361651151598
ACH-000466,-0.064249384383
ACH-000467,-0.102293675269
ACH-000468,-0.08830343036939999
ACH-000469,-0.395325996603
ACH-000470,0.0684301271776
ACH-000471,-0.127142563924
ACH-000472,-0.132019115491
ACH-000473,-0.18617432255999997
ACH-000475,-0.19135741739599998
ACH-000476,-0.34759521926
ACH-000477,-0.327940881487
ACH-000480,-0.33706281441
ACH-000481,0.0033120040753899997
ACH-000483,-0.260163381394
ACH-000484,-0.169213471466
ACH-000485,-0.273783870322
ACH-000486,-0.0412389282232
ACH-000487,-0.23832997987799998
ACH-000488,-0.107562962808
ACH-000490,-0.167376275756
ACH-000491,-0.144570609067
ACH-000495,-0.268132225271
ACH-000496,-0.223459914004
ACH-000499,-0.162693292947
ACH-000500,-0.180981031505
ACH-000502,-0.15062586126299998
ACH-000503,0.0349961226411
ACH-000505,-0.0041723054593800005
ACH-000507,-0.174406708456
ACH-000510,-0.130544513236
ACH-000511,-0.309659402964
ACH-000512,0.0028010139376599998
ACH-000516,0.10174021970000001
ACH-000517,-0.149329525052
ACH-000518,-0.25802291050500004
ACH-000520,-0.0727683508064
ACH-000521,-0.42242110687299994
ACH-000522,-0.23600534190699998
ACH-000524,-0.08335565039960001
ACH-000527,-0.141331415173
ACH-000528,0.00302336900832
ACH-000537,-0.396938739559
ACH-000541,0.049904916322599996
ACH-000542,-0.19364565214999999
ACH-000544,0.080445115542
ACH-000545,-0.07729454909080001
ACH-000547,-0.0736212660977
ACH-000548,-0.206972147528
ACH-000549,-0.105510653875
ACH-000550,-0.23687515426999997
ACH-000552,-0.125749099628
ACH-000556,0.013953632037799998
ACH-000557,-0.203617046796
ACH-000570,-0.025731392644
ACH-000571,-0.292956828015
ACH-000573,-0.156696532277
ACH-000576,-0.096023280782
ACH-000580,0.048571091628
ACH-000584,0.0776720760576
ACH-000585,-0.00260001633473
ACH-000588,-0.0509990889212
ACH-000589,-0.173902738675
ACH-000591,-0.229811524327
ACH-000593,-0.214306786703
ACH-000600,-0.20109812567000002
ACH-000601,-0.181556638841
ACH-000604,-0.30400021535
ACH-000605,-0.11365331771400002
ACH-000606,-0.13297422397
ACH-000608,-0.163837226733
ACH-000614,-0.20244538432599998
ACH-000616,-0.040288294061099995
ACH-000618,0.019269709474799997
ACH-000619,-0.07669749387239999
ACH-000620,-0.15246828188300002
ACH-000621,-0.09519044887980001
ACH-000622,-0.296402703703
ACH-000623,-0.155336739969
ACH-000624,-0.107487350965
ACH-000627,-0.40906927206200006
ACH-000630,-0.136124628838
ACH-000632,-0.16093539703600002
ACH-000633,-0.308844657448
ACH-000637,-0.287157749142
ACH-000638,0.0100646426349
ACH-000646,0.0699001416937
ACH-000647,-0.0955363726223
ACH-000648,0.009547809719540001
ACH-000649,-0.227193437648
ACH-000651,0.0121996280251
ACH-000652,-0.239461596848
ACH-000653,-0.178664386622
ACH-000657,-0.104895885226
ACH-000658,-0.08086939393249999
ACH-000661,-0.0272008121357
ACH-000662,-0.126115252376
ACH-000663,-0.0285509270924
ACH-000665,-0.00921418317982
ACH-000671,-0.08574638018030001
ACH-000673,-0.03313840651
ACH-000676,-0.244103334638
ACH-000677,-0.102169282142
ACH-000681,-0.21194465785799999
ACH-000682,-0.09603565011510001
ACH-000683,-0.166707870407
ACH-000684,-0.264588219347
ACH-000688,-0.146246100957
ACH-000693,-0.0313975512809
ACH-000694,-0.010069153247399999
ACH-000695,-0.299268791564
ACH-000696,-0.210064023909
ACH-000697,-0.20335688841
ACH-000699,-0.10444540884299999
ACH-000701,-0.45586225028899996
ACH-000706,-0.0489410217301
ACH-000711,-0.10469335699999999
ACH-000713,0.074653721875
ACH-000714,-0.19113805983600002
ACH-000718,-0.125968255668
ACH-000720,-0.12222152805299999
ACH-000721,-0.197913493644
ACH-000724,0.167491870108
ACH-000725,-0.33975952031400003
ACH-000732,-0.237518278732
ACH-000734,-0.137074994255
ACH-000735,-0.23076737785999998
ACH-000736,-0.127631627177
ACH-000738,0.05426878394669999
ACH-000746,-0.042187544405699995
ACH-000747,-0.045573497257900004
ACH-000748,-0.30369928958500003
ACH-000753,-0.249509033415
ACH-000756,-0.17909474116799998
ACH-000757,-0.109788178829
ACH-000758,-0.161313846829
ACH-000760,-0.24790097200999997
ACH-000763,0.18224084387400002
ACH-000764,-0.07760807070260001
ACH-000765,-0.20221676790600002
ACH-000766,-0.149604357037
ACH-000767,-0.0398811422805
ACH-000768,0.04739659949799999
ACH-000769,-0.0387227894397
ACH-000770,-0.14357971682
ACH-000771,-0.221518105867
ACH-000773,-0.15666825601700002
ACH-000776,-0.041593156175800006
ACH-000777,-0.23857499780299998
ACH-000778,0.0985708366257
ACH-000781,-0.09359574955039998
ACH-000782,-0.354723376049
ACH-000783,-0.32236041417
ACH-000784,-0.0416880230962
ACH-000785,-0.122735617653
ACH-000787,-0.0204761487691
ACH-000788,-0.08711332415760001
ACH-000791,0.11005639877800001
ACH-000792,0.0142978597239
ACH-000794,-0.0429059940599
ACH-000796,-0.0675606381495
ACH-000799,-0.0153234190095
ACH-000800,-0.446308382831
ACH-000802,0.08081812692639999
ACH-000804,0.009145426638139999
ACH-000805,-0.12551400865
ACH-000809,-0.22661782509
ACH-000810,-0.248633335583
ACH-000811,-0.000816748862833
ACH-000817,-0.0932870364111
ACH-000819,-0.210002507722
ACH-000820,0.0215295637823
ACH-000821,0.189678125535
ACH-000822,-0.166445006637
ACH-000823,-0.223869286905
ACH-000824,-0.261178074167
ACH-000827,-0.131939140556
ACH-000829,0.11229428385
ACH-000831,-0.08320954844539999
ACH-000832,-0.161232681016
ACH-000833,-0.280232076805
ACH-000834,-0.0879042668504
ACH-000835,-0.124401570823
ACH-000836,-0.0804945539547
ACH-000837,-0.0374752886453
ACH-000838,-0.449486669231
ACH-000839,-0.22353179675700002
ACH-000840,-0.023158514674900002
ACH-000841,0.0764274470567
ACH-000843,-0.399887098688
ACH-000846,-0.28085396559
ACH-000847,-0.31913416638799996
ACH-000848,-0.129976298773
ACH-000849,-0.28850324694699997
ACH-000851,-0.223520787089
ACH-000855,-0.152876414475
ACH-000856,-0.0194554323629
ACH-000858,-0.26605106421999997
ACH-000859,-0.0597565387273
ACH-000861,-0.16773412319800002
ACH-000862,-0.0586648949567
ACH-000865,-0.06658265363390001
ACH-000866,-0.0896890161515
ACH-000867,-0.114660954958
ACH-000869,-0.06757536735519999
ACH-000872,-0.17354548647799997
ACH-000873,-0.240018891238
ACH-000876,-0.0259491763966
ACH-000878,0.0732535907633
ACH-000880,-0.23648893160599999
ACH-000881,-0.0650594668381
ACH-000882,-0.16444921739499999
ACH-000884,-0.169255400725
ACH-000885,-0.152048589392
ACH-000887,-0.25428464834000003
ACH-000888,-0.202549878712
ACH-000889,-0.11051182822200001
ACH-000890,-0.11340486977499999
ACH-000896,-0.049213910937800004
ACH-000898,-0.059529947942699994
ACH-000900,-0.11717097840700001
ACH-000901,-0.0888652949327
ACH-000905,-0.231019366531
ACH-000906,-0.185020391966
ACH-000907,-0.185445131628
ACH-000910,-0.264716408173
ACH-000911,-0.312062106248
ACH-000912,-0.159780123061
ACH-000913,-0.09693745909669998
ACH-000915,-0.23382935535500002
ACH-000916,-0.0334656318854
ACH-000917,0.125924304609
ACH-000921,-0.25541131293499997
ACH-000924,-0.314909423024
ACH-000926,-0.39228341609800005
ACH-000928,-0.055361666249000005
ACH-000929,-0.281753987291
ACH-000932,-0.12433864493100001
ACH-000935,-0.20871573265299997
ACH-000936,-0.163787225993
ACH-000937,-0.148736707358
ACH-000938,-0.33765224901600005
ACH-000939,-0.08390875102289999
ACH-000941,-0.08604567973470001
ACH-000943,-0.048063448472999995
ACH-000946,-0.156437797545
ACH-000947,-0.11456861927300001
ACH-000948,0.10570110541200001
ACH-000950,-0.231003675341
ACH-000953,-0.09807655338719999
ACH-000957,-0.281630626696
ACH-000958,-0.18164093269499998
ACH-000960,-0.102241918682
ACH-000963,0.049129161752199994
ACH-000968,-0.437098403491
ACH-000969,-0.00790358369989
ACH-000973,0.0107162213371
ACH-000974,-0.022800182986
ACH-000975,-0.199959318587
ACH-000976,-0.106411036727
ACH-000978,0.168081258076
ACH-000980,-0.19630486417800003
ACH-000984,-0.204620102409
ACH-000986,-0.21781207290399998
ACH-000988,-0.13791945538
ACH-000993,-0.0984915955119
ACH-000994,-0.190208270579
ACH-000996,-0.29105040311700003
ACH-001001,-0.19481191201900003
ACH-001020,-0.37303995071400003
ACH-001028,-0.0679453758815
ACH-001031,-0.15932819694
ACH-001038,-0.217273387163
ACH-001048,-0.18129536814
ACH-001050,-0.216162370969
ACH-001053,0.0461251313371
ACH-001054,-0.0848965986005
ACH-001061,-0.07373424448350001
ACH-001067,-0.28988401005
ACH-001075,-0.167860031822
ACH-001096,0.09422357421189999
ACH-001128,-0.117278586299
ACH-001134,-0.175698131966
ACH-001151,-0.0777219241317
ACH-001163,-0.014111480579699999
ACH-001164,-0.144142251026
ACH-001173,0.0119688932723
ACH-001183,0.052859407380699996
ACH-001184,-0.192840251252
ACH-001190,-0.266158683765
ACH-001192,-0.0373466380271
ACH-001193,-0.316594514449
ACH-001196,-0.379496283617
ACH-001197,-0.10924872777200001
ACH-001205,-0.018024350639900003
ACH-001211,-0.193703710562
ACH-001212,-0.0012142232986199998
ACH-001228,-0.09228328265699999
ACH-001232,-0.117252660558
ACH-001239,-0.07713816395669999
ACH-001274,-0.24536676467799998
ACH-001275,-0.0667855869405
ACH-001277,-0.18828876689500001
ACH-001278,-0.209052451397
ACH-001280,-0.041750614219999996
ACH-001283,-0.0920478127162
ACH-001289,-0.254363751474
ACH-001295,-0.0391951156712
ACH-001300,-0.24292406767799998
ACH-001301,-0.107162250691
ACH-001302,-0.5080060592450001
ACH-001303,-0.386586038729
ACH-001306,-0.30701282157299997
ACH-001318,-0.178892849125
ACH-001322,-0.517989919132
ACH-001328,-0.368617842133
ACH-001332,-0.08555908154370001
ACH-001333,-0.222800723807
ACH-001336,-0.060390341411499994
ACH-001340,-0.0942918171357
ACH-001346,-0.154960347495
ACH-001353,-0.165900107054
ACH-001354,0.156210667824
ACH-001367,-0.35554698442500005
ACH-001368,-0.137337036012
ACH-001374,0.128721594008
ACH-001375,-0.256055344573
ACH-001377,-0.17614875514000003
ACH-001380,-0.20754326457800001
ACH-001391,-0.07749344538639999
ACH-001407,-0.192173490093
ACH-001408,-0.216421400081
ACH-001413,-0.0271084443754
ACH-001430,-0.224449542515
ACH-001431,-0.178076911487
ACH-001450,-0.0319713040861
ACH-001496,-0.13560954052100002
ACH-001500,-0.197440386838
ACH-001521,-0.0917995706557
ACH-001523,-0.185540942471
ACH-001532,-0.264418704372
ACH-001536,-0.257107240628
ACH-001550,-0.03513258739169999
ACH-001552,-0.182506332203
ACH-001554,-0.036068640700300005
ACH-001645,-0.16981102366
ACH-001654,-0.0459342654606
ACH-001715,-0.259852092212
ACH-001735,-0.05950136459699999
ACH-001736,-0.0922765015413
ACH-001737,-0.243021561217
ACH-001740,0.0299375576838
ACH-001745,0.055410753901000004
ACH-001750,-0.31518513581700003
ACH-001765,-0.0585108939986
ACH-001956,-0.204476616977
ACH-001957,-0.0659885350505
