,ICAM2 (3384)
ACH-000004,-0.0050574953040299995
ACH-000007,0.303582833131
ACH-000009,0.0004069082327109999
ACH-000011,-0.10691815727
ACH-000012,0.09785411776280001
ACH-000013,0.0909026521915
ACH-000014,0.264414057916
ACH-000015,0.08218445095549999
ACH-000017,-0.00653913971856
ACH-000018,0.28407674776
ACH-000019,-0.338605773725
ACH-000021,0.22621431316100002
ACH-000022,0.23177487270199998
ACH-000025,0.146078623158
ACH-000028,0.0115544099263
ACH-000030,0.0985013956164
ACH-000035,-0.0603209406978
ACH-000036,0.0809941807593
ACH-000037,0.0833891778876
ACH-000039,0.242189519144
ACH-000040,-0.114099161365
ACH-000041,0.136781986306
ACH-000042,0.178730630148
ACH-000045,0.18261550477400001
ACH-000047,0.128387939274
ACH-000052,-0.0634311942343
ACH-000053,0.10799332925499999
ACH-000054,-0.10966515899599999
ACH-000055,0.04396787416680001
ACH-000060,-0.12766607042
ACH-000067,-0.0031204327673000003
ACH-000070,0.16603929584899998
ACH-000075,0.178121064089
ACH-000078,-0.06864319430219999
ACH-000082,-0.044185064439699995
ACH-000085,0.046355931330500005
ACH-000086,-0.0800814732625
ACH-000087,0.08345626546789998
ACH-000092,0.037438020903199996
ACH-000095,-0.0034639910060800003
ACH-000097,0.11188151585799999
ACH-000098,0.120092477375
ACH-000099,0.0077322421775399995
ACH-000108,0.150406565471
ACH-000113,0.13273762782600002
ACH-000115,0.062474463709699994
ACH-000116,-0.0113866076437
ACH-000118,-0.128789424574
ACH-000120,-0.119365179535
ACH-000123,0.250596725808
ACH-000127,0.12166887993799999
ACH-000128,0.0546315562006
ACH-000132,-0.000821340402786
ACH-000133,0.202533869824
ACH-000137,0.263079635
ACH-000138,0.0870054969498
ACH-000142,0.0516841731592
ACH-000143,-0.054454369159500006
ACH-000146,0.137077030287
ACH-000148,0.0644755473334
ACH-000150,-0.09934549882799999
ACH-000152,0.0756968210972
ACH-000153,0.157902132232
ACH-000159,0.0415585464549
ACH-000160,0.257785360251
ACH-000163,-0.051979528492
ACH-000167,0.39552787706500003
ACH-000168,0.116662499543
ACH-000169,0.027615119958500002
ACH-000178,0.176253199412
ACH-000182,0.24965307539599998
ACH-000183,0.09810046110750001
ACH-000188,0.0644179809976
ACH-000189,-0.225616124978
ACH-000190,0.105060266167
ACH-000198,0.174366728438
ACH-000204,0.10588893137
ACH-000206,0.0729312598597
ACH-000207,0.210876259116
ACH-000211,0.0439333435364
ACH-000215,0.0245975918713
ACH-000221,0.131618566742
ACH-000222,0.42430624219499996
ACH-000223,0.122790908443
ACH-000226,0.15691243427100002
ACH-000227,0.0912400873172
ACH-000228,0.11241092119799999
ACH-000231,0.131162271099
ACH-000232,0.118728056241
ACH-000233,0.188433635424
ACH-000234,-0.0694443211145
ACH-000235,0.156694988481
ACH-000237,0.0258015768106
ACH-000238,-0.12560356249399998
ACH-000243,0.035848502137
ACH-000244,-0.07938461039200001
ACH-000246,0.0745373099273
ACH-000248,-0.196865070768
ACH-000250,0.0778381482637
ACH-000251,-0.18580550550799999
ACH-000253,-0.024278974994000002
ACH-000255,0.0626154003296
ACH-000256,0.12383294248400001
ACH-000257,0.282253988329
ACH-000258,0.224621300565
ACH-000259,0.08793804918610001
ACH-000260,0.0703615794669
ACH-000261,0.123210416329
ACH-000262,0.09266799656619999
ACH-000263,-0.264340461194
ACH-000264,-0.022239181689299996
ACH-000265,0.233758572801
ACH-000266,0.115869991278
ACH-000272,0.0331271829525
ACH-000273,0.226637664809
ACH-000274,-0.08705681837300001
ACH-000277,0.05090461248980001
ACH-000278,0.09587787137160002
ACH-000279,0.100885376645
ACH-000280,0.0106296248358
ACH-000281,0.23424082394600002
ACH-000288,-0.0392127267564
ACH-000291,0.014054040089200002
ACH-000293,-0.0613770195065
ACH-000294,0.26042426203200003
ACH-000295,0.08364635373200001
ACH-000296,0.032057447570700004
ACH-000302,0.0291465238543
ACH-000304,-0.18522548325
ACH-000307,-0.022351272684
ACH-000308,0.14638089830700002
ACH-000310,0.0455691457718
ACH-000311,0.204772661875
ACH-000312,0.10437562643500001
ACH-000315,0.0283204027433
ACH-000316,0.00264578464248
ACH-000317,0.274923775594
ACH-000318,-0.018581964643900002
ACH-000319,0.10052273957800001
ACH-000320,0.278512507425
ACH-000322,0.134520436545
ACH-000323,0.030376314108899998
ACH-000324,0.18400449536200003
ACH-000329,0.18237530616099998
ACH-000330,0.0819351956839
ACH-000331,-0.162019168228
ACH-000332,0.109305837435
ACH-000334,0.195467455132
ACH-000335,0.314323538996
ACH-000336,0.193733239298
ACH-000337,-0.224947548805
ACH-000339,0.152951050237
ACH-000341,0.312390671959
ACH-000348,0.129590492394
ACH-000350,0.0804940165636
ACH-000352,0.17795816718199997
ACH-000356,0.0928483226071
ACH-000361,0.105710784458
ACH-000362,0.178843159283
ACH-000363,0.0819714501424
ACH-000364,0.147293601307
ACH-000365,0.0487418246297
ACH-000366,0.172105461704
ACH-000368,0.193851600761
ACH-000374,0.0832243305137
ACH-000375,0.124331605562
ACH-000376,-0.023007573920200003
ACH-000381,0.179936774326
ACH-000383,0.163206592242
ACH-000387,0.159166382495
