,TGFBI (7045)
ACH-000004,0.256340677013
ACH-000007,-0.0285059880351
ACH-000009,0.339542451024
ACH-000011,0.15419701689
ACH-000012,0.199097423785
ACH-000013,0.18732269557599998
ACH-000014,0.0113766699899
ACH-000015,0.16720436093399998
ACH-000017,0.235899433367
ACH-000018,0.231655505986
ACH-000019,0.0759032900933
ACH-000021,0.255586136357
ACH-000022,0.206502342439
ACH-000025,0.288635993214
ACH-000028,0.272490705633
ACH-000030,0.19199133972399998
ACH-000035,0.287448605666
ACH-000036,0.260770131428
ACH-000037,0.32726089241
ACH-000039,0.042181431032800004
ACH-000040,0.086158590822
ACH-000041,0.143467218171
ACH-000042,0.228252040574
ACH-000045,0.28583740038600003
ACH-000047,0.16629810707999998
ACH-000052,0.309263793453
ACH-000053,0.25230068174000003
ACH-000054,0.1097254597
ACH-000055,0.188337018054
ACH-000060,0.184208669507
ACH-000067,0.227735095755
ACH-000070,0.168631586106
ACH-000075,0.487327712925
ACH-000078,0.0595297494608
ACH-000082,0.18227905535100003
ACH-000085,-0.12454862075300001
ACH-000086,0.121484250339
ACH-000087,0.316432039173
ACH-000092,0.283365667681
ACH-000095,0.226843070038
ACH-000097,0.08533892084799999
ACH-000098,0.156797750431
ACH-000099,0.134683130911
ACH-000108,0.22431240417
ACH-000113,0.25142461581799996
ACH-000115,0.150941785623
ACH-000116,0.333084739009
ACH-000118,0.165495025199
ACH-000120,0.47397515956999997
ACH-000123,0.181211112285
ACH-000127,0.155262265114
ACH-000128,0.254633447721
ACH-000132,0.423863889876
ACH-000133,0.295249241935
ACH-000137,0.17583786085
ACH-000138,0.380497647474
ACH-000142,0.215107982729
ACH-000143,0.222841708886
ACH-000146,0.0791798706651
ACH-000148,0.13234046057499999
ACH-000150,0.24409553489799998
ACH-000152,0.299707309048
ACH-000153,0.08120192713089999
ACH-000159,0.170231445963
ACH-000160,-0.05825897870619999
ACH-000163,0.167903957623
ACH-000167,0.297079041535
ACH-000168,0.288487101974
ACH-000169,0.183692113399
ACH-000178,0.11425472622300001
ACH-000182,0.11101360186100001
ACH-000183,0.267652497483
ACH-000188,0.130229880765
ACH-000189,0.185109687267
ACH-000190,0.25984671137
ACH-000198,0.231528705471
ACH-000204,0.0654039345468
ACH-000206,0.0197981369769
ACH-000207,0.351619035375
ACH-000211,0.323306573668
ACH-000215,0.0463729686167
ACH-000221,0.260540594703
ACH-000222,0.128250538423
ACH-000223,0.112609742546
ACH-000226,0.160496793331
ACH-000227,-0.0626079649222
ACH-000228,0.151204058645
ACH-000231,0.28426595538000005
ACH-000232,0.191254024424
ACH-000233,0.345137404058
ACH-000234,0.32516490352099997
ACH-000235,0.22239954578499999
ACH-000237,0.23061012145799997
ACH-000238,-0.048233477205600006
ACH-000243,0.134842391601
ACH-000244,0.225605320788
ACH-000246,0.135532271645
ACH-000248,-0.0290883015717
ACH-000250,0.164664710433
ACH-000251,0.22091648890700002
ACH-000253,0.18244964821100002
ACH-000255,0.215911471454
ACH-000256,0.125650814422
ACH-000257,0.375224335559
ACH-000258,0.140355921592
ACH-000259,0.172438819384
ACH-000260,0.267480804758
ACH-000261,0.17977444282699998
ACH-000262,0.485657822153
ACH-000263,-0.11971323516799999
ACH-000264,-0.0415833195158
ACH-000265,0.192297144285
ACH-000266,0.115886748689
ACH-000272,0.092849233041
ACH-000273,0.0617005261099
ACH-000274,0.062654927116
ACH-000277,0.330159917767
ACH-000278,0.0858527525977
ACH-000279,0.08452349474439999
ACH-000280,0.257081428474
ACH-000281,0.220840256077
ACH-000288,0.17386118369399997
ACH-000291,0.10517154760500001
ACH-000293,0.233361677518
ACH-000294,0.335787369966
ACH-000295,0.0972565481103
ACH-000296,0.11237827337400001
ACH-000302,0.104217309373
ACH-000304,0.234028416963
ACH-000307,0.190117029789
ACH-000308,0.264953890205
ACH-000310,0.302587195022
ACH-000311,0.132899653238
ACH-000312,0.17437571336599997
ACH-000315,0.5698138128019999
ACH-000316,0.327208106261
ACH-000317,0.347271646188
ACH-000318,-0.059127073077600005
ACH-000319,0.313382782863
ACH-000320,0.0976777455724
ACH-000322,0.260747101007
ACH-000323,0.24169869606999997
ACH-000324,0.327441968671
ACH-000329,0.247179359278
ACH-000330,0.150907831629
ACH-000331,0.155852048684
ACH-000332,0.137087312364
ACH-000334,0.321940601054
ACH-000335,0.503719193103
ACH-000336,0.320556249171
ACH-000337,0.17770453521
ACH-000339,0.19062263967300003
ACH-000341,0.164084371408
ACH-000348,0.255299441029
ACH-000350,-0.0381177944513
ACH-000352,0.10906560113399999
ACH-000356,-0.00240041179275
ACH-000361,0.39019731335
ACH-000362,0.186235922993
ACH-000363,0.00508055983165
ACH-000364,0.293646414241
ACH-000365,0.100293183837
ACH-000366,0.245738679974
ACH-000368,0.0956312594539
ACH-000374,0.23437743425700003
ACH-000375,0.45718620826899997
ACH-000376,0.151177074741
ACH-000381,0.132411705052
ACH-000383,0.253210131369
ACH-000387,0.08192729094989999
ACH-000389,0.225296486987
ACH-000390,0.205603349031
ACH-000393,0.16519443710200002
ACH-000395,0.0720816369087
ACH-000397,0.152483606317
ACH-000401,0.34967646011299997
ACH-000402,0.0566272278256
ACH-000403,0.22473043794300002
ACH-000404,0.08891558305530001
ACH-000406,0.18854139079399998
ACH-000407,0.40549726049
ACH-000408,0.143325484653
ACH-000410,0.17486432729
ACH-000411,0.397160857914
ACH-000414,0.198017278168
ACH-000415,0.184572734477
ACH-000416,0.26151525159899996
ACH-000420,0.0307857992098
ACH-000421,0.179855383673
ACH-000424,-0.23922481953699998
ACH-000425,0.392468089627
ACH-000426,0.16189653651799998
ACH-000427,0.453106114406
ACH-000433,0.20308550977200002
ACH-000436,0.260917355445
ACH-000444,0.178791970124
ACH-000445,0.260042198953
ACH-000448,0.27743992144499996
ACH-000450,0.13511733215900001
ACH-000452,0.0776772492437
ACH-000454,0.231272938824
ACH-000458,0.231440605016
ACH-000459,0.346693379609
ACH-000460,0.17662990702700002
ACH-000461,-0.0718534140767
ACH-000463,0.319942939417
ACH-000464,0.270248527346
ACH-000466,0.17323780312399997
ACH-000467,0.245174925792
ACH-000468,0.11682147402999998
ACH-000469,0.221163246448
ACH-000470,-0.057526239545999995
ACH-000471,0.279051308147
ACH-000472,0.272670677811
ACH-000473,0.381314494314
ACH-000475,0.159151758099
ACH-000476,0.207585373545
ACH-000477,0.20618033036
ACH-000480,0.275727701542
ACH-000481,0.176037247452
ACH-000483,0.19786508420600002
ACH-000484,0.07088073746739999
ACH-000485,0.41474775331200003
ACH-000486,0.29951051986
